Timestamp,x2,y2,z2,roll2,pitch2,yaw2
0.597312,0.056229,0.306043,0.744635,1.5572,1.50843,-0.236066
0.612736,0.0562298,0.306041,0.744632,1.56896,1.50871,-0.224056
0.622825,0.0562278,0.306035,0.744616,1.56465,1.50882,-0.228393
0.722277,0.05622,0.306024,0.744581,1.56001,1.50914,-0.233166
0.735497,0.0562147,0.306007,0.744547,1.54607,1.50882,-0.247204
0.749262,0.0562093,0.306003,0.744529,1.57917,1.5084,-0.213641
0.762209,0.0561975,0.305956,0.744406,1.58018,1.50882,-0.212546
0.774845,0.0561839,0.305981,0.744354,1.59009,1.50666,-0.202825
0.881997,0.0561884,0.30602,0.744488,1.59647,1.50783,-0.196019
0.898408,0.0561661,0.30598,0.74433,1.60368,1.50836,-0.188958
0.914987,0.0561411,0.305964,0.744202,1.56997,1.50911,-0.223136
0.931368,0.0561539,0.306078,0.744337,1.58649,1.50667,-0.206534
0.947793,0.0561363,0.306047,0.744231,1.57877,1.50745,-0.214112
0.96244,0.056142,0.306055,0.744225,1.58571,1.5077,-0.207345
0.975109,0.0561396,0.306048,0.744132,1.56805,1.50771,-0.225222
0.98638,0.0561362,0.306071,0.744122,1.56476,1.50711,-0.228243
0.997408,0.056139,0.306093,0.744148,1.51438,1.50744,-0.278837
1.00704,0.0561448,0.306101,0.744129,1.52486,1.50779,-0.26838
1.04416,0.056157,0.306075,0.744013,1.55036,1.50891,-0.242769
1.08151,0.0561588,0.306045,0.743884,1.5238,1.50954,-0.26971
1.11622,0.056193,0.306114,0.744031,1.57021,1.50894,-0.223051
1.15314,0.0561919,0.306007,0.743775,1.5807,1.5095,-0.211995
1.18207,0.0562113,0.306069,0.743848,1.55452,1.50756,-0.238871
1.21706,0.0562251,0.30602,0.743694,1.54636,1.50873,-0.246993
1.25045,0.0562287,0.306051,0.74376,1.53457,1.50802,-0.259097
1.28327,0.056235,0.306066,0.743797,1.53061,1.50779,-0.263175
1.30622,0.0562345,0.306063,0.743792,1.53091,1.50783,-0.262895
1.34905,0.0562323,0.306056,0.743786,1.52959,1.50752,-0.264227
1.3782,0.0562363,0.306077,0.74387,1.5698,1.50778,-0.223468
1.41145,0.0562312,0.306046,0.743814,1.54685,1.50747,-0.246836
1.44256,0.0562404,0.306068,0.743882,1.5447,1.50685,-0.249056
1.47593,0.0562347,0.306054,0.743853,1.52728,1.50737,-0.266466
1.50724,0.0562295,0.306029,0.743853,1.52298,1.50773,-0.270435
1.53948,0.0562336,0.306044,0.743904,1.56836,1.50811,-0.224737
1.57271,0.0562348,0.306037,0.743895,1.57682,1.50833,-0.216189
1.60574,0.056235,0.306032,0.743892,1.58595,1.50841,-0.207005
1.63964,0.0562353,0.30602,0.743874,1.58927,1.50854,-0.203663
1.67335,0.056238,0.306018,0.743875,1.59411,1.50849,-0.198782
1.70674,0.0562359,0.306004,0.743847,1.59514,1.50848,-0.19776
1.73929,0.0562342,0.306001,0.74384,1.59478,1.50835,-0.19818
1.77217,0.0562337,0.306,0.743838,1.59382,1.50829,-0.199199
1.80499,0.0562354,0.306001,0.743839,1.59207,1.50839,-0.200944
1.83759,0.0562402,0.306002,0.743846,1.60087,1.5083,-0.191972
1.87071,0.056237,0.305979,0.743792,1.59729,1.5086,-0.195625
1.90427,0.0562401,0.305993,0.743823,1.5988,1.50903,-0.193815
1.93941,0.0562411,0.306006,0.743834,1.59326,1.5095,-0.199164
1.97393,0.0562416,0.306003,0.743825,1.59176,1.50941,-0.200726
2.00757,0.0562409,0.305993,0.743797,1.58903,1.50958,-0.203426
2.04026,0.056243,0.305998,0.743801,1.59754,1.5095,-0.194886
2.07405,0.0562453,0.306014,0.743828,1.60308,1.50948,-0.18928
2.10718,0.0562447,0.306006,0.743813,1.60285,1.50892,-0.189621
2.13923,0.0562364,0.305992,0.743731,1.59647,1.50904,-0.195959
2.17326,0.056239,0.305987,0.743718,1.61156,1.50879,-0.180887
2.20055,0.0562386,0.305981,0.743701,1.61244,1.50887,-0.179986
2.23319,0.056238,0.305979,0.743692,1.60508,1.50874,-0.187395
2.26652,0.0562382,0.305977,0.743685,1.60029,1.5087,-0.192268
2.29973,0.0562409,0.305993,0.743709,1.59044,1.5085,-0.202121
2.33294,0.0562247,0.305935,0.743541,1.56628,1.50834,-0.226617
2.3653,0.0562263,0.305943,0.743557,1.56796,1.50824,-0.224922
2.39853,0.0562235,0.305937,0.743558,1.56011,1.50779,-0.232783
2.43167,0.0562341,0.305958,0.743613,1.53999,1.50764,-0.253462
2.46565,0.0562333,0.305951,0.743593,1.54009,1.50782,-0.253346
2.50312,0.0562483,0.305998,0.743716,1.54599,1.5078,-0.247351
2.53678,0.0562486,0.305998,0.743716,1.5491,1.50793,-0.244231
2.5702,0.0562486,0.305997,0.743729,1.5527,1.50754,-0.240672
2.60296,0.0562464,0.305994,0.74374,1.54788,1.50692,-0.245567
2.62934,0.0562448,0.305987,0.743738,1.54718,1.50686,-0.246225
2.66608,0.0562438,0.306005,0.743805,1.5586,1.50743,-0.234617
