Timestamp,vx,vy,vz,wx,wy,wz
0.710488,-6e-06,-8e-06,2e-06,3e-06,-5e-06,6e-06
0.715424,0,1e-06,-0,-2e-06,-1.2e-05,-1.8e-05
0.720438,8e-06,4e-06,-4e-06,8e-06,2.1e-05,-6e-06
0.725422,4e-06,1.7e-05,1.9e-05,3e-06,-3.1e-05,3.6e-05
0.730418,-0,-1e-06,-0,-3.8e-05,6e-06,-1.8e-05
0.735416,3e-06,5e-06,0,3.8e-05,-6e-06,5.4e-05
0.740428,-3e-06,-8e-06,4e-06,6e-06,-1e-05,-4.8e-05
0.745425,-2e-06,-1e-06,-7e-06,-3e-05,3e-05,6e-06
0.750414,4e-06,3e-06,-8e-06,4e-05,-1e-05,1.8e-05
0.755418,-4e-06,-1e-06,-2e-06,-5.4e-05,7e-06,-1.7e-05
0.760426,-2e-06,-2e-06,1e-05,1.2e-05,-1.4e-05,-0
0.765431,-3e-06,-7e-06,-0,2e-06,1.2e-05,-2.4e-05
0.77042,5e-06,3e-06,-8e-06,2.9e-05,3e-06,1.2e-05
0.775512,4e-06,1.4e-05,1.2e-05,-2.4e-05,-1.9e-05,6e-06
0.780426,5e-06,4e-06,-1.3e-05,0,1.6e-05,3e-05
0.785438,-9e-06,-1.1e-05,1e-05,-6e-06,1e-06,-1.8e-05
0.790438,-0,-9e-06,-8e-06,1e-05,6e-06,-3e-05
0.795421,7e-06,1.2e-05,0,1e-06,6e-06,3.6e-05
0.800422,-2e-06,-8e-06,-4e-06,2.3e-05,-6e-06,6e-06
0.805416,2e-06,8e-06,-2e-06,-2.2e-05,8e-06,-6e-06
0.810431,3e-06,1e-06,-6e-06,2e-06,8e-06,-1.2e-05
0.815427,1e-06,9e-06,1.2e-05,-4e-06,-1.6e-05,1.8e-05
0.820432,-2e-06,-2e-06,-2e-06,-2.2e-05,8e-06,0
0.825417,-6e-06,-7e-06,2e-06,3.9e-05,-2.3e-05,-1.2e-05
0.830426,2e-06,-2e-06,-2e-06,-1e-06,1.7e-05,-6e-06
0.835429,0,9e-06,1e-05,-2.5e-05,-2e-06,1.2e-05
0.840424,4e-06,6e-06,4e-06,-5e-06,-3e-06,6e-06
0.84542,-3e-06,-5e-06,-1e-05,-7e-06,1e-06,0
0.850431,-2e-06,-5e-06,-8e-06,1e-05,6e-06,-6e-06
0.855423,-3e-06,-1.2e-05,-1.2e-05,6e-06,2.8e-05,-1.8e-05
0.860424,3e-06,5e-06,-6e-06,8e-06,1e-06,-0
0.865438,-0,-2e-06,-0,-0,0,-6e-06
0.870458,-1e-06,9e-06,4e-06,-4.5e-05,-9e-06,3.6e-05
0.875431,6e-06,4e-06,6e-06,3e-05,-7e-06,-1.8e-05
0.880443,-0,1e-06,-2e-06,-1.4e-05,1.3e-05,3e-05
0.885416,1e-06,1e-06,2e-06,3e-06,-5e-06,-1.8e-05
0.890433,2e-06,1e-06,-0,1.9e-05,-3e-06,-6e-06
0.895426,-9e-06,-1.4e-05,-2e-06,-3e-06,5e-06,-1.2e-05
0.900428,2e-06,9e-06,-6e-06,-9e-06,-2e-05,3e-05
0.905472,0,-5e-06,2e-06,-1.6e-05,3.3e-05,-3e-05
0.910461,3e-06,7e-06,-4e-06,3e-06,-9e-06,1.2e-05
0.915503,3e-06,-0,0,8e-06,5e-06,1.8e-05
0.920451,2e-06,7e-06,-1.2e-05,-1.6e-05,7e-06,-6e-06
0.925455,-8e-06,-2e-05,4e-06,2.7e-05,-1e-06,-4.2e-05
0.930442,7e-06,2.2e-05,4e-06,-5.4e-05,-8e-06,3.6e-05
0.935447,0,-1.1e-05,-0,6.8e-05,2e-06,-1.3e-05
0.940464,1e-05,2e-05,8e-06,-4.6e-05,1.2e-05,3.6e-05
0.945443,-6e-06,-1.2e-05,-6e-06,1.9e-05,-7e-06,-3e-05
0.950433,-1e-05,-1.1e-05,-2e-06,-2.4e-05,-4e-06,-1.2e-05
0.955439,3e-06,2e-06,2e-06,3e-06,-5e-06,-0
0.960458,1e-06,0,-8e-06,-2e-06,7e-06,-2.4e-05
0.965446,3e-06,1.1e-05,0,-1e-06,-6e-06,4.8e-05
0.970454,-1e-06,-6e-06,-0,2e-06,1.2e-05,-2.4e-05
0.975465,1e-06,2e-06,0,-1.1e-05,7e-06,1.2e-05
0.980487,-5e-06,-6e-06,0,1e-05,-1e-06,-6e-06
0.98547,-5e-06,-3e-06,1.2e-05,-4e-06,-1.6e-05,-6e-06
0.990483,-5e-06,-6e-06,1.2e-05,-1.4e-05,-1.5e-05,-1.8e-05
0.995448,3e-06,6e-06,-1e-05,8e-06,1.1e-05,1.8e-05
1.00044,-2e-06,-0,2e-06,-2.9e-05,-7e-06,-1.2e-05
1.00545,7e-06,1e-06,-1.2e-05,1.9e-05,3.3e-05,-6e-06
1.01048,2e-06,2e-06,-4e-06,1.1e-05,-4e-06,6e-06
1.01545,1e-06,-2e-06,-8e-06,1e-05,6e-06,-0
1.02044,3e-06,5e-06,-4e-06,-1.7e-05,1.8e-05,1.8e-05
1.02551,-2e-06,-6e-06,4e-06,-5e-06,-3e-06,-3e-05
1.03056,1e-06,5e-06,0,0,-0,1.2e-05
1.0355,-1.7e-05,-2e-05,1.9e-05,1.5e-05,-3.3e-05,-3e-05
1.04051,6e-06,6e-06,-4e-06,-2.5e-05,1.3e-05,0
1.0455,3e-06,1.1e-05,4e-06,-5e-06,-3e-06,3.6e-05
1.05052,-1e-06,-2e-06,-0,1.1e-05,-7e-06,-1.2e-05
1.05551,3e-06,1e-06,-5e-06,-2e-05,2.3e-05,-6e-06
1.06051,5e-06,5e-06,-6e-06,1.3e-05,1e-06,1.2e-05
1.06551,7e-06,6e-06,2e-06,3e-05,-4e-06,6e-06
1.0705,-6e-06,-6e-06,-4e-06,-3.3e-05,9e-06,-6e-06
1.07548,-2e-06,-7e-06,4e-06,1.4e-05,-6e-06,-1.2e-05
1.08049,7e-06,1.5e-05,-6e-06,-1.7e-05,1.1e-05,3.6e-05
1.08549,-3e-06,-1e-05,-4e-06,2.4e-05,0,-3.6e-05
1.09049,-1e-06,1e-05,1.5e-05,-1.9e-05,-3.6e-05,2.4e-05
1.09548,4e-06,6e-06,4e-06,-3e-06,9e-06,1.2e-05
1.10047,0,2e-06,0,0,-0,6e-06
1.10546,-1e-05,-2.2e-05,-4e-06,5e-06,3e-06,-5.4e-05
1.11047,-3e-06,-1e-06,-4e-06,-6e-06,1e-05,1.2e-05
1.11547,2e-06,1e-06,-0,1.9e-05,-3e-06,6e-06
1.12048,2e-06,4e-06,-2e-06,-4e-06,-1e-06,6e-06
1.12547,-9e-06,-1.3e-05,-1e-05,-2e-06,-5e-06,-2.4e-05
1.13047,1.1e-05,1.5e-05,1.2e-05,4e-06,-6e-06,3.6e-05
1.13547,-3e-06,-1e-06,4e-06,-1.1e-05,4e-06,-1.2e-05
1.1405,-1e-06,2e-06,1.2e-05,-1.6e-05,-9e-06,0
1.14547,0,2e-06,-1.2e-05,3.3e-05,-6e-06,3e-05
1.15046,7e-06,1.2e-05,4e-06,-2.4e-05,-0,1.2e-05
1.15547,-6e-06,-1e-05,-8e-06,-2e-06,7e-06,-3e-05
1.16047,-6e-06,-1.4e-05,-0,1.2e-05,-1e-06,-2.4e-05
1.16547,-4e-06,-2e-06,8e-06,-1.1e-05,-1.2e-05,6e-06
1.17045,1e-06,2e-06,-0,1.1e-05,-7e-06,-6e-06
1.17545,-2e-06,-1e-06,8e-06,2e-05,-1.6e-05,6e-06
1.18048,9e-06,1.1e-05,-1.1e-05,-2.6e-05,2.7e-05,0
1.18544,1e-06,-0,-0,1e-06,6e-06,0
1.19043,-1.2e-05,-1.1e-05,4e-06,3e-06,-2.8e-05,-3.6e-05
1.19546,1e-06,-3e-06,-0,2.1e-05,9e-06,3e-05
1.20043,-4e-06,2e-06,8e-06,-3.7e-05,-8e-06,-6e-06
1.20543,0,1e-06,-0,1.7e-05,-1.5e-05,-6e-06
1.21046,1e-06,-2e-06,-4e-06,1.3e-05,7e-06,1.2e-05
1.21542,1.1e-05,1.2e-05,-1.9e-05,-4e-06,2.5e-05,1.8e-05
1.22047,-7e-06,-5e-06,8e-06,1e-05,-3e-06,-0
1.22547,8e-06,1.1e-05,-0,1e-06,6e-06,6e-06
1.23044,-2e-06,-5e-06,-8e-06,-1.1e-05,-3e-06,-1.8e-05
1.23543,-2e-06,-1e-06,4e-06,6e-06,-1e-05,-0
1.24043,-5e-06,-2e-06,1.5e-05,-1e-05,-1.9e-05,6e-06
1.24548,0,-1e-06,-4e-06,5e-06,3e-06,-0
1.25043,-2e-06,-3e-06,0,-3e-06,0,-1.8e-05
1.25543,8e-06,1.1e-05,-1.2e-05,7e-06,1.6e-05,3.6e-05
1.26046,-6e-06,-1.2e-05,-0,-0,0,-4.2e-05
1.26546,6e-06,7e-06,-4e-06,1.3e-05,7e-06,2.4e-05
1.27044,-4e-06,-4e-06,4e-06,-1.3e-05,-7e-06,-1.2e-05
1.27546,5e-06,1.7e-05,4e-06,4e-06,-2.2e-05,3.6e-05
1.28044,2e-06,-0,-0,2e-06,1.2e-05,0
1.28543,-1e-06,-1.1e-05,-4e-06,1.2e-05,2e-06,-1.2e-05
1.29042,-3e-06,0,0,-1.8e-05,9e-06,-3e-05
1.29546,-1e-05,-1.2e-05,-8e-06,7e-06,-1.8e-05,-0
1.30042,5e-06,7e-06,4e-06,3e-06,1e-06,-6e-06
1.30543,4e-06,9e-06,-4e-06,-3.3e-05,9e-06,2.4e-05
1.31046,-3e-06,-8e-06,4e-06,3.4e-05,-1.5e-05,6e-06
1.31543,1.1e-05,1.8e-05,-4e-06,-4.6e-05,2.2e-05,1.8e-05
1.32042,-5e-06,-3e-06,4e-06,4.3e-05,-2.2e-05,1.2e-05
1.32546,-2e-06,-3e-06,-0,-4e-05,-6e-06,-1.2e-05
1.33043,-1e-06,-7e-06,-4e-06,1.6e-05,2.5e-05,-1.8e-05
1.33542,-7e-06,-1.1e-05,-2e-06,7e-06,-8e-06,-3e-05
1.34042,5e-06,1e-05,6e-06,-1e-06,-2e-06,1.8e-05
1.34547,-5e-06,-7e-06,0,0,0,-1.2e-05
1.35048,-0,-4e-06,-4e-06,1.2e-05,2e-06,6e-06
1.35546,6e-06,1.5e-05,0,-3.8e-05,6e-06,1.8e-05
1.36046,3e-06,0,-0,3e-05,-1e-05,-6e-06
1.36545,-3e-06,-3e-06,0,-1.1e-05,7e-06,6e-06
1.37045,-5e-06,-6e-06,4e-06,7e-06,-4e-06,-1.8e-05
1.37547,-7e-06,-8e-06,1.2e-05,-5e-06,-2.2e-05,-6e-06
1.38047,5e-06,5e-06,-1.2e-05,4e-06,1.6e-05,1.2e-05
1.38545,5e-06,5e-06,-0,-0,0,-6e-06
1.39046,5e-06,1.1e-05,-4e-06,-8e-06,-1e-06,3e-05
1.39546,-5e-06,-5e-06,8e-06,3e-06,-2e-06,-6e-06
1.40045,9e-06,1.2e-05,-8e-06,1.6e-05,-1e-06,1.2e-05
1.40545,-2e-06,-1e-06,0,-1.9e-05,3e-06,1.8e-05
1.41046,-3e-06,-6e-06,4e-06,2.4e-05,-1.9e-05,-1.8e-05
1.41546,-7e-06,-5e-06,4e-06,-3.6e-05,1e-06,-6e-06
