Timestamp,x,y,z,q1,q2,q3,q4
0.727278,0.075941,-0.017966,0.231875,0.999917,-0.00802,-0.009915,-0.001934
0.747321,0.075939,-0.017971,0.231863,0.999924,-0.007814,-0.009436,-0.001217
0.767338,0.075954,-0.017972,0.231914,0.999918,-0.007782,-0.010108,-0.001487
0.787307,0.075955,-0.017973,0.231919,0.999918,-0.007754,-0.010039,-0.001509
0.80725,0.075945,-0.017974,0.231897,0.999921,-0.007799,-0.009823,-0.001019
0.827291,0.075942,-0.017971,0.23188,0.999922,-0.007872,-0.009632,-0.001427
0.847292,0.075945,-0.01797,0.231887,0.999919,-0.007861,-0.009805,-0.001858
0.867245,0.075945,-0.017977,0.231883,0.99992,-0.007779,-0.009916,-0.000975
0.887268,0.075947,-0.01797,0.231894,0.999919,-0.007891,-0.009798,-0.001882
0.907261,0.075946,-0.017972,0.231888,0.99992,-0.007882,-0.00976,-0.001582
0.927277,0.075941,-0.017972,0.231883,0.999919,-0.007906,-0.00979,-0.001739
0.947276,0.075953,-0.017976,0.231919,0.999919,-0.007833,-0.009978,-0.001362
0.967279,0.075953,-0.017979,0.231917,0.999921,-0.007742,-0.009891,-0.000965
0.987281,0.075956,-0.017972,0.231927,0.999918,-0.007856,-0.009973,-0.001591
1.00728,0.075949,-0.017975,0.231902,0.999919,-0.007672,-0.010162,-0.00091
1.02734,0.075939,-0.017972,0.231869,0.999923,-0.007833,-0.009597,-0.001139
1.04729,0.075946,-0.017968,0.231889,0.999921,-0.007815,-0.009747,-0.001469
1.06724,0.075945,-0.017971,0.231883,0.999919,-0.007846,-0.009875,-0.001619
1.08723,0.075936,-0.017971,0.231862,0.999922,-0.007864,-0.009597,-0.001257
1.10724,0.075952,-0.017971,0.231905,0.999919,-0.007843,-0.009906,-0.001691
1.12723,0.075955,-0.017973,0.231917,0.999917,-0.007879,-0.010053,-0.001892
1.14724,0.07595,-0.017977,0.231911,0.999916,-0.007897,-0.010113,-0.001639
1.16724,0.075942,-0.017966,0.231869,0.99992,-0.007918,-0.009724,-0.001775
1.18723,0.075942,-0.017975,0.23188,0.999923,-0.007698,-0.009716,-0.000707
1.20723,0.075945,-0.017972,0.231886,0.99992,-0.007979,-0.009608,-0.002028
1.22725,0.075947,-0.017964,0.231893,0.999917,-0.007993,-0.00993,-0.002052
1.24724,0.075951,-0.017972,0.231897,0.999919,-0.008022,-0.009716,-0.001898
1.26725,0.075956,-0.017972,0.231926,0.999918,-0.007845,-0.010047,-0.001058
1.28724,0.075946,-0.017971,0.231892,0.999918,-0.007848,-0.009975,-0.001685
1.30721,0.075937,-0.017974,0.231864,0.999921,-0.007745,-0.009796,-0.001176
1.32723,0.07594,-0.01797,0.23187,0.999924,-0.007894,-0.009428,-0.001276
1.34725,0.07594,-0.017972,0.231876,0.999921,-0.007851,-0.009762,-0.001224
1.36722,0.075944,-0.017971,0.231882,0.999924,-0.007877,-0.009447,-0.001078
1.38724,0.075934,-0.017968,0.231863,0.99992,-0.007832,-0.00982,-0.001528
1.40724,0.075942,-0.017968,0.231886,0.999919,-0.007806,-0.00997,-0.00153
1.42722,0.075946,-0.017973,0.231893,0.999922,-0.007867,-0.009649,-0.001401
1.44721,0.07595,-0.017974,0.2319,0.99992,-0.007883,-0.00987,-0.000989
1.46724,0.075951,-0.017974,0.231893,0.999921,-0.007892,-0.00973,-0.001426
1.48721,0.075962,-0.017977,0.23194,0.999917,-0.007853,-0.010131,-0.001241
1.50722,0.07595,-0.017976,0.231907,0.999921,-0.00768,-0.009857,-0.000969
1.52722,0.075947,-0.017971,0.231897,0.999919,-0.008003,-0.00974,-0.001677
1.54722,0.075934,-0.017972,0.231861,0.999923,-0.007748,-0.009622,-0.000889
1.56723,0.075933,-0.017971,0.231857,0.999925,-0.007747,-0.009393,-0.001046
1.58722,0.075953,-0.01797,0.231907,0.999919,-0.007865,-0.009891,-0.001744
1.60724,0.075948,-0.017974,0.231891,0.999922,-0.007788,-0.009622,-0.001456
1.62721,0.075944,-0.017968,0.231888,0.999921,-0.00802,-0.009548,-0.001604
1.64724,0.075936,-0.017969,0.231857,0.999923,-0.007987,-0.009338,-0.001633
1.66723,0.075933,-0.017969,0.231846,0.999927,-0.007629,-0.009371,-0.000593
1.68724,0.075941,-0.017965,0.231873,0.999919,-0.007977,-0.009745,-0.00157
1.70721,0.075951,-0.017976,0.231913,0.999917,-0.007743,-0.010159,-0.001406
1.72721,0.075941,-0.017969,0.231875,0.99992,-0.007833,-0.009827,-0.001726
1.74722,0.075951,-0.017971,0.231903,0.999922,-0.007677,-0.009787,-0.00116
1.76721,0.07594,-0.01797,0.231871,0.999922,-0.007904,-0.009494,-0.001623
1.78723,0.075944,-0.017969,0.231889,0.999919,-0.007842,-0.009961,-0.001067
1.80722,0.075944,-0.017969,0.231883,0.999919,-0.007895,-0.009878,-0.001488
1.82722,0.075953,-0.017973,0.231902,0.999919,-0.007815,-0.009974,-0.001508
1.84721,0.07594,-0.01797,0.231868,0.999924,-0.007785,-0.009515,-0.001091
1.86722,0.07595,-0.017971,0.231899,0.99992,-0.007736,-0.009903,-0.001191
1.88721,0.075954,-0.017966,0.231915,0.999915,-0.008266,-0.009777,-0.002505
1.90721,0.075933,-0.01797,0.231862,0.999922,-0.007694,-0.009768,-0.000995
1.92721,0.07595,-0.017974,0.231904,0.999919,-0.007805,-0.00999,-0.001298
1.94722,0.075941,-0.01797,0.231879,0.99992,-0.007855,-0.009728,-0.001724
1.96722,0.075941,-0.017969,0.231874,0.99992,-0.007931,-0.009739,-0.001686
1.9872,0.075958,-0.017975,0.231931,0.999917,-0.007951,-0.009984,-0.001743
2.00723,0.07594,-0.01797,0.231866,0.999924,-0.007813,-0.009506,-0.001245
2.02721,0.075945,-0.017971,0.231883,0.999918,-0.007931,-0.009878,-0.001861
2.04724,0.075917,-0.017963,0.231804,0.999924,-0.007901,-0.009337,-0.001704
2.06728,0.075923,-0.017967,0.231818,0.999922,-0.007721,-0.009728,-0.001015
2.08718,0.075914,-0.017961,0.231796,0.999922,-0.007969,-0.009491,-0.001625
2.10719,0.075917,-0.017962,0.231813,0.999918,-0.007897,-0.009889,-0.001826
2.12718,0.075914,-0.017957,0.231787,0.999922,-0.007981,-0.009496,-0.00176
2.14718,0.075906,-0.017958,0.231777,0.999922,-0.007863,-0.009568,-0.001622
2.16718,0.075922,-0.017958,0.231813,0.99992,-0.008007,-0.009557,-0.002005
2.18721,0.075906,-0.01796,0.231784,0.999924,-0.007909,-0.009352,-0.001472
2.20718,0.075916,-0.017962,0.231799,0.999922,-0.007973,-0.0095,-0.001595
2.22719,0.075939,-0.017966,0.231858,0.999919,-0.00797,-0.00975,-0.002077
2.24718,0.07592,-0.017961,0.231821,0.999919,-0.00794,-0.00976,-0.001715
2.26718,0.075933,-0.017967,0.231845,0.99992,-0.008058,-0.009509,-0.002066
2.28718,0.075934,-0.017964,0.231851,0.999921,-0.007865,-0.009715,-0.001344
2.30718,0.075942,-0.017969,0.231886,0.999916,-0.007837,-0.010217,-0.001677
2.3272,0.07594,-0.017966,0.231875,0.999919,-0.007812,-0.009955,-0.001197
2.34721,0.075945,-0.017969,0.231883,0.99992,-0.007872,-0.009816,-0.00153
2.3672,0.075945,-0.017965,0.231885,0.999919,-0.008042,-0.009644,-0.002049
2.38719,0.075951,-0.017969,0.231909,0.999916,-0.00777,-0.01026,-0.001442
2.4072,0.075945,-0.017973,0.231898,0.999922,-0.00773,-0.009805,-0.000941
2.4272,0.075932,-0.017969,0.231842,0.999926,-0.00754,-0.009474,-0.000694
2.4472,0.075954,-0.017968,0.231929,0.999914,-0.008015,-0.010169,-0.002
2.4672,0.075948,-0.017973,0.231897,0.999918,-0.007961,-0.009847,-0.001742
2.48723,0.075939,-0.01797,0.231874,0.999921,-0.00778,-0.009807,-0.001182
2.50719,0.075952,-0.017973,0.231904,0.999922,-0.007768,-0.009713,-0.001444
2.52721,0.07596,-0.017968,0.231939,0.999913,-0.007998,-0.010303,-0.001837
2.54722,0.07594,-0.017969,0.231869,0.999921,-0.007844,-0.009689,-0.001345
2.56726,0.075946,-0.017964,0.231892,0.999919,-0.007992,-0.009755,-0.001905
2.58723,0.075916,-0.017964,0.231814,0.999922,-0.007943,-0.009545,-0.001103
2.60724,0.076092,-0.018122,0.232393,0.999868,-0.007757,-0.014276,-0.000464
2.62721,0.075955,-0.017921,0.232121,0.99989,-0.007882,-0.012509,0.001218
2.64722,0.075878,-0.01792,0.231873,0.999907,-0.008558,-0.010496,-0.001782
2.66722,0.075842,-0.017918,0.231731,0.999915,-0.008538,-0.009705,-0.001537
2.6872,0.075876,-0.017954,0.231748,0.999924,-0.008122,-0.009193,-0.001498
2.7072,0.075828,-0.017913,0.231614,0.999929,-0.008167,-0.00854,-0.001769
2.7272,0.075853,-0.01793,0.231624,0.999933,-0.007973,-0.008212,-0.001571
2.7472,0.075838,-0.017937,0.231607,0.999932,-0.00814,-0.008202,-0.001723
2.76724,0.075864,-0.017967,0.231672,0.999931,-0.007759,-0.008757,-0.001375
2.78722,0.075871,-0.017972,0.231698,0.999927,-0.008063,-0.008755,-0.001838
2.80722,0.075915,-0.017981,0.231839,0.999921,-0.007801,-0.009784,-0.001083
2.82717,0.075917,-0.017976,0.231873,0.999914,-0.00778,-0.01051,-0.00061
2.84718,0.075895,-0.017957,0.23179,0.999917,-0.008057,-0.009893,-0.00154
2.86721,0.075872,-0.017953,0.231715,0.999926,-0.007844,-0.009264,-0.001213
2.88721,0.075871,-0.017954,0.231709,0.999923,-0.007995,-0.009354,-0.001505
2.90722,0.075859,-0.017954,0.231674,0.999926,-0.00797,-0.009019,-0.001698
2.92721,0.075852,-0.017962,0.23166,0.999922,-0.008058,-0.009489,-0.001261
2.9472,0.075878,-0.017962,0.231725,0.99992,-0.008163,-0.009394,-0.002121
2.96721,0.075856,-0.017964,0.231662,0.999925,-0.008027,-0.009197,-0.001257
2.98721,0.075888,-0.017977,0.231771,0.999923,-0.00784,-0.009618,-0.00087
3.00721,0.075877,-0.017966,0.231735,0.99992,-0.00806,-0.009603,-0.001587
3.0272,0.075889,-0.017976,0.231792,0.999919,-0.00778,-0.01004,-0.000977
3.04722,0.075893,-0.017965,0.231784,0.999922,-0.0079,-0.009649,-0.000984
3.06721,0.075886,-0.017962,0.231773,0.999918,-0.008052,-0.009768,-0.00182
3.08721,0.075881,-0.017965,0.231739,0.999925,-0.007849,-0.009355,-0.000627
3.1072,0.075875,-0.017964,0.231723,0.999925,-0.008026,-0.009186,-0.001326
3.1272,0.075864,-0.017965,0.231689,0.99992,-0.008155,-0.009473,-0.001668
3.14726,0.075881,-0.017968,0.231752,0.999918,-0.008107,-0.009805,-0.001745
3.16721,0.075882,-0.017971,0.231764,0.999922,-0.007962,-0.009493,-0.001447
3.18721,0.075881,-0.017967,0.231747,0.999922,-0.007993,-0.009441,-0.001464
3.20724,0.07589,-0.017968,0.231778,0.999923,-0.008035,-0.009356,-0.00149
3.22721,0.07589,-0.017968,0.231777,0.999921,-0.008198,-0.009446,-0.001583
3.24722,0.075892,-0.017978,0.23177,0.999923,-0.007909,-0.009462,-0.001156
3.26721,0.075882,-0.017968,0.231754,0.999919,-0.008185,-0.009548,-0.001978
3.28724,0.07588,-0.017965,0.231737,0.999922,-0.008011,-0.009455,-0.001523
3.30724,0.075733,-0.017881,0.23157,0.999907,-0.008781,-0.010003,-0.003088
