Timestamp,X_hat,Y_hat
0.0114235,-0.0587439,0.00294963,0
0.0123497,-0.058744,0.00294794,0
0.0132882,-0.0587439,0.00294963,0
0.013839,-0.058744,0.00294794,0
0.0150714,-0.0587439,0.00294963,0
0.0156903,-0.058744,0.00294794,0
0.0166766,-0.0587439,0.00294963,0
0.0181165,-0.058744,0.00294794,0
0.0186704,-0.0587439,0.00294963,0
0.0196167,-0.0587439,0.00295027,0
0.0206396,-0.058744,0.00294819,0
0.0216258,-0.0587439,0.00294972,0
0.0227411,-0.058744,0.00294797,0
0.0236595,-0.0587439,0.00294964,0
0.0246966,-0.0587438,0.00295028,0
0.0258012,-0.0587438,0.00295052,0
0.0265976,-0.058744,0.00294828,0
0.0276943,-0.0587438,0.00294975,0
0.028625,-0.058744,0.00294799,0
0.0296087,-0.0587439,0.00294964,0
0.0306778,-0.058744,0.00294794,0
0.0316585,-0.0587439,0.00294963,0
0.0327246,-0.058744,0.00294794,0
0.0336763,-0.0587438,0.00294962,0
0.0346585,-0.0587439,0.00294793,0
0.035646,-0.0587438,0.00294962,0
0.0367838,-0.0587439,0.00294793,0
0.0376664,-0.0587438,0.00294962,0
0.0386419,-0.0587439,0.00294793,0
0.0397405,-0.0587438,0.00294962,0
0.0407514,-0.0587439,0.00294793,0
0.0416538,-0.0587438,0.00294962,0
0.0426477,-0.0587439,0.00294793,0
0.0437191,-0.0587438,0.00294961,0
0.0446973,-0.0587439,0.00294793,0
0.045776,-0.0587438,0.00294962,0
0.0467193,-0.0587439,0.00294793,0
0.0477228,-0.0587438,0.00294961,0
0.0487527,-0.0587439,0.00294792,0
0.0496907,-0.0587438,0.00294961,0
0.0506471,-0.0587439,0.00294792,0
0.0516374,-0.0587438,0.00294961,0
0.0526529,-0.0587439,0.00294792,0
0.0536377,-0.0587438,0.00294961,0
0.0547053,-0.0587439,0.00294792,0
0.0556834,-0.0587438,0.00294961,0
0.0567225,-0.0587439,0.00294792,0
0.0577165,-0.0587438,0.00294961,0
0.0586621,-0.0587439,0.00294792,0
0.0596357,-0.0587438,0.00294961,0
0.060696,-0.0587439,0.00294792,0
0.0616459,-0.0587437,0.00294961,0
0.0626621,-0.0587439,0.00294792,0
