Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.00599645,9.21254e-05,15.8913,-0.427511,19.6154,0.0137695,0.00430677,-5.8508e-05
0.00697944,9.21246e-05,15.8913,-0.42751,19.6154,0.0137695,0.00430645,-5.85081e-05
0.00799842,8.73072e-05,15.8914,-0.427514,19.6154,0.0137681,0.00429809,-5.92008e-05
0.0090001,9.08479e-05,15.8913,-0.427511,19.6153,0.0137708,0.00431461,-5.90232e-05
0.0100385,9.3899e-05,15.8913,-0.427508,19.6153,0.0137708,0.00431438,-5.84189e-05
0.0113988,9.03596e-05,15.8914,-0.427511,19.6154,0.0137681,0.00429751,-5.85964e-05
0.0120755,9.21259e-05,15.8913,-0.427509,19.6154,0.0137694,0.00430578,-5.85081e-05
0.0130105,9.21246e-05,15.8913,-0.427508,19.6154,0.0137694,0.00430547,-5.8508e-05
0.0141766,9.21246e-05,15.8913,-0.427508,19.6154,0.0137694,0.00430547,-5.8508e-05
0.0150765,9.21251e-05,15.8913,-0.427507,19.6154,0.0137694,0.00430513,-5.85081e-05
0.0159809,9.21251e-05,15.8913,-0.427507,19.6154,0.0137694,0.00430513,-5.85081e-05
0.0170077,9.21256e-05,15.8913,-0.427507,19.6154,0.0137693,0.0043048,-5.8508e-05
0.0180268,8.73084e-05,15.8914,-0.427511,19.6154,0.0137679,0.00429644,-5.92007e-05
0.0190019,9.21259e-05,15.8913,-0.427506,19.6154,0.0137693,0.00430447,-5.8508e-05
0.0199659,9.39002e-05,15.8913,-0.427504,19.6154,0.0137706,0.00431273,-5.84188e-05
0.0209986,9.21247e-05,15.8913,-0.427506,19.6154,0.0137693,0.00430414,-5.85082e-05
0.0219537,8.73105e-05,15.8914,-0.42751,19.6154,0.0137679,0.00429577,-5.92006e-05
0.0229542,9.08512e-05,15.8913,-0.427506,19.6154,0.0137705,0.00431229,-5.90231e-05
0.0239728,8.90822e-05,15.8913,-0.427507,19.6154,0.0137692,0.00430372,-5.91114e-05
0.0249858,9.03613e-05,15.8914,-0.427506,19.6154,0.0137679,0.0042952,-5.85963e-05
0.0259399,8.9085e-05,15.8913,-0.427507,19.6154,0.0137691,0.00430338,-5.91112e-05
0.0270208,9.08513e-05,15.8913,-0.427505,19.6154,0.0137705,0.00431164,-5.90229e-05
0.0282544,8.9083e-05,15.8914,-0.427506,19.6154,0.0137691,0.00430306,-5.91114e-05
0.0289788,9.03628e-05,15.8914,-0.427505,19.6154,0.0137678,0.00429454,-5.85961e-05
0.0299777,9.39034e-05,15.8913,-0.427501,19.6154,0.0137705,0.00431106,-5.84186e-05
0.0309904,9.21254e-05,15.8914,-0.427502,19.6154,0.0137691,0.0043025,-5.8508e-05
0.0319905,8.73107e-05,15.8914,-0.427506,19.6154,0.0137677,0.00429412,-5.92006e-05
0.0330418,9.08513e-05,15.8913,-0.427503,19.6154,0.0137704,0.00431064,-5.90231e-05
0.0339549,8.90834e-05,15.8914,-0.427504,19.6154,0.013769,0.00430208,-5.91113e-05
0.0350216,9.03625e-05,15.8914,-0.427503,19.6154,0.0137677,0.00429355,-5.85962e-05
0.0359337,9.39031e-05,15.8913,-0.427499,19.6154,0.0137703,0.00431008,-5.84186e-05
0.0370002,9.08525e-05,15.8913,-0.427502,19.6154,0.0137703,0.00430999,-5.90228e-05
0.0380616,8.73114e-05,15.8914,-0.427504,19.6154,0.0137676,0.00429313,-5.92006e-05
0.0389784,9.03654e-05,15.8914,-0.427501,19.6154,0.0137676,0.00429289,-5.85959e-05
0.0400007,9.39061e-05,15.8913,-0.427498,19.6154,0.0137703,0.00430941,-5.84183e-05
0.0409863,9.21254e-05,15.8914,-0.427499,19.6154,0.0137689,0.00430086,-5.85081e-05
0.0419487,8.73117e-05,15.8914,-0.427503,19.6154,0.0137675,0.00429247,-5.92006e-05
0.0430132,9.08523e-05,15.8913,-0.4275,19.6154,0.0137702,0.00430899,-5.9023e-05
0.043984,8.90846e-05,15.8914,-0.427501,19.6154,0.0137688,0.00430043,-5.91112e-05
0.0449457,9.03637e-05,15.8914,-0.427499,19.6154,0.0137675,0.0042919,-5.85961e-05
0.04597,9.39043e-05,15.8913,-0.427496,19.6154,0.0137702,0.00430843,-5.84186e-05
0.0469617,9.21273e-05,15.8914,-0.427497,19.6154,0.0137688,0.00429986,-5.85079e-05
0.047959,8.73126e-05,15.8914,-0.427501,19.6154,0.0137674,0.00429148,-5.92005e-05
0.0489284,9.08533e-05,15.8914,-0.427498,19.6154,0.0137701,0.004308,-5.9023e-05
0.0499575,8.90853e-05,15.8914,-0.427499,19.6154,0.0137687,0.00429944,-5.91112e-05
0.050981,9.03644e-05,15.8914,-0.427497,19.6154,0.0137674,0.00429091,-5.8596e-05
0.0519411,9.39051e-05,15.8914,-0.427494,19.6154,0.0137701,0.00430744,-5.84185e-05
0.0529849,9.21281e-05,15.8914,-0.427495,19.6154,0.0137687,0.00429887,-5.85078e-05
0.0539779,8.73134e-05,15.8914,-0.427499,19.6154,0.0137673,0.00429049,-5.92004e-05
0.0549524,9.21312e-05,15.8914,-0.427494,19.6154,0.0137687,0.00429852,-5.85076e-05
0.0560604,9.39056e-05,15.8914,-0.427493,19.6154,0.01377,0.00430678,-5.84184e-05
0.0569846,9.2129e-05,15.8914,-0.427494,19.6154,0.0137686,0.0042982,-5.85079e-05
0.0580012,8.73149e-05,15.8914,-0.427498,19.6154,0.0137672,0.00428983,-5.92003e-05
0.0591033,9.08555e-05,15.8914,-0.427494,19.6154,0.0137699,0.00430635,-5.90227e-05
0.0602166,9.39063e-05,15.8914,-0.427491,19.6154,0.0137699,0.00430612,-5.84183e-05
0.0609486,9.03656e-05,15.8914,-0.427494,19.6154,0.0137672,0.00428926,-5.8596e-05
0.0619952,9.21319e-05,15.8914,-0.427492,19.6154,0.0137686,0.00429753,-5.85076e-05
0.0630071,9.21307e-05,15.8914,-0.427492,19.6154,0.0137685,0.00429722,-5.85076e-05
0.0640183,8.73129e-05,15.8914,-0.427496,19.6154,0.0137671,0.00428885,-5.92004e-05
0.0650959,9.08535e-05,15.8914,-0.427492,19.6154,0.0137698,0.00430538,-5.90229e-05
0.0660019,9.39055e-05,15.8914,-0.427489,19.6154,0.0137698,0.00430514,-5.84184e-05
0.0669295,9.03663e-05,15.8914,-0.427492,19.6154,0.0137671,0.00428827,-5.85959e-05
0.067915,8.73172e-05,15.8915,-0.427495,19.6154,0.0137671,0.00428817,-5.92001e-05
0.0689807,9.08579e-05,15.8914,-0.427491,19.6154,0.0137697,0.00430469,-5.90226e-05
0.0699504,8.90865e-05,15.8914,-0.427492,19.6154,0.0137684,0.00429614,-5.91111e-05
0.0710062,9.03666e-05,15.8915,-0.427491,19.6154,0.013767,0.00428762,-5.85959e-05
0.0721125,9.39072e-05,15.8914,-0.427487,19.6154,0.0137697,0.00430414,-5.84184e-05
0.0729838,9.21305e-05,15.8914,-0.427489,19.6154,0.0137683,0.00429557,-5.85076e-05
0.0739873,8.73158e-05,15.8915,-0.427493,19.6154,0.0137669,0.00428719,-5.92003e-05
0.0749911,9.08564e-05,15.8914,-0.427489,19.6154,0.0137696,0.00430371,-5.90227e-05
0.0759633,8.90884e-05,15.8914,-0.42749,19.6154,0.0137683,0.00429515,-5.91109e-05
0.0769817,9.03676e-05,15.8915,-0.427489,19.6154,0.0137669,0.00428662,-5.85958e-05
0.0779664,9.39082e-05,15.8914,-0.427486,19.6154,0.0137696,0.00430315,-5.84183e-05
0.0789613,9.21312e-05,15.8914,-0.427487,19.6154,0.0137682,0.00429458,-5.85076e-05
0.0799553,8.73165e-05,15.8915,-0.427491,19.6154,0.0137668,0.0042862,-5.92002e-05
0.0809694,9.08571e-05,15.8914,-0.427487,19.6154,0.0137695,0.00430272,-5.90227e-05
0.0819884,9.39087e-05,15.8914,-0.427484,19.6154,0.0137695,0.00430249,-5.84181e-05
0.0830925,8.90892e-05,15.8914,-0.427488,19.6154,0.0137681,0.00429416,-5.91109e-05
0.0840228,9.21346e-05,15.8914,-0.427485,19.6154,0.0137682,0.0042939,-5.85075e-05
0.0850013,9.03695e-05,15.8915,-0.427486,19.6154,0.0137668,0.00428531,-5.85955e-05
0.0860929,9.21358e-05,15.8914,-0.427485,19.6154,0.0137681,0.00429357,-5.85072e-05
0.08697,9.08573e-05,15.8914,-0.427485,19.6154,0.0137694,0.00430174,-5.90226e-05
0.087995,9.21321e-05,15.8914,-0.427484,19.6154,0.0137681,0.00429326,-5.85075e-05
0.0890951,8.90899e-05,15.8914,-0.427486,19.6154,0.013768,0.00429316,-5.9111e-05
0.0900854,9.21365e-05,15.8915,-0.427483,19.6154,0.0137681,0.0042929,-5.85073e-05
0.0910839,9.0369e-05,15.8915,-0.427484,19.6154,0.0137667,0.00428432,-5.85956e-05
0.0919862,9.21352e-05,15.8915,-0.427483,19.6154,0.013768,0.00429259,-5.85073e-05
0.0930223,9.08578e-05,15.8914,-0.427483,19.6154,0.0137693,0.00430075,-5.90225e-05
0.0940733,8.73176e-05,15.8915,-0.427486,19.6154,0.0137666,0.0042839,-5.92e-05
0.0959333,8.9092e-05,15.8915,-0.427484,19.6154,0.0137679,0.00429216,-5.91108e-05
0.096944,8.90918e-05,15.8915,-0.427484,19.6154,0.0137679,0.00429184,-5.91107e-05
0.0976933,8.90918e-05,15.8915,-0.427484,19.6154,0.0137679,0.00429184,-5.91107e-05
0.0988325,9.39069e-05,15.8914,-0.427479,19.6154,0.0137693,0.00429988,-5.84183e-05
0.099293,8.90913e-05,15.8915,-0.427483,19.6154,0.0137679,0.00429151,-5.91109e-05
0.100256,9.21356e-05,15.8915,-0.42748,19.6154,0.0137679,0.00429127,-5.85073e-05
0.101209,8.90944e-05,15.8915,-0.427482,19.6154,0.0137678,0.00429116,-5.91107e-05
0.102,9.21375e-05,15.8915,-0.427479,19.6154,0.0137678,0.00429093,-5.85071e-05
0.103215,9.39118e-05,15.8914,-0.427478,19.6154,0.0137692,0.00429919,-5.84179e-05
0.104061,9.08593e-05,15.8914,-0.42748,19.6154,0.0137691,0.0042991,-5.90224e-05
0.105039,8.73187e-05,15.8915,-0.427483,19.6154,0.0137664,0.00428225,-5.92e-05
0.106036,9.037e-05,15.8915,-0.42748,19.6154,0.0137664,0.00428202,-5.85956e-05
0.107549,8.90959e-05,15.8915,-0.42748,19.6154,0.0137677,0.00429016,-5.91105e-05
0.10813,9.21362e-05,15.8915,-0.427477,19.6154,0.0137677,0.00428996,-5.85071e-05
0.109342,8.90905e-05,15.8915,-0.42748,19.6154,0.0137677,0.00428987,-5.91109e-05
0.110031,9.21357e-05,15.8915,-0.427477,19.6154,0.0137677,0.00428962,-5.85073e-05
0.111023,8.90935e-05,15.8915,-0.427479,19.6154,0.0137676,0.00428952,-5.91107e-05
0.112209,9.21374e-05,15.8915,-0.427476,19.6154,0.0137677,0.00428929,-5.85071e-05
0.113212,8.9094e-05,15.8915,-0.427478,19.6154,0.0137676,0.00428919,-5.91107e-05
0.114273,9.21377e-05,15.8915,-0.427476,19.6154,0.0137676,0.00428896,-5.85071e-05
0.115861,8.90942e-05,15.8915,-0.427478,19.6154,0.0137676,0.00428886,-5.91107e-05
0.116564,9.21379e-05,15.8915,-0.427475,19.6154,0.0137676,0.00428863,-5.85071e-05
0.117352,8.90945e-05,15.8915,-0.427477,19.6154,0.0137675,0.00428853,-5.91106e-05
0.118361,9.21381e-05,15.8915,-0.427474,19.6154,0.0137676,0.0042883,-5.85071e-05
0.11902,9.39125e-05,15.8915,-0.427472,19.6154,0.0137689,0.00429656,-5.84179e-05
0.120025,9.21384e-05,15.8915,-0.427474,19.6154,0.0137675,0.00428797,-5.85071e-05
0.121227,8.73206e-05,15.8915,-0.427478,19.6154,0.0137661,0.00427961,-5.91998e-05
0.122224,9.21402e-05,15.8915,-0.427473,19.6154,0.0137675,0.00428762,-5.8507e-05
0.122999,8.90966e-05,15.8915,-0.427475,19.6154,0.0137674,0.00428754,-5.91104e-05
0.124195,9.21372e-05,15.8915,-0.427472,19.6154,0.0137675,0.00428732,-5.85071e-05
0.124985,9.39116e-05,15.8915,-0.427471,19.6154,0.0137688,0.00429558,-5.84179e-05
0.126162,9.21389e-05,15.8915,-0.427472,19.6154,0.0137674,0.00428698,-5.8507e-05
0.127025,8.73213e-05,15.8915,-0.427476,19.6154,0.013766,0.00427862,-5.91998e-05
0.127968,9.21409e-05,15.8915,-0.427471,19.6154,0.0137674,0.00428663,-5.8507e-05
0.129171,8.90974e-05,15.8915,-0.427473,19.6154,0.0137673,0.00428655,-5.91104e-05
0.130002,9.21379e-05,15.8915,-0.42747,19.6154,0.0137674,0.00428633,-5.8507e-05
0.130986,8.90949e-05,15.8915,-0.427473,19.6154,0.0137673,0.00428623,-5.91107e-05
0.13218,9.21396e-05,15.8915,-0.42747,19.6154,0.0137673,0.00428599,-5.8507e-05
0.133083,8.90964e-05,15.8915,-0.427472,19.6154,0.0137673,0.00428589,-5.91105e-05
0.134006,9.21401e-05,15.8915,-0.427469,19.6154,0.0137673,0.00428566,-5.85069e-05
0.135111,8.90966e-05,15.8915,-0.427471,19.6154,0.0137672,0.00428556,-5.91105e-05
0.13603,9.08629e-05,15.8915,-0.42747,19.6154,0.0137686,0.00429382,-5.90222e-05
0.136983,8.90969e-05,15.8915,-0.427471,19.6154,0.0137672,0.00428523,-5.91105e-05
0.138005,9.03743e-05,15.8916,-0.427469,19.6154,0.0137659,0.00427674,-5.85952e-05
0.138996,8.90996e-05,15.8915,-0.42747,19.6154,0.0137671,0.00428488,-5.91103e-05
0.139978,9.21419e-05,15.8915,-0.427467,19.6154,0.0137672,0.00428466,-5.85068e-05
0.141131,8.90956e-05,15.8915,-0.427469,19.6154,0.0137671,0.00428459,-5.91105e-05
0.141954,9.21398e-05,15.8915,-0.427466,19.6154,0.0137671,0.00428434,-5.8507e-05
0.143038,8.90974e-05,15.8915,-0.427469,19.6154,0.0137671,0.00428424,-5.91104e-05
0.143966,9.21413e-05,15.8915,-0.427466,19.6154,0.0137671,0.00428401,-5.85069e-05
0.145013,8.90979e-05,15.8915,-0.427468,19.6154,0.013767,0.00428391,-5.91104e-05
0.146093,9.21415e-05,15.8915,-0.427465,19.6154,0.0137671,0.00428368,-5.85068e-05
0.147214,8.90981e-05,15.8915,-0.427467,19.6154,0.013767,0.00428358,-5.91104e-05
0.148049,9.21418e-05,15.8915,-0.427464,19.6154,0.013767,0.00428335,-5.85068e-05
0.148952,8.90983e-05,15.8915,-0.427467,19.6154,0.013767,0.00428325,-5.91104e-05
0.150006,9.2142e-05,15.8915,-0.427464,19.6154,0.013767,0.00428302,-5.85068e-05
0.150992,8.90986e-05,15.8915,-0.427466,19.6154,0.0137669,0.00428292,-5.91103e-05
0.15198,9.21422e-05,15.8916,-0.427463,19.6154,0.013767,0.00428269,-5.85068e-05
0.153085,8.90988e-05,15.8916,-0.427465,19.6154,0.0137669,0.00428259,-5.91103e-05
0.154109,9.21425e-05,15.8916,-0.427462,19.6154,0.0137669,0.00428236,-5.85068e-05
0.155048,8.9099e-05,15.8916,-0.427465,19.6154,0.0137669,0.00428226,-5.91103e-05
0.156223,9.21427e-05,15.8916,-0.427462,19.6154,0.0137669,0.00428203,-5.85068e-05
0.157051,8.90993e-05,15.8916,-0.427464,19.6154,0.0137668,0.00428193,-5.91103e-05
0.158056,9.2143e-05,15.8916,-0.427461,19.6154,0.0137669,0.0042817,-5.85067e-05
0.159144,8.90995e-05,15.8916,-0.427463,19.6154,0.0137668,0.0042816,-5.91103e-05
0.160102,9.21432e-05,15.8916,-0.427461,19.6154,0.0137668,0.00428137,-5.85067e-05
0.161044,8.90998e-05,15.8916,-0.427463,19.6154,0.0137668,0.00428127,-5.91103e-05
0.162054,9.21434e-05,15.8916,-0.42746,19.6154,0.0137668,0.00428104,-5.85067e-05
0.163347,8.91e-05,15.8916,-0.427462,19.6154,0.0137667,0.00428094,-5.91102e-05
0.164,9.21437e-05,15.8916,-0.427459,19.6154,0.0137667,0.00428071,-5.85067e-05
0.164979,8.91003e-05,15.8916,-0.427462,19.6154,0.0137667,0.00428061,-5.91102e-05
0.165995,9.21439e-05,15.8916,-0.427459,19.6154,0.0137667,0.00428038,-5.85067e-05
0.167031,8.91005e-05,15.8916,-0.427461,19.6154,0.0137667,0.00428028,-5.91102e-05
0.168116,9.08668e-05,15.8915,-0.427459,19.6154,0.013768,0.00428854,-5.90219e-05
0.169065,8.91011e-05,15.8916,-0.42746,19.6154,0.0137666,0.00427995,-5.91101e-05
0.170672,8.91011e-05,15.8916,-0.42746,19.6154,0.0137666,0.00427995,-5.91101e-05
0.171697,8.5562e-05,15.8916,-0.427463,19.6154,0.0137639,0.00426309,-5.92875e-05
0.172873,8.91026e-05,15.8916,-0.42746,19.6154,0.0137666,0.00427962,-5.911e-05
0.173757,8.55611e-05,15.8917,-0.427462,19.6154,0.0137639,0.00426277,-5.92876e-05
0.174485,9.26423e-05,15.8915,-0.427455,19.6154,0.0137692,0.00429581,-5.89325e-05
0.175722,9.39153e-05,15.8916,-0.427454,19.6154,0.0137679,0.00428735,-5.84176e-05
0.176587,9.39153e-05,15.8916,-0.427454,19.6154,0.0137679,0.00428735,-5.84176e-05
0.177554,8.73342e-05,15.8916,-0.427459,19.6154,0.0137651,0.00427033,-5.91988e-05
0.178655,8.86092e-05,15.8917,-0.427458,19.6154,0.0137638,0.00426185,-5.86838e-05
0.179567,8.86092e-05,15.8917,-0.427458,19.6154,0.0137638,0.00426185,-5.86838e-05
0.180444,9.21452e-05,15.8916,-0.427454,19.6154,0.0137665,0.00427808,-5.85065e-05
0.18158,8.73229e-05,15.8916,-0.427458,19.6154,0.0137651,0.00426975,-5.91996e-05
0.182457,9.08635e-05,15.8916,-0.427455,19.6154,0.0137677,0.00428627,-5.90221e-05
0.18357,8.90996e-05,15.8916,-0.427456,19.6154,0.0137664,0.00427765,-5.91103e-05
0.184539,9.03775e-05,15.8916,-0.427454,19.6154,0.0137651,0.00426916,-5.85949e-05
0.185277,8.91039e-05,15.8916,-0.427455,19.6154,0.0137663,0.0042773,-5.911e-05
0.185987,9.08702e-05,15.8916,-0.427453,19.6154,0.0137677,0.00428556,-5.90217e-05
0.186956,8.91012e-05,15.8916,-0.427454,19.6154,0.0137663,0.00427699,-5.91101e-05
0.187971,9.0381e-05,15.8916,-0.427453,19.6154,0.013765,0.00426847,-5.85948e-05
0.189074,9.39216e-05,15.8916,-0.42745,19.6154,0.0137677,0.004285,-5.84173e-05
0.190075,9.21444e-05,15.8916,-0.427451,19.6154,0.0137663,0.00427643,-5.85066e-05
0.190918,8.73298e-05,15.8916,-0.427455,19.6154,0.0137649,0.00426805,-5.91992e-05
0.192001,9.08704e-05,15.8916,-0.427451,19.6154,0.0137676,0.00428457,-5.90217e-05
0.193265,9.39219e-05,15.8916,-0.427448,19.6154,0.0137676,0.00428434,-5.84172e-05
0.194131,8.91025e-05,15.8916,-0.427452,19.6154,0.0137662,0.00427601,-5.91099e-05
0.195056,9.21478e-05,15.8916,-0.427449,19.6154,0.0137662,0.00427575,-5.85065e-05
0.195961,8.91068e-05,15.8916,-0.427452,19.6154,0.0137662,0.00427564,-5.91098e-05
0.19724,9.2149e-05,15.8916,-0.427449,19.6154,0.0137662,0.00427542,-5.85063e-05
0.198061,8.91043e-05,15.8916,-0.427451,19.6154,0.0137661,0.00427533,-5.91099e-05
0.198987,9.21477e-05,15.8916,-0.427448,19.6154,0.0137661,0.0042751,-5.85064e-05
0.200124,8.91043e-05,15.8916,-0.42745,19.6154,0.0137661,0.004275,-5.91099e-05
0.201052,9.08706e-05,15.8916,-0.427449,19.6154,0.0137674,0.00428326,-5.90216e-05
0.201981,8.91046e-05,15.8916,-0.42745,19.6154,0.0137661,0.00427467,-5.91099e-05
0.203017,9.0382e-05,15.8917,-0.427449,19.6154,0.0137647,0.00426618,-5.85947e-05
0.203985,8.91073e-05,15.8916,-0.427449,19.6154,0.013766,0.00427433,-5.91097e-05
0.205034,9.08735e-05,15.8916,-0.427447,19.6154,0.0137673,0.00428259,-5.90214e-05
0.205998,8.91034e-05,15.8916,-0.427448,19.6154,0.013766,0.00427403,-5.91099e-05
0.207013,9.03812e-05,15.8917,-0.427447,19.6154,0.0137647,0.00426552,-5.85948e-05
0.207988,8.91075e-05,15.8916,-0.427448,19.6154,0.0137659,0.00427367,-5.91097e-05
0.208956,9.21501e-05,15.8916,-0.427445,19.6154,0.013766,0.00427344,-5.85062e-05
0.209998,8.91039e-05,15.8916,-0.427447,19.6154,0.0137659,0.00427337,-5.91099e-05
0.21098,9.21479e-05,15.8916,-0.427444,19.6154,0.0137659,0.00427312,-5.85064e-05
0.212015,8.91056e-05,15.8916,-0.427447,19.6154,0.0137659,0.00427302,-5.91098e-05
0.212994,9.21494e-05,15.8916,-0.427444,19.6154,0.0137659,0.00427279,-5.85063e-05
0.214294,8.91061e-05,15.8916,-0.427446,19.6154,0.0137658,0.00427269,-5.91098e-05
0.214985,9.21497e-05,15.8917,-0.427443,19.6154,0.0137659,0.00427246,-5.85063e-05
0.216014,8.91063e-05,15.8917,-0.427445,19.6154,0.0137658,0.00427236,-5.91098e-05
0.216987,9.21499e-05,15.8917,-0.427442,19.6154,0.0137658,0.00427213,-5.85062e-05
0.217987,8.91065e-05,15.8917,-0.427445,19.6154,0.0137658,0.00427203,-5.91098e-05
0.219118,9.21502e-05,15.8917,-0.427442,19.6154,0.0137658,0.0042718,-5.85062e-05
0.219978,8.91068e-05,15.8917,-0.427444,19.6154,0.0137657,0.0042717,-5.91098e-05
0.220993,9.21504e-05,15.8917,-0.427441,19.6154,0.0137658,0.00427147,-5.85062e-05
0.222002,8.9107e-05,15.8917,-0.427443,19.6154,0.0137657,0.00427137,-5.91097e-05
0.222997,9.21506e-05,15.8917,-0.42744,19.6154,0.0137657,0.00427114,-5.85062e-05
0.22399,8.91073e-05,15.8917,-0.427443,19.6154,0.0137657,0.00427104,-5.91097e-05
0.224993,9.21509e-05,15.8917,-0.42744,19.6154,0.0137657,0.00427081,-5.85062e-05
0.226335,8.91075e-05,15.8917,-0.427442,19.6154,0.0137656,0.00427071,-5.91097e-05
0.227334,9.08738e-05,15.8916,-0.42744,19.6154,0.013767,0.00427897,-5.90214e-05
0.228023,8.91077e-05,15.8917,-0.427441,19.6154,0.0137656,0.00427038,-5.91097e-05
0.228999,9.03851e-05,15.8917,-0.42744,19.6154,0.0137643,0.00426189,-5.85944e-05
0.230227,8.91104e-05,15.8917,-0.427441,19.6154,0.0137656,0.00427004,-5.91095e-05
0.230967,9.21528e-05,15.8917,-0.427438,19.6154,0.0137656,0.00426981,-5.8506e-05
0.232382,8.91065e-05,15.8917,-0.42744,19.6154,0.0137655,0.00426974,-5.91097e-05
0.233083,9.08728e-05,15.8916,-0.427438,19.6154,0.0137669,0.004278,-5.90214e-05
0.234002,8.91082e-05,15.8917,-0.427439,19.6154,0.0137655,0.00426939,-5.91097e-05
0.235015,9.03858e-05,15.8917,-0.427438,19.6154,0.0137642,0.0042609,-5.85944e-05
0.235987,8.91112e-05,15.8917,-0.427439,19.6154,0.0137654,0.00426904,-5.91094e-05
0.23702,9.21535e-05,15.8917,-0.427436,19.6154,0.0137655,0.00426882,-5.8506e-05
0.237957,8.91095e-05,15.8917,-0.427438,19.6154,0.0137654,0.00426873,-5.91095e-05
