Timestamp,x,y,z,q1,q2,q3,q4
0.72857,-0.07343,-0.016034,0.229808,0.999729,-0.009209,0.021119,-0.003232
0.748563,-0.073475,-0.016041,0.229937,0.999718,-0.009111,0.021672,-0.003374
0.768561,-0.073458,-0.016046,0.229876,0.999731,-0.009454,0.021092,-0.001927
0.788561,-0.073451,-0.016035,0.229872,0.99972,-0.009306,0.021432,-0.003658
0.808563,-0.07345,-0.016033,0.229845,0.999734,-0.009169,0.02098,-0.002688
0.828563,-0.073454,-0.016022,0.229838,0.999739,-0.00936,0.020543,-0.003555
0.848577,-0.073443,-0.016044,0.229872,0.999719,-0.009418,0.021653,-0.002
0.868572,-0.073441,-0.016036,0.229829,0.999738,-0.009053,0.020696,-0.003829
0.888558,-0.073442,-0.016031,0.229833,0.999734,-0.009135,0.020842,-0.003866
0.908555,-0.073452,-0.016038,0.229846,0.999735,-0.009208,0.020878,-0.003049
0.928561,-0.073457,-0.016032,0.22986,0.999736,-0.009326,0.020769,-0.003056
0.948555,-0.07344,-0.016034,0.22982,0.999739,-0.009088,0.020794,-0.002655
0.968556,-0.073466,-0.016026,0.229893,0.999715,-0.009199,0.02162,-0.004189
0.988557,-0.073447,-0.016038,0.229839,0.99974,-0.009239,0.020713,-0.002475
1.00856,-0.073444,-0.016037,0.229871,0.999724,-0.009126,0.021252,-0.004241
1.02857,-0.073451,-0.016039,0.229853,0.999734,-0.009236,0.020975,-0.002534
1.04856,-0.073428,-0.016033,0.229794,0.999733,-0.009341,0.020968,-0.002514
1.06856,-0.073447,-0.016043,0.229859,0.999725,-0.00913,0.021362,-0.003163
1.08859,-0.073457,-0.016026,0.229857,0.999734,-0.009331,0.020755,-0.003703
1.10859,-0.073434,-0.016036,0.229809,0.999738,-0.009181,0.020713,-0.003257
1.12857,-0.07344,-0.016032,0.22983,0.999732,-0.009142,0.02098,-0.003452
1.14856,-0.073412,-0.016033,0.229753,0.999736,-0.009021,0.020925,-0.003111
1.16856,-0.073406,-0.016057,0.229756,0.999723,-0.009367,0.021497,-0.001887
1.18857,-0.073327,-0.01601,0.228501,0.999831,-0.009264,0.014668,-0.006134
1.20856,-0.073272,-0.015823,0.229019,0.999818,-0.009352,0.015882,-0.004977
1.22855,-0.073193,-0.015818,0.228686,0.999849,-0.009817,0.014208,-0.001977
1.24858,-0.073454,-0.016102,0.229514,0.999739,-0.009898,0.019997,-0.004885
1.26855,-0.073426,-0.016203,0.229744,0.999728,-0.009003,0.021391,-0.002236
1.28858,-0.073565,-0.016111,0.23001,0.999676,-0.009904,0.023293,-0.002513
1.30856,-0.073643,-0.016113,0.230428,0.999626,-0.009578,0.025538,-0.002161
1.32856,-0.073686,-0.01605,0.230556,0.999601,-0.009881,0.026419,-0.001679
1.34856,-0.073588,-0.016003,0.230205,0.999667,-0.00976,0.023874,-0.000602
1.36858,-0.073524,-0.015992,0.229983,0.999701,-0.009519,0.022422,-0.002016
1.38857,-0.073414,-0.015955,0.229622,0.99975,-0.009287,0.020159,-0.002515
1.4086,-0.073397,-0.015971,0.229531,0.999782,-0.009413,0.01847,-0.002398
1.42855,-0.073356,-0.016006,0.229452,0.999786,-0.008847,0.018362,-0.003531
1.44855,-0.073358,-0.016025,0.229426,0.999786,-0.00877,0.018333,-0.003755
1.46855,-0.073405,-0.016045,0.229568,0.999754,-0.009276,0.020001,-0.002503
1.48856,-0.073435,-0.016052,0.229669,0.999741,-0.009255,0.020537,-0.003303
1.50856,-0.073447,-0.016062,0.229726,0.99974,-0.009488,0.02059,-0.002261
1.52856,-0.073445,-0.016053,0.22973,0.999731,-0.009103,0.021058,-0.003439
1.54855,-0.073459,-0.016059,0.229777,0.999724,-0.009426,0.02142,-0.001876
1.56856,-0.073451,-0.016044,0.229759,0.999732,-0.00943,0.021039,-0.002165
1.58855,-0.073453,-0.016041,0.229769,0.999729,-0.009495,0.021221,-0.001555
1.60855,-0.07343,-0.016037,0.229687,0.999746,-0.009383,0.020373,-0.002223
1.62856,-0.073444,-0.016045,0.229707,0.999737,-0.009321,0.020849,-0.001969
1.64855,-0.073423,-0.016031,0.229649,0.999753,-0.009168,0.020115,-0.002384
1.66855,-0.073408,-0.016023,0.229597,0.999745,-0.009314,0.020348,-0.003115
1.68855,-0.073431,-0.016025,0.229675,0.999746,-0.009419,0.020367,-0.002031
1.70856,-0.073451,-0.016036,0.229731,0.999735,-0.009284,0.020865,-0.002964
1.72855,-0.073428,-0.016028,0.229652,0.999745,-0.009201,0.020324,-0.003605
1.74855,-0.073413,-0.016036,0.229625,0.999751,-0.009045,0.020204,-0.002743
1.76855,-0.073435,-0.016035,0.229705,0.99974,-0.009123,0.020578,-0.003727
1.78855,-0.073418,-0.016039,0.229625,0.999756,-0.009232,0.019869,-0.002878
1.80855,-0.073434,-0.016041,0.229678,0.999752,-0.009344,0.020085,-0.002236
1.82855,-0.073408,-0.016041,0.229608,0.999764,-0.00949,0.019449,-0.001901
1.84855,-0.073445,-0.016038,0.229722,0.999746,-0.009349,0.020369,-0.002547
1.86855,-0.073449,-0.016046,0.22971,0.999755,-0.009099,0.019963,-0.002819
1.88855,-0.073442,-0.016038,0.229717,0.99974,-0.009049,0.020687,-0.003326
1.90857,-0.07346,-0.016047,0.229748,0.999745,-0.009538,0.020407,-0.001642
1.92855,-0.073437,-0.016033,0.229674,0.99975,-0.009382,0.020143,-0.002618
1.94855,-0.073469,-0.016044,0.229774,0.999737,-0.009313,0.020799,-0.002692
1.96855,-0.073441,-0.016041,0.229716,0.999744,-0.009313,0.020445,-0.002672
1.98855,-0.073452,-0.01604,0.229738,0.999745,-0.009442,0.020388,-0.002101
2.00855,-0.073436,-0.016043,0.229711,0.999739,-0.009086,0.020826,-0.002479
2.02855,-0.073442,-0.016038,0.229698,0.999762,-0.009365,0.019575,-0.002423
2.04856,-0.073452,-0.016036,0.22975,0.999749,-0.009141,0.020234,-0.003078
2.06855,-0.073448,-0.016033,0.229719,0.99975,-0.009109,0.020173,-0.003012
2.08855,-0.073419,-0.016032,0.229654,0.999753,-0.009207,0.020105,-0.002102
2.10855,-0.073468,-0.016041,0.229808,0.999729,-0.00904,0.021077,-0.003987
2.12855,-0.07344,-0.016043,0.229721,0.999736,-0.00949,0.020839,-0.002004
2.14855,-0.073442,-0.016035,0.229706,0.999756,-0.00931,0.01993,-0.002142
2.16856,-0.073444,-0.016042,0.229718,0.999745,-0.009026,0.020452,-0.003106
2.18855,-0.07345,-0.016043,0.229748,0.999738,-0.009179,0.020824,-0.002489
2.20856,-0.073476,-0.016047,0.229845,0.999715,-0.009211,0.021853,-0.002725
2.22855,-0.073455,-0.016043,0.229785,0.999731,-0.009104,0.021008,-0.003817
2.24855,-0.073459,-0.01604,0.229773,0.999733,-0.009199,0.021072,-0.002432
2.26857,-0.073451,-0.01604,0.22974,0.99974,-0.009429,0.020676,-0.002069
2.28855,-0.073442,-0.016046,0.229716,0.999744,-0.009312,0.020447,-0.002797
2.30857,-0.073467,-0.016045,0.229793,0.999735,-0.009151,0.020877,-0.003204
2.32856,-0.073434,-0.016039,0.229688,0.999749,-0.009041,0.020288,-0.002999
2.34855,-0.073442,-0.016037,0.229713,0.99975,-0.009175,0.02027,-0.002382
2.36856,-0.073461,-0.016043,0.229777,0.999739,-0.009178,0.02073,-0.002878
2.38856,-0.073432,-0.016032,0.229671,0.999743,-0.009038,0.020595,-0.002769
2.40856,-0.073433,-0.016036,0.229706,0.999744,-0.00927,0.020512,-0.002462
2.42856,-0.073453,-0.01603,0.229744,0.999734,-0.009108,0.020925,-0.0032
2.44855,-0.073419,-0.016035,0.22964,0.999751,-0.009394,0.02013,-0.002074
2.46855,-0.073414,-0.016039,0.229635,0.999748,-0.009531,0.020279,-0.001515
2.48855,-0.073436,-0.016038,0.229703,0.999745,-0.009385,0.020401,-0.002463
2.50855,-0.073445,-0.016041,0.229737,0.999739,-0.009365,0.020666,-0.002569
2.52855,-0.073441,-0.016038,0.229718,0.999742,-0.00911,0.020537,-0.003259
2.54856,-0.073463,-0.016044,0.229783,0.999728,-0.00921,0.021212,-0.002996
2.56857,-0.073445,-0.016034,0.229707,0.999743,-0.009239,0.020451,-0.00306
2.58855,-0.073432,-0.016026,0.229669,0.999748,-0.009326,0.020271,-0.002298
2.60856,-0.073468,-0.016044,0.229778,0.999734,-0.009367,0.020935,-0.002355
2.62855,-0.07343,-0.016028,0.229669,0.999749,-0.009151,0.02003,-0.004015
2.64855,-0.073415,-0.016034,0.229637,0.999759,-0.009242,0.019793,-0.002122
2.66854,-0.073459,-0.016046,0.22977,0.999744,-0.009207,0.020591,-0.001805
2.68857,-0.073429,-0.016036,0.229689,0.999743,-0.00912,0.020602,-0.002527
2.70857,-0.073458,-0.016044,0.229769,0.999737,-0.009474,0.020773,-0.002234
2.72856,-0.073418,-0.016094,0.229653,0.999748,-0.009338,0.020292,-0.002139
2.74856,-0.073526,-0.015939,0.229609,0.999739,-0.010196,0.020409,-0.000798
2.76856,-0.077043,-0.015923,0.223275,0.999399,-0.006917,-0.012892,0.03143
2.78856,-0.082023,-0.01589,0.21602,0.998341,-0.005433,-0.038918,0.042088
2.80856,-0.087914,-0.015845,0.207097,0.996847,-0.003656,-0.064319,0.04632
2.82856,-0.094305,-0.015803,0.197269,0.994957,-0.002293,-0.089388,0.045445
2.84857,-0.100484,-0.015831,0.186832,0.992758,-0.001465,-0.112467,0.042201
2.86856,-0.105296,-0.015807,0.177446,0.99177,-0.003573,-0.124698,0.0288
2.88858,-0.103603,-0.016027,0.169973,0.981642,-0.01256,-0.189396,-0.018718
2.90857,-0.103054,-0.015926,0.176559,0.979983,-0.012976,-0.197731,-0.019153
