Timestamp,vx,vy,vz,wx,wy,wz
0.714273,6e-06,5e-06,4e-06,-3e-06,9e-06,6e-06
0.719203,-1e-06,4e-06,-1.1e-05,2e-05,-1e-05,1.8e-05
0.724195,2e-06,-1e-06,-1.2e-05,4e-06,1.6e-05,1.2e-05
0.729187,-3e-06,-5e-06,6e-06,-1.2e-05,1.1e-05,-1.2e-05
0.734193,4e-06,7e-06,6e-06,-2e-06,-8e-06,-0
0.739184,-1.1e-05,-2.1e-05,8e-06,-8e-06,1.2e-05,-4.2e-05
0.744209,1e-06,4e-06,-0,2.9e-05,-1.6e-05,3e-05
0.749202,3e-06,1.1e-05,4e-06,-2.6e-05,-1.2e-05,1.2e-05
0.754198,-2e-06,-1.1e-05,-8e-06,2e-06,3.1e-05,-1.8e-05
0.759202,5e-06,1e-05,-4e-06,2e-06,-1.5e-05,6e-06
0.7642,5e-06,2e-06,-7e-06,-1e-05,3.3e-05,1.2e-05
0.769215,4e-06,5e-06,2e-06,1.5e-05,-7e-06,-0
0.774201,-4e-06,-2e-06,4e-06,1.1e-05,-2.4e-05,-0
0.77921,5e-06,-2e-06,-8e-06,-1.7e-05,3.4e-05,-1.2e-05
0.784205,-3e-06,5e-06,1.3e-05,-2e-06,-2.8e-05,2.4e-05
0.78921,6e-06,1e-05,-2e-06,-3e-06,5e-06,6e-06
0.794232,-7e-06,-1.7e-05,-8e-06,0,1.9e-05,-3e-05
0.799213,-3e-06,-1e-06,4e-06,5e-06,-1.6e-05,1.2e-05
0.804209,2e-06,1e-06,-6e-06,-9e-06,1.6e-05,-1.2e-05
0.809206,-2e-06,-8e-06,-4e-06,3e-06,-9e-06,-6e-06
0.814199,7e-06,1.5e-05,8e-06,-8e-06,6e-06,1.8e-05
0.819214,-5e-06,-8e-06,2e-06,4e-06,1e-06,-1.2e-05
0.824228,4e-06,1e-06,-0,9e-06,-1e-06,1.2e-05
0.829185,0,6e-06,-4e-06,-5e-06,-2e-06,0
0.834202,2e-06,6e-06,-4e-06,-6e-06,1e-05,2.4e-05
0.839174,-8e-06,-1.1e-05,4e-06,-7e-06,-1.5e-05,-5.4e-05
0.844184,5e-06,1e-06,4e-06,9e-06,7e-06,1.8e-05
0.849198,-4e-06,-1e-06,4e-06,-8e-06,-2.1e-05,-6e-06
0.854174,5e-06,6e-06,-1.1e-05,6e-06,2.8e-05,1.8e-05
0.859179,-1.2e-05,-1.8e-05,6e-06,-1e-06,-2e-06,-1.8e-05
0.864181,1.2e-05,1.8e-05,-1.2e-05,2e-06,-1e-06,0
0.869193,2e-06,0,4e-06,-2e-06,1.5e-05,1.8e-05
0.874222,-1e-06,4e-06,2e-06,0,-2.3e-05,6e-06
0.879179,-5e-06,-5e-06,8e-06,-8e-06,1.2e-05,6e-06
0.884196,-4e-06,-6e-06,-2e-06,5e-06,-2e-05,-1.2e-05
0.88918,9e-06,1.6e-05,6e-06,-1.2e-05,-7e-06,1.2e-05
0.894176,-1e-06,-9e-06,-6e-06,1.4e-05,2.5e-05,-1.2e-05
0.899191,-1e-06,0,6e-06,-2e-06,-8e-06,-0
0.904193,8e-06,7e-06,-1.3e-05,1e-06,2.2e-05,2.4e-05
0.909178,-2e-06,-8e-06,2e-06,3e-06,-5e-06,-0
0.914177,-4e-06,-4e-06,-2e-06,-3e-06,5e-06,-3.6e-05
0.919179,3e-06,1.2e-05,0,-3e-06,-1.8e-05,2.4e-05
0.924213,-5e-06,-1.4e-05,1e-05,-5e-06,7e-06,-3e-05
0.929186,-4e-06,2e-06,6e-06,-1.3e-05,-1e-06,1.8e-05
0.934179,5e-06,5e-06,-1.2e-05,1.5e-05,3e-06,-1.8e-05
0.939178,2e-06,0,4e-06,-3e-06,1.5e-05,1.8e-05
0.944205,-5e-06,-4e-06,-0,-5e-06,-3e-05,-1.2e-05
0.949189,-1e-06,-3e-06,0,3e-06,1.8e-05,0
0.9542,-8e-06,-6e-06,-0,-6e-06,-4.1e-05,-1.8e-05
0.959192,4e-06,-1e-06,-2e-06,2.5e-05,2.6e-05,6e-06
0.964177,6e-06,1.1e-05,4e-06,-1.8e-05,-7e-06,1.2e-05
0.96917,9e-06,1.1e-05,-8e-06,1.5e-05,3.5e-05,3e-05
0.974172,-2e-06,-6e-06,-2e-06,-5e-06,-7e-06,-1.8e-05
0.979188,-1e-06,1.7e-05,2e-06,-1.1e-05,-3.4e-05,1.8e-05
0.984202,-1.2e-05,-3.2e-05,-4e-06,1.6e-05,1.4e-05,-6e-05
0.989171,1e-05,1.4e-05,4e-06,-2.1e-05,1.8e-05,3.6e-05
0.994171,6e-06,1.2e-05,2e-06,2.1e-05,-1.4e-05,1.2e-05
0.999188,-1.5e-05,-2.2e-05,9e-06,2e-06,-3e-05,-2.4e-05
1.00418,4e-06,7e-06,-1.3e-05,1e-06,2.1e-05,1.8e-05
1.00918,-3e-06,-6e-06,4e-06,-7e-06,-1.5e-05,-1.8e-05
1.01419,-3e-06,-1e-05,-1.4e-05,-5e-06,2.9e-05,-6e-06
1.01918,2e-06,-2e-06,2e-06,2.5e-05,1e-05,-3.6e-05
1.02418,6e-06,1.6e-05,-2e-06,-6e-06,-1.3e-05,6e-05
1.02917,-0,-6e-06,4e-06,8e-06,2e-06,-1.2e-05
1.03421,3e-06,3e-06,0,1e-06,6e-06,6e-06
1.03918,3e-06,1.5e-05,1.2e-05,-1.5e-05,-9e-06,3e-05
1.04418,-2e-06,-2e-06,-6e-06,-1e-06,-1e-05,-6e-06
1.04918,-2e-06,-1.1e-05,-8e-06,1.3e-05,2.4e-05,-1.8e-05
1.05417,-1e-06,-0,2e-06,3e-06,-5e-06,-0
1.05919,-9e-06,-5e-06,8e-06,-1.3e-05,-2.4e-05,-3e-05
1.06418,1e-05,-1e-06,-4e-06,2.3e-05,3.7e-05,1.8e-05
1.06922,-4e-06,1.3e-05,4e-06,-2.3e-05,-3.7e-05,3.6e-05
1.07422,8e-06,-7e-06,-1.4e-05,1.5e-05,3.2e-05,-1.8e-05
1.07921,-6e-06,-4e-06,6e-06,-2e-06,-8e-06,-1.8e-05
1.08421,1e-06,4e-06,-1e-05,7e-06,5e-06,1.2e-05
1.0892,-2e-06,2e-06,1e-05,5e-06,-1.3e-05,6e-06
1.0942,3e-06,8e-06,1.2e-05,-1.4e-05,3e-06,1.2e-05
1.0992,-9e-06,-1.7e-05,-6e-06,9e-06,-2.9e-05,-2.4e-05
1.10424,1e-06,9e-06,0,0,-0,1.2e-05
1.10921,-0.000988,0.000902,-0.001254,-0.004008,-0.00609,0.000935
1.11422,0.004861,0.009533,-0.022122,-0.05061,0.038629,0.007399
1.1192,0.012438,0.016937,-0.053492,-0.071245,0.074695,0.013876
1.12421,0.011082,0.017529,-0.071071,-0.074311,0.063793,0.013548
1.1292,0.003426,0.014802,-0.067169,-0.041375,0.013869,0.018
1.13421,-0.002329,0.004838,-0.057084,-0.003673,-0.019024,0.003593
1.1392,-0.008184,-0.002015,-0.038305,0.034146,-0.06804,-0.00704
1.1442,-0.008038,-0.004108,-0.023715,0.055492,-0.076977,-0.018738
1.1492,-0.006816,-0.008485,-0.005268,0.06552,-0.067795,-0.045381
1.1542,-0.003263,-0.006783,0.012156,0.053668,-0.049367,-0.045498
1.15921,-0.00454,-0.008699,0.02682,0.043051,-0.045992,-0.032235
1.16421,-0.003913,-0.011131,0.032979,0.044314,-0.027137,-0.008411
1.1692,-0.00366,-0.009563,0.046285,0.042914,-0.02167,-0.000994
1.1742,-0.001832,-0.007734,0.053944,0.019124,0.004734,-0.004304
1.1792,0.002252,-0.007282,0.049311,0.007145,0.037041,-0.007176
1.1842,0.007394,-0.001504,0.044745,-0.008218,0.0579,0.005815
1.18921,0.008036,-0.000203,0.038844,-0.022899,0.064344,0.017289
1.1942,0.005759,0.002964,0.036044,-0.034041,0.045459,0.010687
1.1992,0.002576,0.004466,0.027186,-0.029251,0.019136,0.010417
1.2042,-0.000806,0.004479,0.014798,-0.023159,-0.0024,0.004129
1.2092,-0.003976,0.004295,0.010951,-0.019669,-0.022039,0.001951
1.2142,-0.002966,0.003227,0.007121,-0.009508,-0.01261,0.006324
1.21921,-0.003804,-0.000215,0.000945,-0.000694,-0.011858,-0.000308
1.2242,-0.001376,0.001479,-0.004129,-0.002803,-0.002408,0.003532
1.2292,0.000993,0.002541,-0.00906,-0.004676,0.00844,0.005335
1.2342,0.001654,0.001003,-0.014109,-0.000734,0.013203,0.002519
1.23922,0.00112,7.5e-05,-0.013449,0.000147,0.009124,0.000388
1.24421,8e-06,1.9e-05,-0.012547,-0.001255,0.002513,-0.00155
1.2492,-0.001988,-0.001275,-0.011017,0.000945,-0.007322,-0.002181
1.2542,-0.00252,-0.002314,-0.009969,0.005553,-0.008958,-0.004062
1.2592,-0.002279,-0.00286,-0.008409,0.008016,-0.006973,-0.004866
1.26423,-0.001034,-0.001766,-0.005286,0.005839,-0.002688,-0.003641
1.2692,-2e-06,-0.001035,-0.003436,0.004526,0.001717,-0.002091
1.27421,0.000206,-0.000829,-0.002736,0.00457,0.001811,-0.000772
1.27921,0.000415,0.000165,-0.000774,0.002746,0.000643,0.001125
1.2842,0.000149,0.000311,0.000604,0.000165,-0.000396,0.000528
1.28921,-0.000641,-6.8e-05,0.001953,0.000743,-0.004104,0.000126
1.2942,-0.001173,-0.000355,0.003297,0.001576,-0.007157,-0.000273
1.29921,-0.001286,-0.000529,0.003924,0.001936,-0.007685,-0.000885
1.30421,-0.000823,-0.000626,0.00338,0.004003,-0.005846,-0.000354
1.3092,-0.00091,1e-05,0.003978,0.003239,-0.008038,0.000931
1.3142,-0.000474,0.000214,0.002713,0.002633,-0.006298,0.000909
1.3192,-1.4e-05,0.000618,0.002069,0.000899,-0.004038,0.000981
1.3242,0.000161,0.000468,0.001649,-0.000534,-0.000331,0.000559
1.3292,0.001004,0.000635,0.001101,-0.000809,0.004968,0.000801
1.3342,0.0014,0.000203,0.001108,-0.00027,0.007968,-9.9e-05
1.33923,0.001404,-9e-05,0.001237,-0.000494,0.009458,-0.000886
1.34421,0.00097,-0.00024,0.000718,-0.000447,0.007446,-0.000908
1.3492,0.000499,-5.4e-05,7.3e-05,-0.000536,0.003464,-0.000397
1.35422,0.000344,5e-05,0.0003,-0.000269,0.001883,-0.000429
1.35921,0.000214,0.000174,0.000291,-0.000308,0.000802,0.000115
1.3642,6.6e-05,0.000186,3.1e-05,-5.9e-05,-0.000222,0.000299
1.36921,-3.6e-05,3.6e-05,-2e-05,-4e-05,-0.000417,3.6e-05
1.3742,-7.9e-05,-0.000175,-1e-06,-8.6e-05,2.9e-05,-0.000868
1.3792,-3.6e-05,-6.2e-05,-4e-05,-0.000165,0.000126,-0.000249
1.38423,-4.3e-05,5e-06,8.5e-05,-0.000117,-0.000324,-6e-05
1.3892,-2e-05,2.4e-05,0.000221,-0.000385,-0.00016,-8.9e-05
1.3942,-1e-05,9.5e-05,0.00014,-0.000595,-6.2e-05,-1.4e-05
