Timestamp,x,y,z,R,P,Y
0.0111663,0.38293,-0.00352698,0.909222,-0.0127455,-0.010038,0.0422392
0.0113204,0.38293,-0.00352699,0.909222,-0.0127455,-0.0100378,0.0422392
0.0124785,0.38293,-0.00352699,0.909222,-0.0127455,-0.0100377,0.0422392
0.0133095,0.38293,-0.003527,0.909222,-0.0127455,-0.0100376,0.0422392
0.0144866,0.38293,-0.00352701,0.909222,-0.0127454,-0.0100374,0.0422392
0.0153803,0.382931,-0.00352702,0.909222,-0.0127454,-0.0100373,0.0422392
0.0164282,0.382931,-0.00352703,0.909222,-0.0127454,-0.0100372,0.0422392
0.0174484,0.382931,-0.00352704,0.909222,-0.0127454,-0.010037,0.0422392
0.0183208,0.382931,-0.00352705,0.909222,-0.0127453,-0.0100369,0.0422392
0.0192966,0.382931,-0.00352706,0.909221,-0.0127453,-0.0100368,0.0422392
0.0208564,0.382931,-0.00352707,0.909221,-0.0127453,-0.0100366,0.0422392
0.021275,0.382931,-0.00352708,0.909221,-0.0127453,-0.0100365,0.0422392
0.0224167,0.382931,-0.00352709,0.909221,-0.0127452,-0.0100364,0.0422392
0.023417,0.382931,-0.00352709,0.909221,-0.0127452,-0.0100364,0.0422392
0.0243222,0.382931,-0.0035271,0.909221,-0.0127452,-0.0100361,0.0422392
0.0252902,0.382931,-0.00352711,0.909221,-0.0127452,-0.010036,0.0422392
0.0263326,0.382931,-0.00352712,0.909221,-0.0127451,-0.0100358,0.0422392
0.0273671,0.382931,-0.00352713,0.909221,-0.0127451,-0.0100357,0.0422392
0.0282729,0.382931,-0.00352714,0.909221,-0.0127451,-0.0100356,0.0422392
0.0293457,0.382931,-0.00352715,0.909221,-0.0127451,-0.0100354,0.0422392
0.0303437,0.382931,-0.00352716,0.909221,-0.0127451,-0.0100353,0.0422392
0.031418,0.382931,-0.00352717,0.909221,-0.012745,-0.0100352,0.0422392
0.0323156,0.382931,-0.00352718,0.909221,-0.012745,-0.0100349,0.0422392
0.033303,0.382931,-0.00352718,0.909221,-0.012745,-0.0100349,0.0422392
0.0343191,0.382931,-0.00352719,0.909221,-0.012745,-0.0100348,0.0422392
0.0352673,0.382931,-0.00352721,0.909221,-0.0127449,-0.0100345,0.0422392
0.0362748,0.382931,-0.00352721,0.909221,-0.0127449,-0.0100345,0.0422392
0.0372872,0.382931,-0.00352722,0.909221,-0.0127449,-0.0100344,0.0422392
0.0382665,0.382931,-0.00352724,0.909221,-0.0127448,-0.0100341,0.0422392
0.0392991,0.382931,-0.00352725,0.909221,-0.0127448,-0.010034,0.0422392
0.0402553,0.382931,-0.00352725,0.909221,-0.0127448,-0.010034,0.0422392
0.0412722,0.382931,-0.00352727,0.909221,-0.0127448,-0.0100337,0.0422392
0.0423144,0.382931,-0.00352727,0.909221,-0.0127448,-0.0100337,0.0422392
0.0433176,0.382931,-0.00352728,0.909221,-0.0127447,-0.0100334,0.0422392
0.0442923,0.382931,-0.00352729,0.909221,-0.0127447,-0.0100333,0.0422392
0.0452861,0.382931,-0.00352729,0.909221,-0.0127447,-0.0100333,0.0422392
0.0462759,0.382932,-0.00352731,0.909221,-0.0127447,-0.010033,0.0422392
0.0472975,0.382932,-0.00352732,0.909221,-0.0127446,-0.0100329,0.0422392
0.0483053,0.382932,-0.00352733,0.909221,-0.0127446,-0.0100328,0.0422392
0.049291,0.382932,-0.00352734,0.909221,-0.0127446,-0.0100326,0.0422392
0.0503153,0.382932,-0.00352734,0.909221,-0.0127446,-0.0100326,0.0422392
0.0513881,0.382932,-0.00352736,0.90922,-0.0127445,-0.0100324,0.0422392
0.052286,0.382932,-0.00352737,0.90922,-0.0127445,-0.0100322,0.0422392
0.0532806,0.382932,-0.00352737,0.90922,-0.0127445,-0.0100321,0.0422392
