Timestamp,X_objerr,Y_objerr
0.0137477,0.00270731,0.000774193,0
0.0144124,0.00270731,0.000774193,0
0.0154418,0.0027073,0.000774194,0
0.0164786,0.00270729,0.000774196,0
0.0173949,0.00270729,0.000774196,0
0.0183989,0.00270728,0.000774198,0
0.0193673,0.00270728,0.000774198,0
0.0210111,0.00270728,0.000774198,0
0.0213547,0.00270727,0.0007742,0
0.0224316,0.0027073,0.000774189,0
0.023314,0.00270726,0.000774201,0
0.0243437,0.00270722,0.000774213,0
0.0253114,0.00270725,0.000774203,0
0.0263529,0.00270725,0.000774205,0
0.0274103,0.00270724,0.000774205,0
0.0284557,0.00270724,0.000774205,0
0.0294399,0.00270723,0.000774206,0
0.0304485,0.00270723,0.000774208,0
0.0316691,0.00270722,0.000774208,0
0.0328875,0.00270722,0.000774208,0
0.0333849,0.00270722,0.00077421,0
0.034344,0.00270721,0.000774211,0
0.0353517,0.0027072,0.000774211,0
0.0363588,0.00270723,0.000774203,0
0.0373772,0.00270719,0.000774213,0
0.0383501,0.00270719,0.000774213,0
0.0393606,0.00270722,0.000774204,0
0.04036,0.00270721,0.000774206,0
0.0413453,0.00270721,0.000774206,0
0.0423657,0.0027072,0.000774208,0
0.0434086,0.00270717,0.000774218,0
0.0443464,0.00270717,0.000774218,0
0.0453488,0.00270719,0.000774209,0
0.0463828,0.00270715,0.000774222,0
0.0473525,0.00270715,0.000774222,0
0.0483845,0.00270717,0.000774213,0
0.049385,0.00270717,0.000774213,0
0.0503429,0.00270716,0.000774214,0
0.0514249,0.00270713,0.000774225,0
0.0524064,0.00270716,0.000774216,0
0.0533489,0.00270715,0.000774216,0
0.054353,0.00270715,0.000774218,0
0.0553871,0.00270714,0.000774218,0
0.0563828,0.00270714,0.000774218,0
0.0573269,0.00270713,0.00077422,0
0.0584369,0.00270713,0.000774221,0
0.0593781,0.00270712,0.000774221,0
0.0603433,0.00270712,0.000774223,0
0.0614731,0.00270711,0.000774223,0
0.0624498,0.00270711,0.000774225,0
0.0633803,0.0027071,0.000774225,0
0.0643135,0.00270707,0.000774237,0
0.0653789,0.00270709,0.000774226,0
0.0666071,0.00270709,0.000774226,0
0.0673507,0.00270705,0.000774238,0
0.0683872,0.00270708,0.00077423,0
0.0693694,0.00270708,0.00077423,0
0.0703331,0.00270707,0.000774231,0
0.071389,0.00270703,0.000774242,0
0.0724394,0.00270706,0.000774233,0
0.073338,0.00270706,0.000774233,0
0.0743782,0.00270705,0.000774235,0
0.0753566,0.00270705,0.000774235,0
0.0764033,0.00270704,0.000774237,0
0.0774006,0.00270704,0.000774236,0
0.0783478,0.00270703,0.000774238,0
0.0793593,0.00270703,0.000774238,0
0.08036,0.00270702,0.00077424,0
0.081353,0.00270702,0.00077424,0
0.0823464,0.00270701,0.000774242,0
0.0834344,0.00270701,0.000774242,0
0.0844218,0.002707,0.000774243,0
0.0853199,0.002707,0.000774243,0
0.0867253,0.002707,0.000774243,0
0.0903698,0.00270696,0.000774255,0
0.0904272,0.00270696,0.000774255,0
0.0918971,0.00270696,0.000774255,0
0.0952747,0.00270695,0.000774257,0
0.0953808,0.00270687,0.00077428,0
0.0963281,0.00270693,0.00077426,0
0.0973175,0.00270696,0.00077425,0
0.0983594,0.00270693,0.000774262,0
0.0994452,0.00270693,0.000774262,0
0.100313,0.00270695,0.000774252,0
0.101365,0.00270692,0.000774264,0
0.102961,0.00270691,0.000774264,0
0.104086,0.00270691,0.000774266,0
0.104538,0.0027069,0.000774266,0
0.105426,0.00270693,0.000774257,0
0.106428,0.00270689,0.000774267,0
0.107462,0.00270689,0.000774269,0
0.108514,0.00270688,0.000774269,0
0.11005,0.00270685,0.000774281,0
0.110669,0.00270685,0.000774281,0
0.111471,0.00270691,0.00077426,0
0.112378,0.00270687,0.000774272,0
0.114247,0.00270683,0.000774283,0
0.115124,0.00270683,0.000774284,0
0.116279,0.00270685,0.000774274,0
0.116666,0.00270682,0.000774286,0
0.117469,0.00270682,0.000774286,0
0.118375,0.00270688,0.000774265,0
0.119779,0.0027068,0.000774288,0
0.120432,0.0027068,0.000774288,0
0.121409,0.0027068,0.000774288,0
0.122326,0.00270686,0.000774269,0
0.123351,0.00270683,0.000774279,0
0.124324,0.00270685,0.00077427,0
0.125378,0.00270682,0.000774281,0
0.126369,0.00270684,0.000774272,0
0.127388,0.00270684,0.000774272,0
0.12856,0.00270683,0.000774274,0
0.129519,0.00270683,0.000774274,0
0.130475,0.00270679,0.000774286,0
0.132075,0.00270679,0.000774286,0
0.132705,0.00270678,0.000774288,0
0.133506,0.00270678,0.000774288,0
0.134532,0.00270677,0.000774289,0
0.135524,0.00270677,0.000774289,0
0.136596,0.00270676,0.000774291,0
0.137612,0.00270676,0.000774293,0
0.138378,0.00270675,0.000774293,0
0.139355,0.00270678,0.000774284,0
0.140371,0.00270677,0.000774284,0
0.141358,0.00270677,0.000774286,0
0.142348,0.00270676,0.000774286,0
0.143504,0.00270676,0.000774287,0
0.144495,0.00270675,0.000774287,0
0.145472,0.00270675,0.000774289,0
0.146364,0.00270671,0.000774301,0
0.147336,0.0027067,0.000774301,0
0.148413,0.0027067,0.000774303,0
0.149354,0.00270669,0.000774303,0
0.15042,0.00270672,0.000774294,0
0.151361,0.00270668,0.000774304,0
0.152345,0.00270668,0.000774306,0
0.153339,0.00270671,0.000774296,0
0.154344,0.00270667,0.000774308,0
0.155341,0.0027067,0.000774297,0
0.156346,0.00270669,0.000774299,0
0.157337,0.00270669,0.000774299,0
0.15835,0.00270668,0.000774301,0
0.15939,0.00270668,0.000774301,0
0.160375,0.00270667,0.000774303,0
0.161491,0.00270667,0.000774303,0
0.162442,0.00270666,0.000774304,0
0.163476,0.00270663,0.000774315,0
0.164495,0.00270662,0.000774316,0
0.165441,0.00270661,0.000774318,0
0.166355,0.00270661,0.000774318,0
0.167575,0.0027066,0.00077432,0
0.168379,0.0027066,0.00077432,0
0.169399,0.00270663,0.000774311,0
0.170331,0.00270659,0.000774321,0
0.171359,0.00270662,0.000774313,0
0.172364,0.00270661,0.000774313,0
0.173354,0.00270658,0.000774325,0
0.174395,0.0027066,0.000774314,0
0.17535,0.0027066,0.000774316,0
0.176396,0.00270659,0.000774316,0
