Timestamp,X_objerr,Y_objerr
0.00800961,0.00243816,0.000906828,0
0.00826506,0.00243577,0.000907597,0
0.00924106,0.00243338,0.000908377,0
0.0103645,0.002431,0.000909167,0
0.0113179,0.00242864,0.000909968,0
0.0123826,0.00242628,0.000910779,0
0.0133221,0.00242394,0.000911601,0
0.0142823,0.0024216,0.000912432,0
0.0153267,0.00241927,0.000913275,0
0.0162964,0.00241695,0.000914127,0
0.0172093,0.00241463,0.000914992,0
0.018282,0.00241232,0.000915865,0
0.019411,0.00241002,0.00091676,0
0.020262,0.00240774,0.000917674,0
0.021282,0.00240546,0.0009186,0
0.0223004,0.00240318,0.000919534,0
0.0232816,0.00248489,0.000924394,0
0.0242837,0.00248307,0.000925608,0
0.0253005,0.00239637,0.000922398,0
0.0264547,0.0023941,0.000923371,0
0.0272405,0.00239183,0.000924355,0
0.0282862,0.00238956,0.000925347,0
0.0294225,0.00247389,0.000931862,0
0.0303159,0.00247203,0.000933147,0
0.0313037,0.00247016,0.000934446,0
0.0322913,0.0024683,0.000935763,0
0.033274,0.00246642,0.000937093,0
0.0342755,0.00246454,0.000938432,0
0.0352931,0.00246265,0.000939783,0
0.0362736,0.00246075,0.000941143,0
0.0372649,0.00236927,0.000934805,0
0.0382801,0.00245693,0.000943894,0
0.0392789,0.00236476,0.00093701,0
0.0402263,0.00245306,0.000946679,0
0.0412782,0.00245112,0.000948088,0
0.0423765,0.00244918,0.000949506,0
0.0432866,0.00244722,0.000950933,0
0.044273,0.00244526,0.000952369,0
0.0452733,0.00244331,0.000953823,0
0.0462768,0.00244135,0.000955285,0
0.0472676,0.00243938,0.000956756,0
0.0482711,0.0024374,0.000958234,0
0.049278,0.00243542,0.000959721,0
0.0502863,0.00243343,0.000961214,0
0.0512894,0.00243143,0.000962716,0
0.0523181,0.00242943,0.000964224,0
0.0532925,0.00233322,0.000953491,0
0.0542724,0.00242541,0.000967262,0
0.0553043,0.0023287,0.000955963,0
0.0562382,0.00242135,0.000970322,0
0.0573155,0.00241931,0.000971859,0
0.0582626,0.00232188,0.000959715,0
0.0593118,0.00241526,0.000974983,0
0.0602833,0.00241321,0.000976549,0
0.0612958,0.00241117,0.000978127,0
0.0623405,0.00241117,0.000978127,0
0.0632577,0.00240707,0.000981301,0
0.0642796,0.00240502,0.000982896,0
0.0652733,0.00240296,0.000984497,0
0.0662863,0.00240296,0.000984497,0
0.067226,0.00239883,0.000987708,0
0.0682295,0.00239676,0.00098933,0
0.0693299,0.00239676,0.00098933,0
0.0702723,0.00239263,0.000992594,0
0.0712977,0.00239056,0.000994234,0
0.072306,0.00238848,0.000995876,0
0.0733048,0.00238848,0.000995876,0
0.0742805,0.00238431,0.000999175,0
0.0753091,0.0022836,0.000982356,0
0.0762768,0.0022836,0.000982356,0
0.0772274,0.00237804,0.00100416,0
0.0782613,0.00237594,0.00100582,0
0.079297,0.00237384,0.0010075,0
0.0802427,0.00237174,0.00100917,0
0.0812888,0.00227006,0.000990709,0
0.0822773,0.00236754,0.00101255,0
0.0832736,0.00226556,0.000993541,0
0.0842339,0.00235028,0.00101858,0
0.0852159,0.00234818,0.00102028,0
0.0862099,0.00234607,0.00102198,0
0.087279,0.00234397,0.00102369,0
0.0882724,0.00234186,0.0010254,0
0.0892793,0.00233975,0.00102711,0
0.0902978,0.00233764,0.00102883,0
0.0912766,0.00233553,0.00103055,0
0.0922748,0.00233342,0.00103227,0
0.093291,0.00233131,0.00103399,0
0.0942654,0.00232919,0.00103572,0
0.0952274,0.0022256,0.00101349,0
0.0962937,0.00232498,0.0010392,0
0.0972746,0.00232287,0.00104095,0
0.0982769,0.00232077,0.00104269,0
0.0992352,0.00231866,0.00104444,0
0.100274,0.00231655,0.00104619,0
0.101285,0.00231444,0.00104795,0
0.102264,0.00231233,0.0010497,0
0.103235,0.00231022,0.00105146,0
0.104351,0.00220559,0.00102688,0
0.105237,0.00230599,0.00105498,0
0.106261,0.00230388,0.00105674,0
0.107294,0.00230388,0.00105674,0
0.10826,0.00219671,0.00103288,0
0.109268,0.00229757,0.00106206,0
0.110271,0.00229547,0.00106384,0
0.111431,0.00229337,0.00106563,0
0.112229,0.00229127,0.00106741,0
0.113289,0.00228917,0.0010692,0
0.114264,0.00218353,0.00104206,0
0.115303,0.00218353,0.00104206,0
0.116285,0.00228496,0.00107277,0
0.117399,0.00228077,0.00107635,0
0.118351,0.00228077,0.00107635,0
0.11927,0.00217255,0.00104973,0
0.120292,0.00227446,0.00108172,0
0.121282,0.00216816,0.0010528,0
0.122265,0.00216816,0.0010528,0
0.123298,0.00216598,0.00105436,0
0.124308,0.0021638,0.00105591,0
0.125265,0.00216162,0.00105747,0
0.126319,0.00226402,0.00109075,0
0.127605,0.00215727,0.00106059,0
0.128264,0.00215511,0.00106215,0
0.129354,0.00215293,0.00106371,0
0.130304,0.00215076,0.00106528,0
0.131262,0.00214859,0.00106684,0
0.132284,0.00225152,0.00110163,0
0.133282,0.00214425,0.00106997,0
0.134234,0.00214209,0.00107154,0
0.135342,0.00203466,0.00103936,0
0.136257,0.00213777,0.00107468,0
0.137293,0.00213562,0.00107626,0
0.138258,0.00213348,0.00107786,0
0.139279,0.00213135,0.00107945,0
0.140269,0.00212921,0.00108104,0
0.14128,0.00212708,0.00108264,0
0.142373,0.00212495,0.00108424,0
0.14326,0.00213376,0.00108379,0
0.144312,0.00213163,0.00108539,0
0.145279,0.00212951,0.00108699,0
0.146444,0.0022336,0.00112522,0
0.147251,0.00212525,0.00109019,0
0.14826,0.00212314,0.00109179,0
0.149303,0.00212104,0.00109341,0
0.150287,0.00222546,0.00113261,0
0.151282,0.00211686,0.00109667,0
0.152346,0.00222142,0.00113633,0
0.153239,0.00211269,0.00109993,0
0.154281,0.0021106,0.00110156,0
0.155252,0.00221535,0.00114189,0
0.156281,0.00210643,0.00110481,0
0.157275,0.00210435,0.00110644,0
0.158297,0.00220931,0.00114747,0
0.15927,0.00220931,0.00114747,0
0.160351,0.0022073,0.00114932,0
0.161306,0.00209813,0.00111133,0
0.162229,0.00209606,0.00111297,0
0.163262,0.00209399,0.0011146,0
0.16428,0.00209192,0.00111624,0
0.165251,0.00208986,0.00111787,0
0.166239,0.0021953,0.0011605,0
0.167273,0.00208573,0.00112114,0
0.168279,0.00208368,0.00112278,0
0.169281,0.00197399,0.00108294,0
0.17029,0.00207957,0.00112605,0
0.171238,0.00207752,0.00112769,0
0.172275,0.00218339,0.0011717,0
0.173368,0.00218142,0.00117358,0
0.174245,0.00217946,0.00117546,0
0.175236,0.0021775,0.00117734,0
0.176273,0.00217554,0.00117922,0
0.177268,0.00217359,0.0011811,0
0.178219,0.00217164,0.00118298,0
0.179278,0.00216969,0.00118486,0
0.180303,0.00216774,0.00118674,0
0.18127,0.00216579,0.00118862,0
0.182294,0.00216385,0.00119051,0
0.183275,0.00216192,0.00119239,0
0.184268,0.00215998,0.00119428,0
0.185249,0.00215806,0.00119617,0
0.186355,0.00215614,0.00119806,0
0.187309,0.00215422,0.00119996,0
0.188281,0.00204348,0.00115606,0
0.189288,0.00215039,0.00120375,0
0.190589,0.00215039,0.00120375,0
0.191275,0.00214657,0.00120753,0
0.192361,0.00203563,0.0011628,0
0.193282,0.00203368,0.00116449,0
0.194437,0.00203368,0.00116449,0
0.195292,0.00213898,0.00121512,0
0.196304,0.00202785,0.00116957,0
0.197266,0.00213521,0.00121892,0
0.198326,0.00213332,0.00122083,0
0.19928,0.00213145,0.00122273,0
0.200288,0.00212958,0.00122464,0
0.20127,0.00212771,0.00122655,0
0.202291,0.00212585,0.00122845,0
0.203235,0.00212585,0.00122845,0
0.204294,0.00213058,0.00123266,0
0.205279,0.00201905,0.00118532,0
0.206246,0.00212686,0.00123647,0
0.207289,0.00212501,0.00123838,0
0.208238,0.00201334,0.00119044,0
0.209296,0.00212133,0.0012422,0
0.210262,0.0021195,0.00124412,0
0.211304,0.00200771,0.00119561,0
0.212284,0.00200771,0.00119561,0
