Timestamp,x,y,z,R,P,Y
0.0104991,0.383237,-0.00272225,0.905072,-0.011772,-0.00756892,0.0478238
0.0113788,0.383316,-0.0027123,0.90505,-0.0117374,-0.00753811,0.0479082
0.0123616,0.383395,-0.00270201,0.905027,-0.0117022,-0.00750668,0.0479941
0.0133665,0.383475,-0.00269137,0.905005,-0.0116665,-0.00747463,0.0480814
0.0144623,0.383555,-0.00268038,0.904982,-0.0116303,-0.00744198,0.0481701
0.0153958,0.383636,-0.00266902,0.904958,-0.0115935,-0.00740872,0.0482601
0.016404,0.383717,-0.00265731,0.904935,-0.0115562,-0.00737487,0.0483515
0.0173967,0.383799,-0.00264524,0.904911,-0.0115184,-0.00734043,0.0484442
0.0183935,0.383882,-0.0026328,0.904886,-0.0114801,-0.00730542,0.0485383
0.019395,0.383965,-0.00262,0.904862,-0.0114414,-0.00726985,0.0486336
0.0204568,0.384048,-0.00260685,0.904837,-0.0114021,-0.00723371,0.0487302
0.0213982,0.384132,-0.00259335,0.904812,-0.0113624,-0.00719703,0.048828
0.022375,0.384217,-0.00257948,0.904786,-0.0113222,-0.0071598,0.0489272
0.0233525,0.384302,-0.00256524,0.904761,-0.0112816,-0.00712204,0.0490275
0.0243847,0.384387,-0.00255065,0.904735,-0.0112406,-0.00708376,0.0491291
0.0254178,0.384473,-0.00253568,0.904708,-0.0111991,-0.00704496,0.0492318
0.0264359,0.384559,-0.00252035,0.904682,-0.0111572,-0.00700566,0.0493358
0.0273929,0.384645,-0.00250465,0.904655,-0.0111149,-0.00696587,0.0494409
0.0285419,0.384732,-0.00248858,0.904628,-0.0110722,-0.00692559,0.0495472
0.0293532,0.38482,-0.00247214,0.904601,-0.0110291,-0.00688483,0.0496547
0.0304157,0.384908,-0.00245533,0.904574,-0.0109856,-0.0068436,0.0497633
0.0313973,0.384996,-0.00243814,0.904546,-0.0109418,-0.00680191,0.049873
0.0324124,0.385084,-0.0024206,0.904518,-0.0108975,-0.00675977,0.0499838
0.0333716,0.385173,-0.00240268,0.90449,-0.010853,-0.00671719,0.0500957
0.0343872,0.385262,-0.0023844,0.904462,-0.010808,-0.00667418,0.0502087
0.0355017,0.385352,-0.00236576,0.904434,-0.0107628,-0.00663075,0.0503228
0.0363943,0.385352,-0.00236576,0.904434,-0.0107628,-0.00663075,0.0503228
0.0373661,0.385532,-0.00232737,0.904376,-0.0106713,-0.00654264,0.0505542
0.038398,0.385623,-0.00230762,0.904347,-0.0106251,-0.00649799,0.0506714
0.0394052,0.385713,-0.00228749,0.904318,-0.0105785,-0.00645293,0.0507897
0.0403898,0.385805,-0.002267,0.904288,-0.0105317,-0.0064075,0.050909
0.0413778,0.385896,-0.00224613,0.904259,-0.0104845,-0.0063617,0.0510293
0.0426684,0.385988,-0.00222489,0.904229,-0.0104371,-0.00631553,0.0511506
0.0433738,0.38608,-0.00220328,0.904199,-0.0103894,-0.00626901,0.0512729
0.0443804,0.386172,-0.0021813,0.904169,-0.0103414,-0.00622214,0.0513961
0.0453706,0.386265,-0.00215896,0.904139,-0.0102931,-0.00617494,0.0515204
0.0463767,0.386358,-0.00213626,0.904109,-0.0102446,-0.00612741,0.0516455
0.0473767,0.386451,-0.0021132,0.904078,-0.0101958,-0.00607955,0.0517717
0.0483596,0.386544,-0.00208977,0.904047,-0.0101468,-0.00603138,0.0518987
0.0493709,0.386638,-0.00206598,0.904017,-0.0100976,-0.0059829,0.0520267
0.0503939,0.386732,-0.00204183,0.903986,-0.0100481,-0.00593413,0.0521556
0.0514143,0.386826,-0.00201731,0.903955,-0.00999834,-0.00588506,0.0522854
0.0523859,0.386826,-0.00201731,0.903955,-0.00999834,-0.00588506,0.0522854
