Timestamp,x,y,z,q1,q2,q3,q4
2.48427,0.076828,-0.017896,0.231592,0.999963,-0.008423,0.000379,-0.001852
2.50429,0.076669,-0.017934,0.231395,0.999959,-0.008499,-0.000623,-0.002929
2.5243,0.076322,-0.017924,0.230918,0.999956,-0.008569,-0.003,-0.002265
2.54428,0.075872,-0.017934,0.230027,0.999946,-0.008603,-0.005008,-0.002816
2.56429,0.075305,-0.017951,0.228854,0.999939,-0.008657,-0.006003,-0.003209
2.58428,0.075042,-0.017932,0.228301,0.999945,-0.008524,-0.005651,-0.002128
2.60427,0.074998,-0.017934,0.228175,0.999938,-0.00891,-0.00595,-0.00303
2.62428,0.075061,-0.017991,0.228256,0.999952,-0.007748,-0.005796,-0.001708
2.64431,0.075043,-0.017993,0.228205,0.999951,-0.007944,-0.005403,-0.002381
2.66433,0.075063,-0.017996,0.228217,0.999955,-0.007749,-0.005288,-0.001385
2.6843,0.075038,-0.017977,0.228211,0.999945,-0.008342,-0.005261,-0.003426
2.70434,0.075106,-0.017998,0.228405,0.999947,-0.007947,-0.006287,-0.002013
2.7243,0.075112,-0.018001,0.228444,0.999943,-0.008277,-0.006542,-0.001453
2.7443,0.075154,-0.018005,0.228474,0.999942,-0.008105,-0.006882,-0.001721
2.76432,0.075168,-0.018015,0.228515,0.99994,-0.007852,-0.007631,-0.000587
2.78432,0.075165,-0.01803,0.228433,0.999942,-0.008019,-0.006969,-0.001891
2.8043,0.075179,-0.018042,0.228476,0.999944,-0.007832,-0.006988,-0.00099
2.82428,0.075206,-0.018025,0.228541,0.999941,-0.007768,-0.007528,-0.001151
2.84429,0.075178,-0.018031,0.228413,0.999944,-0.007738,-0.007187,-0.001135
2.86427,0.075157,-0.018032,0.228348,0.999945,-0.007983,-0.006515,-0.001771
2.88428,0.075148,-0.018012,0.228313,0.99995,-0.007771,-0.00617,-0.00134
2.90433,0.075104,-0.018016,0.228166,0.999949,-0.008074,-0.005523,-0.002361
2.92431,0.075103,-0.018009,0.228181,0.99995,-0.008079,-0.005338,-0.002672
2.94429,0.075124,-0.018002,0.228246,0.999948,-0.008086,-0.005714,-0.002338
2.96429,0.075109,-0.017983,0.228229,0.99995,-0.00803,-0.005731,-0.001614
2.98431,0.075151,-0.018005,0.22836,0.999942,-0.008225,-0.006774,-0.001584
3.00431,0.075179,-0.018002,0.22842,0.999944,-0.007795,-0.007121,-0.000338
3.02429,0.075169,-0.018008,0.2284,0.999945,-0.007727,-0.007043,-0.000268
3.04432,0.075216,-0.018032,0.228477,0.999944,-0.007531,-0.007384,-0.000672
3.0643,0.075173,-0.018024,0.228327,0.999947,-0.007844,-0.006613,-0.000911
3.08431,0.075193,-0.018039,0.228347,0.999946,-0.007876,-0.006617,-0.001233
3.10429,0.07519,-0.018029,0.228317,0.999948,-0.007598,-0.006689,-0.00112
3.1243,0.075155,-0.018021,0.228185,0.99995,-0.007803,-0.006059,-0.001278
3.14429,0.075166,-0.018025,0.228198,0.99995,-0.007876,-0.005916,-0.001593
3.16431,0.075156,-0.018003,0.228166,0.999949,-0.008177,-0.005366,-0.002515
3.18431,0.07516,-0.017993,0.228141,0.999951,-0.007939,-0.005664,-0.001503
3.2043,0.075152,-0.017998,0.228117,0.999954,-0.007947,-0.005259,-0.001407
3.22431,0.075174,-0.017996,0.228193,0.99995,-0.00797,-0.005879,-0.001467
3.2443,0.075187,-0.017992,0.228241,0.999949,-0.007967,-0.00603,-0.001291
3.26428,0.075197,-0.018014,0.228324,0.999947,-0.007931,-0.006561,-0.00101
3.28426,0.075231,-0.018005,0.2285,0.999947,-0.007789,-0.006324,-0.002387
3.30426,0.075236,-0.018001,0.228886,0.99994,-0.007837,-0.007222,-0.002599
3.32427,0.075195,-0.018012,0.229031,0.999938,-0.008022,-0.007075,-0.003062
3.34426,0.075196,-0.018001,0.229161,0.999935,-0.007804,-0.008201,-0.001488
3.36425,0.075203,-0.018006,0.229183,0.999931,-0.008215,-0.008053,-0.002256
3.38428,0.075208,-0.017989,0.229255,0.999928,-0.008161,-0.008616,-0.001734
3.40427,0.075224,-0.017995,0.229269,0.999929,-0.007791,-0.008979,-0.001172
3.42428,0.075239,-0.018009,0.229331,0.999926,-0.007767,-0.009248,-0.00154
3.44426,0.075218,-0.018001,0.22926,0.99993,-0.008047,-0.008456,-0.002037
3.46428,0.07522,-0.017985,0.229251,0.99993,-0.007932,-0.008512,-0.001925
3.48426,0.075211,-0.017995,0.229231,0.999928,-0.008063,-0.008714,-0.001712
3.50426,0.075214,-0.017997,0.22926,0.999929,-0.008055,-0.008623,-0.001632
3.52423,0.075212,-0.017999,0.229243,0.99993,-0.007994,-0.008584,-0.001815
3.54425,0.075226,-0.018003,0.229292,0.999926,-0.007924,-0.009035,-0.001813
3.56425,0.075214,-0.018004,0.229245,0.999931,-0.007918,-0.008615,-0.00132
3.58428,0.075229,-0.017998,0.229285,0.999929,-0.008064,-0.00846,-0.002255
3.60424,0.075213,-0.018002,0.229242,0.999929,-0.008016,-0.008588,-0.001852
3.62424,0.075225,-0.017999,0.229285,0.999926,-0.007994,-0.008895,-0.002033
3.64424,0.07523,-0.018001,0.229296,0.999926,-0.007934,-0.009078,-0.001784
3.66424,0.07521,-0.017988,0.229234,0.999929,-0.008063,-0.008558,-0.00205
3.68427,0.075222,-0.017999,0.229276,0.999926,-0.007979,-0.008955,-0.001865
3.70425,0.075207,-0.017996,0.229228,0.99993,-0.008097,-0.008393,-0.002186
3.72425,0.07522,-0.017994,0.229271,0.999927,-0.007976,-0.008824,-0.001923
3.74427,0.075221,-0.018004,0.229267,0.99993,-0.007931,-0.00861,-0.001538
3.76426,0.075227,-0.017993,0.229282,0.999926,-0.008157,-0.008689,-0.002233
3.78425,0.075205,-0.017993,0.229226,0.99993,-0.007944,-0.0086,-0.001468
3.80425,0.075212,-0.017995,0.229237,0.999931,-0.007983,-0.008462,-0.001292
3.82424,0.075213,-0.017994,0.229246,0.999928,-0.008009,-0.008573,-0.002382
3.84425,0.075219,-0.017999,0.229258,0.999931,-0.00792,-0.008516,-0.00181
3.86426,0.075222,-0.017997,0.229276,0.999927,-0.007908,-0.008944,-0.00181
3.88426,0.075219,-0.017993,0.229258,0.999931,-0.007851,-0.008521,-0.001858
3.90426,0.075219,-0.017997,0.229266,0.999928,-0.007994,-0.008774,-0.001665
3.92426,0.075211,-0.017998,0.229227,0.999932,-0.007879,-0.008479,-0.001089
3.94427,0.075221,-0.017995,0.229257,0.99993,-0.007949,-0.008499,-0.001955
3.96426,0.075217,-0.017995,0.229249,0.99993,-0.007832,-0.008775,-0.001396
3.98426,0.075212,-0.017994,0.229235,0.999932,-0.007881,-0.008389,-0.001678
4.00429,0.075227,-0.017995,0.229284,0.999927,-0.007963,-0.008876,-0.001871
4.02427,0.075227,-0.018003,0.229278,0.999927,-0.00797,-0.008972,-0.001119
4.04426,0.075226,-0.018,0.229291,0.999928,-0.00796,-0.008897,-0.001358
4.06427,0.075229,-0.017997,0.229288,0.999927,-0.008186,-0.008607,-0.002379
4.08426,0.075219,-0.018,0.22926,0.999929,-0.007889,-0.008823,-0.001149
4.10426,0.075218,-0.017997,0.229246,0.999932,-0.007925,-0.008481,-0.001188
4.12427,0.075232,-0.017994,0.229302,0.999925,-0.008192,-0.008725,-0.002448
4.14425,0.075226,-0.01799,0.229279,0.999925,-0.008098,-0.008869,-0.002305
4.16428,0.075221,-0.017993,0.229256,0.999926,-0.007984,-0.008986,-0.001655
4.18427,0.07523,-0.017993,0.229293,0.999925,-0.008053,-0.008986,-0.001895
4.20432,0.075208,-0.017983,0.229232,0.99993,-0.007973,-0.008506,-0.001771
4.22428,0.075208,-0.017988,0.229209,0.999932,-0.007906,-0.00843,-0.00156
4.24427,0.075216,-0.017986,0.229242,0.999928,-0.007989,-0.00872,-0.001926
4.26429,0.075218,-0.017994,0.229246,0.999928,-0.008158,-0.008551,-0.001884
4.2843,0.075221,-0.017991,0.229264,0.99993,-0.008037,-0.008433,-0.002005
4.3043,0.075219,-0.017996,0.229255,0.999928,-0.007947,-0.008807,-0.001508
4.32429,0.075218,-0.017991,0.229256,0.99993,-0.008011,-0.008575,-0.001801
4.3443,0.075212,-0.017985,0.229231,0.999931,-0.008026,-0.008333,-0.002151
4.3643,0.075218,-0.017996,0.229249,0.999927,-0.007966,-0.008922,-0.001452
4.38429,0.075222,-0.017994,0.229279,0.999924,-0.008093,-0.009033,-0.002041
4.40436,0.075222,-0.017994,0.229261,0.999928,-0.008023,-0.008688,-0.002014
4.42429,0.075217,-0.017997,0.229255,0.999928,-0.007835,-0.008972,-0.001539
4.44436,0.075216,-0.017995,0.229245,0.999929,-0.007793,-0.008923,-0.001249
4.46431
