Timestamp,X_obj,Y_obj
0.0119878,-0.055273,0.0103365,0.0347474
0.0314369,-0.0552736,0.0103365,0.0347475
0.05148,-0.0552736,0.0103365,0.0347475
0.0715209,-0.0552736,0.0103365,0.0347475
0.0918529,-0.0552738,0.0103365,0.0347472
0.113309,-0.0552738,0.0103365,0.0347472
0.13168,-0.0552738,0.0103365,0.0347472
0.151447,-0.0552738,0.0103365,0.0347472
0.17147,-0.0552738,0.0103365,0.0347472
0.191538,-0.0552738,0.0103365,0.0347472
0.212319,-0.0552738,0.0103365,0.0347472
0.232008,-0.0552738,0.0103365,0.0347472
0.251497,-0.055273,0.0103365,0.0347474
0.271424,-0.0552738,0.0103365,0.0347472
0.291476,-0.0552738,0.0103365,0.0347472
0.311458,-0.055273,0.0103365,0.0347474
0.331411,-0.055273,0.0103365,0.0347474
0.35162,-0.055273,0.0103365,0.0347474
0.371489,-0.055273,0.0103365,0.0347474
0.391443,-0.055273,0.0103365,0.0347474
0.411454,-0.055273,0.0103365,0.0347474
0.431487,-0.0552736,0.0103365,0.0347475
0.451471,-0.0552736,0.0103365,0.0347475
0.471458,-0.0552736,0.0103365,0.0347475
0.491437,-0.0552736,0.0103365,0.0347475
0.511414,-0.0552736,0.0103365,0.0347475
0.531422,-0.0552736,0.0103365,0.0347475
0.551487,-0.0552736,0.0103365,0.0347475
0.571423,-0.0552725,0.0103363,0.0347479
0.591436,-0.0552725,0.0103363,0.0347479
0.611461,-0.0552725,0.0103363,0.0347479
0.631527,-0.0552719,0.0103363,0.0347479
0.65171,-0.0552719,0.0103363,0.0347479
0.671456,-0.0552719,0.0103363,0.0347479
0.6915,-0.0552719,0.0103363,0.0347479
0.711422,-0.0552533,0.0103356,0.0347488
0.731372,-0.0552533,0.0103356,0.0347488
0.751506,-0.0552533,0.0103356,0.0347488
0.771511,-0.0552499,0.0103356,0.0347491
0.791523,-0.0552499,0.0103356,0.0347491
0.812731,-0.0552499,0.0103356,0.0347491
0.832195,-0.0552499,0.0103356,0.0347491
0.851543,-0.0552488,0.0103354,0.0347493
0.871625,-0.0552488,0.0103354,0.0347493
0.891456,-0.0552488,0.0103354,0.0347493
0.911578,-0.0552471,0.0103354,0.0347498
0.931422,-0.0552471,0.0103354,0.0347498
0.951544,-0.0552471,0.0103354,0.0347498
0.971495,-0.0552461,0.0103354,0.0347497
0.991425,-0.0552461,0.0103354,0.0347497
1.01167,-0.0552461,0.0103354,0.0347497
1.03143,-0.0552461,0.0103354,0.0347497
1.05139,-0.0552722,0.0103373,0.0347475
1.07145,-0.0552722,0.0103373,0.0347475
1.09142,-0.0552722,0.0103373,0.0347475
1.1114,-0.0552711,0.0103373,0.0347478
1.13141,-0.0552711,0.0103373,0.0347478
1.15141,-0.0552711,0.0103373,0.0347478
1.17146,-0.0552689,0.0103374,0.0347481
1.19151,-0.0552689,0.0103374,0.0347481
1.21143,-0.0552689,0.0103374,0.0347481
1.23145,-0.0552689,0.0103374,0.0347481
1.25144,-0.0552668,0.0103376,0.0347484
1.27141,-0.0552668,0.0103376,0.0347484
1.29161,-0.0552668,0.0103376,0.0347484
1.31146,-0.0552662,0.0103375,0.0347485
1.33144,-0.0552662,0.0103375,0.0347485
1.3515,-0.0552662,0.0103375,0.0347485
1.37144,-0.0552662,0.0103375,0.0347485
1.39145,-0.0552586,0.0103359,0.034749
1.41144,-0.0552586,0.0103359,0.034749
1.43141,-0.0552586,0.0103359,0.034749
1.4515,-0.0552569,0.0103359,0.0347494
1.47143,-0.0552569,0.0103359,0.0347494
1.49149,-0.0552569,0.0103359,0.0347494
1.51148,-0.0552569,0.0103359,0.0347494
1.53144,-0.055256,0.0103359,0.0347494
1.55142,-0.055256,0.0103359,0.0347494
1.57148,-0.055256,0.0103359,0.0347494
1.59143,-0.055255,0.0103358,0.0347494
1.61147,-0.055255,0.0103358,0.0347494
1.63145,-0.055255,0.0103358,0.0347494
1.65152,-0.055255,0.0103358,0.0347494
1.67142,-0.0552557,0.0103358,0.0347494
1.69151,-0.0552557,0.0103358,0.0347494
1.71182,-0.0552557,0.0103358,0.0347494
1.73147,-0.0552453,0.0103366,0.0347498
1.75143,-0.0552453,0.0103366,0.0347498
1.77154,-0.0552453,0.0103366,0.0347498
1.79142,-0.0552439,0.0103366,0.0347499
1.81145,-0.0552439,0.0103366,0.0347499
1.83158,-0.0552439,0.0103366,0.0347499
1.85144,-0.055253,0.0103364,0.0347503
1.87142,-0.055253,0.0103364,0.0347503
1.89156,-0.055253,0.0103364,0.0347503
1.91241,-0.055253,0.0103364,0.0347503
