Timestamp,X_hat,Y_hat
0.00849627,-0.0561186,0.00992618,0
0.00952316,-0.0561185,0.00992669,0
0.0105879,-0.0561186,0.00992616,0
0.0120567,-0.0561186,0.00992595,0
0.0123598,-0.0561187,0.00992588,0
0.0139637,-0.0561181,0.00992795,0
0.0144601,-0.0561179,0.00992874,0
0.0153602,-0.0561178,0.00992904,0
0.0167933,-0.0561178,0.00992915,0
0.0176488,-0.0561178,0.0099292,0
0.0184501,-0.0561183,0.00992711,0
0.0194312,-0.056118,0.00992842,0
0.0203111,-0.0561184,0.00992682,0
0.021912,-0.0561185,0.0099262,0
0.0223874,-0.0561186,0.00992597,0
0.0234231,-0.0561186,0.00992588,0
0.0244275,-0.0561181,0.00992794,0
0.0254652,-0.0561184,0.00992663,0
0.0263798,-0.056118,0.00992823,0
0.0273794,-0.0561184,0.00992674,0
0.028318,-0.056118,0.00992827,0
0.0293152,-0.0561184,0.00992675,0
0.0303412,-0.056118,0.00992828,0
0.0312813,-0.0561184,0.00992676,0
0.0322968,-0.0561181,0.00992827,0
0.0333591,-0.0561186,0.00992674,0
0.0343592,-0.0561182,0.00992827,0
0.0353183,-0.056118,0.00992885,0
0.0363221,-0.056118,0.00992907,0
0.0373239,-0.0561185,0.00992705,0
0.0383573,-0.0561182,0.00992838,0
0.0396026,-0.056118,0.00992889,0
0.0403329,-0.056118,0.00992908,0
0.0414505,-0.0561185,0.00992706,0
0.0423975,-0.0561182,0.00992838,0
0.0438376,-0.0561186,0.00992678,0
0.0444717,-0.0561182,0.00992827,0
0.0453627,-0.056118,0.00992885,0
0.0462934,-0.0561179,0.00992906,0
0.0472906,-0.0561185,0.00992704,0
0.048303,-0.0561181,0.00992837,0
0.0493033,-0.0561185,0.00992678,0
0.0503248,-0.0561181,0.00992827,0
0.0513022,-0.0561186,0.00992674,0
0.0522799,-0.0561181,0.00992826,0
0.0533147,-0.0561185,0.00992673,0
0.0542651,-0.0561181,0.00992825,0
0.0552868,-0.0561185,0.00992673,0
0.0563907,-0.0561181,0.00992825,0
0.0572903,-0.0561185,0.00992673,0
0.0583308,-0.0561181,0.00992825,0
0.0593493,-0.0561185,0.00992673,0
0.0602954,-0.0561181,0.00992825,0
0.0613302,-0.0561185,0.00992673,0
0.0622923,-0.0561181,0.00992824,0
0.0636395,-0.0561185,0.00992673,0
0.0643103,-0.0561181,0.00992825,0
0.065306,-0.0561185,0.00992672,0
0.0666056,-0.0561181,0.00992825,0
0.0681026,-0.0561185,0.00992672,0
0.0683129,-0.0561186,0.00992614,0
0.0693242,-0.0561187,0.00992592,0
0.0702908,-0.0561187,0.00992584,0
0.0714494,-0.0561182,0.0099279,0
0.0723982,-0.0561185,0.00992659,0
0.0737058,-0.0561181,0.00992819,0
0.0752782,-0.0561185,0.0099267,0
0.0757307,-0.0561181,0.00992823,0
0.0765993,-0.0561185,0.00992672,0
0.0775885,-0.0561181,0.00992824,0
0.0786765,-0.0561185,0.00992672,0
0.0794184,-0.056118,0.00992824,0
0.0804951,-0.0561185,0.00992672,0
0.0815861,-0.0561181,0.00992824,0
0.0826094,-0.0561185,0.00992672,0
0.083481,-0.056118,0.00992824,0
0.0849833,-0.0561184,0.00992671,0
0.0853052,-0.056118,0.00992823,0
0.0863286,-0.0561184,0.00992671,0
0.0875638,-0.056118,0.00992823,0
0.0886104,-0.0561184,0.00992671,0
0.089437,-0.056118,0.00992823,0
0.0907101,-0.0561179,0.00992881,0
0.0914341,-0.0561178,0.00992903,0
0.0924603,-0.0561184,0.00992704,0
0.0935746,-0.0561181,0.00992837,0
0.0949151,-0.0561185,0.00992677,0
0.0954718,-0.0561181,0.00992827,0
0.0963895,-0.0561185,0.00992674,0
0.0983125,-0.0561181,0.00992825,0
0.0984421,-0.0561179,0.00992883,0
0.100203,-0.0561184,0.00992695,0
0.100327,-0.0561186,0.00992624,0
0.101871,-0.0561181,0.00992806,0
0.102432,-0.0561185,0.00992666,0
0.103457,-0.0561181,0.00992822,0
0.106335,-0.0561184,0.00992694,0
0.106731,-0.0561186,0.00992623,0
0.108705,-0.0561181,0.00992806,0
0.108772,-0.056118,0.00992876,0
0.113047,-0.0561179,0.00992903,0
0.11334,-0.0561178,0.00992912,0
0.114514,-0.0561178,0.00992916,0
0.115752,-0.0561178,0.00992917,0
0.116843,-0.0561183,0.00992708,0
0.117518,-0.0561186,0.00992627,0
0.11865,-0.0561181,0.00992807,0
0.119315,-0.0561179,0.00992876,0
0.120732,-0.0561184,0.00992692,0
0.121415,-0.056118,0.00992832,0
0.127002,-0.0561184,0.00992675,0
0.127644,-0.0561178,0.00992904,0
0.128618,-0.0561183,0.00992702,0
0.130107,-0.0561185,0.00992625,0
0.130608,-0.056118,0.00992806,0
0.131631,-0.0561184,0.00992665,0
0.132521,-0.0561186,0.00992611,0
0.133887,-0.056118,0.009928,0
0.136679,-0.0561179,0.00992872,0
0.137815,-0.0561177,0.00992911,0
0.138525,-0.0561177,0.00992915,0
0.139362,-0.0561183,0.00992706,0
0.140271,-0.0561179,0.00992836,0
0.141457,-0.0561178,0.00992886,0
0.142599,-0.0561178,0.00992905,0
0.145138,-0.0561179,0.00992835,0
0.145625,-0.0561178,0.00992885,0
0.146655,-0.0561183,0.00992694,0
0.147403,-0.056118,0.00992832,0
0.148615,-0.0561178,0.00992884,0
0.149586,-0.0561183,0.00992694,0
0.150589,-0.0561179,0.00992831,0
0.151467,-0.0561183,0.00992674,0
0.152436,-0.0561179,0.00992824,0
0.153288,-0.0561183,0.00992671,0
0.154274,-0.0561179,0.00992823,0
0.155776,-0.0561183,0.0099267,0
0.156733,-0.0561179,0.00992822,0
0.157477,-0.0561177,0.0099288,0
0.158582,-0.0561177,0.00992902,0
0.159323,-0.0561182,0.00992701,0
0.160466,-0.0561179,0.00992834,0
0.161628,-0.0561183,0.00992674,0
0.16238,-0.0561179,0.00992823,0
0.163644,-0.0561183,0.0099267,0
0.164516,-0.0561179,0.00992822,0
0.165314,-0.0561183,0.00992669,0
0.166276,-0.0561179,0.00992821,0
0.167418,-0.0561183,0.0099267,0
0.168373,-0.0561179,0.00992822,0
0.169392,-0.0561183,0.0099267,0
0.170503,-0.0561185,0.00992611,0
0.171296,-0.0561185,0.00992589,0
0.172348,-0.0561179,0.0099279,0
0.173373,-0.0561183,0.00992657,0
0.174371,-0.0561179,0.00992816,0
0.175446,-0.0561183,0.00992667,0
0.176461,-0.0561179,0.0099282,0
0.177315,-0.0561183,0.00992669,0
0.178294,-0.0561178,0.0099282,0
0.179762,-0.0561177,0.00992878,0
