Timestamp,X_hat,Y_hat
0.0116134,-0.0519533,0.00734101,0
0.012251,-0.0519538,0.00733743,0
0.0128132,-0.0519533,0.00734102,0
0.0142626,-0.0519538,0.00733743,0
0.0146822,-0.0519533,0.00734101,0
0.015763,-0.0519538,0.00733743,0
0.0168544,-0.0519532,0.00734101,0
0.0179708,-0.0519538,0.00733743,0
0.0192287,-0.0519532,0.00734101,0
0.0199175,-0.0519538,0.00733742,0
0.0208437,-0.0519532,0.00734101,0
0.0225554,-0.0519538,0.00733742,0
0.0228895,-0.0519532,0.00734101,0
0.0237521,-0.0519538,0.00733742,0
0.0247804,-0.0519532,0.00734101,0
0.025646,-0.0519538,0.00733742,0
0.0266593,-0.0519532,0.007341,0
0.0277054,-0.0519538,0.00733741,0
0.0286723,-0.0519532,0.007341,0
0.0296559,-0.0519538,0.00733742,0
0.030852,-0.0519538,0.00733742,0
0.031804,-0.0519535,0.00733915,0
0.0332237,-0.0519537,0.0073374,0
0.0336819,-0.0519532,0.007341,0
0.0347152,-0.0519537,0.00733742,0
0.0358055,-0.0519532,0.00734099,0
0.0367161,-0.0519537,0.00733741,0
0.0376936,-0.0519532,0.00734099,0
0.0386783,-0.0519537,0.00733741,0
0.0396817,-0.0519532,0.00734099,0
0.0407045,-0.0519537,0.00733741,0
0.0416545,-0.0519532,0.00734099,0
0.042698,-0.0519537,0.00733741,0
0.0436959,-0.0519531,0.00734098,0
0.0447232,-0.0519537,0.00733741,0
0.0456644,-0.0519532,0.00734099,0
0.0471052,-0.0519537,0.00733741,0
0.0476834,-0.0519531,0.00734098,0
0.048675,-0.0519537,0.00733741,0
0.0496446,-0.0519531,0.00734098,0
0.0506572,-0.0519537,0.0073374,0
0.0516597,-0.0519537,0.0073374,0
0.0526631,-0.0519537,0.0073374,0
0.0537116,-0.0519531,0.00734098,0
0.0546344,-0.0519531,0.00734098,0
0.0556385,-0.0519535,0.00734098,0
0.0566379,-0.051954,0.00733741,0
0.0576388,-0.0519534,0.00734097,0
0.0586827,-0.051954,0.00733741,0
0.0596564,-0.0519535,0.00734098,0
0.0606399,-0.051954,0.0073374,0
0.0616515,-0.0519534,0.00734097,0
0.0626522,-0.051954,0.0073374,0
0.0636718,-0.0519534,0.00734097,0
0.0646861,-0.051954,0.0073374,0
0.0657817,-0.0519534,0.00734097,0
0.0666512,-0.051954,0.0073374,0
0.0676657,-0.0519534,0.00734097,0
0.0687567,-0.051954,0.00733739,0
0.0696741,-0.0519534,0.00734097,0
0.0707368,-0.051954,0.0073374,0
0.0717079,-0.0519534,0.00734097,0
0.0726768,-0.0519539,0.00733739,0
0.0737037,-0.0519534,0.00734096,0
0.0748306,-0.0519539,0.00733739,0
0.0757139,-0.0519534,0.00734097,0
0.0768608,-0.051954,0.00733739,0
0.0777035,-0.0519534,0.00734096,0
0.0787746,-0.0519539,0.00733739,0
0.0797674,-0.0519534,0.00734097,0
0.0807188,-0.0519539,0.00733738,0
0.0817084,-0.0519534,0.00734096,0
0.0827157,-0.0519539,0.00733738,0
0.083713,-0.0519533,0.00734096,0
0.0847256,-0.0519539,0.00733738,0
0.0857467,-0.0519534,0.00734096,0
0.086683,-0.0519539,0.00733738,0
