Timestamp,X_obj,Y_obj
0.00647347,-0.0518194,0.00684716,0
0.00702178,-0.0518186,0.00685234,0
0.00835202,-0.0518194,0.00684716,0
0.0094253,-0.0518186,0.00685234,0
0.010505,-0.0518194,0.00684715,0
0.0122228,-0.0518186,0.00685234,0
0.0127425,-0.0518194,0.00684715,0
0.0135035,-0.0518186,0.00685233,0
0.0148936,-0.0518194,0.00684715,0
0.0157249,-0.0518185,0.00685233,0
0.0168002,-0.0518194,0.00684714,0
0.0191964,-0.0518194,0.00684714,0
0.0198042,-0.0518185,0.00685233,0
0.0208184,-0.0518194,0.00684714,0
0.0224765,-0.0518185,0.00685232,0
0.022868,-0.0518193,0.00684713,0
0.0235781,-0.0518185,0.00685232,0
0.0245712,-0.0518193,0.00684714,0
0.0255744,-0.0518185,0.00685232,0
0.0273114,-0.0518193,0.00684712,0
0.0278565,-0.0518185,0.00685232,0
0.0287111,-0.0518193,0.00684713,0
0.0308078,-0.051819,0.00684963,0
0.0313941,-0.0518184,0.00685244,0
0.0318881,-0.0518192,0.0068471,0
0.0331899,-0.0518184,0.00685232,0
0.0337879,-0.0518193,0.00684713,0
0.0346893,-0.0518184,0.00685231,0
0.035709,-0.0518193,0.00684713,0
0.0366687,-0.0518185,0.00685231,0
0.037665,-0.0518192,0.00684712,0
0.0386548,-0.0518184,0.0068523,0
0.0397168,-0.0518192,0.00684712,0
0.0410315,-0.0518184,0.0068523,0
0.0418035,-0.0518192,0.00684712,0
0.0426631,-0.0518184,0.00685229,0
0.0436705,-0.0518192,0.00684712,0
0.0446858,-0.0518184,0.00685229,0
0.0463196,-0.0518192,0.00684711,0
0.0467893,-0.0518184,0.00685228,0
0.0478798,-0.0518192,0.00684712,0
0.0489209,-0.0518184,0.00685229,0
0.0497501,-0.0518192,0.00684711,0
0.0516279,-0.0518183,0.00685228,0
0.0520721,-0.0518192,0.00684711,0
0.0528794,-0.0518183,0.00685228,0
0.0545262,-0.0518191,0.00684711,0
0.0550839,-0.0518183,0.00685228,0
0.055913,-0.0518191,0.00684711,0
0.0568511,-0.0518183,0.00685227,0
0.0578997,-0.0518191,0.00684711,0
0.0594414,-0.0518183,0.00685227,0
0.059813,-0.0518191,0.0068471,0
0.0607286,-0.0518183,0.00685227,0
0.0617396,-0.0518191,0.0068471,0
0.0627464,-0.0518183,0.00685227,0
0.0637418,-0.0518191,0.0068471,0
0.0649062,-0.0518183,0.00685226,0
0.0657595,-0.0518191,0.0068471,0
0.0667128,-0.0518183,0.00685227,0
0.0677978,-0.051819,0.00684709,0
0.068832,-0.0518182,0.00685226,0
0.0697137,-0.0518191,0.00684709,0
0.0707156,-0.0518182,0.00685226,0
0.0717608,-0.051819,0.00684708,0
0.0733781,-0.0518182,0.00685226,0
