Timestamp,X_Error,Y_Error
0.0118621,0.000361284,0.000411187
0.0126122,0.000361284,0.000411187
0.0130728,0.000361268,0.00041119
0.0141257,0.000361282,0.000411182
0.0149675,0.000361298,0.000411179
0.0159993,0.000360734,0.000407596
0.0171228,0.000361304,0.000411178
0.0180107,0.000360724,0.000407598
0.0192423,0.000360724,0.000407598
0.0201155,0.00036071,0.000407606
0.0209238,0.000361275,0.000411191
0.0225747,0.000361271,0.000411191
0.0232312,0.000361304,0.00041118
0.0240077,0.000360722,0.000407603
0.0250645,0.000361271,0.000411192
0.0260305,0.000360705,0.000407599
0.0269453,0.000361299,0.000411181
0.0279818,0.000360721,0.000407602
0.0292387,0.000361274,0.000411192
0.0300321,0.000360688,0.000407607
0.0314364,0.000360702,0.000407597
0.0322578,0.000360917,0.000409337
0.0332343,0.000360737,0.000407592
0.0340701,0.0003613,0.000411183
0.0349322,0.00036072,0.000407599
0.0359865,0.000361269,0.000411188
0.0370285,0.000360692,0.00040761
0.038067,0.000361247,0.00041119
0.0389988,0.000360709,0.000407608
0.0400045,0.000361267,0.000411186
0.0410607,0.000360724,0.000407599
0.0420725,0.000361277,0.000411176
0.0430774,0.000360701,0.000407611
0.0440299,0.000361268,0.000411184
0.04505,0.000360689,0.000407614
0.0460455,0.000361248,0.000411188
0.0469492,0.000361239,0.000411189
0.0480422,0.000361273,0.000411182
0.0490143,0.000360693,0.000407613
0.0499079,0.000361241,0.000411187
0.0509464,0.000360708,0.000407611
0.0520426,0.000360723,0.000407602
0.052949,0.0003607,0.000407612
0.0539477,0.000361277,0.000411174
0.0551631,0.000361273,0.000411175
0.0558869,0.000360887,0.000411189
0.0569219,0.000360349,0.000407608
0.0579681,0.000360896,0.000411188
0.0589728,0.000360318,0.000407619
0.0599357,0.000360892,0.000411182
0.0609836,0.000360344,0.000407615
0.0619912,0.000360873,0.000411191
0.0629632,0.000360308,0.000407622
0.0640166,0.000360905,0.000411179
0.0649653,0.000360324,0.000407618
0.0659317,0.000360893,0.000411189
0.0669431,0.000360328,0.000407611
0.0683428,0.000360884,0.000411183
0.0691283,0.000360338,0.000407616
0.0700429,0.000360879,0.000411191
0.0709601,0.000360295,0.000407623
0.0721277,0.000360869,0.000411193
0.0729496,0.00036033,0.000407615
0.0742807,0.000360345,0.000407607
0.0750644,0.000360329,0.000407615
0.0760162,0.000360882,0.000411185
0.0771105,0.000360321,0.00040761
0.0779499,0.000360892,0.00041119
0.0790084,0.000360334,0.000407607
0.0799689,0.000360851,0.000411197
0.0810395,0.000360316,0.000407617
0.0820137,0.00036089,0.000411184
0.0829604,0.000360321,0.000407609
0.0839479,0.000360889,0.000411191
0.0852743,0.000360331,0.000407606
0.0860203,0.000360848,0.000411199
0.0870051,0.000360331,0.000407606
0.088204,0.000360894,0.000411185
0.0891063,0.000360309,0.000407616
0.0899545,0.000360894,0.000411184
0.0911407,0.000360288,0.000407619
0.0919515,0.000360889,0.000411186
0.093014,0.000360308,0.000407615
0.0940125,0.000360864,0.000411197
0.0949715,0.000360321,0.000407606
0.0959512,0.000360872,0.00041119
0.0971177,0.00036087,0.000411197
0.097998,0.00036087,0.000411197
0.0989465,0.000360302,0.000407615
0.0999461,0.000360867,0.000411191
0.101013,0.000360321,0.000407604
0.101973,0.000360882,0.000411189
0.103343,0.00036033,0.000407603
0.104072,0.000360881,0.000411189
0.104956,0.000360288,0.000407616
0.106034,0.000360873,0.000411191
0.10703,0.000360891,0.000411189
0.107949,0.000360891,0.000411189
0.108983,0.000360331,0.000407601
0.110079,0.000360858,0.000411194
0.111786,0.000360321,0.000407602
0.111992,0.000360888,0.000411189
0.112962,0.000360883,0.000411189
0.114053,0.000360507,0.000409346
0.115107,0.000360918,0.000411276
0.116045,0.000361175,0.000411201
0.116937,0.000361175,0.000411201
0.11795,0.000360603,0.000407615
0.119021,0.000361149,0.000411198
0.119973,0.000360597,0.000407614
0.120936,0.00036115,0.000411203
0.121949,0.000360601,0.000407615
0.12296,0.000361157,0.000411194
0.123984,0.000360597,0.000407617
0.124946,0.000361155,0.000411194
0.125952,0.000360596,0.000407617
0.12707,0.000361159,0.000411191
0.128017,0.000360596,0.000407618
0.128949,0.000361154,0.000411193
0.130043,0.000360595,0.000407619
0.13101,0.000360571,0.00040763
0.131964,0.000361132,0.000411202
0.133074,0.000361141,0.000411194
0.134072,0.000360602,0.000407618
0.134973,0.000360578,0.00040763
0.136199,0.000360583,0.000407621
0.137257,0.000360583,0.000407621
0.138183,0.000361113,0.000411204
0.139093,0.000361113,0.000411204
0.140033,0.000360561,0.000407632
0.141383,0.000361145,0.000411193
0.141988,0.000361121,0.000411203
0.14298,0.000360582,0.000407622
0.144043,0.000360588,0.00040762
0.14511,0.000360565,0.000407632
0.146006,0.000360547,0.000407634
0.14695,0.00036114,0.000411194
0.147967,0.000361136,0.000411194
0.149431,0.000360583,0.000407628
0.150039,0.000361142,0.000411193
0.151053,0.000360563,0.000407624
0.152208,0.000360535,0.000407636
0.153016,0.000360589,0.00040762
0.154063,0.000361123,0.000411197
0.15526,0.000361123,0.000411197
0.155949,0.000361132,0.000411202
0.157313,0.000360544,0.000407633
0.158079,0.000360558,0.000407625
0.160334,0.000360568,0.000407629
0.16103,0.000361116,0.000411205
0.162025,0.000360573,0.000407621
0.163032,0.000361127,0.000411198
0.164158,0.000360569,0.000407621
0.164955,0.000361124,0.000411204
0.166002,0.000361135,0.000411197
0.167151,0.000361131,0.000411197
0.167966,0.000361107,0.000411208
0.169107,0.000361123,0.000411205
0.170211,0.000361114,0.000411207
0.171059,0.000360552,0.000407629
0.172124,0.00036057,0.000407619
0.173077,0.000361125,0.000411199
0.174039,0.000360573,0.000407618
0.175037,0.000361125,0.000411199
0.175906,0.000360593,0.000407625
0.177127,0.000361135,0.000411209
0.177893,0.000360633,0.000407611
0.179068,0.000361159,0.000411205
0.179905,0.000360615,0.000407613
0.181007,0.000361148,0.000411207
0.182054,0.000360606,0.000407615
0.183003,0.000361149,0.000411207
0.184022,0.000360615,0.000407613
0.18492,0.000361158,0.000411199
0.185912,0.000360608,0.000407613
0.187013,0.000361155,0.000411207
0.188018,0.000360584,0.000407617
0.188944,0.000361142,0.00041121
0.189949,0.000360605,0.00040762
0.191018,0.000361157,0.0004112
0.191951,0.000360591,0.000407615
0.192946,0.000361163,0.000411206
0.193947,0.000360604,0.000407612
0.195033,0.000361141,0.000411204
0.195948,0.000360588,0.000407622
0.197021,0.000361172,0.000411199
0.198042,0.000360581,0.000407614
0.198909,0.000360581,0.000407614
0.199961,0.000360802,0.000409353
0.201025,0.000360601,0.000407605
0.201924,0.00036115,0.000411212
0.202924,0.000360608,0.000407615
0.204159,0.000360584,0.000407626
0.204952,0.0003606,0.000407615
0.205964,0.0003606,0.000407615
0.206986,0.000360577,0.000407627
0.207933,0.000361162,0.000411193
0.208942,0.000360575,0.000407622
0.209946,0.00036114,0.000411203
0.210999,0.000360604,0.000407617
0.211983,0.000361133,0.000411197
0.212954,0.00036058,0.000407629
0.213946,0.000361161,0.000411191
0.215023,0.000360573,0.000407624
0.215943,0.000361137,0.000411202
0.217032,0.000360601,0.000407619
0.218012,0.00036113,0.000411196
0.218941,0.000360577,0.00040763
0.219973,0.000361134,0.000411202
0.220959,0.000360581,0.00040763
0.221947,0.000361146,0.000411192
0.22314,0.000360558,0.000407634
0.223958,0.00036114,0.000411193
0.224966,0.000360588,0.000407628
0.225948,0.000360586,0.000407622
0.227013,0.000360562,0.000407633
0.228021,0.00036059,0.000407621
0.22899,0.00036059,0.000407621
0.229976,0.000361124,0.000411203
0.23102,0.000361136,0.000411195
0.23195,0.000360606,0.000407617
0.233056,0.000360602,0.000407619
0.234043,0.000361126,0.000411203
0.235044,0.000360554,0.000407633
0.236005,0.000360564,0.000407625
0.237025,0.000360654,0.000407617
0.237955,0.00036065,0.00040761
0.239104,0.000360645,0.000407611
0.239998,0.000360679,0.000407604
0.241003,0.000361217,0.000411183
0.242106,0.000361194,0.000411193
0.242942,0.000360642,0.000407617
0.24401,0.000360665,0.000407606
0.244956,0.000361234,0.00041118
0.245945,0.000360655,0.000407607
0.247043,0.00036122,0.000411183
0.247952,0.000360662,0.000407605
0.248989,0.000361226,0.000411181
0.250035,0.000360662,0.000407605
0.251081,0.000361221,0.000411183
0.25195,0.00036064,0.000407615
0.252962,0.000361188,0.000411196
0.25403,0.000360658,0.000407605
0.254958,0.000361219,0.000411191
0.255958,0.000360652,0.000407605
0.256946,0.000361215,0.000411185
0.25795,0.000360666,0.000407602
0.258959,0.000361207,0.000411187
0.25995,0.000360653,0.000407604
0.260984,0.000361215,0.000411186
0.261954,0.000360634,0.000407614
0.262954,0.000361204,0.000411188
0.263953,0.000361204,0.000411188
0.265022,0.000361227,0.000411185
0.266019,0.000360644,0.000407604
0.266956,0.00036121,0.000411188
0.268014,0.000361205,0.000411188
0.269003,0.000360646,0.000407604
0.269955,0.000361207,0.000411188
0.270941,0.00036119,0.000411199
0.272044,0.000360639,0.000407604
0.272974,0.000361218,0.000411187
0.273934,0.00036064,0.00040761
0.274938,0.00036119,0.000411193
0.276019,0.000361185,0.000411193
0.276956,0.000361199,0.000411198
0.27796,0.000361213,0.000411188
0.278945,0.000361212,0.000411189
0.279999,0.000360657,0.000407599
0.281145,0.000360657,0.000407599
0.282006,0.000361249,0.000411275
0.282956,0.000361244,0.000411275
0.284007,0.000360659,0.000407592
0.284945,0.000361203,0.000411193
0.28595,0.000360638,0.000407607
0.287017,0.000360641,0.000407605
0.287991,0.000360636,0.000407606
0.288949,0.000361196,0.000411185
0.289943,0.000361199,0.000411184
0.290943,0.00036064,0.000407607
0.291954,0.000361198,0.000411184
0.293009,0.000360639,0.000407608
0.294007,0.000361197,0.000411183
0.294915,0.000360617,0.000407619
0.296035,0.000360547,0.000407624
0.296944,0.000361107,0.000411197
0.298245,0.000361121,0.000411194
0.299226,0.000360543,0.000407625
0.299981,0.000360538,0.000407627
0.301211,0.00036055,0.000407624
0.301954,0.000361109,0.000411196
0.302904,0.000361104,0.000411196
0.303906,0.00036055,0.000407624
0.304997,0.000361103,0.000411196
0.306063,0.000360544,0.000407626
0.307033,0.000361102,0.000411196
0.307952,0.000361106,0.000411196
0.308966,0.000360546,0.000407625
0.309995,0.000361105,0.000411196
0.31105,0.000360545,0.000407625
0.31195,0.000360541,0.000407626
0.312994,0.000361099,0.000411197
0.313958,0.000361102,0.000411197
0.315021,0.000360543,0.000407625
0.31595,0.000360539,0.000407626
0.316948,0.000361097,0.000411197
0.317953,0.000361092,0.000411199
0.31903,0.000361096,0.000411198
0.31996,0.000360537,0.000407626
0.321033,0.000361095,0.000411198
0.321951,0.000361078,0.000411208
0.322958,0.000360529,0.000407626
0.32391,0.000360524,0.000407627
0.324949,0.000361083,0.000411207
0.325948,0.000360544,0.000407623
0.327057,0.000361073,0.000411203
0.327966,0.000360519,0.000407634
0.328986,0.000361101,0.000411198
0.329945,0.000360513,0.000407628
0.331022,0.000361096,0.000411199
0.33205,0.000360542,0.000407622
0.332997,0.00036108,0.000411202
0.33398,0.000361092,0.000411201
0.335009,0.000360532,0.000407622
0.335947,0.000360528,0.000407624
0.337015,0.000361087,0.000411202
0.338009,0.000360527,0.000407624
0.339262,0.000361086,0.000411202
0.339973,0.000360526,0.000407623
0.341208,0.000361085,0.000411203
0.341954,0.000360525,0.000407623
0.342956,0.000361084,0.000411203
0.344073,0.000361087,0.000411204
0.344985,0.000360527,0.000407621
0.345938,0.000361086,0.000411204
0.346978,0.000361082,0.000411204
0.348264,0.000360521,0.000407622
0.348946,0.000361062,0.000411215
0.350021,0.000361076,0.000411206
0.350947,0.000361074,0.000411207
0.352119,0.000360528,0.00040762
0.353296,0.000361092,0.000411203
0.354047,0.000360514,0.000407621
0.355083,0.000360514,0.000407621
0.356196,0.000360514,0.000407622
0.356997,0.000361081,0.000411207
0.357999,0.000360541,0.000407609
0.359577,0.00036108,0.000411207
0.360071,0.000360498,0.000407629
0.36114,0.000361059,0.000411218
0.362001,0.000360487,0.000407631
0.362975,0.000361066,0.000411217
0.364106,0.000360499,0.000407628
0.365003,0.000360711,0.000409361
0.366112,0.000361103,0.000411302
0.367007,0.000360515,0.000407618
0.367936,0.000361059,0.00041122
0.36904,0.000360494,0.000407634
0.370296,0.000361052,0.000411214
0.370974,0.000360492,0.000407632
0.371981,0.000361051,0.000411213
0.373099,0.000360492,0.000407634
0.374109,0.000361055,0.000411211
0.375036,0.00036051,0.000407625
0.375951,0.000361109,0.000411191
0.377076,0.000361109,0.000411191
0.377948,0.000361087,0.000411201
0.378952,0.000360549,0.000407616
0.380155,0.000360549,0.000407616
0.380983,0.000360536,0.000407625
0.382005,0.000361119,0.000411187
0.382982,0.000361119,0.000411187
