Timestamp,q1,q2,q3,q4,q5,q6,q7
0.0143187,2.1463,0.0693974,-2.218,-1.66454,0.059099,-1.55446,0.0719188
0.0144979,2.1463,0.0693974,-2.218,-1.66454,0.059099,-1.55446,0.0719188
0.0156875,2.1463,0.0693974,-2.218,-1.66454,0.059099,-1.55446,0.0719188
0.0167783,2.1463,0.0693974,-2.218,-1.66454,0.059099,-1.55446,0.0719188
0.0179311,2.1463,0.0693973,-2.218,-1.66454,0.059099,-1.55446,0.0719188
0.0191511,2.1463,0.0693973,-2.218,-1.66454,0.059099,-1.55446,0.0719188
0.0200848,2.1463,0.0693973,-2.218,-1.66454,0.059099,-1.55446,0.0719188
0.0208029,2.1463,0.0693973,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0228222,2.1463,0.0693972,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0229433,2.1463,0.0693972,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0240369,2.1463,0.0693972,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0247396,2.1463,0.0693972,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0258309,2.1463,0.0693971,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.027066,2.1463,0.0693971,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0290284,2.1463,0.0693971,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0302224,2.1463,0.069397,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0313583,2.1463,0.069397,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0322774,2.1463,0.069397,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.033142,2.1463,0.069397,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0340985,2.1463,0.069397,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0351701,2.1463,0.0693969,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0357969,2.1463,0.0693969,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
0.0369636,2.1463,0.0693969,-2.218,-1.66454,0.0590989,-1.55446,0.0719188
