Timestamp,x,y,z,q1,q2,q3,q4
1.3274,0.075238,-0.018089,0.231926,0.999952,-0.007929,-0.005541,-0.001494
1.34743,0.075251,-0.018093,0.231976,0.999949,-0.007941,-0.005844,-0.002026
1.36741,0.075237,-0.01809,0.231917,0.999951,-0.008092,-0.005341,-0.00219
1.38741,0.075222,-0.018087,0.23189,0.999951,-0.007975,-0.005538,-0.001813
1.4074,0.075251,-0.018094,0.231984,0.999947,-0.008117,-0.006024,-0.002115
1.42741,0.075231,-0.018093,0.231903,0.999951,-0.008032,-0.00554,-0.001702
1.44745,0.075237,-0.018091,0.231927,0.999948,-0.008161,-0.005506,-0.002484
1.46742,0.075217,-0.018084,0.231862,0.999951,-0.008024,-0.005439,-0.001799
1.48744,0.075237,-0.018091,0.231922,0.999951,-0.008082,-0.005466,-0.001812
1.50741,0.075222,-0.018091,0.231884,0.999952,-0.007978,-0.00536,-0.001627
1.52746,0.075225,-0.018085,0.231888,0.999951,-0.008029,-0.005402,-0.001878
1.54745,0.075233,-0.01809,0.231918,0.999952,-0.007931,-0.005616,-0.001434
1.56749,0.075232,-0.018095,0.231907,0.999952,-0.008014,-0.005325,-0.001845
1.58745,0.075221,-0.018085,0.231874,0.999951,-0.008075,-0.005413,-0.001746
1.60744,0.075233,-0.018087,0.23192,0.999949,-0.008047,-0.005854,-0.001919
1.62743,0.075234,-0.018088,0.231903,0.999952,-0.007986,-0.005352,-0.001896
1.64746,0.075235,-0.018092,0.231924,0.999951,-0.00782,-0.005831,-0.001359
1.66742,0.075235,-0.018094,0.231919,0.999954,-0.007838,-0.005352,-0.001221
1.68744,0.075215,-0.018087,0.231845,0.999955,-0.008096,-0.004834,-0.00142
1.70745,0.075236,-0.018088,0.231922,0.999952,-0.007981,-0.005391,-0.002034
1.72743,0.07525,-0.01809,0.231961,0.999949,-0.008163,-0.005621,-0.00216
1.74743,0.075222,-0.018088,0.231873,0.999954,-0.00785,-0.005294,-0.001543
1.76743,0.075244,-0.018091,0.231945,0.99995,-0.008028,-0.005664,-0.001866
1.78744,0.075243,-0.018088,0.23195,0.999947,-0.008034,-0.00608,-0.002039
1.80743,0.075229,-0.018087,0.231897,0.999953,-0.007926,-0.005393,-0.001612
1.82742,0.075236,-0.018092,0.231915,0.999953,-0.007859,-0.005551,-0.00155
1.84741,0.07524,-0.018088,0.231936,0.999949,-0.007997,-0.00581,-0.001988
1.86745,0.075232,-0.018093,0.231915,0.999952,-0.007833,-0.00568,-0.001417
1.88745,0.07523,-0.018087,0.2319,0.999951,-0.007937,-0.00569,-0.001511
1.90742,0.075236,-0.018087,0.231933,0.999949,-0.008066,-0.005784,-0.002045
1.92739,0.075248,-0.01809,0.231966,0.999945,-0.008118,-0.006147,-0.002373
1.94741,0.075227,-0.018083,0.231894,0.999952,-0.007999,-0.005339,-0.002043
1.96747,0.07523,-0.01809,0.231905,0.999951,-0.007904,-0.005691,-0.001661
1.98744,0.075224,-0.018086,0.231884,0.999952,-0.007995,-0.005336,-0.002098
2.00745,0.075228,-0.018089,0.231895,0.999953,-0.00793,-0.005369,-0.001226
2.02746,0.075236,-0.018084,0.231911,0.999952,-0.007948,-0.005355,-0.001857
2.04745,0.07525,-0.018092,0.231957,0.999949,-0.008115,-0.005624,-0.002058
2.06743,0.075226,-0.01809,0.23189,0.999951,-0.007983,-0.005527,-0.00179
2.08743,0.075235,-0.018086,0.231914,0.999948,-0.008117,-0.005902,-0.001646
2.10745,0.075229,-0.018085,0.231897,0.999951,-0.008076,-0.005445,-0.002
2.1274,0.075246,-0.018091,0.231955,0.999946,-0.008194,-0.005763,-0.002668
2.14739,0.075219,-0.01809,0.231875,0.999953,-0.007955,-0.005336,-0.001746
2.16742,0.075222,-0.018089,0.231877,0.999952,-0.007848,-0.005715,-0.001014
2.18739,0.075202,-0.018082,0.231834,0.999952,-0.008006,-0.005543,-0.00145
2.20742,0.074932,-0.018003,0.231886,0.999929,-0.006857,-0.009095,0.003376
2.22742,0.075568,-0.018058,0.232439,0.999928,-0.00824,-0.008682,-0.000503
2.24743,0.075651,-0.0181,0.232582,0.999925,-0.008189,-0.008796,-0.002549
2.26743,0.075363,-0.018062,0.231856,0.999952,-0.008145,-0.005096,-0.002059
2.28741,0.075334,-0.018058,0.231764,0.999954,-0.008128,-0.004569,-0.002461
2.30741,0.075191,-0.017962,0.231359,0.999946,-0.009207,-0.002668,-0.004024
2.3274,0.075347,-0.018046,0.231785,0.999953,-0.008039,-0.004879,-0.00231
2.34742,0.075248,-0.018021,0.231422,0.999955,-0.008579,-0.00292,-0.002877
2.36741,0.075388,-0.018092,0.231921,0.999947,-0.008115,-0.005739,-0.002646
