Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.00508914,0.000124133,16.9191,-0.273585,19.6132,0.0135141,0.00916447,-4.63857e-05
0.00565516,0.000125876,16.9192,-0.273584,19.6132,0.0135129,0.00915577,-4.58468e-05
0.00666719,0.000122803,16.9192,-0.273586,19.6132,0.0135128,0.00915564,-4.64556e-05
0.00762121,0.000125882,16.9192,-0.273583,19.6132,0.0135129,0.00915539,-4.58465e-05
0.00866608,0.000122807,16.9192,-0.273585,19.6132,0.0135128,0.00915528,-4.64551e-05
0.00984758,0.00012588,16.9192,-0.273583,19.6132,0.0135129,0.00915507,-4.58466e-05
0.0107723,0.000127216,16.9192,-0.273581,19.6132,0.013514,0.00916357,-4.5776e-05
0.0117858,0.00012588,16.9192,-0.273582,19.6132,0.0135128,0.00915473,-4.58466e-05
0.012677,0.000121469,16.9192,-0.273586,19.6133,0.0135116,0.00914611,-4.65259e-05
0.013668,0.000125882,16.9192,-0.273581,19.6132,0.0135128,0.00915437,-4.58465e-05
0.01588,0.000122807,16.9192,-0.273584,19.6132,0.0135127,0.00915427,-4.64551e-05
0.0169158,0.000122807,16.9192,-0.273584,19.6132,0.0135127,0.00915427,-4.64551e-05
0.0179192,0.000124551,16.9192,-0.273581,19.6133,0.0135115,0.00914521,-4.59163e-05
0.0189423,0.000124551,16.9192,-0.273581,19.6133,0.0135115,0.00914521,-4.59163e-05
0.0196884,0.000124135,16.9192,-0.273581,19.6132,0.0135138,0.0091621,-4.63855e-05
0.0205814,0.000124135,16.9192,-0.273581,19.6132,0.0135138,0.0091621,-4.63855e-05
0.0217967,0.000125471,16.9191,-0.27358,19.6132,0.013515,0.00917061,-4.6315e-05
0.0226239,0.000124547,16.9192,-0.27358,19.6133,0.0135115,0.00914456,-4.59166e-05
0.0235629,0.00012854,16.9191,-0.273577,19.6132,0.0135151,0.00917007,-4.57067e-05
0.0245627,0.000125885,16.9192,-0.273578,19.6132,0.0135126,0.00915267,-4.58462e-05
0.0253917,0.00012855,16.9191,-0.273576,19.6132,0.013515,0.00916968,-4.5706e-05
0.0263558,0.00012589,16.9192,-0.273578,19.6132,0.0135126,0.0091523,-4.5846e-05
0.0273265,0.000128554,16.9191,-0.273575,19.6132,0.013515,0.00916931,-4.57057e-05
0.0283789,0.000125886,16.9192,-0.273577,19.6132,0.0135126,0.00915197,-4.58464e-05
0.0291121,0.000125886,16.9192,-0.273577,19.6132,0.0135126,0.00915197,-4.58464e-05
