Timestamp,X_objerr,Y_objerr
0.00947016,0.00294403,0.000684203,0
0.00986403,0.00294399,0.000684214,0
0.010715,0.00294402,0.000684205,0
0.0117962,0.00294398,0.000684216,0
0.0127096,0.00294394,0.000684225,0
0.0137355,0.00294401,0.000684208,0
0.0146449,0.002944,0.000684208,0
0.0157822,0.00294396,0.000684219,0
0.0169251,0.00294396,0.000684219,0
0.0176676,0.00294392,0.00068423,0
0.0186927,0.00294398,0.000684211,0
0.0197039,0.00294394,0.000684222,0
0.0206823,0.00294394,0.000684222,0
0.0216617,0.0029439,0.000684233,0
0.0226896,0.00294386,0.000684243,0
0.0237031,0.00294392,0.000684225,0
0.0247543,0.00294389,0.000684235,0
0.0256933,0.00294391,0.000684227,0
0.0266705,0.00294394,0.000684217,0
0.0276712,0.00294394,0.000684217,0
0.0286808,0.00294393,0.000684219,0
0.0296891,0.0029439,0.00068423,0
0.0306664,0.00294392,0.00068422,0
0.0316711,0.00294392,0.000684222,0
0.0326674,0.00294391,0.000684222,0
0.0336536,0.00294391,0.000684222,0
0.0346634,0.0029439,0.000684223,0
0.0356653,0.0029439,0.000684225,0
0.0366861,0.00294386,0.000684234,0
0.037674,0.00294386,0.000684234,0
0.0386749,0.00294389,0.000684226,0
0.0396763,0.00294385,0.000684238,0
0.0407028,0.00294385,0.000684238,0
0.0416648,0.00294387,0.00068423,0
0.0427019,0.00294383,0.000684239,0
0.0437001,0.00294383,0.000684239,0
0.0446786,0.00294386,0.000684231,0
0.0456897,0.00294382,0.000684242,0
0.046671,0.00294381,0.000684242,0
0.047833,0.00294384,0.000684234,0
0.0487863,0.00294384,0.000684234,0
0.0497684,0.0029438,0.000684245,0
0.050743,0.00294379,0.000684245,0
0.0516572,0.00294379,0.000684245,0
0.0526585,0.00294379,0.000684247,0
0.0536804,0.00294378,0.000684249,0
0.0547958,0.00294378,0.000684249,0
0.05567,0.00294377,0.00068425,0
0.0567306,0.0029438,0.00068424,0
0.057764,0.00294379,0.000684242,0
0.0586665,0.00294376,0.000684252,0
0.0597352,0.00294375,0.000684253,0
0.0607069,0.00294378,0.000684244,0
0.0616838,0.00294374,0.000684255,0
0.0628534,0.00294374,0.000684255,0
0.0636636,0.00294377,0.000684247,0
0.06467,0.00294373,0.000684256,0
0.065677,0.00294376,0.000684248,0
0.0668435,0.00294372,0.000684258,0
0.0676771,0.00294371,0.00068426,0
0.0686637,0.00294371,0.000684259,0
0.069663,0.0029437,0.000684261,0
0.0706852,0.0029437,0.000684261,0
0.0717057,0.00294373,0.000684253,0
0.0726657,0.00294369,0.000684263,0
0.0736721,0.00294368,0.000684264,0
0.0747041,0.00294371,0.000684254,0
0.075668,0.00294371,0.000684256,0
0.0766781,0.00294367,0.000684266,0
0.0777031,0.0029437,0.000684258,0
0.0786723,0.0029437,0.000684258,0
0.0797652,0.00294366,0.000684269,0
0.0806772,0.00294366,0.000684269,0
0.0817011,0.00294368,0.000684261,0
0.0827295,0.00294364,0.00068427,0
0.083673,0.00294364,0.00068427,0
0.084685,0.00294367,0.000684262,0
0.0857269,0.00294363,0.000684274,0
0.086674,0.00294363,0.000684274,0
0.0878389,0.00294365,0.000684265,0
0.088716,0.00294361,0.000684275,0
0.0897101,0.00294361,0.000684275,0
0.0907464,0.00294364,0.000684267,0
0.0916252,0.0029436,0.000684278,0
0.0926834,0.00294359,0.000684278,0
0.0937035,0.00294359,0.00068428,0
0.0947193,0.00294358,0.00068428,0
0.0956647,0.00294358,0.000684281,0
0.0967109,0.00294357,0.000684281,0
0.0976741,0.00294357,0.000684283,0
0.0988194,0.00294357,0.000684283,0
0.0997834,0.00294356,0.000684284,0
0.100738,0.00294356,0.000684284,0
0.101749,0.00294356,0.000684284,0
0.102773,0.00294355,0.000684286,0
0.103707,0.00294354,0.000684288,0
0.104682,0.00294354,0.000684288,0
0.105696,0.00294353,0.000684289,0
0.10671,0.00294353,0.000684289,0
0.107729,0.00294353,0.000684289,0
0.10883,0.00294356,0.000684281,0
0.109805,0.00294352,0.000684291,0
0.110997,0.00294351,0.000684292,0
0.111869,0.00294347,0.000684302,0
0.112667,0.0029435,0.000684294,0
0.113686,0.00294353,0.000684284,0
0.114669,0.00294349,0.000684295,0
0.115703,0.00294349,0.000684295,0
0.116693,0.00294348,0.000684297,0
0.117701,0.00294347,0.000684299,0
0.118732,0.00294347,0.000684299,0
0.119769,0.00294347,0.000684298,0
0.120758,0.0029435,0.00068429,0
0.121964,0.00294349,0.00068429,0
0.122695,0.00294346,0.000684302,0
0.123758,0.00294345,0.000684302,0
0.125047,0.00294348,0.000684294,0
0.125704,0.00294347,0.000684293,0
0.126928,0.00294347,0.000684295,0
0.127711,0.00294346,0.000684295,0
0.128658,0.00294346,0.000684297,0
0.129671,0.00294345,0.000684297,0
0.130708,0.00294345,0.000684298,0
0.131696,0.00294344,0.0006843,0
0.132669,0.00294344,0.0006843,0
0.133783,0.00294344,0.0006843,0
0.134793,0.00294343,0.000684301,0
0.135723,0.00294339,0.000684311,0
0.136714,0.00294342,0.000684303,0
0.137732,0.00294342,0.000684303,0
0.13866,0.00294341,0.000684304,0
0.139849,0.00294341,0.000684304,0
0.140785,0.0029434,0.000684306,0
0.141734,0.0029434,0.000684306,0
0.142743,0.00294339,0.000684308,0
0.143687,0.00294339,0.000684308,0
0.144743,0.00294338,0.000684309,0
0.145746,0.00294338,0.000684309,0
0.146676,0.00294337,0.000684311,0
0.147681,0.00294337,0.000684311,0
0.1487,0.00294336,0.000684312,0
0.149689,0.00294336,0.000684312,0
0.150657,0.00294335,0.000684314,0
0.151676,0.00294335,0.000684314,0
0.15267,0.00294334,0.000684315,0
0.15367,0.00294334,0.000684315,0
0.154671,0.00294334,0.000684317,0
0.155659,0.00294333,0.000684317,0
0.156683,0.00294333,0.000684319,0
0.157702,0.00294332,0.000684318,0
0.158723,0.00294332,0.00068432,0
0.159674,0.00294331,0.00068432,0
0.160719,0.00294331,0.000684322,0
0.161717,0.0029433,0.000684322,0
0.162677,0.0029433,0.000684323,0
0.163671,0.00294329,0.000684323,0
0.164679,0.00294329,0.000684325,0
0.1657,0.00294328,0.000684325,0
0.166708,0.00294328,0.000684326,0
0.167687,0.00294327,0.000684326,0
0.168671,0.00294327,0.000684328,0
0.169698,0.00294326,0.000684328,0
0.170708,0.00294326,0.000684329,0
0.171732,0.00294325,0.000684329,0
0.172681,0.00294325,0.000684331,0
0.17368,0.00294324,0.000684331,0
0.174662,0.00294324,0.000684333,0
0.175665,0.00294323,0.000684333,0
0.176682,0.00294323,0.000684334,0
0.177707,0.00294323,0.000684334,0
0.17869,0.00294322,0.000684336,0
0.179691,0.00294322,0.000684336,0
0.180834,0.00294321,0.000684337,0
0.181747,0.00294321,0.000684337,0
0.182702,0.0029432,0.000684339,0
0.183671,0.0029432,0.000684339,0
0.18472,0.00294319,0.00068434,0
0.18574,0.00294319,0.00068434,0
0.186694,0.00294318,0.000684342,0
0.187691,0.00294318,0.000684342,0
0.188723,0.00294317,0.000684343,0
0.189664,0.00294317,0.000684343,0
0.190691,0.00294316,0.000684345,0
