Timestamp,q1,q2,q3,q4,q5,q6,q7
0.0244367,2.75154,0.0396675,-2.77927,-1.60247,0.00242831,-1.57731,0.0659386
0.0250187,2.75154,0.0396675,-2.77927,-1.60247,0.00242831,-1.57731,0.0659386
0.0261832,2.75154,0.0396674,-2.77927,-1.60247,0.00242831,-1.57731,0.0659386
0.0273264,2.75154,0.0396674,-2.77927,-1.60247,0.0024283,-1.57731,0.0659386
0.0279764,2.75154,0.0396673,-2.77927,-1.60247,0.0024283,-1.57731,0.0659386
0.0293427,2.75154,0.0396673,-2.77927,-1.60247,0.0024283,-1.57731,0.0659386
0.030356,2.75154,0.0396672,-2.77927,-1.60247,0.0024283,-1.57731,0.0659386
0.0310482,2.75154,0.0396672,-2.77927,-1.60247,0.0024283,-1.57731,0.0659386
0.0322407,2.75154,0.0396672,-2.77927,-1.60247,0.00242829,-1.57731,0.0659386
0.0333899,2.75154,0.0396671,-2.77927,-1.60247,0.00242829,-1.57731,0.0659386
0.0340608,2.75154,0.0396671,-2.77927,-1.60247,0.00242829,-1.57731,0.0659386
0.0351634,2.75154,0.039667,-2.77927,-1.60247,0.00242829,-1.57731,0.0659386
0.0363058,2.75154,0.039667,-2.77927,-1.60247,0.00242828,-1.57731,0.0659386
0.0375002,2.75154,0.039667,-2.77927,-1.60247,0.00242828,-1.57731,0.0659386
0.0381927,2.75154,0.0396669,-2.77927,-1.60247,0.00242828,-1.57731,0.0659386
0.0393082,2.75154,0.0396669,-2.77927,-1.60247,0.00242828,-1.57731,0.0659386
0.0405148,2.75154,0.0396668,-2.77927,-1.60247,0.00242828,-1.57731,0.0659386
0.0411959,2.75154,0.0396668,-2.77927,-1.60247,0.00242827,-1.57731,0.0659386
0.0423446,2.75154,0.0396668,-2.77927,-1.60247,0.00242827,-1.57731,0.0659386
0.0435106,2.75154,0.0396667,-2.77927,-1.60247,0.00242827,-1.57731,0.0659386
0.0441739,2.75154,0.0396667,-2.77927,-1.60247,0.00242827,-1.57731,0.0659386
0.0453351,2.75154,0.0396666,-2.77927,-1.60247,0.00242827,-1.57731,0.0659386
0.0465072,2.75154,0.0396666,-2.77927,-1.60247,0.00242826,-1.57731,0.0659386
0.0471347,2.75154,0.0396665,-2.77927,-1.60247,0.00242826,-1.57731,0.0659386
0.0483379,2.75154,0.0396665,-2.77927,-1.60247,0.00242826,-1.57731,0.0659386
0.0490072,2.75154,0.0396665,-2.77927,-1.60247,0.00242826,-1.57731,0.0659386
0.0501739,2.75154,0.0396664,-2.77927,-1.60247,0.00242826,-1.57731,0.0659386
0.0513506,2.75154,0.0396664,-2.77927,-1.60247,0.00242825,-1.57731,0.0659386
0.0524984,2.75154,0.0396663,-2.77927,-1.60247,0.00242825,-1.57731,0.0659386
0.0531402,2.75154,0.0396663,-2.77927,-1.60247,0.00242825,-1.57731,0.0659386
0.0542867,2.75154,0.0396663,-2.77927,-1.60247,0.00242825,-1.57731,0.0659386
0.0554497,2.75154,0.0396662,-2.77927,-1.60247,0.00242824,-1.57731,0.0659386
0.0560961,2.75154,0.0396662,-2.77927,-1.60247,0.00242824,-1.57731,0.0659386
0.0572587,2.75154,0.0396661,-2.77927,-1.60247,0.00242824,-1.57731,0.0659386
0.0584498,2.75154,0.0396661,-2.77927,-1.60247,0.00242824,-1.57731,0.0659386
0.0591327,2.75154,0.039666,-2.77927,-1.60247,0.00242824,-1.57731,0.0659386
0.0603092,2.75154,0.039666,-2.77927,-1.60247,0.00242823,-1.57731,0.0659386
0.0614961,2.75154,0.039666,-2.77927,-1.60247,0.00242823,-1.57731,0.0659386
0.0621859,2.75154,0.0396659,-2.77927,-1.60247,0.00242823,-1.57731,0.0659386
0.063301,2.75154,0.0396659,-2.77927,-1.60247,0.00242823,-1.57731,0.0659386
0.0644777,2.75154,0.0396658,-2.77927,-1.60247,0.00242823,-1.57731,0.0659386
0.0651367,2.75154,0.0396658,-2.77927,-1.60247,0.00242822,-1.57731,0.0659386
0.0662868,2.75154,0.0396658,-2.77927,-1.60247,0.00242822,-1.57731,0.0659386
0.0674557,2.75154,0.0396657,-2.77927,-1.60247,0.00242822,-1.57731,0.0659386
0.068085,2.75154,0.0396657,-2.77927,-1.60247,0.00242822,-1.57731,0.0659386
0.0692434,2.75154,0.0396656,-2.77927,-1.60247,0.00242822,-1.57731,0.0659386
0.0703851,2.75154,0.0396656,-2.77927,-1.60247,0.00242821,-1.57731,0.0659386
0.0710856,2.75154,0.0396655,-2.77927,-1.60247,0.00242821,-1.57731,0.0659386
0.0721801,2.75154,0.0396655,-2.77927,-1.60247,0.00242821,-1.57731,0.0659386
0.0733305,2.75154,0.0396655,-2.77927,-1.60247,0.00242821,-1.57731,0.0659386
0.0744992,2.75154,0.0396654,-2.77927,-1.60247,0.00242821,-1.57731,0.0659386
0.0751562,2.75154,0.0396654,-2.77927,-1.60247,0.0024282,-1.57731,0.0659386
