Timestamp,X_hat,Y_hat
0.00728363,-0.0586216,0.00298787,0
0.00818559,-0.0586216,0.00298765,0
0.00913533,-0.0586215,0.00298988,0
0.0102179,-0.0586216,0.00298842,0
0.0112535,-0.0586215,0.00299017,0
0.0121275,-0.0586216,0.00298853,0
0.013118,-0.0586215,0.00299021,0
0.0141374,-0.0586216,0.00298855,0
0.0151539,-0.0586215,0.00299022,0
0.0161256,-0.0586215,0.00298855,0
0.0171565,-0.0586215,0.00299022,0
0.0181562,-0.0586216,0.00298855,0
0.0191749,-0.0586214,0.00299021,0
0.0204646,-0.0586215,0.00298855,0
0.0214698,-0.0586214,0.00299021,0
0.0221533,-0.0586215,0.00298854,0
0.0231462,-0.0586214,0.00299021,0
0.0241438,-0.0586215,0.00298854,0
0.0251723,-0.0586216,0.00298791,0
0.0261313,-0.0586216,0.00298766,0
0.0271571,-0.0586214,0.00298987,0
0.028155,-0.0586215,0.00298841,0
0.0291277,-0.0586214,0.00299016,0
0.0301435,-0.0586215,0.00298852,0
0.0312206,-0.0586214,0.0029902,0
0.0325357,-0.0586215,0.00298854,0
0.0338787,-0.0586215,0.0029879,0
0.0341718,-0.0586215,0.00298766,0
0.035155,-0.0586214,0.00298987,0
0.0361369,-0.0586215,0.00298841,0
0.0371489,-0.0586214,0.00299016,0
0.0385899,-0.0586215,0.00298852,0
0.039128,-0.0586214,0.0029902,0
0.0401197,-0.0586215,0.00298853,0
0.0411243,-0.0586214,0.0029902,0
0.0421312,-0.0586215,0.00298853,0
0.0431822,-0.0586214,0.0029902,0
0.0442714,-0.0586215,0.00298853,0
0.0451501,-0.0586214,0.0029902,0
0.0461767,-0.0586215,0.00298853,0
0.0471995,-0.0586214,0.0029902,0
0.0481241,-0.0586215,0.00298853,0
0.0493592,-0.0586214,0.0029902,0
0.0503291,-0.0586214,0.00298853,0
0.0513627,-0.0586213,0.0029902,0
0.0523027,-0.0586214,0.00298853,0
0.053299,-0.0586213,0.0029902,0
0.0541355,-0.0586214,0.00298853,0
0.0552908,-0.0586213,0.00299019,0
0.0562774,-0.0586214,0.00298852,0
0.057089,-0.0586213,0.00299019,0
0.0581342,-0.0586214,0.00298852,0
0.0591635,-0.0586213,0.00299019,0
0.0601211,-0.0586214,0.00298852,0
0.0611216,-0.0586213,0.00299019,0
0.0623793,-0.0586213,0.00299083,0
0.0632261,-0.0586213,0.00299107,0
0.0641286,-0.0586214,0.00298886,0
0.0651364,-0.0586213,0.00299032,0
0.0661247,-0.0586214,0.00298857,0
0.0671291,-0.0586213,0.00299021,0
0.0681436,-0.0586214,0.00298853,0
0.0691309,-0.0586213,0.00299019,0
0.0702459,-0.0586214,0.00298852,0
0.0711848,-0.0586213,0.00299018,0
0.0722118,-0.0586214,0.00298852,0
0.0732805,-0.0586213,0.00299018,0
0.0741528,-0.0586212,0.00299082,0
0.0752094,-0.0586212,0.00299106,0
0.0761497,-0.0586214,0.00298884,0
0.0771219,-0.0586214,0.00299029,0
0.0781125,-0.0586215,0.00298854,0
0.079152,-0.0586214,0.00299018,0
0.080136,-0.0586215,0.0029885,0
0.081109,-0.0586214,0.00299016,0
0.082129,-0.0586215,0.00298849,0
0.0831227,-0.0586214,0.00299016,0
0.0841084,-0.0586214,0.00299079,0
0.0851155,-0.0586213,0.00299104,0
0.0861359,-0.0586215,0.00298882,0
0.0871247,-0.0586214,0.00299028,0
0.0881134,-0.0586215,0.00298853,0
0.0892989,-0.0586214,0.00299017,0
0.0901479,-0.0586215,0.00298849,0
0.091143,-0.0586214,0.00299015,0
0.0921179,-0.0586215,0.00298848,0
0.093141,-0.0586214,0.00299015,0
0.0940765,-0.0586215,0.00298848,0
0.0951418,-0.0586214,0.00299015,0
0.0961256,-0.0586215,0.00298848,0
0.0971309,-0.0586214,0.00299015,0
0.0981594,-0.0586215,0.00298848,0
0.0991137,-0.0586214,0.00299015,0
0.100117,-0.0586215,0.00298848,0
0.101127,-0.0586214,0.00299014,0
0.102126,-0.0586214,0.00298848,0
0.103161,-0.0586213,0.00299014,0
0.104137,-0.0586214,0.00298847,0
0.105169,-0.0586213,0.00299014,0
0.106251,-0.0586214,0.00298847,0
0.107209,-0.0586213,0.00299014,0
0.108234,-0.0586214,0.00298847,0
0.109338,-0.0586213,0.00299014,0
0.110763,-0.0586214,0.00298847,0
0.111131,-0.0586213,0.00299014,0
0.11214,-0.0586214,0.00298847,0
0.11317,-0.0586213,0.00299014,0
0.11424,-0.0586214,0.00298847,0
0.115143,-0.0586213,0.00299014,0
0.116237,-0.0586213,0.00299077,0
0.117152,-0.0586213,0.00299102,0
0.118161,-0.0586212,0.00299111,0
0.119155,-0.0586214,0.00298884,0
0.120254,-0.0586213,0.00299028,0
0.12147,-0.0586214,0.00298852,0
0.122125,-0.0586214,0.00298785,0
0.123085,-0.0586214,0.00298759,0
0.12416,-0.0586213,0.0029898,0
0.125123,-0.0586214,0.00298834,0
0.126151,-0.0586213,0.00299008,0
0.12713,-0.0586214,0.00298844,0
0.128111,-0.0586213,0.00299012,0
0.129107,-0.0586214,0.00298846,0
0.130261,-0.0586213,0.00299013,0
0.131543,-0.0586214,0.00298846,0
0.132212,-0.0586213,0.00299013,0
0.133266,-0.0586214,0.00298846,0
0.134273,-0.0586212,0.00299013,0
0.135364,-0.0586214,0.00298846,0
0.136144,-0.0586213,0.00299011,0
0.13738,-0.0586213,0.00298844,0
0.138526,-0.0586213,0.0029901,0
0.139236,-0.0586213,0.00298843,0
0.140229,-0.0586213,0.0029901,0
0.141193,-0.0586213,0.00298843,0
0.142167,-0.0586212,0.0029901,0
0.143197,-0.0586213,0.00298843,0
0.144157,-0.0586212,0.0029901,0
0.145193,-0.0586213,0.00298843,0
0.146152,-0.0586212,0.0029901,0
0.147217,-0.0586213,0.00298843,0
0.148245,-0.0586212,0.0029901,0
0.149171,-0.0586213,0.00298843,0
0.150185,-0.0586212,0.00299009,0
0.151352,-0.0586213,0.00298843,0
0.152232,-0.0586212,0.00299009,0
0.153147,-0.0586213,0.00298843,0
0.154191,-0.0586212,0.00299009,0
0.155162,-0.0586213,0.00298842,0
0.156195,-0.0586212,0.00299009,0
0.157145,-0.0586213,0.00298842,0
0.158193,-0.0586212,0.00299009,0
0.159162,-0.0586213,0.00298842,0
0.160219,-0.0586212,0.00299009,0
0.161171,-0.0586213,0.00298842,0
0.162202,-0.0586212,0.00299009,0
0.163134,-0.0586213,0.00298842,0
0.164213,-0.0586212,0.00299009,0
0.165197,-0.0586213,0.00298842,0
0.16626,-0.0586212,0.00299009,0
0.167227,-0.0586213,0.00298842,0
0.168595,-0.0586211,0.00299008,0
0.169247,-0.0586213,0.00298842,0
0.170148,-0.0586212,0.00299008,0
0.171415,-0.0586212,0.00298841,0
0.172322,-0.0586211,0.00299008,0
0.173179,-0.0586212,0.00298841,0
0.174273,-0.0586211,0.00299008,0
0.17517,-0.0586212,0.00298841,0
0.176261,-0.0586211,0.00299008,0
0.177359,-0.0586212,0.00298841,0
0.178518,-0.0586211,0.00299008,0
0.179252,-0.0586212,0.00298841,0
0.18042,-0.0586211,0.00299008,0
0.181178,-0.0586212,0.00298841,0
0.18222,-0.0586211,0.00299008,0
0.183238,-0.0586212,0.00298841,0
0.184408,-0.0586211,0.00299008,0
0.185198,-0.0586212,0.00298841,0
0.186316,-0.0586211,0.00299007,0
0.187599,-0.0586212,0.00298841,0
0.18818,-0.0586211,0.00299007,0
0.189496,-0.0586212,0.00298841,0
0.190311,-0.0586211,0.00299007,0
0.191141,-0.0586212,0.0029884,0
0.192134,-0.0586211,0.00299007,0
0.19319,-0.0586212,0.0029884,0
0.194225,-0.0586211,0.00299007,0
0.195216,-0.0586212,0.0029884,0
0.196244,-0.0586211,0.00299007,0
0.19714,-0.0586212,0.0029884,0
0.198152,-0.0586211,0.00299007,0
0.199218,-0.0586212,0.0029884,0
0.200153,-0.0586211,0.00299007,0
0.201177,-0.0586212,0.0029884,0
0.202218,-0.058621,0.00299006,0
0.203169,-0.0586211,0.0029884,0
0.204213,-0.0586211,0.00299006,0
0.205156,-0.0586211,0.00298839,0
0.206152,-0.058621,0.00299006,0
0.20716,-0.0586211,0.00298839,0
0.208216,-0.058621,0.00299006,0
0.209176,-0.0586211,0.00298839,0
0.210146,-0.058621,0.00299006,0
0.211149,-0.0586211,0.00298839,0
0.212183,-0.058621,0.00299006,0
0.213178,-0.0586211,0.00298839,0
0.214133,-0.058621,0.00299006,0
0.215121,-0.0586211,0.00298839,0
0.216256,-0.058621,0.00299006,0
0.217133,-0.0586211,0.00298839,0
0.218167,-0.058621,0.00299006,0
0.219246,-0.0586211,0.00298839,0
0.220199,-0.058621,0.00299005,0
0.221134,-0.0586211,0.00298838,0
0.222201,-0.058621,0.00299005,0
0.223135,-0.0586211,0.00298838,0
0.224123,-0.058621,0.00299005,0
