Timestamp,X_Error,Y_Error
0.00732522,0.0010134,0.000199138
0.00755484,0.00101334,0.000198593
0.00874812,0.00101333,0.00019837
0.00957099,0.00101344,0.000200606
0.0103871,0.00101336,0.000199149
0.0114478,0.00101348,0.00020089
0.0124938,0.00101336,0.000199262
0.0134724,0.00101346,0.000200943
0.0144595,0.00101336,0.000199279
0.0154324,0.00101349,0.000200939
0.0164871,0.00101336,0.000199281
0.0175241,0.00101345,0.000200952
0.0183745,0.00101335,0.000199284
0.0193924,0.00101345,0.000200952
0.0204827,0.00101345,0.000200952
0.0214372,0.00101335,0.000199285
0.0223631,0.00101335,0.000199284
0.023368,0.00101344,0.000200954
0.0243806,0.00101334,0.000199285
0.025489,0.00101331,0.000198647
0.0264156,0.00101329,0.000198405
0.0273929,0.00101342,0.000200619
0.0283825,0.00101333,0.000199158
0.0296348,0.00101343,0.000200906
0.0305146,0.00101333,0.000199268
0.0314132,0.00101343,0.000200949
0.0325193,0.00101333,0.000199284
0.0338938,0.00101333,0.000199286
0.0343602,0.00101327,0.000198407
0.0354315,0.00101337,0.000200632
0.0363551,0.00101334,0.00019915
0.0373675,0.00101342,0.000200909
0.0383694,0.00101341,0.000200909
0.0393599,0.00101341,0.000200952
0.0403578,0.00101331,0.000199287
0.0413777,0.00101341,0.000200958
0.0423594,0.00101331,0.00019929
0.0434171,0.00101341,0.00020096
0.0443706,0.00101331,0.000199291
0.0453683,0.00101341,0.00020096
0.0464005,0.00101331,0.000199292
0.0474351,0.0010134,0.000200961
0.0483575,0.0010133,0.000199292
0.0494042,0.0010133,0.000199294
0.0503718,0.0010134,0.000200962
0.0514022,0.0010133,0.000199295
0.0523263,0.00101339,0.000200962
0.0533407,0.00101329,0.000199295
0.0543543,0.00101329,0.000199294
0.0553628,0.00101339,0.000200964
0.0564612,0.00101329,0.000199295
0.0574619,0.00101339,0.000200964
0.0583822,0.00101329,0.000199295
0.0594753,0.00101338,0.000200965
0.0604195,0.00101329,0.000199296
0.0614015,0.00101338,0.000200965
0.0623969,0.00101342,0.000201603
0.0633892,0.00101346,0.000201834
0.0643748,0.0010133,0.000199634
0.0653795,0.00101338,0.000201095
0.0663864,0.00101328,0.000199347
0.0673579,0.00101337,0.000200986
0.068362,0.00101327,0.000199306
0.069401,0.00101337,0.000200971
0.0703991,0.00101327,0.0001993
0.0713474,0.00101336,0.000200969
0.0723994,0.00101327,0.0001993
0.0734129,0.00101336,0.000200969
0.0744239,0.0010134,0.000201606
0.0753588,0.00101341,0.000201851
0.0763716,0.00101318,0.000199624
0.077376,0.0010132,0.000201091
0.0783844,0.0010131,0.00019933
0.0793601,0.0010132,0.000200968
0.0803697,0.00101311,0.000199287
0.0813704,0.00101319,0.000200953
0.0823655,0.00101309,0.000199282
0.0834261,0.00101319,0.000200951
0.0843612,0.00101325,0.000201577
0.0853594,0.00101323,0.000201832
0.086386,0.0010131,0.000199618
0.0874243,0.00101319,0.00020108
0.0883537,0.00101308,0.000199332
0.0893509,0.00101308,0.000199332
0.0903598,0.00101308,0.00019929
0.0913747,0.00101317,0.000200956
0.0923535,0.00101307,0.000199285
0.093367,0.00101317,0.000200954
0.0943724,0.00101307,0.000199285
0.0953809,0.00101317,0.000200954
0.0963664,0.00101307,0.000199285
0.0973927,0.00101316,0.000200955
0.09834,0.00101316,0.000200955
0.0993621,0.00101316,0.000200955
0.10056,0.00101306,0.000199286
0.101356,0.00101316,0.000200956
0.102523,0.00101306,0.000199287
0.103363,0.00101315,0.000200956
0.104353,0.00101306,0.000199288
0.105382,0.00101315,0.000200957
0.106356,0.00101305,0.000199288
0.107366,0.00101318,0.000200947
0.108363,0.00101305,0.000199289
0.109545,0.00101314,0.000200958
0.110814,0.00101305,0.000199289
0.111423,0.00101314,0.000200959
0.112379,0.00101304,0.00019929
0.113393,0.00101314,0.00020096
0.114375,0.00101304,0.000199291
0.115394,0.00101314,0.00020096
0.116376,0.00101317,0.000201597
0.117375,0.00101315,0.000201853
0.118447,0.00101316,0.000201945
0.119377,0.00101308,0.000199654
0.120314,0.00101307,0.000199655
0.121506,0.00101317,0.000201092
0.122461,0.00101302,0.000198666
0.123435,0.00101301,0.000198409
0.124379,0.00101313,0.000200618
0.125382,0.00101304,0.000199157
0.126378,0.00101314,0.000200904
0.127378,0.00101305,0.000199267
0.128368,0.00101314,0.000200946
0.129446,0.00101301,0.000199294
0.130384,0.00101304,0.000199283
0.131378,0.00101313,0.000200954
0.132437,0.0010131,0.000200965
0.133426,0.00101304,0.000199287
0.134364,0.00101314,0.000200954
0.135756,0.00101314,0.000200954
0.13652,0.00101312,0.000200943
0.137416,0.00101312,0.000200943
0.138536,0.00101303,0.00019927
0.13961,0.00101308,0.000200947
0.1407,0.0010131,0.000200937
0.141366,0.00101301,0.000199269
0.142437,0.00101312,0.000200935
0.143372,0.00101301,0.000199269
0.144413,0.0010131,0.000200937
0.145367,0.001013,0.00019927
0.146378,0.00101307,0.000200949
0.147422,0.001013,0.000199271
0.14841,0.00101309,0.000200939
0.149389,0.001013,0.000199271
0.150389,0.0010131,0.000200938
0.151377,0.00101299,0.000199272
0.152374,0.00101306,0.000200951
0.1534,0.00101299,0.000199273
0.154383,0.00101308,0.000200941
0.155378,0.00101299,0.000199273
0.156367,0.00101309,0.00020094
0.157558,0.00101298,0.000199274
0.15838,0.00101308,0.000200942
0.159361,0.00101298,0.000199274
0.160385,0.00101307,0.000200943
0.16136,0.00101298,0.000199275
0.162361,0.00101309,0.000200942
0.16338,0.00101297,0.000199276
0.16436,0.00101304,0.000200954
0.165396,0.00101297,0.000199276
0.166365,0.00101306,0.000200945
0.16737,0.00101294,0.000199287
0.168698,0.00101308,0.000200944
0.169366,0.00101293,0.000199289
0.170392,0.00101306,0.000200945
0.171388,0.00101297,0.000199278
0.172365,0.00101306,0.000200946
0.173407,0.00101297,0.000199278
0.174418,0.00101302,0.000200957
0.175392,0.00101295,0.00019928
0.176451,0.00101295,0.00019928
0.177571,0.00101296,0.000199278
0.178361,0.00101296,0.00019928
0.179524,0.00101292,0.000199291
0.180428,0.00101302,0.000200959
0.181473,0.00101294,0.000199282
0.182391,0.00101305,0.000200949
0.183359,0.00101295,0.000199281
0.184395,0.00101295,0.000199281
0.18568,0.00101291,0.000199292
0.186347,0.00101294,0.000199283
0.187456,0.00101291,0.000199294
0.188369,0.00101301,0.000200961
0.189448,0.0010129,0.000199294
0.190329,0.00101303,0.000200952
0.191418,0.00101292,0.000199292
0.192323,0.001013,0.000200963
0.193362,0.0010129,0.000199294
0.194357,0.00101299,0.000200964
0.195407,0.00101289,0.000199295
0.19679,0.00101302,0.000200953
0.197366,0.00101293,0.000199285
0.19836,0.00101303,0.000200953
0.19945,0.00101291,0.000199287
0.200331,0.00101291,0.000199287
0.201323,0.00101289,0.000199298
0.202416,0.00101299,0.000200965
0.203446,0.00101292,0.000199287
0.204391,0.001013,0.000200957
0.205363,0.00101288,0.000199299
0.206376,0.00101298,0.000200967
0.207361,0.00101286,0.000199301
0.208362,0.00101299,0.000200958
0.209464,0.00101291,0.000199289
0.210411,0.00101298,0.000200967
0.21136,0.0010129,0.00019929
0.212406,0.001013,0.000200958
0.213337,0.00101286,0.000199302
0.214389,0.00101297,0.000200969
0.215381,0.00101292,0.00019928
0.216404,0.00101296,0.00020097
0.21737,0.00101287,0.000199301
0.218436,0.00101298,0.000200961
0.219388,0.00101298,0.000200961
0.220474,0.00101296,0.000200971
0.221412,0.00101289,0.000199291
0.222345,0.00101298,0.000200962
0.223345,0.00101288,0.000199294
0.224426,0.00101296,0.000200963
0.225415,0.00101285,0.000199306
0.226374,0.00101295,0.000200973
0.227402,0.00101287,0.000199294
0.228362,0.00101294,0.000200974
0.229428,0.00101301,0.0002016
0.230399,0.00101299,0.000201856
0.231428,0.00101289,0.000199631
0.232375,0.00101295,0.000201103
0.2334,0.00101284,0.000199356
0.234575,0.00101293,0.000200995
0.235604,0.00101284,0.000199314
0.236412,0.00101293,0.000200979
0.237518,0.00101283,0.000199309
0.238433,0.00101293,0.000200977
0.239405,0.00101283,0.000199308
0.240449,0.00101292,0.000200978
0.241381,0.00101286,0.000199298
0.242338,0.00101293,0.000200978
0.243518,0.00101282,0.00019931
0.244393,0.00101291,0.00020098
0.245572,0.00101297,0.000201606
0.246386,0.00101296,0.000201861
0.247429,0.00101283,0.000199647
0.248334,0.00101292,0.000201109
0.249442,0.00101281,0.00019936
0.250434,0.0010128,0.000198684
0.251403,0.00101276,0.000198438
0.252422,0.00101288,0.000200648
0.253465,0.00101282,0.000199175
0.254532,0.00101291,0.000200933
0.255506,0.0010129,0.000200933
0.256364,0.00101276,0.000198671
0.257428,0.00101275,0.00019843
0.258366,0.00101288,0.000200646
0.259523,0.00101279,0.000199185
0.260458,0.00101292,0.000200924
0.261423,0.00101279,0.000199296
0.262469,0.00101289,0.000200977
0.263359,0.00101279,0.000199313
0.264409,0.00101288,0.000200984
0.265402,0.00101279,0.000199316
0.266353,0.00101288,0.000200986
0.26738,0.00101278,0.000199317
0.268425,0.00101288,0.000200986
0.269463,0.00101278,0.000199318
0.270455,0.00101288,0.000200987
0.271366,0.00101278,0.000199318
0.272347,0.00101274,0.000198681
0.273357,0.00101272,0.000198438
0.274392,0.00101285,0.000200652
0.275365,0.00101276,0.000199191
0.276375,0.00101297,0.000200966
0.277375,0.00101288,0.000199349
0.278363,0.00101302,0.000201024
0.279413,0.00101293,0.00019936
0.280367,0.0010129,0.000198724
0.281369,0.00101287,0.000198484
0.282377,0.00101301,0.000200697
0.283382,0.00101306,0.000201542
0.284436,0.00101307,0.000201866
0.285391,0.00101294,0.000199683
0.28636,0.00101303,0.000201156
0.287365,0.00101292,0.000199412
0.28849,0.00101302,0.000201052
0.289364,0.00101292,0.000199373
0.290426,0.00101288,0.000198732
0.291364,0.00101286,0.000198488
0.292374,0.00101299,0.000200701
0.293353,0.0010129,0.00019924
0.294363,0.001013,0.000200988
0.295379,0.00101288,0.000199361
0.296355,0.00101303,0.000201021
0.297435,0.00101294,0.000199355
0.298371,0.00101304,0.000201026
0.29936,0.00101293,0.000199359
0.300357,0.00101303,0.000201028
0.301358,0.00101293,0.00019936
0.302348,0.00101299,0.00020104
0.303355,0.0010129,0.000199371
0.30436,0.00101299,0.000201041
0.305351,0.00101289,0.000199372
0.306352,0.00101299,0.000201041
0.3074,0.00101289,0.000199372
0.308371,0.00101298,0.000201042
0.309354,0.00101289,0.000199373
0.310411,0.00101298,0.000201042
0.31147,0.00101302,0.000201679
0.31255,0.00101303,0.000201924
0.313323,0.0010129,0.000199711
0.314376,0.00101298,0.000201172
0.315415,0.00101288,0.000199424
0.316453,0.00101297,0.000201063
0.317991,0.00101287,0.000199383
0.318512,0.00101294,0.000201059
0.319713,0.00101286,0.000199378
0.320388,0.00101282,0.000198742
0.321377,0.00101282,0.000198496
0.322417,0.00101294,0.00020071
0.323522,0.00101285,0.000199249
0.324578,0.00101295,0.000200998
0.325424,0.00101286,0.000199359
0.32636,0.00101296,0.00020104
0.327371,0.00101286,0.000199376
0.328363,0.00101295,0.000201047
0.329398,0.00101299,0.000201685
0.330385,0.00101289,0.000199613
0.331359,0.00101285,0.000198825
0.332377,0.00101296,0.00020083
0.333318,0.00101287,0.00019929
0.334413,0.00101294,0.000201019
0.335404,0.00101287,0.000199358
0.336359,0.00101272,0.000201015
0.337372,0.00101264,0.000201653
0.338416,0.00101253,0.000199577
0.339355,0.00101248,0.000198787
0.340416,0.00101245,0.000198487
0.341379,0.00101259,0.000200668
0.342374,0.00101252,0.000199198
0.343363,0.00101262,0.000200942
0.344393,0.00101249,0.000199315
0.345394,0.00101259,0.000200994
0.346391,0.00101251,0.000199319
0.34745,0.00101259,0.000201
0.348364,0.00101249,0.000199332
0.349499,0.00101261,0.000200992
