Timestamp,x,y,z,R,P,Y
0.00502113,0.381139,-0.00298429,0.904917,-0.0120472,-0.00617937,0.0456434
0.00564845,0.381139,-0.00298429,0.904917,-0.0120472,-0.00617937,0.0456434
0.0067841,0.381139,-0.00298431,0.904917,-0.0120471,-0.00617911,0.0456434
0.00778707,0.381139,-0.00298431,0.904917,-0.0120471,-0.00617911,0.0456434
0.00902736,0.381139,-0.00298432,0.904917,-0.0120471,-0.00617898,0.0456434
0.00977888,0.381139,-0.00298433,0.904917,-0.0120471,-0.00617884,0.0456434
0.0106348,0.381139,-0.00298434,0.904917,-0.0120471,-0.00617871,0.0456434
0.0117838,0.381139,-0.00298435,0.904917,-0.012047,-0.00617858,0.0456434
0.012644,0.381139,-0.00298436,0.904917,-0.012047,-0.00617845,0.0456434
0.0136727,0.381139,-0.00298438,0.904917,-0.012047,-0.00617819,0.0456434
0.0146039,0.381139,-0.00298438,0.904917,-0.012047,-0.00617819,0.0456434
0.0157354,0.381139,-0.00298439,0.904917,-0.0120469,-0.00617806,0.0456434
0.0166726,0.381139,-0.0029844,0.904917,-0.0120469,-0.00617792,0.0456434
0.017662,0.381139,-0.00298441,0.904917,-0.0120469,-0.00617779,0.0456434
0.0189818,0.38114,-0.00298442,0.904917,-0.0120469,-0.00617766,0.0456434
0.0199871,0.38114,-0.00298443,0.904917,-0.0120468,-0.00617753,0.0456434
0.0207129,0.38114,-0.00298444,0.904917,-0.0120468,-0.0061774,0.0456434
0.0218487,0.38114,-0.00298444,0.904917,-0.0120468,-0.00617727,0.0456434
0.0228718,0.38114,-0.00298445,0.904917,-0.0120468,-0.00617713,0.0456434
0.0237103,0.38114,-0.00298446,0.904917,-0.0120467,-0.006177,0.0456434
0.0247517,0.38114,-0.00298447,0.904917,-0.0120467,-0.00617687,0.0456434
0.0258899,0.38114,-0.00298448,0.904917,-0.0120467,-0.00617674,0.0456434
0.0268009,0.38114,-0.00298449,0.904917,-0.0120467,-0.00617661,0.0456434
0.0276801,0.38114,-0.0029845,0.904917,-0.0120466,-0.00617648,0.0456434
0.0286854,0.38114,-0.00298451,0.904917,-0.0120466,-0.00617634,0.0456434
0.0297845,0.38114,-0.00298452,0.904917,-0.0120466,-0.00617621,0.0456434
0.0307238,0.38114,-0.00298453,0.904917,-0.0120466,-0.00617608,0.0456434
0.031675,0.38114,-0.00298454,0.904917,-0.0120465,-0.00617595,0.0456434
0.0330879,0.38114,-0.00298455,0.904917,-0.0120465,-0.00617582,0.0456434
0.0337122,0.38114,-0.00298455,0.904917,-0.0120465,-0.00617582,0.0456434
0.034661,0.38114,-0.00298457,0.904917,-0.0120465,-0.00617555,0.0456434
0.0359864,0.38114,-0.00298458,0.904917,-0.0120464,-0.00617542,0.0456434
0.0368357,0.38114,-0.00298459,0.904916,-0.0120464,-0.00617529,0.0456434
0.0376513,0.38114,-0.00298459,0.904916,-0.0120464,-0.00617516,0.0456434
0.0389851,0.38114,-0.0029846,0.904916,-0.0120464,-0.00617503,0.0456434
0.0397219,0.38114,-0.00298461,0.904916,-0.0120463,-0.0061749,0.0456434
0.0408652,0.38114,-0.00298462,0.904916,-0.0120463,-0.00617477,0.0456434
0.0418477,0.38114,-0.00298463,0.904916,-0.0120463,-0.00617463,0.0456434
0.0428651,0.38114,-0.00298464,0.904916,-0.0120463,-0.0061745,0.0456434
0.0436683,0.38114,-0.00298465,0.904916,-0.0120462,-0.00617437,0.0456434
0.0448675,0.38114,-0.00298466,0.904916,-0.0120462,-0.00617424,0.0456434
0.0458145,0.38114,-0.00298467,0.904916,-0.0120462,-0.00617411,0.0456434
0.0470602,0.38114,-0.00298468,0.904916,-0.0120462,-0.00617398,0.0456434
0.0479725,0.38114,-0.00298469,0.904916,-0.0120461,-0.00617384,0.0456434
0.048824,0.38114,-0.0029847,0.904916,-0.0120461,-0.00617371,0.0456434
0.049632,0.38114,-0.00298471,0.904916,-0.0120461,-0.00617358,0.0456434
0.0507161,0.381141,-0.00298472,0.904916,-0.0120461,-0.00617345,0.0456434
0.0518317,0.381141,-0.00298473,0.904916,-0.012046,-0.00617332,0.0456434
0.052921,0.381141,-0.00298474,0.904916,-0.012046,-0.00617319,0.0456434
0.0537007,0.381141,-0.00298474,0.904916,-0.012046,-0.00617305,0.0456434
0.0549215,0.381141,-0.00298475,0.904916,-0.012046,-0.00617292,0.0456434
0.0558704,0.381141,-0.00298476,0.904916,-0.0120459,-0.00617279,0.0456434
0.0569038,0.381141,-0.00298477,0.904916,-0.0120459,-0.00617266,0.0456434
0.0577261,0.381141,-0.00298478,0.904916,-0.0120459,-0.00617253,0.0456434
0.058676,0.381141,-0.00298479,0.904916,-0.0120459,-0.0061724,0.0456434
0.0596228,0.381141,-0.0029848,0.904916,-0.0120458,-0.00617227,0.0456434
0.0606323,0.381141,-0.00298481,0.904916,-0.0120458,-0.00617213,0.0456434
0.0616576,0.381141,-0.00298482,0.904916,-0.0120458,-0.006172,0.0456434
0.0626249,0.381141,-0.00298483,0.904916,-0.0120458,-0.00617187,0.0456434
