Timestamp,X_obj,Y_obj
0.0126749,-0.0596349,0.00278927,0.0355982
0.0137108,-0.0596349,0.00278927,0.0355982
0.0145014,-0.0596349,0.00278928,0.0355982
0.0154627,-0.0596349,0.00278927,0.0355982
0.0165202,-0.0596349,0.00278926,0.0355982
0.0183479,-0.0596349,0.00278928,0.0355983
0.0190131,-0.0596349,0.00278926,0.0355982
0.020083,-0.0596349,0.00278926,0.0355982
0.0207438,-0.0596349,0.00278926,0.0355982
0.0218763,-0.0596349,0.00278926,0.0355983
0.0228368,-0.0596349,0.00278926,0.0355983
0.0236063,-0.0596349,0.00278926,0.0355983
0.0253321,-0.0596349,0.00278927,0.0355983
0.025934,-0.0596349,0.00278926,0.0355983
0.0268433,-0.0596349,0.00278926,0.0355983
0.0277224,-0.0596348,0.00278926,0.0355983
0.0288966,-0.0596348,0.00278925,0.0355983
0.0299273,-0.0596348,0.00278925,0.0355983
0.0307597,-0.0596348,0.00278925,0.0355983
0.0318165,-0.0596348,0.00278925,0.0355983
0.0331919,-0.0596348,0.00278925,0.0355983
0.033907,-0.0596348,0.00278925,0.0355984
0.0348038,-0.0596348,0.00278924,0.0355983
0.0360363,-0.0596348,0.00278926,0.0355984
0.0368778,-0.0596348,0.00278925,0.0355984
0.0376921,-0.0596348,0.00278925,0.0355984
0.0390137,-0.0596348,0.00278924,0.0355984
0.0397543,-0.0596348,0.00278924,0.0355984
0.0409014,-0.0596348,0.00278924,0.0355984
0.0418908,-0.0596348,0.00278924,0.0355984
0.0429128,-0.0596348,0.00278924,0.0355984
0.043881,-0.0596348,0.00278924,0.0355984
0.044946,-0.0596348,0.00278924,0.0355984
0.0458514,-0.0596348,0.00278924,0.0355984
0.047148,-0.0596348,0.00278924,0.0355985
0.0480269,-0.0596348,0.00278924,0.0355985
0.0489693,-0.0596348,0.00278924,0.0355985
0.0497448,-0.0596347,0.00278924,0.0355985
0.0507569,-0.0596347,0.00278923,0.0355985
0.0518963,-0.0596347,0.00278923,0.0355985
0.0530067,-0.0596347,0.00278923,0.0355985
0.0538669,-0.0596347,0.00278923,0.0355985
0.0550044,-0.0596347,0.00278923,0.0355985
0.0560745,-0.0596347,0.00278923,0.0355985
0.0569578,-0.0596347,0.00278923,0.0355985
0.0578475,-0.0596347,0.00278923,0.0355985
0.0588016,-0.0596347,0.00278923,0.0355985
0.0597254,-0.0596347,0.00278923,0.0355986
0.0608395,-0.0596347,0.00278922,0.0355986
0.0624338,-0.0596347,0.00278924,0.0355986
0.0638936,-0.0596347,0.00278922,0.0355986
0.0648574,-0.0596347,0.00278922,0.0355986
0.065756,-0.0596347,0.00278922,0.0355986
0.0668311,-0.0596347,0.00278922,0.0355986
0.0676956,-0.0596347,0.00278922,0.0355986
0.0687164,-0.0596347,0.00278922,0.0355986
0.0697608,-0.0596347,0.00278922,0.0355986
0.0707659,-0.0596346,0.00278922,0.0355986
0.0719727,-0.0596346,0.00278922,0.0355987
0.0726191,-0.0596346,0.00278921,0.0355987
0.0743502,-0.0596347,0.00278922,0.0355987
0.0749669,-0.0596346,0.00278921,0.0355987
0.0757658,-0.0596346,0.00278921,0.0355987
0.0766678,-0.0596346,0.0027892,0.0355987
0.0778995,-0.0596346,0.00278921,0.0355987
0.0788373,-0.0596346,0.00278921,0.0355987
0.0797755,-0.0596346,0.00278921,0.0355987
0.0807108,-0.0596346,0.00278921,0.0355987
0.0817819,-0.0596346,0.00278921,0.0355987
0.0827434,-0.0596346,0.00278921,0.0355987
0.0842931,-0.0596346,0.00278922,0.0355988
0.0849998,-0.0596346,0.0027892,0.0355988
0.0859166,-0.0596346,0.0027892,0.0355988
0.0867461,-0.0596346,0.0027892,0.0355988
0.087738,-0.0596346,0.0027892,0.0355988
0.0893421,-0.0596346,0.0027892,0.0355988
0.0897276,-0.0596346,0.0027892,0.0355988
0.0907639,-0.0596346,0.0027892,0.0355988
0.0917233,-0.0596345,0.0027892,0.0355988
0.0926459,-0.0596345,0.0027892,0.0355988
0.0938367,-0.0596345,0.0027892,0.0355988
0.0948333,-0.0596345,0.00278919,0.0355988
0.0957445,-0.0596345,0.00278919,0.0355988
0.0968149,-0.0596345,0.00278919,0.0355989
0.0978556,-0.0596345,0.00278919,0.0355989
0.0989427,-0.0596345,0.00278919,0.0355989
0.0997155,-0.0596345,0.00278919,0.0355989
0.100948,-0.0596345,0.00278919,0.0355989
0.101729,-0.0596345,0.00278919,0.0355989
0.10281,-0.0596345,0.00278919,0.0355989
0.103757,-0.0596345,0.00278919,0.0355989
0.104745,-0.0596345,0.00278919,0.0355989
0.106067,-0.0596345,0.00278919,0.0355989
