Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.0120125,0.000126407,16.4698,-0.327102,19.6112,0.0137977,0.0102959,-5.03069e-05
0.0127749,0.000123287,16.4699,-0.327104,19.6113,0.013795,0.0102788,-5.04594e-05
0.013818,0.000124851,16.4698,-0.327102,19.6112,0.0137964,0.0102872,-5.03828e-05
0.0147027,0.000129492,16.4698,-0.327098,19.6112,0.0137977,0.0102954,-4.96964e-05
0.0157097,0.00012637,16.4699,-0.3271,19.6113,0.0137951,0.0102783,-4.9849e-05
0.0166772,0.000127926,16.4698,-0.327099,19.6112,0.0137964,0.0102867,-4.97733e-05
0.0176766,0.00012641,16.4698,-0.3271,19.6112,0.0137976,0.0102949,-5.03068e-05
0.0186723,0.000123288,16.4699,-0.327102,19.6113,0.0137949,0.0102778,-5.04594e-05
0.0196588,0.000124852,16.4699,-0.3271,19.6112,0.0137962,0.0102862,-5.03827e-05
0.020713,0.000129493,16.4698,-0.327096,19.6112,0.0137976,0.0102944,-4.96964e-05
0.0216739,0.000126371,16.4699,-0.327098,19.6113,0.013795,0.0102773,-4.9849e-05
0.0227356,0.000127926,16.4699,-0.327097,19.6112,0.0137963,0.0102857,-4.97732e-05
0.0236873,0.000127927,16.4699,-0.327096,19.6112,0.0137962,0.0102853,-4.97731e-05
0.0247504,0.000123289,16.4699,-0.3271,19.6113,0.0137948,0.0102768,-5.04593e-05
0.0256802,0.000126408,16.4698,-0.327097,19.6112,0.0137975,0.0102936,-5.03069e-05
0.0266903,0.000124852,16.4699,-0.327098,19.6112,0.0137961,0.0102849,-5.03825e-05
0.0275961,0.000126373,16.4699,-0.327096,19.6113,0.0137948,0.0102762,-4.98489e-05
0.028693,0.000129492,16.4698,-0.327094,19.6112,0.0137975,0.0102931,-4.96964e-05
0.0296676,0.000127926,16.4699,-0.327094,19.6112,0.0137961,0.0102843,-4.97732e-05
0.0306769,0.000123291,16.4699,-0.327098,19.6113,0.0137947,0.0102758,-5.04592e-05
0.0317126,0.00012641,16.4698,-0.327095,19.6112,0.0137973,0.0102926,-5.03068e-05
0.0326823,0.000124853,16.4699,-0.327096,19.6112,0.013796,0.0102839,-5.03825e-05
0.0336512,0.000126374,16.4699,-0.327095,19.6113,0.0137947,0.0102752,-4.98488e-05
0.0346648,0.000129493,16.4698,-0.327092,19.6112,0.0137974,0.0102921,-4.96964e-05
0.0356557,0.000127927,16.4699,-0.327092,19.6112,0.013796,0.0102833,-4.97731e-05
0.0366651,0.000123292,16.4699,-0.327096,19.6113,0.0137946,0.0102748,-5.04592e-05
0.0376705,0.000126411,16.4698,-0.327093,19.6112,0.0137972,0.0102916,-5.03068e-05
0.0386557,0.000124854,16.4699,-0.327094,19.6112,0.0137959,0.0102829,-5.03824e-05
0.0396503,0.000126375,16.4699,-0.327093,19.6113,0.0137946,0.0102742,-4.98488e-05
0.0406277,0.000129494,16.4699,-0.32709,19.6112,0.0137973,0.010291,-4.96964e-05
0.0416932,0.000127928,16.4699,-0.327091,19.6112,0.0137959,0.0102823,-4.97731e-05
0.0427085,0.000123292,16.4699,-0.327094,19.6113,0.0137945,0.0102738,-5.04592e-05
0.043628,0.00012793,16.4699,-0.32709,19.6112,0.0137959,0.010282,-4.97729e-05
0.0446746,0.000124855,16.4699,-0.327092,19.6112,0.0137958,0.0102818,-5.03824e-05
0.0456401,0.000127928,16.4699,-0.327089,19.6112,0.0137958,0.0102816,-4.97731e-05
0.0466719,0.000124856,16.4699,-0.327092,19.6112,0.0137958,0.0102815,-5.03823e-05
0.0477123,0.000126412,16.4699,-0.32709,19.6112,0.0137971,0.0102899,-5.03066e-05
0.0486911,0.000124857,16.4699,-0.327091,19.6112,0.0137957,0.0102812,-5.03823e-05
0.0497944,0.000126377,16.4699,-0.327089,19.6113,0.0137945,0.0102725,-4.98486e-05
0.0507795,0.000129496,16.4699,-0.327087,19.6112,0.0137971,0.0102894,-4.96962e-05
0.0516815,0.000127929,16.4699,-0.327087,19.6112,0.0137957,0.0102806,-4.9773e-05
0.0526503,0.000123294,16.4699,-0.327091,19.6113,0.0137943,0.0102721,-5.04591e-05
0.0536277,0.000126413,16.4699,-0.327088,19.6112,0.013797,0.0102889,-5.03067e-05
0.0546633,0.000124856,16.4699,-0.327089,19.6112,0.0137956,0.0102802,-5.03823e-05
0.0556566,0.000126376,16.4699,-0.327088,19.6113,0.0137944,0.0102715,-4.98487e-05
0.0566615,0.000129495,16.4699,-0.327085,19.6112,0.013797,0.0102884,-4.96962e-05
0.0576576,0.000127929,16.4699,-0.327085,19.6112,0.0137956,0.0102796,-4.9773e-05
0.0586935,0.000123294,16.47,-0.327089,19.6113,0.0137942,0.0102711,-5.0459e-05
0.0596794,0.000126413,16.4699,-0.327086,19.6112,0.0137969,0.0102879,-5.03066e-05
0.0607842,0.000124856,16.4699,-0.327087,19.6112,0.0137955,0.0102792,-5.03822e-05
0.0616559,0.000126377,16.47,-0.327086,19.6113,0.0137943,0.0102705,-4.98486e-05
0.0626692,0.000124861,16.4699,-0.327087,19.6112,0.0137955,0.0102788,-5.03821e-05
0.0636844,0.000127931,16.4699,-0.327084,19.6112,0.0137955,0.0102786,-4.97728e-05
0.0646694,0.000124857,16.4699,-0.327086,19.6112,0.0137954,0.0102785,-5.03823e-05
0.0656767,0.000127932,16.4699,-0.327083,19.6112,0.0137955,0.0102783,-4.97729e-05
0.0667121,0.000124859,16.4699,-0.327085,19.6112,0.0137954,0.0102781,-5.03822e-05
0.067752,0.000127932,16.4699,-0.327082,19.6112,0.0137955,0.0102779,-4.97729e-05
0.0687229,0.000124859,16.4699,-0.327085,19.6112,0.0137954,0.0102778,-5.03822e-05
0.0697479,0.000127932,16.4699,-0.327082,19.6112,0.0137954,0.0102776,-4.97729e-05
0.0707059,0.000124859,16.4699,-0.327084,19.6112,0.0137953,0.0102775,-5.03821e-05
0.071681,0.000126415,16.4699,-0.327083,19.6112,0.0137967,0.0102859,-5.03064e-05
0.0726696,0.000124859,16.4699,-0.327083,19.6112,0.0137953,0.0102771,-5.03821e-05
0.0736925,0.000126379,16.47,-0.327082,19.6113,0.013794,0.0102685,-4.98484e-05
0.0746938,0.000124861,16.4699,-0.327083,19.6112,0.0137953,0.0102768,-5.0382e-05
0.0756703,0.000127931,16.4699,-0.32708,19.6112,0.0137953,0.0102766,-4.97729e-05
0.0766706,0.000124859,16.4699,-0.327082,19.6112,0.0137952,0.0102765,-5.03822e-05
0.0776618,0.000127933,16.4699,-0.327079,19.6112,0.0137953,0.0102763,-4.97728e-05
0.0786445,0.00012486,16.47,-0.327081,19.6112,0.0137952,0.0102761,-5.03821e-05
0.0796531,0.000126415,16.4699,-0.32708,19.6112,0.0137965,0.0102845,-5.03063e-05
0.0806893,0.00012486,16.47,-0.327081,19.6112,0.0137952,0.0102758,-5.03821e-05
0.0816772,0.000126379,16.47,-0.327079,19.6113,0.0137939,0.0102672,-4.98484e-05
0.0826742,0.00012486,16.47,-0.32708,19.6112,0.0137951,0.0102755,-5.03821e-05
0.0836692,0.000127932,16.47,-0.327077,19.6112,0.0137952,0.0102753,-4.97728e-05
0.0846698,0.000124859,16.47,-0.32708,19.6112,0.0137951,0.0102751,-5.03822e-05
0.0856622,0.000127934,16.47,-0.327077,19.6112,0.0137952,0.0102749,-4.97728e-05
0.0866517,0.000124861,16.47,-0.327079,19.6112,0.0137951,0.0102748,-5.0382e-05
0.0876726,0.000127934,16.47,-0.327076,19.6112,0.0137951,0.0102746,-4.97727e-05
0.0886665,0.000124861,16.47,-0.327078,19.6112,0.013795,0.0102744,-5.0382e-05
0.0896849,0.000127934,16.47,-0.327075,19.6112,0.0137951,0.0102743,-4.97727e-05
0.0907239,0.000124861,16.47,-0.327078,19.6112,0.013795,0.0102741,-5.0382e-05
0.09185,0.000127935,16.47,-0.327075,19.6112,0.013795,0.0102739,-4.97727e-05
0.0926745,0.000124861,16.47,-0.327077,19.6112,0.013795,0.0102738,-5.03821e-05
0.0936683,0.000127936,16.47,-0.327074,19.6112,0.013795,0.0102736,-4.97726e-05
0.0946953,0.000124862,16.47,-0.327076,19.6112,0.0137949,0.0102734,-5.0382e-05
0.0956773,0.000127935,16.47,-0.327073,19.6112,0.013795,0.0102732,-4.97727e-05
0.0966699,0.000124862,16.47,-0.327076,19.6112,0.0137949,0.0102731,-5.0382e-05
0.0976691,0.000127936,16.47,-0.327073,19.6112,0.0137949,0.0102729,-4.97726e-05
0.0986752,0.000124862,16.47,-0.327075,19.6112,0.0137949,0.0102728,-5.03819e-05
0.0996635,0.000127936,16.47,-0.327072,19.6112,0.0137949,0.0102726,-4.97726e-05
0.100715,0.000124862,16.47,-0.327075,19.6112,0.0137948,0.0102724,-5.03819e-05
0.101676,0.000127936,16.47,-0.327072,19.6112,0.0137949,0.0102722,-4.97725e-05
0.10268,0.000124862,16.47,-0.327074,19.6112,0.0137948,0.0102721,-5.0382e-05
0.103657,0.000127937,16.47,-0.327071,19.6112,0.0137948,0.0102719,-4.97725e-05
0.104693,0.000124863,16.47,-0.327073,19.6112,0.0137948,0.0102718,-5.03819e-05
0.105668,0.000127936,16.47,-0.32707,19.6112,0.0137948,0.0102716,-4.97726e-05
0.106689,0.000124863,16.47,-0.327073,19.6112,0.0137947,0.0102714,-5.0382e-05
0.107687,0.000127937,16.47,-0.32707,19.6112,0.0137948,0.0102712,-4.97725e-05
0.108682,0.000124863,16.47,-0.327072,19.6112,0.0137947,0.0102711,-5.0382e-05
0.109681,0.000127937,16.47,-0.327069,19.6112,0.0137947,0.0102709,-4.97724e-05
0.110681,0.000124863,16.47,-0.327071,19.6112,0.0137946,0.0102708,-5.03819e-05
0.111694,0.000127937,16.47,-0.327068,19.6112,0.0137947,0.0102706,-4.97726e-05
0.112742,0.000124863,16.47,-0.327071,19.6112,0.0137946,0.0102704,-5.03819e-05
0.113783,0.000127937,16.47,-0.327068,19.6112,0.0137947,0.0102702,-4.97725e-05
