Timestamp,X_obj,Y_obj
0.00777187,0.000407073,0.000147877,0
0.0078831,0.000407073,0.000147877,0
0.00862293,0.000406709,0.000155033,0
0.0119725,0.000406681,0.00015503,0
0.0126364,0.000407077,0.000147877,0
0.0135158,0.000406696,0.000155023,0
0.0144378,0.000407021,0.000147871,0
0.0154596,0.00040671,0.000155032,0
0.0164856,0.000407051,0.000147866,0
0.0174278,0.000406655,0.000155027,0
0.0184414,0.000407067,0.000147875,0
0.019455,0.000406686,0.000155022,0
0.0204375,0.000407012,0.00014787,0
0.021447,0.000406701,0.000155031,0
0.0227111,0.000407043,0.000147864,0
0.0233835,0.000406646,0.000155026,0
0.0244662,0.000407026,0.000147862,0
0.0255941,0.000406655,0.000155018,0
0.0263967,0.000407021,0.00014787,0
0.0274496,0.000406688,0.000155021,0
0.0284725,0.000406994,0.000147859,0
0.0294451,0.000406649,0.000155025,0
0.0304017,0.000407043,0.000147863,0
0.0314467,0.000406629,0.000155015,0
0.0324269,0.000407007,0.000147868,0
0.03342,0.000406678,0.000155019,0
0.034416,0.000406986,0.000147858,0
0.0354391,0.000406986,0.000147858,0
0.0363845,0.000407035,0.000147861,0
0.0374524,0.00040662,0.000155014,0
0.0384355,0.000406998,0.000147866,0
0.0394543,0.000406669,0.000155017,0
0.040445,0.000406977,0.000147856,0
0.04143,0.000406977,0.000147856,0
0.0426684,0.000407026,0.00014786,0
0.0435142,0.000406611,0.000155012,0
0.0445217,0.000406957,0.000147854,0
0.0454315,0.000406638,0.000155014,0
0.0463709,0.000406986,0.000147856,0
0.0474965,0.000406619,0.000155012,0
0.0484411,0.00040701,0.000147866,0
0.0494554,0.000406637,0.000155013,0
0.0504381,0.000406956,0.000147853,0
0.0514291,0.000406616,0.000155019,0
0.05242,0.000407011,0.000147857,0
0.0534549,0.000406596,0.000155009,0
0.0544247,0.000406974,0.000147862,0
0.0554222,0.000406645,0.000155013,0
0.056441,0.000406953,0.000147852,0
0.0573717,0.000406608,0.000155018,0
0.0584137,0.000407002,0.000147856,0
0.059403,0.000406587,0.000155008,0
0.0604538,0.000406965,0.00014786,0
0.0613701,0.000406636,0.000155011,0
0.062362,0.000406967,0.000147852,0
0.0634643,0.000406548,0.000155004,0
0.0644379,0.000406965,0.000147852,0
0.0654371,0.000406596,0.000155007,0
0.0664384,0.000406952,0.00014785,0
0.0674492,0.000406588,0.000155006,0
0.0684504,0.000406948,0.00014785,0
