Timestamp,X_objerr,Y_objerr
0.00772681,0.00266431,0.000129292,0
0.00786375,0.0026643,0.000129292,0
0.00860671,0.0026643,0.000129294,0
0.0119521,0.00266428,0.000129297,0
0.0126218,0.00266428,0.000129297,0
0.0135002,0.0026643,0.000129288,0
0.0144212,0.00266426,0.000129299,0
0.0154483,0.00266426,0.000129301,0
0.0164706,0.00266429,0.00012929,0
0.017416,0.00266425,0.000129302,0
0.0184259,0.00266424,0.000129302,0
0.0194378,0.00266427,0.000129294,0
0.0204239,0.00266423,0.000129304,0
0.0214179,0.00266423,0.000129306,0
0.0226917,0.00266426,0.000129295,0
0.0233749,0.00266422,0.000129308,0
0.0244421,0.00266425,0.000129297,0
0.0254261,0.00266424,0.000129299,0
0.026386,0.00266421,0.000129309,0
0.0274314,0.00266423,0.0001293,0
0.0284472,0.00266423,0.000129301,0
0.0294225,0.00266419,0.000129313,0
0.0303924,0.00266422,0.000129302,0
0.0314326,0.00266421,0.000129304,0
0.0324023,0.00266417,0.000129327,0
0.0333988,0.0026642,0.000129318,0
0.0344,0.00266419,0.000129318,0
0.0354255,0.00266419,0.000129318,0
0.0363644,0.00266418,0.00012932,0
0.0374346,0.00266418,0.000129322,0
0.0384223,0.00266414,0.000129332,0
0.0394354,0.00266417,0.000129323,0
0.0404326,0.00266416,0.000129323,0
0.0414182,0.00266416,0.000129323,0
0.0426542,0.00266416,0.000129325,0
0.0434395,0.00266415,0.000129327,0
0.0444934,0.00266415,0.000129327,0
0.0454012,0.00266414,0.000129329,0
0.0463533,0.00266414,0.000129329,0
0.0474715,0.00266413,0.00012933,0
0.048425,0.00266409,0.000129341,0
0.0494145,0.00266412,0.000129332,0
0.0504204,0.00266412,0.000129332,0
0.0513952,0.00266408,0.000129344,0
0.052401,0.00266411,0.000129334,0
0.0534378,0.0026641,0.000129336,0
0.0544051,0.00266407,0.000129346,0
0.0554049,0.00266409,0.000129337,0
0.0564288,0.00266409,0.000129337,0
0.0573632,0.00266405,0.00012935,0
0.0583923,0.00266408,0.000129339,0
0.0593921,0.00266407,0.000129341,0
0.0604372,0.00266404,0.000129351,0
0.0613618,0.00266407,0.000129342,0
0.0623513,0.00266406,0.000129342,0
0.0634429,0.00266406,0.000129344,0
0.0644262,0.00266405,0.000129344,0
0.0654037,0.00266405,0.000129346,0
0.0664226,0.00266404,0.000129346,0
0.0674362,0.00266404,0.000129348,0
0.0684368,0.00266403,0.000129348,0
0.0694186,0.00266403,0.000129349,0
0.0703471,0.00266402,0.000129349,0
0.0714495,0.00266402,0.000129351,0
0.0724046,0.00266398,0.000129393,0
0.0734865,0.00266401,0.000129384,0
0.0744472,0.00266401,0.000129384,0
0.0754958,0.002664,0.000129385,0
0.0764231,0.002664,0.000129385,0
0.0774023,0.00266399,0.000129387,0
0.0784205,0.00266399,0.000129387,0
0.0794045,0.00266398,0.000129389,0
0.0803597,0.00266394,0.000129399,0
0.0814281,0.00266397,0.000129391,0
0.0824367,0.00266397,0.000129391,0
0.0834206,0.00266396,0.000129392,0
0.084423,0.00266396,0.000129392,0
0.0854024,0.00266395,0.000129394,0
0.0864273,0.00266395,0.000129394,0
0.0874332,0.00266394,0.000129396,0
0.0884212,0.00266394,0.000129396,0
0.0894283,0.00266393,0.000129398,0
0.0904347,0.00266393,0.000129398,0
0.0913888,0.00266392,0.000129399,0
0.0924333,0.00266392,0.000129399,0
0.0934206,0.00266392,0.000129401,0
