Timestamp,x,y,z,R,P,Y
0.012804,0.380194,-0.00212569,0.907304,-0.0100651,0.0109798,0.0450306
0.0137298,0.380194,-0.00212571,0.907304,-0.0100651,0.01098,0.0450306
0.0145865,0.380194,-0.00212571,0.907304,-0.0100651,0.01098,0.0450306
0.0155674,0.380194,-0.00212572,0.907304,-0.0100651,0.0109801,0.0450306
0.0166092,0.380194,-0.00212574,0.907304,-0.010065,0.0109804,0.0450306
0.0176564,0.380194,-0.00212574,0.907304,-0.010065,0.0109804,0.0450306
0.0186197,0.380194,-0.00212576,0.907304,-0.010065,0.0109805,0.0450306
0.0195504,0.380194,-0.00212578,0.907304,-0.0100649,0.0109807,0.0450306
0.0206419,0.380194,-0.00212578,0.907304,-0.0100649,0.0109807,0.0450306
0.0217415,0.380194,-0.00212579,0.907304,-0.0100649,0.0109808,0.0450306
0.0226425,0.380194,-0.0021258,0.907304,-0.0100649,0.010981,0.0450306
0.0236971,0.380194,-0.00212582,0.907304,-0.0100648,0.0109812,0.0450306
0.0246145,0.380194,-0.00212582,0.907304,-0.0100648,0.0109812,0.0450306
0.0258492,0.380194,-0.00212583,0.907304,-0.0100648,0.0109813,0.0450306
0.0266867,0.380194,-0.00212584,0.907304,-0.0100647,0.0109814,0.0450306
0.0279777,0.380194,-0.00212585,0.907304,-0.0100647,0.0109816,0.0450306
0.0286553,0.380194,-0.00212586,0.907304,-0.0100647,0.0109817,0.0450306
0.0296285,0.380194,-0.00212587,0.907304,-0.0100647,0.0109818,0.0450306
0.0306444,0.380194,-0.00212588,0.907303,-0.0100646,0.0109819,0.0450306
0.0316071,0.380194,-0.00212589,0.907303,-0.0100646,0.010982,0.0450307
0.0325915,0.380194,-0.0021259,0.907303,-0.0100646,0.0109822,0.0450307
0.0336965,0.380194,-0.00212591,0.907303,-0.0100645,0.0109823,0.0450307
0.0347128,0.380194,-0.00212593,0.907303,-0.0100645,0.0109824,0.0450307
0.0355997,0.380194,-0.00212594,0.907303,-0.0100645,0.0109825,0.0450307
0.0368208,0.380194,-0.00212595,0.907303,-0.0100645,0.0109826,0.0450307
0.0376885,0.380194,-0.00212596,0.907303,-0.0100644,0.0109827,0.0450307
0.0386693,0.380194,-0.00212597,0.907303,-0.0100644,0.0109829,0.0450307
0.0396191,0.380194,-0.00212598,0.907303,-0.0100644,0.010983,0.0450307
0.0405953,0.380194,-0.00212599,0.907303,-0.0100643,0.0109831,0.0450307
0.0416243,0.380194,-0.002126,0.907303,-0.0100643,0.0109832,0.0450307
0.0426053,0.380194,-0.00212601,0.907303,-0.0100643,0.0109833,0.0450307
0.043884,0.380194,-0.00212602,0.907303,-0.0100643,0.0109835,0.0450307
0.0445834,0.380194,-0.00212603,0.907303,-0.0100642,0.0109836,0.0450307
0.045595,0.380194,-0.00212605,0.907303,-0.0100642,0.0109838,0.0450307
0.0466101,0.380194,-0.00212605,0.907303,-0.0100642,0.0109838,0.0450307
0.0477982,0.380194,-0.00212606,0.907303,-0.0100641,0.0109839,0.0450307
0.0485964,0.380194,-0.00212607,0.907303,-0.0100641,0.0109841,0.0450307
0.0495945,0.380194,-0.00212607,0.907303,-0.0100641,0.0109841,0.0450307
0.0505978,0.380194,-0.0021261,0.907303,-0.0100641,0.0109843,0.0450307
0.0515348,0.380194,-0.00212612,0.907303,-0.010064,0.0109845,0.0450307
0.0526057,0.380194,-0.00212612,0.907303,-0.010064,0.0109845,0.0450307
0.0537306,0.380195,-0.00212613,0.907303,-0.010064,0.0109846,0.0450307
0.0548341,0.380195,-0.00212614,0.907303,-0.0100639,0.0109848,0.0450307
0.0558168,0.380195,-0.00212615,0.907303,-0.0100639,0.0109849,0.0450307
0.056604,0.380195,-0.00212616,0.907303,-0.0100639,0.010985,0.0450307
0.0576792,0.380195,-0.00212617,0.907303,-0.0100639,0.0109851,0.0450307
0.0588184,0.380195,-0.00212618,0.907303,-0.0100638,0.0109852,0.0450307
0.0595698,0.380195,-0.00212619,0.907303,-0.0100638,0.0109854,0.0450307
0.0607327,0.380195,-0.0021262,0.907303,-0.0100638,0.0109855,0.0450307
0.0618073,0.380195,-0.00212621,0.907303,-0.0100637,0.0109856,0.0450307
0.0626305,0.380195,-0.00212622,0.907303,-0.0100637,0.0109857,0.0450307
0.0636217,0.380195,-0.00212623,0.907303,-0.0100637,0.0109858,0.0450308
0.0645155,0.380195,-0.00212624,0.907303,-0.0100637,0.010986,0.0450308
0.0662372,0.380195,-0.00212626,0.907303,-0.0100636,0.0109861,0.0450308
0.0665786,0.380195,-0.00212627,0.907303,-0.0100636,0.0109862,0.0450308
0.0676243,0.380195,-0.00212628,0.907303,-0.0100636,0.0109863,0.0450308
0.0685977,0.380195,-0.00212629,0.907303,-0.0100635,0.0109864,0.0450308
0.0696029,0.380195,-0.0021263,0.907302,-0.0100635,0.0109865,0.0450308
0.0706117,0.380195,-0.00212631,0.907302,-0.0100635,0.0109867,0.0450308
0.0717553,0.380195,-0.00212632,0.907302,-0.0100635,0.0109868,0.0450308
0.0726483,0.380195,-0.00212633,0.907302,-0.0100634,0.0109869,0.0450308
0.0737246,0.380195,-0.00212634,0.907302,-0.0100634,0.010987,0.0450308
0.0749722,0.380195,-0.00212635,0.907302,-0.0100634,0.0109871,0.0450308
0.0756923,0.380195,-0.00212636,0.907302,-0.0100633,0.0109873,0.0450308
0.0767254,0.380195,-0.00212637,0.907302,-0.0100633,0.0109874,0.0450308
0.0777869,0.380195,-0.00212638,0.907302,-0.0100633,0.0109875,0.0450308
0.078673,0.380195,-0.00212639,0.907302,-0.0100633,0.0109876,0.0450308
0.0796713,0.380195,-0.0021264,0.907302,-0.0100632,0.0109877,0.0450308
0.0806679,0.380195,-0.00212642,0.907302,-0.0100632,0.0109878,0.0450308
0.0816145,0.380195,-0.00212643,0.907302,-0.0100632,0.010988,0.0450308
0.0828197,0.380195,-0.00212644,0.907302,-0.0100631,0.0109881,0.0450308
0.0842621,0.380195,-0.00212645,0.907302,-0.0100631,0.0109882,0.0450308
0.0848118,0.380195,-0.00212646,0.907302,-0.0100631,0.0109883,0.0450308
0.085815,0.380195,-0.00212647,0.907302,-0.0100631,0.0109884,0.0450308
0.0866861,0.380195,-0.00212648,0.907302,-0.010063,0.0109886,0.0450308
0.0877189,0.380195,-0.00212649,0.907302,-0.010063,0.0109887,0.0450308
0.0886493,0.380195,-0.0021265,0.907302,-0.010063,0.0109888,0.0450308
0.0898284,0.380195,-0.00212651,0.907302,-0.0100629,0.0109889,0.0450308
0.0906137,0.380195,-0.00212652,0.907302,-0.0100629,0.010989,0.0450308
0.0916659,0.380195,-0.00212653,0.907302,-0.0100629,0.0109892,0.0450308
0.0926355,0.380195,-0.00212654,0.907302,-0.0100629,0.0109893,0.0450308
0.093703,0.380195,-0.00212655,0.907302,-0.0100628,0.0109894,0.0450308
0.0952242,0.380196,-0.00212656,0.907302,-0.0100628,0.0109895,0.0450309
0.0970078,0.380196,-0.00212658,0.907302,-0.0100628,0.0109896,0.0450309
0.0978121,0.380196,-0.0021266,0.907302,-0.0100627,0.0109899,0.0450309
