Timestamp,x,y,z,q1,q2,q3,q4
2.40478,-4.3e-05,-0.017025,0.233493,0.999925,-0.008897,0.006166,-0.00572
2.42478,-6.4e-05,-0.017024,0.233424,0.999929,-0.008868,0.003511,-0.007155
2.44477,-4.4e-05,-0.017028,0.233413,0.999929,-0.008875,0.00547,-0.005689
2.46477,-3.6e-05,-0.017007,0.233394,0.999923,-0.008829,0.006504,-0.005858
2.48477,-4.2e-05,-0.017027,0.233407,0.999938,-0.008741,0.004884,-0.004937
2.5048,-7.3e-05,-0.01698,0.233435,0.999918,-0.009231,0.004592,-0.007565
2.52478,-5.9e-05,-0.017012,0.233505,0.999943,-0.008704,0.002658,-0.005532
2.54478,-5.7e-05,-0.017004,0.233426,0.999946,-0.008769,0.002034,-0.005239
2.56478,-6.7e-05,-0.017019,0.233549,0.999944,-0.008808,0.00156,-0.005699
2.58479,-7.4e-05,-0.017006,0.233546,0.999933,-0.008823,0.001255,-0.007448
2.60479,-3e-05,-0.017011,0.23351,0.999926,-0.008782,0.006355,-0.005479
2.62478,-8.8e-05,-0.016993,0.233497,0.999933,-0.00924,0.002395,-0.006571
2.64478,-3.5e-05,-0.01703,0.233521,0.999925,-0.009024,0.006846,-0.00456
2.66478,-3.7e-05,-0.017021,0.233504,0.999924,-0.008819,0.007221,-0.004702
2.68479,-5.3e-05,-0.017035,0.233447,0.999933,-0.008845,0.001276,-0.007326
2.70479,-5.2e-05,-0.017035,0.233374,0.999944,-0.008818,0.003769,-0.004536
2.72478,-5.6e-05,-0.017009,0.233362,0.999936,-0.008913,0.002449,-0.006539
2.74478,-3.4e-05,-0.017019,0.233337,0.999925,-0.008869,0.005826,-0.006073
2.76478,-4.6e-05,-0.017003,0.233343,0.999904,-0.008973,0.007497,-0.007436
2.78479,-4.7e-05,-0.017012,0.233423,0.999923,-0.008924,0.005054,-0.006993
2.80479,-4.9e-05,-0.017012,0.233456,0.999942,-0.008849,0.001744,-0.005915
2.82478,-6.4e-05,-0.017012,0.23354,0.999943,-0.008972,0.00173,-0.005493
2.8448,-6.8e-05,-0.017006,0.233532,0.999939,-0.008795,0.000196,-0.006667
2.86479,-3.3e-05,-0.017022,0.233509,0.999926,-0.008757,0.005613,-0.006293
2.88479,-5.3e-05,-0.017025,0.233465,0.999949,-0.008808,0.00281,-0.004153
2.9048,-3.6e-05,-0.017025,0.233458,0.999935,-0.008944,0.004701,-0.005272
2.92479,-3.7e-05,-0.017034,0.233461,0.999932,-0.008873,0.005604,-0.00499
2.94479,-3.8e-05,-0.017035,0.233452,0.999917,-0.008881,0.007321,-0.005792
2.9648,-3.9e-05,-0.017017,0.233435,0.999916,-0.008845,0.005746,-0.007582
2.9848,-4.6e-05,-0.017031,0.233386,0.999941,-0.008766,0.003259,-0.005607
3.0048,-4.7e-05,-0.01706,0.23341,0.999943,-0.008651,0.003064,-0.005435
3.0248,-2.7e-05,-0.017066,0.233414,0.999917,-0.008837,0.006887,-0.006346
3.04478,-5.3e-05,-0.01705,0.233398,0.999934,-0.008524,0.002168,-0.007333
3.06478,-1.1e-05,-0.017063,0.233355,0.999891,-0.008879,0.010268,-0.005849
3.08478,-3.6e-05,-0.017063,0.233423,0.999932,-0.008805,0.005198,-0.005555
3.10479,-4.5e-05,-0.017041,0.23353,0.999927,-0.008792,0.004781,-0.00676
3.12478,-3.5e-05,-0.017047,0.233409,0.999932,-0.00884,0.005606,-0.005158
3.14482,-3.9e-05,-0.017034,0.233446,0.99993,-0.008958,0.005542,-0.005348
3.16478,-4.6e-05,-0.017033,0.233496,0.99995,-0.008814,0.002993,-0.003664
3.1848,-5.7e-05,-0.017038,0.233509,0.999952,-0.00873,0.001419,-0.004162
3.20478,-2.8e-05,-0.017037,0.23343,0.999911,-0.008869,0.008465,-0.005175
3.22477,-3.1e-05,-0.017012,0.233444,0.99992,-0.008985,0.00731,-0.005116
3.24479,-4.4e-05,-0.01702,0.233465,0.999931,-0.008651,0.004908,-0.006286
3.26478,-3.4e-05,-0.017011,0.233474,0.999912,-0.008883,0.007067,-0.006875
3.28478,-4.9e-05,-0.017019,0.233431,0.999937,-0.008958,0.004429,-0.005139
3.30482,-4.1e-05,-0.017022,0.233362,0.999938,-0.008927,0.004431,-0.005058
3.32479,-2.6e-05,-0.017014,0.233438,0.999909,-0.00885,0.007718,-0.00663
3.34479,-4.3e-05,-0.017024,0.233421,0.999918,-0.008722,0.005637,-0.007511
3.36478,-3.3e-05,-0.01702,0.233405,0.999928,-0.00893,0.00501,-0.00621
3.3848,-4.4e-05,-0.01703,0.233428,0.999937,-0.008778,0.004682,-0.005257
3.40479,-2.7e-05,-0.017024,0.23338,0.999919,-0.008849,0.007724,-0.004891
3.42478,-3.8e-05,-0.017027,0.233421,0.999932,-0.008893,0.005909,-0.004717
3.44481
3.4648
3.48478
3.50479
