Timestamp,q1,q2,q3,q4,q5,q6,q7
0.0205826,2.88775,0.169599,-2.5975,-1.62914,0.0197735,-1.55364,-0.139786
0.0212547,2.88751,0.170053,-2.59774,-1.62942,0.0199198,-1.55358,-0.139691
0.0223848,2.88727,0.170507,-2.59799,-1.62969,0.0200657,-1.55351,-0.139597
0.0235308,2.88704,0.170959,-2.59824,-1.62997,0.0202114,-1.55345,-0.139502
0.0249197,2.8868,0.17141,-2.59849,-1.63024,0.0203567,-1.55339,-0.139407
0.0255145,2.88656,0.171861,-2.59874,-1.63052,0.0205016,-1.55332,-0.139311
0.0266459,2.88632,0.17231,-2.599,-1.63079,0.0206462,-1.55326,-0.139215
0.0272587,2.88608,0.172758,-2.59925,-1.63106,0.0207905,-1.5532,-0.139119
0.0285047,2.88584,0.173206,-2.5995,-1.63133,0.0209344,-1.55313,-0.139023
0.0295978,2.8856,0.173652,-2.59975,-1.63161,0.0210779,-1.55307,-0.138926
0.0301934,2.88536,0.174097,-2.6,-1.63188,0.0212212,-1.55301,-0.138829
0.0313358,2.88512,0.174541,-2.60026,-1.63215,0.021364,-1.55295,-0.138731
0.0324969,2.88488,0.174985,-2.60051,-1.63242,0.0215065,-1.55289,-0.138633
0.0331057,2.88464,0.175427,-2.60076,-1.63269,0.0216487,-1.55282,-0.138535
0.0343104,2.8844,0.175868,-2.60102,-1.63296,0.0217905,-1.55276,-0.138437
0.0354762,2.88416,0.176308,-2.60127,-1.63323,0.0219319,-1.5527,-0.138338
0.0361365,2.88392,0.176747,-2.60153,-1.6335,0.022073,-1.55264,-0.138239
0.037222,2.88368,0.177185,-2.60178,-1.63377,0.0222137,-1.55258,-0.13814
0.0383348,2.88344,0.177621,-2.60204,-1.63404,0.0223541,-1.55252,-0.13804
0.039553,2.8832,0.178057,-2.60229,-1.6343,0.0224941,-1.55246,-0.13794
0.040133,2.88296,0.178492,-2.60255,-1.63457,0.0226338,-1.5524,-0.13784
0.0413357,2.88272,0.178925,-2.60281,-1.63484,0.0227731,-1.55233,-0.137739
0.0425252,2.88247,0.179358,-2.60306,-1.6351,0.0229121,-1.55227,-0.137639
0.0431889,2.88223,0.17979,-2.60332,-1.63537,0.0230507,-1.55221,-0.137537
0.0442947,2.88199,0.18022,-2.60358,-1.63564,0.0231889,-1.55215,-0.137436
0.0455224,2.88175,0.180649,-2.60384,-1.6359,0.0233268,-1.55209,-0.137334
0.0461436,2.88151,0.181078,-2.6041,-1.63617,0.0234643,-1.55203,-0.137232
0.0472672,2.88127,0.181505,-2.60436,-1.63643,0.0236014,-1.55198,-0.13713
0.048445,2.88102,0.181931,-2.60461,-1.6367,0.0237382,-1.55192,-0.137027
0.0495582,2.88078,0.182356,-2.60487,-1.63696,0.0238746,-1.55186,-0.136924
0.050195,2.88054,0.18278,-2.60513,-1.63722,0.0240106,-1.5518,-0.136821
0.0513257,2.8803,0.183203,-2.60539,-1.63749,0.0241464,-1.55174,-0.136717
0.0525059,2.88005,0.183624,-2.60566,-1.63775,0.0242817,-1.55168,-0.136613
0.0531174,2.87981,0.184045,-2.60592,-1.63801,0.0244167,-1.55162,-0.136509
0.0542752,2.87957,0.184464,-2.60618,-1.63827,0.0245513,-1.55156,-0.136404
0.0554712,2.87932,0.184883,-2.60644,-1.63854,0.0246855,-1.55151,-0.1363
0.0561289,2.87908,0.1853,-2.6067,-1.6388,0.0248194,-1.55145,-0.136194
0.057262,2.87884,0.185716,-2.60696,-1.63906,0.0249529,-1.55139,-0.136089
0.058448,2.8786,0.186132,-2.60723,-1.63932,0.025086,-1.55133,-0.135983
0.0590422,2.87835,0.186546,-2.60749,-1.63958,0.0252188,-1.55128,-0.135877
0.0602369,2.87811,0.186958,-2.60775,-1.63984,0.0253512,-1.55122,-0.135771
0.061405,2.87786,0.18737,-2.60802,-1.6401,0.0254832,-1.55116,-0.135664
0.0619899,2.87762,0.187781,-2.60828,-1.64035,0.0256148,-1.5511,-0.135557
0.0631536,2.87738,0.18819,-2.60854,-1.64061,0.0257461,-1.55105,-0.13545
0.0644127,2.87713,0.188599,-2.60881,-1.64087,0.025877,-1.55099,-0.135343
0.0652456,2.87689,0.189006,-2.60907,-1.64113,0.0260076,-1.55094,-0.135235
0.0663511,2.87664,0.189412,-2.60934,-1.64138,0.0261377,-1.55088,-0.135127
0.0671224,2.8764,0.189817,-2.60961,-1.64164,0.0262675,-1.55082,-0.135018
0.0682926,2.87615,0.190221,-2.60987,-1.6419,0.026397,-1.55077,-0.13491
0.0694995,2.87591,0.190624,-2.61014,-1.64215,0.026526,-1.55071,-0.134801
0.0700978,2.87567,0.191026,-2.6104,-1.64241,0.0266547,-1.55066,-0.134692
0.0713046,2.87542,0.191426,-2.61067,-1.64266,0.026783,-1.5506,-0.134582
0.0725175,2.87518,0.191825,-2.61094,-1.64292,0.0269109,-1.55055,-0.134472
0.073169,2.87493,0.192224,-2.61121,-1.64317,0.0270385,-1.55049,-0.134362
0.0743338,2.87468,0.192621,-2.61147,-1.64343,0.0271656,-1.55044,-0.134251
0.0750533,2.87444,0.193016,-2.61174,-1.64368,0.0272924,-1.55038,-0.134141
0.0762714,2.87419,0.193411,-2.61201,-1.64393,0.0274188,-1.55033,-0.13403
0.0773459,2.87395,0.193805,-2.61228,-1.64418,0.0275448,-1.55028,-0.133918
0.0785823,2.8737,0.194197,-2.61255,-1.64444,0.0276705,-1.55022,-0.133807
0.0792176,2.87346,0.194588,-2.61282,-1.64469,0.0277958,-1.55017,-0.133695
0.0803516,2.87321,0.194979,-2.61309,-1.64494,0.0279207,-1.55012,-0.133583
0.0815358,2.87296,0.195368,-2.61336,-1.64519,0.0280452,-1.55006,-0.13347
0.0822316,2.87272,0.195755,-2.61363,-1.64544,0.0281693,-1.55001,-0.133357
0.0833747,2.87247,0.196142,-2.6139,-1.64569,0.0282931,-1.54996,-0.133244
0.084625,2.87223,0.196527,-2.61417,-1.64594,0.0284165,-1.54991,-0.133131
0.0852938,2.87198,0.196912,-2.61444,-1.64619,0.0285395,-1.54985,-0.133017
0.0863372,2.87173,0.197295,-2.61471,-1.64644,0.0286621,-1.5498,-0.132903
0.0875681,2.87149,0.197677,-2.61499,-1.64669,0.0287844,-1.54975,-0.132789
0.0882734,2.87124,0.198058,-2.61526,-1.64693,0.0289063,-1.5497,-0.132675
0.0893735,2.87099,0.198437,-2.61553,-1.64718,0.0290278,-1.54965,-0.13256
0.0906037,2.87074,0.198816,-2.6158,-1.64743,0.0291489,-1.5496,-0.132445
0.0912306,2.8705,0.199193,-2.61608,-1.64767,0.0292696,-1.54954,-0.13233
0.0924397,2.87025,0.199569,-2.61635,-1.64792,0.02939,-1.54949,-0.132214
0.093974,2.87,0.199944,-2.61662,-1.64817,0.02951,-1.54944,-0.132098
0.094438,2.86976,0.200318,-2.6169,-1.64841,0.0296297,-1.54939,-0.131982
0.0955838,2.86951,0.200691,-2.61717,-1.64866,0.0297489,-1.54934,-0.131866
0.0962095,2.86926,0.201062,-2.61744,-1.6489,0.0298678,-1.54929,-0.13175
0.0974313,2.86901,0.201432,-2.61772,-1.64915,0.0299864,-1.54924,-0.131633
0.0985163,2.86876,0.201801,-2.61799,-1.64939,0.0301045,-1.54919,-0.131516
0.0996508,2.86852,0.202169,-2.61827,-1.64963,0.0302222,-1.54914,-0.131398
0.100317,2.86827,0.202536,-2.61854,-1.64988,0.0303396,-1.5491,-0.131281
0.101532,2.86802,0.202902,-2.61882,-1.65012,0.0304567,-1.54905,-0.131163
