Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.0111948,-16.5294,29.1378,-18.539,3.50366,9.72337,4.99721,5.2835
0.0120466,-16.5404,29.0525,-18.5664,3.51389,9.70856,4.99245,5.30224
0.0126694,-16.3054,29.031,-18.375,3.5404,9.69277,4.98714,5.32086
0.0141615,-16.3158,28.9463,-18.4017,3.55086,9.67783,4.98227,5.33956
0.0146331,-16.5614,28.8817,-18.6203,3.53451,9.67874,4.98276,5.33956
0.0156893,-16.5715,28.7962,-18.6468,3.54491,9.66373,4.97784,5.35814
0.016897,-16.3498,28.6906,-18.4842,3.58227,9.63261,4.96733,5.39531
0.0177749,-16.5954,28.6239,-18.7028,3.56556,9.63351,4.96785,5.39531
0.018667,-16.6043,28.5382,-18.7281,3.57613,9.61833,4.96277,5.4139
0.0196843,-16.6169,28.4528,-18.7567,3.58621,9.60341,4.95774,5.43201
0.0206735,-16.6251,28.3669,-18.7811,3.59689,9.58804,4.95256,5.45057
0.021677,-16.6332,28.281,-18.8054,3.60765,9.57264,4.94732,5.46902
0.0227064,-16.6407,28.1951,-18.8292,3.61847,9.55718,4.94202,5.48758
0.0236417,-16.6482,28.1091,-18.8528,3.62936,9.54164,4.93666,5.50603
0.0247687,-16.4099,28.0947,-18.6575,3.65785,9.52516,4.93067,5.52458
0.0256469,-16.4168,28.0092,-18.6804,3.66897,9.5095,4.9252,5.54302
0.0266297,-16.4233,27.9238,-18.703,3.68015,9.49377,4.91967,5.56157
0.0276326,-16.2005,27.824,-18.5378,3.72004,9.46128,4.90786,5.59849
0.0286011,-16.4455,27.7501,-18.7562,3.70207,9.46215,4.90846,5.59849
0.0296246,-16.4563,27.6632,-18.7824,3.71309,9.44623,4.90278,5.61683
0.0305966,-16.2356,27.5655,-18.6187,3.75309,9.41369,4.89078,5.65309
0.0315872,-16.2453,27.4791,-18.6437,3.76444,9.39761,4.88494,5.6714
0.0326276,-16.4901,27.4025,-18.8619,3.74598,9.39847,4.88556,5.6714
0.0336354,-16.2714,27.3067,-18.6997,3.78616,9.36591,4.87335,5.70707
0.0346298,-16.0354,27.2984,-18.5054,3.81647,9.34874,4.86672,5.72516
0.0356206,-16.2801,27.2202,-18.7235,3.79771,9.34959,4.86736,5.72516
0.0366225,-16.0645,27.1256,-18.5636,3.83857,9.31668,4.8548,5.76064
0.0376324,-16.0769,27.0383,-18.5905,3.85012,9.30015,4.84866,5.7787
0.0386192,-16.3215,26.9581,-18.8086,3.831,9.30099,4.84932,5.7787
0.0396393,-16.3375,26.8702,-18.8388,3.84193,9.28481,4.84325,5.79625
0.0406327,-16.1198,26.7765,-18.6762,3.88405,9.25098,4.83016,5.83162
0.0416118,-16.1306,26.6891,-18.7015,3.89591,9.23427,4.82379,5.84948
0.0426535,-16.3749,26.6061,-18.9194,3.8763,9.23511,4.82449,5.84948
0.0436462,-16.1589,26.5144,-18.758,3.91858,9.20136,4.81118,5.88427
0.0446395,-16.1685,26.4269,-18.782,3.93063,9.18443,4.80467,5.90195
0.0456378,-16.4128,26.3419,-18.9998,3.91065,9.18526,4.80539,5.90195
0.0466173,-16.1946,26.2521,-18.836,3.95372,9.15117,4.79174,5.93654
0.0475999,-15.9591,26.251,-18.6411,3.98626,9.13323,4.78433,5.95409
0.0486155,-16.2032,26.1645,-18.8588,3.96599,9.13405,4.78507,5.95409
0.0496212,-16.2152,26.077,-18.8848,3.97773,9.1173,4.77846,5.97139
0.0506832,-16.0004,25.9874,-18.7232,4.02191,9.08233,4.76425,6.0061
