Timestamp,X_hat,Y_hat
0.00485358,-0.0654963,0.0147388,0
0.00489669,-0.0654638,0.0146764,0
0.00612204,-0.0654825,0.0146787,0
0.0069295,-0.0655032,0.0146824,0
0.00790266,-0.065449,0.014621,0
0.00905154,-0.0655541,0.0146952,0
0.00991215,-0.0655778,0.014702,0
0.0109751,-0.0656003,0.0147124,0
0.0120776,-0.0656239,0.0147136,0
0.0129044,-0.0656239,0.0147136,0
0.0141137,-0.0656426,0.0147218,0
0.0148729,-0.0656659,0.0147229,0
0.0158679,-0.0656295,0.0146678,0
0.0171402,-0.0657101,0.0147267,0
0.0180012,-0.0657101,0.0147267,0
0.0188535,-0.0656716,0.014674,0
0.0199001,-0.0657821,0.0147486,0
0.0209031,-0.0657821,0.0147486,0
0.0218424,-0.0658275,0.0147621,0
0.022856,-0.0658504,0.0147614,0
0.0238847,-0.0658709,0.0147683,0
0.0249904,-0.0658936,0.0147677,0
0.0258731,-0.065914,0.0147744,0
0.0269144,-0.0658725,0.0147085,0
0.0278746,-0.0658894,0.014709,0
0.0288567,-0.06591,0.0147092,0
0.0298604,-0.0658409,0.0146471,0
0.0308701,-0.065959,0.0147168,0
0.03186,-0.0659781,0.0147293,0
0.0328876,-0.0659083,0.0146588,0
0.0338579,-0.0659334,0.0146638,0
0.0348449,-0.0660521,0.0147382,0
0.0358438,-0.0659803,0.0146799,0
0.0368451,-0.0659319,0.0146101,0
0.0378462,-0.066046,0.0146855,0
0.0388834,-0.065975,0.014621,0
0.0398564,-0.0659983,0.0146265,0
0.0408889,-0.0661214,0.0147018,0
0.0418787,-0.0661408,0.0147148,0
0.0428698,-0.066064,0.0146414,0
0.0439192,-0.0660872,0.0146455,0
0.0448623,-0.0662098,0.0147229,0
0.0458616,-0.0661333,0.0146563,0
0.0468667,-0.0661553,0.0146595,0
0.0478554,-0.0662802,0.0147348,0
0.0488738,-0.0661996,0.0146724,0
0.0498532,-0.0661509,0.0146004,0
0.0508385,-0.0662726,0.0146773,0
0.0518493,-0.0662935,0.0146822,0
0.0528578,-0.066208,0.0146146,0
0.0538563,-0.0662322,0.0146109,0
0.0548422,-0.0663578,0.014695,0
0.0558808,-0.0662761,0.014625,0
0.0568708,-0.066297,0.0146277,0
0.0578574,-0.0664266,0.0147043,0
0.0588807,-0.0663406,0.0146401,0
0.059854,-0.0663632,0.0146346,0
0.0608533,-0.0664923,0.0147188,0
0.0618512,-0.0664063,0.0146458,0
0.0628519,-0.0663492,0.014579,0
0.0638853,-0.066477,0.0146496,0
0.0649421,-0.0663879,0.0145855,0
0.0659542,-0.0664098,0.014581,0
0.0668836,-0.0665412,0.0146662,0
0.0678467,-0.0664544,0.0145939,0
0.0688577,-0.0665843,0.0146737,0
0.0698641,-0.0664929,0.0145985,0
0.0708702,-0.0665121,0.0146,0
0.0718671,-0.0666488,0.0146782,0
0.0729118,-0.0665547,0.0146106,0
0.0738507,-0.0665757,0.0146039,0
0.0748634,-0.066712,0.0146897,0
0.0759017,-0.0665366,0.0145444,0
0.077108,-0.0665473,0.0145377,0
0.0778654,-0.0665727,0.0145399,0
0.0788946,-0.0665957,0.0145491,0
0.0798688,-0.0667365,0.0146285,0
0.0808969,-0.066755,0.0146387,0
0.0819147,-0.0666553,0.0145556,0
0.0829099,-0.0667942,0.0146373,0
0.0839129,-0.0668129,0.0146408,0
0.0849792,-0.0667107,0.0145583,0
0.0859317,-0.0667667,0.0145706,0
0.086885,-0.0667799,0.0145653,0
0.087901,-0.0667799,0.0145653,0
0.0891455,-0.0668189,0.0145661,0
0.0900649,-0.0668396,0.0145765,0
0.0911518,-0.066733,0.0144928,0
0.0919331,-0.066876,0.0145758,0
0.0929264,-0.066876,0.0145758,0
0.0940303,-0.0668598,0.0145172,0
0.0952643,-0.0668335,0.0145003,0
0.0958592,-0.0668539,0.0145084,0
0.0969301,-0.066873,0.0145061,0
0.0978827,-0.0668888,0.014511,0
