Timestamp,x,y,z,R,P,Y
0.0111764,0.304429,0.139183,0.933897,-0.0570773,-0.0777095,0.154451
0.0116817,0.30429,0.13907,0.933919,-0.0571292,-0.077786,0.154052
0.0124408,0.304152,0.138956,0.933942,-0.0571809,-0.0778623,0.153652
0.0136248,0.304014,0.138843,0.933964,-0.0572321,-0.0779384,0.153252
0.0144801,0.304014,0.138843,0.933964,-0.0572321,-0.0779384,0.153252
0.0155093,0.303877,0.138728,0.933987,-0.057283,-0.0780142,0.152852
0.0165879,0.303604,0.138499,0.934031,-0.0573836,-0.0781649,0.152051
0.0174927,0.303604,0.138499,0.934031,-0.0573836,-0.0781649,0.152051
0.0185198,0.303468,0.138384,0.934052,-0.0574333,-0.0782399,0.15165
0.019476,0.303333,0.138269,0.934074,-0.0574827,-0.0783147,0.151249
0.0204804,0.303198,0.138153,0.934095,-0.0575317,-0.0783891,0.150848
0.0214644,0.303063,0.138037,0.934117,-0.0575803,-0.0784634,0.150446
0.0225208,0.302929,0.137921,0.934138,-0.0576285,-0.0785373,0.150044
0.0234341,0.302796,0.137804,0.934159,-0.0576764,-0.078611,0.149642
0.0245296,0.302663,0.137687,0.93418,-0.0577238,-0.0786844,0.149239
0.0254981,0.30253,0.13757,0.934201,-0.0577709,-0.0787575,0.148837
0.0264653,0.302398,0.137452,0.934221,-0.0578177,-0.0788304,0.148434
0.0274787,0.302135,0.137216,0.934262,-0.05791,-0.0789752,0.147627
0.0284882,0.302135,0.137216,0.934262,-0.05791,-0.0789752,0.147627
0.0294772,0.302005,0.137098,0.934282,-0.0579555,-0.0790473,0.147224
0.0304596,0.301745,0.13686,0.934322,-0.0580456,-0.0791905,0.146415
0.0314155,0.301616,0.136741,0.934342,-0.05809,-0.0792617,0.146011
0.0324678,0.301616,0.136741,0.934342,-0.05809,-0.0792617,0.146011
0.0334592,0.301359,0.136502,0.934381,-0.0581778,-0.0794033,0.145202
0.0344687,0.301231,0.136382,0.934401,-0.0582212,-0.0794736,0.144796
0.0354603,0.301231,0.136382,0.934401,-0.0582212,-0.0794736,0.144796
0.0364815,0.300977,0.13614,0.934439,-0.0583067,-0.0796135,0.143986
0.0374632,0.300851,0.13602,0.934458,-0.0583489,-0.079683,0.14358
0.0384483,0.300851,0.13602,0.934458,-0.0583489,-0.079683,0.14358
0.0395375,0.300725,0.135898,0.934477,-0.0583907,-0.0797522,0.143174
0.040493,0.300475,0.135655,0.934514,-0.0584732,-0.0798898,0.142361
0.0414319,0.30035,0.135533,0.934532,-0.0585139,-0.0799581,0.141955
0.0424757,0.30035,0.135533,0.934532,-0.0585139,-0.0799581,0.141955
0.0435566,0.300103,0.135288,0.934568,-0.0585942,-0.0800939,0.141141
0.044489,0.29998,0.135165,0.934586,-0.0586337,-0.0801614,0.140734
0.0455056,0.29998,0.135165,0.934586,-0.0586337,-0.0801614,0.140734
0.0464735,0.299736,0.134918,0.934622,-0.0587117,-0.0802954,0.139919
0.0474506,0.299614,0.134794,0.934639,-0.0587501,-0.080362,0.139511
0.0484687,0.299614,0.134794,0.934639,-0.0587501,-0.080362,0.139511
0.0494661,0.299493,0.13467,0.934657,-0.0587882,-0.0804283,0.139103
0.0505388,0.299253,0.134421,0.934691,-0.0588632,-0.08056,0.138286
0.0514334,0.299133,0.134296,0.934708,-0.0589001,-0.0806253,0.137878
0.0524928,0.299133,0.134296,0.934708,-0.0589001,-0.0806253,0.137878
0.0534656,0.298896,0.134046,0.934741,-0.0589728,-0.0807552,0.13706
0.0544572,0.298778,0.13392,0.934758,-0.0590086,-0.0808196,0.136651
0.0554554,0.298778,0.13392,0.934758,-0.0590086,-0.0808196,0.136651
0.0565456,0.298543,0.133668,0.93479,-0.059079,-0.0809476,0.135832
0.0574604,0.298427,0.133541,0.934806,-0.0591137,-0.0810111,0.135422
0.058469,0.298427,0.133541,0.934806,-0.0591137,-0.0810111,0.135422
