Timestamp,X_Error,Y_Error
0.00656632,0.00125753,4.05944e-05
0.00701851,0.00125753,4.05944e-05
0.00861275,0.00125894,4.23701e-05
0.00998672,0.00125755,4.05905e-05
0.010076,0.0012589,4.23814e-05
0.0111564,0.00125755,4.05886e-05
0.0120328,0.00125892,4.23788e-05
0.0130069,0.00125757,4.05826e-05
0.0141227,0.00125894,4.23726e-05
0.0152365,0.00125757,4.05833e-05
0.016022,0.00125752,4.0592e-05
0.0170761,0.00125888,4.23816e-05
0.0181244,0.00125888,4.23816e-05
0.0190232,0.00125755,4.05818e-05
0.0201375,0.0012589,4.23773e-05
0.0209284,0.00125891,4.23737e-05
0.0219494,0.00125891,4.23737e-05
0.0230293,0.00125755,4.05835e-05
0.0239933,0.00125756,4.05819e-05
0.0250224,0.00125756,4.05819e-05
0.0260353,0.00125892,4.23699e-05
0.0270126,0.00125756,4.05798e-05
0.0280351,0.00125893,4.23681e-05
0.028997,0.00125757,4.0578e-05
0.0300589,0.00125894,4.23663e-05
0.0310028,0.00125757,4.05795e-05
0.0319676,0.00125895,4.23645e-05
0.0330013,0.00125759,4.0574e-05
0.0340118,0.00125897,4.23589e-05
0.0350126,0.0012576,4.05716e-05
0.0363445,0.00125885,4.2395e-05
0.0372561,0.0012575,4.06019e-05
0.0380109,0.00125885,4.23958e-05
0.0390575,0.00125749,4.06071e-05
0.0400703,0.00125889,4.23856e-05
0.0409467,0.0012575,4.06031e-05
0.0420485,0.00125887,4.23899e-05
0.0430336,0.00125751,4.05996e-05
0.0440261,0.00125751,4.05996e-05
0.0450092,0.00125888,4.23873e-05
0.0459808,0.00125752,4.05975e-05
0.047002,0.00125888,4.23886e-05
0.048006,0.00125888,4.23886e-05
0.0490123,0.00125754,4.0593e-05
0.0500174,0.00125889,4.2386e-05
0.051029,0.00125754,4.0594e-05
0.05202,0.00125754,4.0594e-05
0.0530268,0.00125891,4.23813e-05
0.0542537,0.00125755,4.05914e-05
0.0549471,0.00125892,4.23796e-05
0.0560193,0.00125749,4.06055e-05
0.057066,0.00125886,4.2393e-05
0.0580483,0.00125749,4.06067e-05
0.0592566,0.00125884,4.2402e-05
0.0602638,0.00125749,4.06067e-05
0.0609886,0.00125888,4.23901e-05
0.0620162,0.00125751,4.06022e-05
0.0630018,0.00125887,4.23913e-05
