Timestamp,X_obj,Y_obj
0.0100267,-0.0411346,0.0135141,0
0.0111113,-0.0411365,0.0135115,0
0.0118221,-0.0411345,0.0135141,0
0.0134207,-0.0411365,0.0135115,0
0.0138255,-0.0411345,0.013514,0
0.0147298,-0.0411365,0.0135115,0
0.0157773,-0.0411345,0.0135141,0
0.0175361,-0.0411365,0.0135114,0
0.0180809,-0.0411345,0.013514,0
0.0189739,-0.0411365,0.0135115,0
0.0197207,-0.0411345,0.013514,0
0.0214892,-0.0411365,0.0135115,0
0.0218775,-0.0411345,0.013514,0
0.0227656,-0.0411365,0.0135114,0
0.0243719,-0.0411345,0.013514,0
0.0249924,-0.0411365,0.0135114,0
0.0257803,-0.0411345,0.013514,0
0.0268858,-0.0411364,0.0135114,0
0.0277736,-0.0411345,0.013514,0
0.0295746,-0.0411364,0.0135114,0
0.0300722,-0.0411345,0.013514,0
0.0309457,-0.0411364,0.0135114,0
0.0319397,-0.0411344,0.013514,0
0.0337745,-0.0411364,0.0135114,0
0.0340292,-0.0411344,0.013514,0
0.0349309,-0.0411364,0.0135114,0
0.0359102,-0.0411344,0.013514,0
0.0369678,-0.0411364,0.0135114,0
0.038348,-0.0411344,0.013514,0
0.0395081,-0.0411364,0.0135114,0
0.0407678,-0.0411344,0.013514,0
0.0416907,-0.0411364,0.0135114,0
0.0432838,-0.0411344,0.013514,0
0.0443511,-0.0411364,0.0135114,0
0.0456869,-0.0411344,0.013514,0
0.0470151,-0.0411363,0.0135114,0
0.0482701,-0.0411344,0.013514,0
0.049746,-0.0411363,0.0135114,0
0.0511959,-0.0411343,0.013514,0
0.0518685,-0.0411363,0.0135114,0
0.0528264,-0.0411343,0.013514,0
0.0542045,-0.0411363,0.0135114,0
0.0548559,-0.0411343,0.013514,0
0.0558341,-0.0411363,0.0135114,0
0.0568273,-0.0411343,0.013514,0
0.0579112,-0.0411363,0.0135114,0
0.0591745,-0.0411343,0.013514,0
0.0602147,-0.0411363,0.0135114,0
0.0608998,-0.0411343,0.013514,0
0.061938,-0.0411363,0.0135114,0
0.0629167,-0.0411343,0.013514,0
0.0638882,-0.0411362,0.0135114,0
0.0650506,-0.0411343,0.013514,0
0.0663472,-0.0411363,0.0135114,0
0.0676188,-0.0411343,0.013514,0
0.069275,-0.0411363,0.0135114,0
0.0706668,-0.0411342,0.013514,0
0.0720502,-0.0411362,0.0135114,0
0.0732839,-0.0411342,0.013514,0
0.0747764,-0.0411362,0.0135114,0
0.0769269,-0.0411342,0.013514,0
0.0773211,-0.0411362,0.0135114,0
0.078131,-0.0411342,0.013514,0
0.0798665,-0.0411362,0.0135114,0
0.0801457,-0.0411342,0.013514,0
0.0811506,-0.0411362,0.0135114,0
0.0821833,-0.0411342,0.013514,0
0.0833011,-0.0411362,0.0135114,0
0.0842598,-0.0411342,0.013514,0
0.0860634,-0.0411361,0.0135114,0
0.0865401,-0.0411342,0.013514,0
0.087632,-0.0411361,0.0135114,0
0.0884664,-0.0411342,0.013514,0
0.0895599,-0.0411361,0.0135114,0
0.0904926,-0.0411341,0.013514,0
0.0922275,-0.0411361,0.0135114,0
0.0926533,-0.0411341,0.013514,0
0.0935028,-0.0411361,0.0135114,0
0.0952878,-0.0411341,0.0135139,0
0.0956748,-0.0411361,0.0135114,0
0.0965487,-0.0411341,0.0135139,0
0.0982767,-0.0411361,0.0135114,0
0.0986862,-0.0411341,0.0135139,0
0.0995762,-0.0411361,0.0135114,0
0.100639,-0.0411341,0.0135139,0
0.101658,-0.041136,0.0135113,0
0.102634,-0.0411341,0.0135139,0
0.10363,-0.0411361,0.0135114,0
0.104664,-0.041134,0.0135139,0
0.105778,-0.041136,0.0135113,0
0.106677,-0.0411341,0.0135139,0
0.107691,-0.041136,0.0135113,0
0.108675,-0.041134,0.0135139,0
0.109658,-0.041136,0.0135113,0
0.110651,-0.041134,0.0135139,0
0.111672,-0.041136,0.0135113,0
0.112634,-0.041134,0.0135139,0
0.11436,-0.041136,0.0135113,0
0.114666,-0.041134,0.0135139,0
0.11572,-0.041136,0.0135113,0
0.116747,-0.041134,0.0135139,0
0.117815,-0.0411359,0.0135113,0
0.118682,-0.041134,0.0135139,0
0.120179,-0.041136,0.0135113,0
0.120755,-0.041134,0.0135139,0
0.122151,-0.0411359,0.0135113,0
0.122749,-0.041134,0.0135139,0
0.123663,-0.0411359,0.0135113,0
0.124653,-0.0411339,0.0135139,0
0.12568,-0.0411359,0.0135113,0
0.126673,-0.041134,0.0135139,0
0.127788,-0.0411359,0.0135113,0
0.128812,-0.0411339,0.0135139,0
0.129668,-0.0411359,0.0135113,0
0.130685,-0.0411339,0.0135139,0
0.131718,-0.0411359,0.0135113,0
0.13268,-0.0411339,0.0135139,0
0.133661,-0.0411359,0.0135113,0
0.134662,-0.0411339,0.0135139,0
0.135661,-0.0411359,0.0135113,0
0.136883,-0.0411339,0.0135139,0
0.137766,-0.0411358,0.0135113,0
0.138777,-0.0411339,0.0135139,0
0.139716,-0.0411358,0.0135113,0
0.140695,-0.0411338,0.0135139,0
0.141694,-0.0411359,0.0135113,0
0.142693,-0.0411338,0.0135139,0
0.144502,-0.0411358,0.0135113,0
0.14495,-0.0411339,0.0135139,0
0.145761,-0.0411358,0.0135113,0
0.146699,-0.0411338,0.0135139,0
0.147652,-0.0411358,0.0135113,0
0.149376,-0.0411338,0.0135139,0
0.149882,-0.0411358,0.0135113,0
0.151463,-0.0411338,0.0135139,0
0.152102,-0.0411358,0.0135113,0
0.152793,-0.0411338,0.0135139,0
0.153772,-0.0411358,0.0135113,0
0.154736,-0.0411338,0.0135139,0
0.155927,-0.0411357,0.0135113,0
0.156697,-0.0411338,0.0135139,0
0.157681,-0.0411357,0.0135113,0
0.158714,-0.0411338,0.0135139,0
0.159667,-0.0411357,0.0135113,0
0.160675,-0.0411338,0.0135139,0
0.161747,-0.0411357,0.0135113,0
0.163289,-0.0411337,0.0135139,0
0.163682,-0.0411357,0.0135113,0
0.164648,-0.0411337,0.0135138,0
0.165666,-0.0411357,0.0135113,0
0.166728,-0.0411337,0.0135138,0
0.167812,-0.0411357,0.0135113,0
0.168663,-0.0411337,0.0135139,0
0.170405,-0.0411357,0.0135113,0
0.171086,-0.0411337,0.0135138,0
0.172342,-0.0411357,0.0135113,0
0.172805,-0.0411337,0.0135138,0
0.17365,-0.0411356,0.0135113,0
0.174705,-0.0411337,0.0135138,0
0.175661,-0.0411356,0.0135112,0
0.176684,-0.0411336,0.0135138,0
0.177676,-0.0411356,0.0135112,0
0.178644,-0.0411337,0.0135138,0
0.17969,-0.0411356,0.0135112,0
0.180641,-0.0411336,0.0135138,0
