Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.00865018,-0.000104041,13.5295,-0.619895,19.576,-0.040903,0.0379664,-1.17024e-06
0.0100176,-0.000105116,13.5295,-0.619896,19.576,-0.0409047,0.0379583,-6.94005e-07
0.0102095,-0.000107554,13.5295,-0.619897,19.576,-0.0409046,0.0379583,-1.17426e-06
0.0113328,-0.00010511,13.5295,-0.619895,19.576,-0.0409048,0.037958,-6.92983e-07
0.0121618,-0.000108631,13.5296,-0.619897,19.5761,-0.0409064,0.0379499,-6.98342e-07
0.0131945,-0.000105112,13.5295,-0.619894,19.576,-0.0409048,0.0379577,-6.93336e-07
0.0142072,-0.000104035,13.5295,-0.619892,19.576,-0.0409031,0.0379655,-1.16911e-06
0.0153607,-0.00011108,13.5296,-0.619898,19.5761,-0.0409064,0.0379496,-1.1801e-06
0.0169988,-0.000107555,13.5295,-0.619895,19.576,-0.0409048,0.0379574,-1.17437e-06
0.0179467,-0.000101585,13.5295,-0.619889,19.576,-0.0409033,0.0379648,-6.87188e-07
0.0183939,-0.000107553,13.5296,-0.619894,19.576,-0.0409048,0.0379571,-1.1741e-06
0.0192485,-0.000105113,13.5296,-0.619892,19.576,-0.0409049,0.0379568,-6.9353e-07
0.0206457,-0.000107552,13.5296,-0.619893,19.576,-0.0409049,0.0379568,-1.17395e-06
0.0217597,-0.000105111,13.5296,-0.619891,19.576,-0.040905,0.0379564,-6.93227e-07
0.0224204,-0.000107552,13.5296,-0.619892,19.576,-0.0409049,0.0379565,-1.17394e-06
0.0235203,-0.000105111,13.5296,-0.61989,19.576,-0.040905,0.0379561,-6.93171e-07
0.0244387,-0.000107551,13.5296,-0.619892,19.576,-0.0409049,0.0379561,-1.17379e-06
0.025616,-0.000105111,13.5296,-0.619889,19.576,-0.0409051,0.0379558,-6.93136e-07
0.0268743,-0.000104033,13.5295,-0.619888,19.576,-0.0409034,0.0379636,-1.16884e-06
0.0280635,-0.000111076,13.5296,-0.619893,19.5761,-0.0409067,0.0379477,-1.17953e-06
0.0286384,-0.000107551,13.5296,-0.61989,19.576,-0.040905,0.0379555,-1.1738e-06
0.02935,-0.000101585,13.5295,-0.619884,19.576,-0.0409035,0.037963,-6.87377e-07
0.0302577,-0.000107548,13.5296,-0.619889,19.576,-0.0409051,0.0379552,-1.17318e-06
0.0312387,-0.000105106,13.5296,-0.619887,19.576,-0.0409052,0.0379549,-6.92343e-07
0.0321942,-0.000107547,13.5296,-0.619888,19.576,-0.0409051,0.0379549,-1.1729e-06
0.0331708,-0.000111075,13.5296,-0.619891,19.5761,-0.0409068,0.0379468,-1.17934e-06
0.0342064,-0.00010755,13.5296,-0.619888,19.576,-0.0409052,0.0379546,-1.17362e-06
0.0352754,-0.000101584,13.5295,-0.619882,19.576,-0.0409037,0.037962,-6.87189e-07
0.0364303,-0.000108629,13.5296,-0.619888,19.5761,-0.0409069,0.0379462,-6.98199e-07
0.0373302,-0.000105111,13.5296,-0.619884,19.576,-0.0409053,0.037954,-6.93194e-07
0.0381998,-0.000104029,13.5295,-0.619883,19.576,-0.0409036,0.0379617,-1.16819e-06
0.0391496,-0.00010511,13.5296,-0.619884,19.576,-0.0409054,0.0379536,-6.93053e-07
0.0402765,-0.000107551,13.5296,-0.619885,19.576,-0.0409053,0.0379537,-1.17376e-06
0.0412159,-0.000105109,13.5296,-0.619883,19.576,-0.0409054,0.0379533,-6.92916e-07
0.0422304,-0.000107549,13.5296,-0.619885,19.576,-0.0409053,0.0379533,-1.17341e-06
0.0431924,-0.00010403,13.5296,-0.619881,19.576,-0.0409037,0.0379611,-1.1684e-06
0.044177,-0.000101583,13.5296,-0.619879,19.576,-0.0409038,0.0379608,-6.87111e-07
0.0452144,-0.000107548,13.5296,-0.619884,19.576,-0.0409054,0.037953,-1.17336e-06
0.046187,-0.00010403,13.5296,-0.61988,19.576,-0.0409038,0.0379608,-1.16836e-06
0.0472087,-0.000101581,13.5296,-0.619878,19.576,-0.0409039,0.0379605,-6.8662e-07
0.0481882,-0.000104028,13.5296,-0.61988,19.576,-0.0409038,0.0379605,-1.16801e-06
0.0493228,-0.00010158,13.5296,-0.619877,19.576,-0.0409039,0.0379602,-6.86421e-07
0.0501922,-0.00010158,13.5296,-0.619877,19.576,-0.0409039,0.0379602,-6.86421e-07
0.0512915,-0.000104026,13.5296,-0.619879,19.576,-0.0409039,0.0379602,-1.1676e-06
0.0523706,-0.000105103,13.5296,-0.61988,19.576,-0.0409056,0.0379521,-6.91879e-07
0.0531867,-0.000108621,13.5296,-0.619882,19.5761,-0.0409073,0.037944,-6.96743e-07
0.0542829,-0.000111071,13.5296,-0.619884,19.5761,-0.0409072,0.037944,-1.17863e-06
0.0553565,-0.000104027,13.5296,-0.619877,19.576,-0.0409039,0.0379596,-1.1679e-06
0.0562033,-0.000101584,13.5296,-0.619875,19.576,-0.040904,0.0379592,-6.87274e-07
0.0572258,-0.000107551,13.5296,-0.61988,19.576,-0.0409056,0.0379515,-1.1739e-06
0.058299,-0.000105106,13.5296,-0.619877,19.576,-0.0409057,0.0379511,-6.92399e-07
0.0592293,-0.000107544,13.5296,-0.619879,19.576,-0.0409057,0.0379512,-1.17248e-06
0.0602967,-0.000105104,13.5296,-0.619876,19.576,-0.0409058,0.0379508,-6.92041e-07
0.0612391,-0.000107546,13.5296,-0.619878,19.576,-0.0409057,0.0379509,-1.17306e-06
0.0622285,-0.000105105,13.5296,-0.619876,19.576,-0.0409058,0.0379505,-6.92364e-07
0.0631762,-0.000108624,13.5296,-0.619878,19.5761,-0.0409075,0.0379424,-6.97321e-07
0.0643554,-0.000105105,13.5296,-0.619875,19.576,-0.0409059,0.0379502,-6.92316e-07
0.065393,-0.000104027,13.5296,-0.619873,19.576,-0.0409042,0.037958,-1.16802e-06
0.0662302,-0.000100502,13.5296,-0.61987,19.576,-0.0409025,0.0379658,-1.1623e-06
0.0672237,-0.000101582,13.5296,-0.619871,19.576,-0.0409043,0.0379577,-6.87089e-07
0.0681934,-0.000108624,13.5296,-0.619877,19.5761,-0.0409076,0.0379418,-6.97346e-07
0.0692641,-0.000105105,13.5296,-0.619873,19.576,-0.0409059,0.0379496,-6.92341e-07
0.0702182,-0.000104022,13.5296,-0.619872,19.576,-0.0409043,0.0379574,-1.16691e-06
0.0713335,-0.000105104,13.5296,-0.619872,19.576,-0.040906,0.0379493,-6.92112e-07
0.0722724,-0.000107546,13.5296,-0.619874,19.576,-0.0409059,0.0379493,-1.17307e-06
0.0732485,-0.000104027,13.5296,-0.619871,19.576,-0.0409043,0.0379571,-1.16806e-06
0.0742501,-0.00010158,13.5296,-0.619868,19.576,-0.0409044,0.0379567,-6.86559e-07
0.0751745,-0.000107544,13.5296,-0.619873,19.576,-0.040906,0.037949,-1.17277e-06
0.0761893,-0.000104026,13.5296,-0.61987,19.576,-0.0409043,0.0379568,-1.16777e-06
0.0774558,-0.000101577,13.5296,-0.619868,19.576,-0.0409045,0.0379564,-6.86032e-07
0.0782315,-0.000104024,13.5296,-0.619869,19.576,-0.0409044,0.0379564,-1.16742e-06
0.0792013,-0.000105101,13.5296,-0.61987,19.576,-0.0409061,0.0379483,-6.91556e-07
0.0803671,-0.00010754,13.5296,-0.619872,19.576,-0.0409061,0.0379483,-1.17201e-06
0.0812223,-0.000105099,13.5296,-0.619869,19.576,-0.0409062,0.037948,-6.91191e-07
0.082258,-0.000107542,13.5296,-0.619871,19.576,-0.0409061,0.037948,-1.17235e-06
0.0833491,-0.000105102,13.5296,-0.619868,19.576,-0.0409062,0.0379477,-6.91903e-07
0.0842435,-0.000107544,13.5296,-0.61987,19.576,-0.0409061,0.0379477,-1.17267e-06
0.0851994,-0.000105102,13.5296,-0.619868,19.576,-0.0409063,0.0379474,-6.91916e-07
0.0862508,-0.000107543,13.5296,-0.619869,19.576,-0.0409062,0.0379474,-1.17262e-06
0.0871667,-0.000105102,13.5296,-0.619867,19.576,-0.0409063,0.0379471,-6.91864e-07
0.0882192,-0.000107543,13.5296,-0.619869,19.576,-0.0409062,0.0379471,-1.17251e-06
0.0892337,-0.000105102,13.5296,-0.619866,19.576,-0.0409063,0.0379468,-6.91938e-07
0.0901559,-0.000107542,13.5296,-0.619868,19.576,-0.0409063,0.0379468,-1.17245e-06
0.0911963,-0.000105102,13.5296,-0.619865,19.576,-0.0409064,0.0379465,-6.91887e-07
0.092214,-0.000101577,13.5296,-0.619862,19.576,-0.0409048,0.0379542,-6.86165e-07
0.0931816,-0.000105102,13.5296,-0.619864,19.576,-0.0409064,0.0379462,-6.9184e-07
0.0941548,-0.000104021,13.5296,-0.619863,19.576,-0.0409047,0.0379539,-1.16697e-06
0.0952763,-0.000104021,13.5296,-0.619863,19.576,-0.0409047,0.0379539,-1.16697e-06
0.096195,-0.000101575,13.5296,-0.61986,19.576,-0.0409048,0.0379536,-6.85743e-07
0.0972166,-0.000108615,13.5297,-0.619866,19.5761,-0.0409081,0.0379377,-6.95907e-07
0.0981697,-0.000105097,13.5297,-0.619863,19.576,-0.0409065,0.0379455,-6.90904e-07
0.0991748,-0.000104018,13.5296,-0.619861,19.576,-0.0409048,0.0379533,-1.16644e-06
0.100213,-0.000111068,13.5297,-0.619867,19.5761,-0.0409081,0.0379375,-1.17827e-06
0.10115,-0.000107542,13.5297,-0.619864,19.576,-0.0409065,0.0379453,-1.17254e-06
0.102183,-0.000101573,13.5296,-0.619858,19.576,-0.040905,0.0379527,-6.85438e-07
0.103165,-0.00010862,13.5297,-0.619864,19.5761,-0.0409083,0.0379368,-6.96772e-07
0.104262,-0.000111064,13.5297,-0.619866,19.5761,-0.0409082,0.0379368,-1.17755e-06
0.105169,-0.00010402,13.5296,-0.619859,19.576,-0.040905,0.0379524,-1.16682e-06
0.106266,-0.000107543,13.5297,-0.619861,19.5761,-0.0409066,0.0379443,-1.17277e-06
0.107196,-0.000108617,13.5297,-0.619862,19.5761,-0.0409084,0.0379362,-6.96344e-07
0.108177,-0.000101574,13.5296,-0.619856,19.576,-0.0409051,0.0379517,-6.85618e-07
0.109275,-0.000105101,13.5297,-0.619858,19.5761,-0.0409068,0.0379437,-6.91866e-07
0.110229,-0.000111064,13.5297,-0.619863,19.5761,-0.0409083,0.0379359,-1.17763e-06
0.111228,-0.00010402,13.5296,-0.619856,19.576,-0.0409051,0.0379515,-1.16691e-06
0.112199,-0.000107541,13.5297,-0.619859,19.5761,-0.0409068,0.0379434,-1.17233e-06
0.113188,-0.000108616,13.5297,-0.61986,19.5761,-0.0409085,0.0379353,-6.96143e-07
0.114183,-0.000107537,13.5297,-0.619858,19.5761,-0.0409068,0.0379431,-1.17166e-06
0.115209,-0.000100494,13.5296,-0.619852,19.576,-0.0409036,0.0379586,-1.16094e-06
0.116246,-0.00010754,13.5297,-0.619857,19.5761,-0.0409069,0.0379428,-1.17216e-06
0.117256,-0.000108612,13.5297,-0.619858,19.5761,-0.0409086,0.0379346,-6.95363e-07
0.118203,-0.000101568,13.5296,-0.619852,19.576,-0.0409053,0.0379502,-6.84639e-07
0.119366,-0.000105099,13.5297,-0.619854,19.5761,-0.040907,0.0379421,-6.91582e-07
0.12049,-0.000105099,13.5297,-0.619854,19.5761,-0.040907,0.0379421,-6.91582e-07
0.121331,-0.000104019,13.5297,-0.619852,19.576,-0.0409053,0.0379499,-1.16669e-06
0.122262,-0.000105096,13.5297,-0.619853,19.5761,-0.040907,0.0379418,-6.90938e-07
0.123237,-0.000108615,13.5297,-0.619856,19.5761,-0.0409087,0.0379337,-6.96103e-07
0.124223,-0.000111062,13.5297,-0.619858,19.5761,-0.0409087,0.0379337,-1.17744e-06
0.125212,-0.000104019,13.5297,-0.619851,19.576,-0.0409054,0.0379493,-1.16672e-06
0.126203,-0.000107541,13.5297,-0.619853,19.5761,-0.0409071,0.0379412,-1.17237e-06
0.127262,-0.000108614,13.5297,-0.619854,19.5761,-0.0409088,0.0379331,-6.95886e-07
0.128379,-0.000101571,13.5297,-0.619848,19.576,-0.0409056,0.0379486,-6.85162e-07
0.129242,-0.000105098,13.5297,-0.61985,19.5761,-0.0409072,0.0379406,-6.91407e-07
0.13018,-0.000111061,13.5297,-0.619855,19.5761,-0.0409088,0.0379328,-1.17717e-06
0.131218,-0.000104017,13.5297,-0.619849,19.576,-0.0409055,0.0379483,-1.16645e-06
0.132231,-0.000107538,13.5297,-0.619851,19.5761,-0.0409072,0.0379403,-1.17187e-06
0.133251,-0.000108613,13.5297,-0.619852,19.5761,-0.0409089,0.0379321,-6.95686e-07
0.134256,-0.000101569,13.5297,-0.619845,19.576,-0.0409057,0.0379477,-6.84964e-07
0.135184,-0.000105097,13.5297,-0.619848,19.5761,-0.0409074,0.0379396,-6.91276e-07
0.136276,-0.00011106,13.5297,-0.619853,19.5761,-0.0409089,0.0379319,-1.17704e-06
0.137209,-0.000104016,13.5297,-0.619846,19.576,-0.0409057,0.0379474,-1.16632e-06
0.138226,-0.000107537,13.5297,-0.619849,19.5761,-0.0409073,0.0379393,-1.17173e-06
0.139235,-0.000108612,13.5297,-0.61985,19.5761,-0.0409091,0.0379312,-6.95551e-07
0.140294,-0.000101568,13.5297,-0.619843,19.576,-0.0409058,0.0379468,-6.8483e-07
0.141296,-0.000105096,13.5297,-0.619845,19.5761,-0.0409075,0.0379387,-6.91141e-07
0.142233,-0.000111059,13.5297,-0.61985,19.5761,-0.0409091,0.0379309,-1.1769e-06
0.143254,-0.000104015,13.5297,-0.619844,19.576,-0.0409058,0.0379465,-1.16618e-06
0.144255,-0.000101568,13.5297,-0.619841,19.576,-0.0409059,0.0379461,-6.84712e-07
0.14537,-0.000107536,13.5297,-0.619846,19.5761,-0.0409075,0.0379384,-1.1716e-06
0.146291,-0.000111056,13.5297,-0.619849,19.5761,-0.0409091,0.0379303,-1.17627e-06
0.14721,-0.00010753,13.5297,-0.619846,19.5761,-0.0409075,0.0379381,-1.17055e-06
0.148245,-0.000100487,13.5297,-0.619839,19.576,-0.0409043,0.0379536,-1.15983e-06
0.149208,-0.000108615,13.5298,-0.619846,19.5761,-0.0409093,0.0379297,-6.96229e-07
0.150402,-0.000108615,13.5298,-0.619846,19.5761,-0.0409093,0.0379297,-6.96229e-07
0.151164,-0.000104012,13.5297,-0.619841,19.576,-0.040906,0.0379452,-1.16553e-06
0.152764,-0.000105092,13.5297,-0.619841,19.5761,-0.0409077,0.0379371,-6.90407e-07
