Timestamp,X_hat,Y_hat
0.00728492,-0.0392903,0.0138206,0
0.00798091,-0.0392917,0.0138189,0
0.009975,-0.0392903,0.0138207,0
0.0100664,-0.0392917,0.0138189,0
0.0111425,-0.0392903,0.0138207,0
0.012018,-0.0392917,0.0138189,0
0.0129888,-0.0392903,0.0138206,0
0.0140808,-0.0392917,0.0138189,0
0.0150965,-0.0392917,0.0138189,0
0.0166083,-0.0392903,0.0138207,0
0.0175752,-0.0392903,0.0138207,0
0.0181575,-0.0392916,0.0138189,0
0.0190067,-0.0392903,0.0138206,0
0.0200712,-0.0392903,0.0138206,0
0.0209709,-0.0392903,0.0138206,0
0.0219603,-0.0392916,0.0138189,0
0.0230416,-0.0392916,0.0138189,0
0.023983,-0.0392916,0.0138189,0
0.0250358,-0.0392903,0.0138206,0
0.0260205,-0.0392916,0.0138188,0
0.0270285,-0.0392903,0.0138206,0
0.0280724,-0.0392916,0.0138188,0
0.0289472,-0.0392903,0.0138206,0
0.0300843,-0.0392916,0.0138188,0
0.0309881,-0.0392902,0.0138206,0
0.0319778,-0.0392916,0.0138188,0
0.0329891,-0.0392902,0.0138206,0
0.0340425,-0.0392916,0.0138188,0
0.0349957,-0.0392902,0.0138206,0
0.0363012,-0.0392916,0.0138188,0
0.0372225,-0.0392902,0.0138206,0
0.0380204,-0.0392916,0.0138188,0
0.0389456,-0.0392902,0.0138206,0
0.039984,-0.0392916,0.0138188,0
0.0409572,-0.0392902,0.0138206,0
0.0422007,-0.0392916,0.0138188,0
0.0429721,-0.0392916,0.0138188,0
0.0439777,-0.0392902,0.0138206,0
0.0449956,-0.0392916,0.0138188,0
0.0459473,-0.0392902,0.0138206,0
0.0470322,-0.0392902,0.0138206,0
0.0479455,-0.0392915,0.0138188,0
0.0489733,-0.0392902,0.0138206,0
0.0499812,-0.0392915,0.0138188,0
0.0510103,-0.0392915,0.0138188,0
0.0520354,-0.0392902,0.0138206,0
0.0529542,-0.0392915,0.0138188,0
0.054239,-0.0392902,0.0138206,0
0.0549773,-0.0392915,0.0138188,0
0.0559877,-0.0392901,0.0138206,0
0.0570509,-0.0392915,0.0138188,0
0.0580353,-0.0392902,0.0138206,0
0.0591908,-0.0392915,0.0138188,0
0.0602478,-0.0392901,0.0138206,0
0.0609747,-0.0392915,0.0138188,0
0.0620038,-0.0392901,0.0138206,0
0.0629698,-0.0392915,0.0138188,0
0.0639761,-0.0392901,0.0138206,0
0.0650758,-0.0392915,0.0138188,0
0.0659289,-0.0392901,0.0138206,0
0.0669857,-0.0392915,0.0138188,0
0.067988,-0.0392901,0.0138206,0
