Timestamp,x,y,z,R,P,Y
0.815592,0.595353,-0.406607,0.488938,1.57157,-0.000111,-3.13995
0.819687,0.595353,-0.406607,0.488938,1.57157,-0.000111,-3.13995
0.824683,0.595353,-0.406607,0.488939,1.57157,-0.000111,-3.13995
0.829678,0.595353,-0.406607,0.488938,1.57157,-0.000111,-3.13995
0.834696,0.595353,-0.406607,0.488939,1.57157,-0.00011,-3.13995
0.839674,0.595353,-0.406608,0.488939,1.57157,-0.000111,-3.13995
0.844675,0.595353,-0.406607,0.488939,1.57157,-0.000111,-3.13995
0.849676,0.595353,-0.406608,0.488939,1.57157,-0.000111,-3.13995
0.854681,0.595352,-0.406608,0.488939,1.57157,-0.00011,-3.13995
0.859677,0.595353,-0.406607,0.488939,1.57157,-0.00011,-3.13995
0.86467,0.595352,-0.406608,0.488939,1.57157,-0.000111,-3.13995
0.869684,0.595353,-0.406607,0.488939,1.57157,-0.00011,-3.13995
0.874671,0.595353,-0.406607,0.488938,1.57157,-0.000111,-3.13995
0.879661,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
0.884665,0.595353,-0.406607,0.488939,1.57157,-0.000111,-3.13995
0.889676,0.595353,-0.406607,0.488939,1.57157,-0.000111,-3.13995
0.894668,0.595353,-0.406608,0.488939,1.57157,-0.00011,-3.13995
0.899675,0.595352,-0.406608,0.488939,1.57157,-0.00011,-3.13995
0.904662,0.595353,-0.406608,0.488939,1.57157,-0.00011,-3.13995
0.909671,0.595352,-0.406608,0.488939,1.57157,-0.000111,-3.13995
0.914682,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.919682,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.92467,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.929679,0.595352,-0.406608,0.488939,1.57157,-0.00011,-3.13995
0.934672,0.595352,-0.406608,0.488939,1.57157,-0.00011,-3.13995
0.939661,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.944662,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
0.949677,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.954681,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.959662,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.964675,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.969673,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.974668,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.979675,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.984663,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
0.989665,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.994683,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
0.999677,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.00467,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.00968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.01468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.01968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.02467,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.0297,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.03469,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.03969,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.04469,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.04968,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.05467,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.05967,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.06467,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.06968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.07469,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.07968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.08468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.08967,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.09467,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.09968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.10468,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.10967,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.11468,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.11968,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.12467,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.12967,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.13468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.13968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.14467,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.14968,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.15467,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.15967,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.1647,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.16967,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.17467,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.17967,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.18468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.18969,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.19468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.19967,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.20468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.20968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.2147,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.21968,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.22468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.22968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.23468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.23968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.24468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.24968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.25468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.25968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.2647,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.26968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.27469,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.27968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.28467,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.28968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.29468,0.595352,-0.406608,0.488939,1.57157,-0.00011,-3.13995
1.29968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.30468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.30968,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.31472,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.31968,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.32468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.32968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.33472,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.33972,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.34471,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.34971,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.35471,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.35971,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.36471,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.36969,0.595353,-0.406607,0.488938,1.57157,-0.00011,-3.13995
1.37469,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.3797,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.38468,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.38968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.39469,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.3997,0.595352,-0.406608,0.488939,1.57157,-0.00011,-3.13995
1.40469,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.40969,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.41469,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.41969,0.595353,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.42469,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.42969,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.43469,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.43969,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4447,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4497,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4547,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4597,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4647,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.46968,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4747,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4797,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4847,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4897,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.4947,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
1.49971,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
1.5047,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.50971,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
1.5147,0.595352,-0.406608,0.488938,1.57157,-0.00011,-3.13995
1.5197,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
1.5247,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
1.52969,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
1.53469,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
1.53969,0.595352,-0.406608,0.488938,1.57157,-0.000109,-3.13995
