Timestamp,vx,vy,vz,wx,wy,wz
0.815659,1e-05,9e-06,-8e-06,-7e-06,2.1e-05,0
0.81971,1e-06,0,-2e-06,-3e-06,5e-06,0
0.824704,-2e-06,1e-06,1e-05,-7e-06,-1.1e-05,1.2e-05
0.829697,1e-06,-4e-06,-8e-06,1e-05,6e-06,-6e-06
0.834715,-3e-06,-0,1.2e-05,1.5e-05,-1.9e-05,-6e-06
0.839695,-2e-06,-3e-06,-0,-1.9e-05,3e-06,-1.2e-05
0.844696,2e-06,5e-06,2e-06,3e-06,-5e-06,1.2e-05
0.849694,1e-06,-8e-06,-6e-06,-9e-06,1.6e-05,-2.4e-05
0.8547,-2e-05,-2.1e-05,4e-06,2.5e-05,-1.3e-05,-1.8e-05
0.859696,1.8e-05,2.9e-05,-4e-06,5e-06,3e-06,6.6e-05
0.864698,-4e-06,-1e-05,0,-3e-05,1e-05,-4.2e-05
0.869721,7e-06,5e-06,-0,1.9e-05,-3e-06,1.2e-05
0.874697,2e-06,4e-06,-8e-06,-9e-06,9e-06,6e-06
0.879679,-0,-1e-06,0,1.9e-05,-3e-06,1.8e-05
0.88469,2e-06,4e-06,1.1e-05,-2.3e-05,-1.3e-05,-1.8e-05
0.889705,-4e-06,-6e-06,-8e-06,1e-05,6e-06,6e-06
0.894685,-4e-06,-5e-06,8e-06,9e-06,-9e-06,-1.8e-05
0.899698,-7e-06,-8e-06,-2e-06,6e-06,-1.4e-05,-0
0.904682,7e-06,1e-05,-2e-06,1e-05,1e-05,1.2e-05
0.909689,-3e-06,-6e-06,-4e-06,-2.5e-05,1.3e-05,-1.8e-05
0.914702,-5e-06,-1.2e-05,-1.2e-05,2.3e-05,1.3e-05,-0
0.919706,1e-05,1.2e-05,8e-06,-1e-05,-6e-06,-0
0.924694,-4e-06,-9e-06,-8e-06,1e-05,6e-06,-1.8e-05
0.929701,-4e-06,-0,1.5e-05,2e-06,-2.7e-05,6e-06
0.934688,2e-06,3e-06,-4e-06,-6e-06,1e-05,1.8e-05
0.939678,0,0,-6e-06,1.3e-05,1e-06,6e-06
0.944679,1.1e-05,1.5e-05,2e-06,3e-06,-5e-06,-6e-06
0.949698,-3e-06,-6e-06,-4e-06,-6e-06,1e-05,-1.2e-05
0.9547,-4e-06,-2e-06,4e-06,6e-06,-1e-05,1.8e-05
0.959678,1e-06,-1e-06,-4e-06,-6e-06,1e-05,-6e-06
0.964699,-5e-06,-5e-06,0,0,-0,-6e-06
0.969692,3e-06,-5e-06,-4e-06,1.6e-05,-4e-06,-1.2e-05
0.974684,3e-06,6e-06,4e-06,-1.6e-05,4e-06,6e-06
0.979696,2e-06,5e-06,-1.2e-05,2.7e-05,1e-06,4.8e-05
0.984683,8e-06,1.7e-05,1.2e-05,-1.6e-05,-9e-06,1.2e-05
0.989684,-1e-05,-2e-05,-4e-06,5e-06,3e-06,-6.6e-05
0.994697,-0,-0,8e-06,-8e-06,1.2e-05,1.8e-05
0.99972,-8e-06,-1.5e-05,-4e-06,2e-06,-1.5e-05,-3.6e-05
1.00468,5e-06,1.5e-05,-0,1.1e-05,-8e-06,2.4e-05
1.00969,-4e-06,-8e-06,0,-1.1e-05,7e-06,0
1.01471,1e-06,-2e-06,-1.2e-05,1.6e-05,9e-06,-0
1.01972,0,2e-06,0,0,-0,6e-06
1.0247,1.2e-05,1.5e-05,-0,-0,0,2.4e-05
1.02974,-1.1e-05,-1.3e-05,0,0,-0,-6e-06
1.03473,3e-06,4e-06,8e-06,-1e-05,-6e-06,0
1.03972,-4e-06,-9e-06,-8e-06,1e-05,6e-06,-4.2e-05
1.04473,7e-06,2.2e-05,4e-06,6e-06,-1.1e-05,3.6e-05
1.04971,1e-06,-1e-05,-0,2e-06,1.8e-05,6e-06
1.05469,2e-06,1.1e-05,8e-06,-2.4e-05,-1.6e-05,2.4e-05
1.0597,-7e-06,-1e-05,4e-06,6e-06,-1e-05,-1.8e-05
1.06469,0,-1e-06,-4e-06,5e-06,3e-06,-3e-05
1.06969,-2e-06,-1e-06,-4e-06,1.6e-05,-4e-06,3.6e-05
1.07472,-5e-06,-5e-06,6e-06,-1.3e-05,-1e-06,-2.4e-05
1.07972,-7e-06,-1e-05,-2e-06,-3e-06,5e-06,-1.8e-05
1.08469,3e-06,2e-06,-8e-06,1e-05,6e-06,6e-06
1.08969,6e-06,1.2e-05,0,0,-0,2.4e-05
1.09469,-8e-06,-1.1e-05,1.1e-05,-4e-06,-1.6e-05,-1.2e-05
1.09971,3e-06,2e-06,2e-06,3e-06,-5e-06,-0
1.1047,8e-06,1.5e-05,-1e-05,6e-06,-1e-06,1.2e-05
1.10969,1.6e-05,1.6e-05,-0,2e-06,1.2e-05,4.2e-05
1.11471,-4e-06,4e-06,8e-06,-1e-05,-6e-06,-0
