Timestamp,x1,y1,z1,roll1,pitch1,yaw1
0.619572,-0.0635231,0.124239,0.681597,-2.28596,85.6398,-104.625
0.631828,-0.0635096,0.124257,0.681917,-3.14324,85.4655,-105.482
0.642407,-0.0634577,0.124241,0.682058,-2.50919,85.4199,-104.828
0.666697,-0.0633817,0.124241,0.682185,-1.73022,85.3814,-104.056
0.702114,-0.0633088,0.124234,0.682396,-0.317068,85.4219,-102.644
0.740171,-0.0632414,0.124186,0.682397,-0.280621,85.3487,-102.61
0.772428,-0.0631989,0.124161,0.682557,1.61219,85.22,-100.722
0.810149,-0.0631608,0.124112,0.682662,-0.68701,85.1241,-103.02
0.843202,-0.0631625,0.124082,0.682684,0.877588,85.3136,-101.437
0.879807,-0.0631733,0.124069,0.682847,1.53061,85.2424,-100.796
0.90916,-0.0631665,0.124043,0.682707,-0.939775,85.4223,-103.284
0.940783,-0.063204,0.12408,0.68298,0.463744,85.4164,-101.871
0.969693,-0.0632444,0.124059,0.682976,-0.359961,85.2088,-102.694
1.0024,-0.0632867,0.124081,0.683101,0.0619658,85.2561,-102.274
1.03568,-0.0633489,0.124131,0.683418,1.61355,84.9118,-100.721
1.06878,-0.0633603,0.124079,0.682981,-2.7906,85.3251,-105.127
1.10211,-0.0634167,0.124081,0.68301,0.0759739,85.4012,-102.261
1.13484,-0.0634835,0.124125,0.68334,0.0603735,85.0577,-102.306
1.16778,-0.0634987,0.124125,0.68325,0.13327,85.1972,-102.232
1.20265,-0.0635059,0.124126,0.68315,-0.866429,85.2046,-103.23
1.23409,-0.0635075,0.124149,0.683128,-1.05941,85.1999,-103.417
1.26653,-0.0634738,0.124117,0.682703,-3.90137,85.3821,-106.232
1.29796,-0.0634865,0.124167,0.682932,-1.05877,85.2886,-103.393
1.331,-0.0634782,0.124194,0.682925,-0.366236,85.3418,-102.698
1.43265,-0.0634622,0.12419,0.682818,0.248999,85.4293,-102.069
1.45045,-0.0634761,0.124191,0.682821,0.447652,85.3524,-101.868
1.46809,-0.0634969,0.124193,0.68279,-0.501256,85.3952,-102.837
1.48608,-0.0635219,0.124208,0.682794,-2.02552,85.1534,-104.39
1.50285,-0.0635393,0.124245,0.682888,0.907399,85.1513,-101.412
1.52963,-0.0635559,0.124279,0.682942,1.58801,85.0973,-100.723
