Timestamp,X_objerr,Y_objerr
0.00759314,0.00601155,5.82044e-05,242.422
0.00831412,0.00601155,5.82044e-05,242.422
0.00962999,0.00601155,5.82044e-05,242.422
0.00996567,0.00601155,5.82044e-05,242.422
0.0109944,0.00601155,5.82044e-05,242.422
0.012123,0.00601155,5.82044e-05,242.422
0.0129828,0.00601155,5.82044e-05,242.422
0.0140012,0.00601155,5.82044e-05,242.422
0.0150318,0.00601148,5.81861e-05,242.422
0.016033,0.00601039,5.84432e-05,242.424
0.0170194,0.00601039,5.84432e-05,242.424
0.0180086,0.00601039,5.84432e-05,242.424
0.0190041,0.00601039,5.84432e-05,242.424
0.0199798,0.00601039,5.84432e-05,242.424
0.0209777,0.00601039,5.84432e-05,242.424
0.0220409,0.00601039,5.84432e-05,242.424
0.0229872,0.00601039,5.84432e-05,242.424
0.0239851,0.00601039,5.84432e-05,242.424
0.0250169,0.00601039,5.84432e-05,242.424
0.0260137,0.00601039,5.84432e-05,242.424
0.026982,0.00601039,5.84432e-05,242.424
0.0279807,0.00601039,5.84432e-05,242.424
0.0289861,0.00601039,5.84432e-05,242.424
0.0299891,0.00601039,5.84432e-05,242.424
0.030981,0.00601039,5.84432e-05,242.424
0.0319635,0.00601039,5.84432e-05,242.424
0.0330056,0.00601039,5.84432e-05,242.424
0.0339955,0.00601039,5.84432e-05,242.424
0.0349855,0.00601028,5.84108e-05,242.424
0.0359906,0.00601028,5.84108e-05,242.424
0.0369882,0.00601028,5.84108e-05,242.424
0.0379954,0.00601028,5.84108e-05,242.424
0.0389811,0.00601028,5.84108e-05,242.424
0.0399995,0.00601028,5.84108e-05,242.424
0.0409945,0.00601028,5.84108e-05,242.424
0.04197,0.00601028,5.84108e-05,242.424
0.042985,0.00601028,5.84108e-05,242.424
0.0439777,0.00601028,5.84108e-05,242.424
0.0449817,0.00601028,5.84108e-05,242.424
0.0459741,0.00601028,5.84108e-05,242.424
0.0469736,0.00601028,5.84108e-05,242.424
0.0479791,0.00601028,5.84108e-05,242.424
0.0490044,0.00601028,5.84108e-05,242.424
0.0500111,0.00601028,5.84108e-05,242.424
0.0510003,0.00601028,5.84108e-05,242.424
0.0519883,0.00601028,5.84108e-05,242.424
0.0530253,0.00601028,5.84108e-05,242.424
0.0539881,0.00601028,5.84108e-05,242.424
0.055043,0.0060102,5.83905e-05,242.424
0.0560206,0.0060102,5.83905e-05,242.424
0.0570262,0.0060102,5.83905e-05,242.424
0.0580091,0.0060102,5.83905e-05,242.424
0.0589895,0.0060102,5.83905e-05,242.424
0.0600021,0.0060102,5.83905e-05,242.424
0.0610499,0.0060102,5.83905e-05,242.424
0.061989,0.0060102,5.83905e-05,242.424
