Timestamp,q1,q2,q3,q4,q5,q6,q7
0.00771517,2.28299,0.0604416,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.00932447,2.28299,0.0604415,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.00988833,2.28299,0.0604415,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.010651,2.28299,0.0604415,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0114619,2.28299,0.0604415,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0128268,2.28299,0.0604414,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0135824,2.28299,0.0604414,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0148168,2.28299,0.0604414,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.015854,2.28299,0.0604413,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.016484,2.28299,0.0604413,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0176395,2.28299,0.0604413,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0188124,2.28299,0.0604413,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0195429,2.28299,0.0604412,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0207412,2.28299,0.0604412,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0213491,2.28299,0.0604412,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0225728,2.28299,0.0604411,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0236891,2.28299,0.0604411,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0242984,2.28299,0.0604411,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.025521,2.28299,0.0604411,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0266381,2.28299,0.060441,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0275879,2.28299,0.060441,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0287403,2.28299,0.060441,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0294712,2.28299,0.0604409,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0306118,2.28299,0.0604409,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0312342,2.28299,0.0604409,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0325188,2.28299,0.0604409,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0336493,2.28299,0.0604408,-2.3251,-1.63587,0.0656074,-1.65152,0.0919319
0.0342916,2.28299,0.0604408,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0354717,2.28299,0.0604408,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0366087,2.28299,0.0604408,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0372407,2.28299,0.0604407,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0384076,2.28299,0.0604407,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0395486,2.28299,0.0604407,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0401929,2.28299,0.0604406,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0413666,2.28299,0.0604406,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0425151,2.28299,0.0604406,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0431605,2.28299,0.0604406,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0443274,2.28299,0.0604405,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0454936,2.28299,0.0604405,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0461225,2.28299,0.0604405,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0472984,2.28299,0.0604404,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0484719,2.28299,0.0604404,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.049117,2.28299,0.0604404,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0502834,2.28299,0.0604404,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0514603,2.28299,0.0604403,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0520868,2.28299,0.0604403,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0532624,2.28299,0.0604403,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0544458,2.28299,0.0604402,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.055123,2.28299,0.0604402,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0562683,2.28299,0.0604402,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0574323,2.28299,0.0604402,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0580814,2.28299,0.0604401,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
0.0591835,2.28299,0.0604401,-2.3251,-1.63587,0.0656073,-1.65152,0.0919319
