Timestamp,x,y,z,R,P,Y
0.660092,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.665076,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.670076,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.675075,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.68008,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.685085,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.690079,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.695082,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.700078,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.705083,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.710081,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.715077,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.72008,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.725092,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.730079,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.735114,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.740073,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.745075,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.750083,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.755077,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.760063,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.765064,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.770073,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.775065,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.780061,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.785077,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.79007,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.795061,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.800064,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.805069,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.810063,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.815065,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.820069,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.825065,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
0.830064,0.595482,-0.40664,0.488911,1.57142,-0.000388,-3.14096
