Timestamp,x2,y2,z2,roll2,pitch2,yaw2
0.530245,0.0597339,0.30752,0.753489,1.47116,1.50515,-0.327266
0.541827,0.0597292,0.307548,0.753551,1.44049,1.50449,-0.35835
0.552349,0.0597087,0.307501,0.753441,1.39991,1.50422,-0.399049
0.58807,0.0596978,0.307453,0.753373,1.41808,1.50489,-0.380748
0.620232,0.0596921,0.307415,0.753298,1.42413,1.50468,-0.374724
0.656833,0.0596849,0.307405,0.753312,1.42956,1.50534,-0.369419
0.689326,0.059684,0.307436,0.753438,1.42465,1.50483,-0.374095
0.722273,0.0596781,0.307435,0.753494,1.44526,1.50556,-0.353413
0.755103,0.0596835,0.307486,0.753671,1.4542,1.50451,-0.344415
0.789261,0.0596698,0.307437,0.753604,1.44093,1.50533,-0.357983
0.821728,0.0596535,0.307412,0.753592,1.41927,1.50556,-0.379657
0.855478,0.0596361,0.307353,0.753484,1.40858,1.50604,-0.390434
0.889373,0.0596253,0.307291,0.753355,1.42076,1.50617,-0.37794
0.922621,0.0596331,0.307315,0.753467,1.43096,1.50581,-0.367812
0.952938,0.0596333,0.307318,0.753475,1.42228,1.50582,-0.376638
0.986117,0.0596333,0.307285,0.753423,1.44414,1.50639,-0.354542
1.01746,0.0596548,0.307317,0.753497,1.4313,1.50606,-0.367565
1.04984,0.0596764,0.307334,0.753546,1.42942,1.5057,-0.369445
1.08318,0.0596963,0.307356,0.753622,1.42944,1.50587,-0.369538
1.11593,0.0597054,0.307318,0.75353,1.44139,1.50672,-0.357339
1.14867,0.0597119,0.307256,0.753316,1.42685,1.50821,-0.372077
1.18195,0.0597443,0.307261,0.753313,1.42461,1.50745,-0.374564
1.21528,0.059762,0.307285,0.753368,1.41069,1.50709,-0.388195
1.24776,0.0597931,0.307322,0.753411,1.46259,1.50794,-0.335522
1.28111,0.0597902,0.30728,0.753287,1.46007,1.50742,-0.338451
1.31397,0.059797,0.307314,0.753306,1.44754,1.50745,-0.351088
1.34733,0.0598052,0.307319,0.753283,1.46527,1.50726,-0.333138
1.37987,0.0598097,0.307376,0.753374,1.45229,1.50741,-0.346053
1.41357,0.0598233,0.307446,0.753459,1.46068,1.50654,-0.337653
1.446,0.0598041,0.30737,0.753213,1.43616,1.50711,-0.36231
1.47859,0.0597967,0.307378,0.75318,1.414,1.50463,-0.385169
1.51244,0.0597888,0.30736,0.753112,1.38674,1.50577,-0.412887
1.54756,0.0597853,0.307392,0.753086,1.40746,1.50631,-0.39218
1.57867,0.0598077,0.307481,0.753249,1.43253,1.50549,-0.36686
1.61129,0.059804,0.307473,0.753118,1.4067,1.50778,-0.392485
1.64928,0.0598206,0.307552,0.753242,1.43372,1.50711,-0.364864
1.67927,0.0598195,0.307569,0.75323,1.45214,1.50682,-0.346144
1.71236,0.0598038,0.307536,0.753166,1.45238,1.50712,-0.346378
1.74563,0.0598079,0.30756,0.753167,1.4254,1.50647,-0.373099
1.77926,0.0598185,0.307593,0.753255,1.47209,1.50701,-0.325942
1.81108,0.0598066,0.307554,0.753151,1.43,1.50582,-0.368397
1.84478,0.0598086,0.307564,0.753183,1.45048,1.5062,-0.347837
1.87949,0.0598063,0.307556,0.753165,1.44318,1.50642,-0.355141
1.91047,0.0598045,0.307556,0.753172,1.49305,1.50621,-0.304644
1.94434,0.0597982,0.307534,0.753107,1.46046,1.50828,-0.337743
1.97555,0.0598038,0.307529,0.75313,1.47455,1.50827,-0.323451
2.0094,0.0597972,0.307521,0.753188,1.47736,1.50789,-0.321021
2.04084,0.0598004,0.307564,0.753415,1.46384,1.5063,-0.334693
2.07367,0.0597836,0.3075,0.753297,1.41762,1.50668,-0.381021
2.10623,0.0597987,0.307518,0.753451,1.44925,1.50597,-0.349773
2.14146,0.05979,0.307456,0.753337,1.43002,1.50559,-0.368965
2.17408,0.0597659,0.307364,0.753194,1.42749,1.5076,-0.371197
2.20713,0.0597799,0.30741,0.753341,1.44726,1.50841,-0.351359
2.23997,0.059754,0.307342,0.753246,1.45732,1.5079,-0.341179
2.27315,0.0597471,0.307316,0.753205,1.45112,1.50763,-0.347357
2.30412,0.0597465,0.307264,0.753112,1.44154,1.50744,-0.357046
2.33885,0.0597519,0.307273,0.753202,1.41196,1.50616,-0.386721
2.37224,0.0597582,0.307285,0.753246,1.43332,1.50644,-0.365474
2.40519,0.0597648,0.307291,0.753218,1.45505,1.50777,-0.34327
2.43688,0.059753,0.307276,0.753216,1.40157,1.50644,-0.396977
2.46017,0.0597587,0.307282,0.753258,1.42151,1.50633,-0.376561
2.50266,0.059744,0.307211,0.753081,1.40523,1.50732,-0.393209
2.53662,0.059754,0.307245,0.75313,1.43484,1.50775,-0.363663
2.56827,0.0597586,0.307275,0.753197,1.43096,1.50704,-0.367598
2.60225,0.059766,0.307286,0.753206,1.42832,1.50613,-0.370466
2.63555,0.0597502,0.30727,0.753129,1.43252,1.50655,-0.366164
2.66854,0.0597549,0.307298,0.7532,1.44483,1.50616,-0.353581
2.70146,0.059751,0.307317,0.753212,1.43491,1.50626,-0.363723
2.73516,0.0597645,0.307409,0.753352,1.43374,1.50508,-0.364895
