Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.0127572,8.57092e-05,15.8068,-0.443572,19.6251,0.0137047,-0.00589427,-6.19483e-05
0.0138154,8.93292e-05,15.8068,-0.443569,19.6251,0.0137074,-0.00587778,-6.17624e-05
0.0147183,8.75151e-05,15.8068,-0.44357,19.6251,0.013706,-0.00588634,-6.18557e-05
0.0158537,8.75151e-05,15.8068,-0.44357,19.6251,0.013706,-0.00588634,-6.18557e-05
0.0168581,8.75166e-05,15.8068,-0.443569,19.6251,0.0137059,-0.00588669,-6.18557e-05
0.0177586,8.75166e-05,15.8068,-0.443569,19.6251,0.0137059,-0.00588669,-6.18557e-05
0.0188376,8.63851e-05,15.8068,-0.443569,19.6251,0.0137072,-0.00587854,-6.23463e-05
0.019823,8.75159e-05,15.8068,-0.443568,19.6251,0.0137059,-0.00588701,-6.18558e-05
0.0207293,8.57124e-05,15.8068,-0.443569,19.6251,0.0137045,-0.0058956,-6.19481e-05
0.021804,8.75185e-05,15.8068,-0.443568,19.6251,0.0137059,-0.00588736,-6.18556e-05
0.0228678,8.63865e-05,15.8068,-0.443568,19.6251,0.0137072,-0.0058792,-6.23462e-05
0.0240308,8.75146e-05,15.8068,-0.443567,19.6251,0.0137058,-0.00588766,-6.18558e-05
0.0247889,8.45782e-05,15.8068,-0.443569,19.6251,0.0137058,-0.00588777,-6.24389e-05
0.0258115,8.75188e-05,15.8068,-0.443566,19.6251,0.0137058,-0.00588801,-6.18556e-05
0.0266985,8.45809e-05,15.8068,-0.443569,19.6251,0.0137057,-0.00588811,-6.24387e-05
0.0277166,8.75175e-05,15.8068,-0.443566,19.6251,0.0137058,-0.00588833,-6.18556e-05
0.0286784,8.45798e-05,15.8068,-0.443568,19.6251,0.0137057,-0.00588843,-6.24388e-05
0.0298179,8.75175e-05,15.8068,-0.443565,19.6251,0.0137057,-0.00588866,-6.18556e-05
0.0307175,8.57117e-05,15.8069,-0.443566,19.6251,0.0137043,-0.00589723,-6.19481e-05
0.0317572,8.75178e-05,15.8068,-0.443564,19.6251,0.0137057,-0.00588899,-6.18556e-05
0.0326975,8.63865e-05,15.8068,-0.443565,19.6251,0.013707,-0.00588085,-6.23462e-05
0.0337968,8.27655e-05,15.8069,-0.443568,19.6251,0.0137042,-0.00589766,-6.25323e-05
0.0347073,8.45794e-05,15.8068,-0.443566,19.6251,0.0137056,-0.00588941,-6.24389e-05
0.0356998,8.93339e-05,15.8068,-0.443561,19.6251,0.013707,-0.00588142,-6.17621e-05
0.0367096,8.57112e-05,15.8069,-0.443564,19.6251,0.0137042,-0.00589822,-6.19482e-05
0.0377869,8.75173e-05,15.8068,-0.443562,19.6251,0.0137056,-0.00588997,-6.18557e-05
0.0387003,8.63889e-05,15.8068,-0.443563,19.6251,0.0137069,-0.00588185,-6.23462e-05
0.0396968,8.27665e-05,15.8069,-0.443566,19.6251,0.0137041,-0.00589864,-6.25322e-05
0.0407589,8.45804e-05,15.8068,-0.443564,19.6251,0.0137055,-0.0058904,-6.24388e-05
0.0417461,8.93347e-05,15.8068,-0.443559,19.6251,0.0137069,-0.00588241,-6.1762e-05
0.0427727,8.57119e-05,15.8069,-0.443562,19.6251,0.0137041,-0.0058992,-6.19481e-05
0.0437684,8.7518e-05,15.8068,-0.44356,19.6251,0.0137055,-0.00589096,-6.18556e-05
0.0448571,8.63896e-05,15.8068,-0.443561,19.6251,0.0137068,-0.00588284,-6.23461e-05
0.0457225,8.27672e-05,15.8069,-0.443564,19.6251,0.013704,-0.00589963,-6.25321e-05
0.0467017,8.45811e-05,15.8068,-0.443562,19.6251,0.0137054,-0.00589139,-6.24387e-05
0.0477214,8.93354e-05,15.8068,-0.443557,19.6251,0.0137068,-0.00588339,-6.1762e-05
0.0487333,8.57126e-05,15.8069,-0.44356,19.6251,0.013704,-0.00590019,-6.19481e-05
0.0497044,8.75188e-05,15.8068,-0.443559,19.6251,0.0137054,-0.00589195,-6.18556e-05
0.0507276,8.63903e-05,15.8068,-0.443559,19.6251,0.0137066,-0.00588382,-6.23461e-05
