Timestamp,X_objerr,Y_objerr
0.00493177,0.002491,0.000580869,0
0.00550444,0.002491,0.000580869,0
0.00643431,0.00249099,0.000580871,0
0.00746145,0.00249098,0.000580871,0
0.00844063,0.00249095,0.000580884,0
0.00983154,0.00249097,0.000580873,0
0.013067,0.00249094,0.000580886,0
0.0137412,0.00249096,0.000580877,0
0.0161539,0.00249095,0.000580877,0
0.0163863,0.00249091,0.000580891,0
0.0174229,0.00249091,0.000580891,0
0.0185067,0.0024909,0.000580893,0
0.0193746,0.0024909,0.000580893,0
0.0205897,0.00249089,0.000580893,0
0.0215132,0.00249089,0.000580895,0
0.0225068,0.00249092,0.000580884,0
0.0235465,0.00249088,0.000580897,0
0.0244156,0.00249088,0.000580897,0
0.0254085,0.00249107,0.000580892,0
0.026411,0.00249106,0.000580894,0
0.0275249,0.00249105,0.000580894,0
0.0284295,0.00249105,0.000580896,0
0.0294412,0.00249105,0.000580896,0
0.0304254,0.00249104,0.000580897,0
0.0313902,0.00249106,0.000580886,0
0.0324075,0.00249103,0.000580899,0
0.0333855,0.00249102,0.000580899,0
0.0343879,0.00249105,0.00058089,0
0.03543,0.00249101,0.000580901,0
0.0363779,0.00249101,0.000580903,0
0.0374225,0.00249104,0.000580892,0
0.0383961,0.002491,0.000580905,0
0.0393944,0.002491,0.000580905,0
0.0404179,0.00249102,0.000580896,0
0.0413883,0.00249099,0.000580907,0
0.0424016,0.00249098,0.000580909,0
0.0435229,0.00249101,0.000580898,0
0.0444571,0.00249097,0.00058091,0
0.0453746,0.00249097,0.000580911,0
0.0465134,0.00249099,0.000580901,0
0.047431,0.00249096,0.000580912,0
0.0483778,0.00249095,0.000580914,0
0.0493854,0.00249098,0.000580903,0
0.0504394,0.00249094,0.000580916,0
0.0514405,0.00249094,0.000580916,0
0.0524487,0.00249097,0.000580907,0
0.0534586,0.00249096,0.000580907,0
0.0543816,0.00249093,0.00058092,0
0.0554827,0.00249095,0.000580909,0
0.0564196,0.00249095,0.00058091,0
0.0574434,0.00249095,0.00058091,0
0.0584034,0.00249094,0.000580912,0
0.059406,0.00249093,0.000580912,0
0.0604231,0.0024909,0.000580925,0
0.0613902,0.00249092,0.000580914,0
0.0624467,0.00249092,0.000580916,0
0.0634414,0.00249088,0.000580927,0
0.0644422,0.00249088,0.000580929,0
0.0653782,0.0024909,0.000580918,0
0.0664407,0.00249087,0.000580931,0
0.0676191,0.00249086,0.000580931,0
0.0686839,0.00249086,0.000580931,0
0.0694862,0.00249085,0.000580933,0
0.0707973,0.00249085,0.000580933,0
0.0713878,0.00249084,0.000580935,0
0.0724291,0.00249084,0.000580936,0
0.0734555,0.00249084,0.000580936,0
0.0743766,0.00249086,0.000580927,0
0.0754866,0.00249083,0.000580938,0
0.0764491,0.00249082,0.00058094,0
0.0774666,0.00249085,0.000580929,0
0.078368,0.00249081,0.000580942,0
0.0794122,0.00249081,0.000580942,0
0.0808406,0.00249083,0.000580933,0
0.0814253,0.00249083,0.000580933,0
0.0825729,0.00249079,0.000580946,0
0.0836169,0.00249079,0.000580946,0
0.0844405,0.00249082,0.000580935,0
0.0856144,0.00249081,0.000580936,0
0.0865138,0.00249077,0.000580949,0
0.0874376,0.00249077,0.000580949,0
0.0884431,0.00249077,0.000580949,0
0.0898059,0.00249077,0.000580949,0
0.0904768,0.00249076,0.000580951,0
0.0914961,0.00249076,0.000580953,0
0.0923936,0.00249075,0.000580955,0
0.0936915,0.00249075,0.000580955,0
0.0945137,0.00249074,0.000580955,0
0.0956778,0.00249074,0.000580957,0
0.09636,0.00249073,0.000580957,0
0.0974164,0.00249076,0.000580947,0
0.0984687,0.00249072,0.000580959,0
0.0994368,0.00249069,0.000580971,0
0.100508,0.00249071,0.000580961,0
0.101461,0.00249071,0.000580962,0
0.102415,0.0024907,0.000580962,0
0.103478,0.0024907,0.000580964,0
0.104393,0.00249069,0.000580964,0
0.106101,0.00249046,0.000580984,0
0.106517,0.00249049,0.000580973,0
0.107726,0.00249048,0.000580975,0
0.108565,0.00249048,0.000580975,0
0.109511,0.00249048,0.000580977,0
0.110437,0.00249047,0.000580977,0
0.111451,0.0024905,0.000580967,0
0.112684,0.00249046,0.000580979,0
0.113586,0.00249046,0.00058098,0
0.114733,0.00249042,0.000580991,0
0.11583,0.00249048,0.000580971,0
0.116571,0.00249044,0.000580982,0
0.117538,0.00249044,0.000580984,0
0.118919,0.00249043,0.000580984,0
0.119493,0.00249046,0.000580975,0
0.120899,0.00249045,0.000580975,0
0.121714,0.00249045,0.000580977,0
0.122467,0.00249044,0.000580977,0
0.123426,0.00249044,0.000580978,0
0.124423,0.0024904,0.00058099,0
0.125377,0.00249043,0.00058098,0
0.126445,0.00249043,0.00058098,0
0.127409,0.00249042,0.000580982,0
0.128369,0.00249039,0.000580993,0
0.129444,0.00249041,0.000580984,0
0.130407,0.00249041,0.000580984,0
0.131474,0.00249037,0.000580997,0
0.132625,0.0024904,0.000580986,0
0.133426,0.00249039,0.000580988,0
0.134457,0.00249039,0.000580988,0
0.135437,0.00249038,0.00058099,0
0.136432,0.00249038,0.00058099,0
0.137419,0.00249037,0.000580991,0
0.138424,0.00249034,0.000581003,0
0.139387,0.00249036,0.000580993,0
0.140471,0.00249036,0.000580993,0
0.141426,0.00249036,0.000580995,0
0.142574,0.00249032,0.000581006,0
0.143421,0.00249035,0.000580997,0
0.144448,0.00249034,0.000580997,0
0.145399,0.00249034,0.000580999,0
0.146412,0.0024903,0.00058101,0
0.147398,0.00249033,0.000581001,0
0.148426,0.00249032,0.000581001,0
0.149412,0.00249032,0.000581003,0
0.150557,0.00249028,0.000581014,0
0.151596,0.00249031,0.000581004,0
0.152782,0.00249031,0.000581004,0
0.153582,0.00249027,0.000581016,0
0.154668,0.00249027,0.000581017,0
0.155654,0.00249029,0.000581006,0
0.156422,0.00249029,0.000581008,0
0.157439,0.00249029,0.000581008,0
0.158529,0.00249028,0.000581008,0
0.159471,0.00249024,0.000581021,0
0.160472,0.00249024,0.000581021,0
0.161414,0.00249027,0.000581012,0
0.162373,0.0024903,0.000581001,0
0.163438,0.00249026,0.000581014,0
0.164411,0.00249026,0.000581014,0
0.165429,0.00249026,0.000581014,0
0.166383,0.00249025,0.000581015,0
0.167522,0.00249025,0.000581016,0
0.168434,0.00249024,0.000581017,0
0.169411,0.00249024,0.000581017,0
0.170433,0.00249023,0.000581019,0
0.171398,0.00249023,0.000581019,0
0.172383,0.0024902,0.00058103,0
0.173422,0.00249022,0.000581021,0
0.174364,0.00249022,0.000581021,0
0.17544,0.00249021,0.000581023,0
0.176398,0.00249021,0.000581023,0
0.177417,0.0024902,0.000581025,0
0.178464,0.00249017,0.000581036,0
0.179376,0.0024902,0.000581027,0
0.180442,0.00249019,0.000581027,0
0.181614,0.00249019,0.000581028,0
0.182423,0.00249019,0.000581028,0
0.183438,0.00249015,0.000581041,0
0.184432,0.00249014,0.000581042,0
0.185501,0.00249017,0.000581032,0
0.186424,0.00249016,0.000581032,0
0.187398,0.00249013,0.000581045,0
0.188399,0.00249015,0.000581034,0
0.189428,0.00249015,0.000581036,0
0.190425,0.00249011,0.000581047,0
0.191426,0.00249014,0.000581038,0
0.192441,0.00249013,0.000581038,0
0.193428,0.00249013,0.00058104,0
0.194428,0.00249009,0.000581051,0
0.195374,0.00249012,0.000581041,0
0.196603,0.00249011,0.000581042,0
0.197411,0.00249011,0.000581043,0
0.198436,0.00249011,0.000581043,0
0.199373,0.0024901,0.000581045,0
0.200394,0.0024901,0.000581045,0
0.201426,0.00249006,0.000581058,0
0.20242,0.00249009,0.000581047,0
0.203516,0.00249008,0.000581049,0
0.204392,0.00249005,0.00058106,0
0.205472,0.00249007,0.000581051,0
0.206425,0.00249004,0.000581062,0
0.207428,0.00249003,0.000581064,0
0.208423,0.00249006,0.000581053,0
0.209427,0.00249005,0.000581054,0
0.210532,0.00249002,0.000581066,0
0.211386,0.00249001,0.000581067,0
0.21264,0.00249004,0.000581056,0
0.213383,0.00249,0.000581069,0
0.214398,0.00249003,0.000581058,0
0.215451,0.00249003,0.00058106,0
0.216402,0.00248999,0.000581071,0
0.217427,0.00248999,0.000581073,0
0.218485,0.00249001,0.000581062,0
0.219432,0.00249001,0.000581064,0
0.220463,0.00248997,0.000581075,0
0.221416,0.00248997,0.000581075,0
0.222439,0.00248996,0.000581077,0
0.223421,0.00248996,0.000581078,0
0.224428,0.00248998,0.000581068,0
0.225422,0.00249017,0.000581062,0
0.226374,0.00249014,0.000581074,0
0.22744,0.00249016,0.000581064,0
0.228434,0.00249016,0.000581064,0
0.229466,0.00249012,0.000581077,0
0.230434,0.00249015,0.000581066,0
0.231378,0.00249014,0.000581068,0
0.23243,0.00249011,0.000581079,0
0.233389,0.00249014,0.00058107,0
0.234432,0.00249013,0.00058107,0
0.235445,0.0024901,0.000581083,0
0.236435,0.00249009,0.000581083,0
0.23744,0.00249012,0.000581073,0
0.238364,0.00249008,0.000581085,0
0.239467,0.00249008,0.000581086,0
0.240431,0.0024901,0.000581075,0
0.24143,0.00249007,0.000581088,0
0.242443,0.00249006,0.000581088,0
0.24342,0.00249009,0.000581079,0
0.244434,0.00249005,0.00058109,0
0.245415,0.00249005,0.000581092,0
0.246415,0.00249007,0.000581081,0
0.247479,0.00249007,0.000581081,0
0.248434,0.00249003,0.000581094,0
0.249432,0.00249006,0.000581085,0
0.250413,0.00249006,0.000581085,0
0.251374,0.00249006,0.000581085,0
0.252494,0.00249005,0.000581087,0
0.253459,0.00249004,0.000581088,0
0.254422,0.00249001,0.0005811,0
0.255369,0.00249003,0.00058109,0
0.256548,0.00249003,0.00058109,0
