Timestamp,q1,q2,q3,q4,q5,q6,q7
0.0161361,2.65973,0.0522822,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.01729,2.65973,0.0522821,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0184613,2.65973,0.0522821,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.019785,2.65973,0.052282,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0203401,2.65973,0.052282,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0214969,2.65973,0.052282,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0228584,2.65973,0.0522819,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0239347,2.65973,0.0522819,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0243979,2.65973,0.0522819,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0256342,2.65973,0.0522818,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0267975,2.65973,0.0522818,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0274333,2.65973,0.0522817,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0285672,2.65973,0.0522817,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0296992,2.65973,0.0522817,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0303337,2.65973,0.0522816,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0315028,2.65973,0.0522816,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0326793,2.65973,0.0522815,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.033341,2.65973,0.0522815,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0346254,2.65973,0.0522815,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0356842,2.65973,0.0522814,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0363207,2.65973,0.0522814,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.037517,2.65973,0.0522813,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.03866,2.65973,0.0522813,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0393043,2.65973,0.0522813,-2.69549,-1.61449,0.0107463,-1.56695,0.087382
0.0404601,2.65973,0.0522812,-2.69549,-1.61449,0.0107463,-1.56694,0.087382
0.0416823,2.65973,0.0522812,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.042308,2.65973,0.0522811,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0434939,2.65973,0.0522811,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0446719,2.65973,0.0522811,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0452717,2.65973,0.052281,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0464581,2.65973,0.052281,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0476267,2.65973,0.052281,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0482403,2.65973,0.0522809,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0494411,2.65973,0.0522809,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0506121,2.65973,0.0522808,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0512544,2.65973,0.0522808,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0524269,2.65973,0.0522808,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0535753,2.65973,0.0522807,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0542159,2.65973,0.0522807,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0554431,2.65973,0.0522806,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0565985,2.65973,0.0522806,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0571881,2.65973,0.0522806,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0583946,2.65973,0.0522805,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0595565,2.65973,0.0522805,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0602707,2.65973,0.0522804,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0612923,2.65973,0.0522804,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0624957,2.65973,0.0522804,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0636932,2.65973,0.0522803,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0642436,2.65973,0.0522803,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0654439,2.65973,0.0522802,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.066656,2.65973,0.0522802,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0672391,2.65973,0.0522802,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0684855,2.65973,0.0522801,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0696606,2.65973,0.0522801,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0703344,2.65973,0.0522801,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0714733,2.65973,0.05228,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0726381,2.65973,0.05228,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0732957,2.65973,0.0522799,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0744552,2.65973,0.0522799,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0757081,2.65973,0.0522799,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.076269,2.65973,0.0522798,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0774571,2.65973,0.0522798,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0791348,2.65973,0.0522797,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0792444,2.65973,0.0522797,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0808231,2.65973,0.0522797,-2.69549,-1.61449,0.0107462,-1.56694,0.087382
0.0816575,2.65973,0.0522796,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0825596,2.65973,0.0522796,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0836063,2.65973,0.0522795,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0847122,2.65973,0.0522795,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0853148,2.65973,0.0522795,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0864986,2.65973,0.0522794,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0876383,2.65973,0.0522794,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0889621,2.65973,0.0522793,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0897276,2.65973,0.0522793,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0903636,2.65973,0.0522793,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0916219,2.65973,0.0522792,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0927685,2.65973,0.0522792,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0935056,2.65973,0.0522792,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0954633,2.65973,0.0522791,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0955375,2.65973,0.0522791,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0966279,2.65973,0.052279,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0978256,2.65973,0.052279,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.098461,2.65973,0.052279,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.0996154,2.65973,0.0522789,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.100787,2.65973,0.0522789,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.101411,2.65973,0.0522788,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.102673,2.65973,0.0522788,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.103817,2.65973,0.0522788,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.10447,2.65973,0.0522787,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.106077,2.65973,0.0522787,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.1065,2.65973,0.0522786,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.107716,2.65973,0.0522786,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.108802,2.65973,0.0522786,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.109447,2.65973,0.0522785,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.110615,2.65973,0.0522785,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.1129,2.65973,0.0522784,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.11432,2.65973,0.0522784,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.115271,2.65973,0.0522783,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.116263,2.65973,0.0522783,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.117048,2.65973,0.0522783,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.118876,2.65973,0.0522782,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.119178,2.65973,0.0522782,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.120146,2.65973,0.0522781,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.120839,2.65973,0.0522781,-2.69549,-1.61449,0.0107461,-1.56694,0.087382
0.122175,2.65973,0.0522781,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.124032,2.65973,0.052278,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.12492,2.65973,0.0522779,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.12618,2.65973,0.0522779,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.127845,2.65973,0.0522779,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.12797,2.65973,0.0522778,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.129078,2.65973,0.0522778,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.130944,2.65973,0.0522777,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.131189,2.65973,0.0522777,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.132105,2.65973,0.0522777,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.133231,2.65973,0.0522776,-2.69549,-1.61449,0.010746,-1.56694,0.087382
0.134179,2.65973,0.0522776,-2.69549,-1.61449,0.010746,-1.56694,0.087382
