Timestamp,X_hat,Y_hat
0.00521447,-0.055092,0.00853689,0
0.00555708,-0.055092,0.00853689,0
0.00634338,-0.0550921,0.00853689,0
0.00742114,-0.055093,0.00853253,0
0.00840953,-0.055092,0.00853689,0
0.0093957,-0.055093,0.00853253,0
0.0107269,-0.055093,0.00853253,0
0.0114696,-0.055092,0.00853689,0
0.0124767,-0.055092,0.00853689,0
0.0137781,-0.055093,0.00853253,0
0.0143862,-0.055092,0.00853688,0
0.0154754,-0.055093,0.00853253,0
0.0163528,-0.055092,0.00853688,0
0.0173457,-0.055092,0.00853688,0
0.0183064,-0.055093,0.00853252,0
0.0197972,-0.055092,0.00853688,0
0.0204129,-0.055093,0.00853252,0
0.0212877,-0.055092,0.00853688,0
0.0224752,-0.055093,0.00853252,0
0.0235096,-0.055092,0.00853687,0
0.0243701,-0.055093,0.00853252,0
0.0253904,-0.0550919,0.00853688,0
0.0263579,-0.0550929,0.00853251,0
0.0274486,-0.0550919,0.00853687,0
0.0284935,-0.0550929,0.00853251,0
0.029351,-0.0550919,0.00853687,0
0.0303794,-0.0550929,0.00853251,0
0.0313577,-0.0550919,0.00853687,0
0.03243,-0.0550929,0.00853251,0
0.0333672,-0.0550919,0.00853686,0
0.0343644,-0.0550929,0.00853251,0
0.0353574,-0.0550919,0.00853687,0
0.0363413,-0.0550928,0.0085325,0
0.0373918,-0.0550919,0.00853686,0
0.0383253,-0.0550929,0.00853251,0
0.0393401,-0.0550918,0.00853686,0
0.0403546,-0.0550928,0.0085325,0
0.0414662,-0.0550919,0.00853686,0
0.0423664,-0.0550928,0.0085325,0
0.0433495,-0.0550918,0.00853686,0
0.044418,-0.0550928,0.0085325,0
0.0454075,-0.0550918,0.00853685,0
0.0463413,-0.0550928,0.0085325,0
0.0473351,-0.0550918,0.00853686,0
0.0484087,-0.0550928,0.00853249,0
0.0494177,-0.0550918,0.00853685,0
0.0503572,-0.0550928,0.0085325,0
0.0513869,-0.0550918,0.00853685,0
0.0523418,-0.0550928,0.00853249,0
0.0535013,-0.0550918,0.00853685,0
0.0543623,-0.0550927,0.00853248,0
0.0554573,-0.0550918,0.00853685,0
0.0563488,-0.0550928,0.00853249,0
0.0573313,-0.0550918,0.00853685,0
0.0583672,-0.0550927,0.00853248,0
0.0593151,-0.0550918,0.00853685,0
0.0603342,-0.0550917,0.00853684,0
0.0613637,-0.0550928,0.00853249,0
0.062303,-0.0550928,0.00853249,0
0.0633173,-0.0550917,0.00853684,0
0.0643094,-0.0550918,0.00853684,0
0.0653145,-0.0550927,0.00853248,0
0.0663518,-0.0550927,0.00853248,0
0.067665,-0.0550927,0.00853248,0
0.0686266,-0.0550927,0.00853248,0
0.0694276,-0.0550917,0.00853684,0
0.0706224,-0.0550927,0.00853247,0
0.0714448,-0.0550917,0.00853684,0
0.0723347,-0.0550917,0.00853683,0
0.0733319,-0.0550927,0.00853247,0
0.074313,-0.0550927,0.00853247,0
0.0753291,-0.0550927,0.00853247,0
0.0764219,-0.0550917,0.00853683,0
0.0773306,-0.0550927,0.00853247,0
0.0783422,-0.0550927,0.00853247,0
0.0793785,-0.0550917,0.00853682,0
0.0803329,-0.0550927,0.00853247,0
0.0813179,-0.0550917,0.00853683,0
0.0826536,-0.0550926,0.00853246,0
0.0833982,-0.0550917,0.00853683,0
0.0846636,-0.0550927,0.00853247,0
0.0855167,-0.0550916,0.00853682,0
0.0865792,-0.0550926,0.00853246,0
0.0873448,-0.0550917,0.00853682,0
0.0883628,-0.0550926,0.00853246,0
0.0895786,-0.0550916,0.00853682,0
0.0904137,-0.0550926,0.00853246,0
0.0913886,-0.0550916,0.00853682,0
0.092373,-0.0550926,0.00853246,0
0.0937432,-0.0550916,0.00853681,0
0.0943795,-0.0550926,0.00853246,0
0.0954378,-0.0550916,0.00853682,0
0.0963861,-0.0550926,0.00853245,0
0.097382,-0.0550916,0.00853681,0
0.0984367,-0.0550926,0.00853245,0
0.0993402,-0.0550916,0.00853681,0
0.100578,-0.0550926,0.00853245,0
0.101331,-0.0550916,0.00853681,0
0.102345,-0.0550926,0.00853245,0
0.103354,-0.0550916,0.00853681,0
0.104359,-0.0550926,0.00853245,0
0.105414,-0.0550916,0.00853681,0
0.106551,-0.0550926,0.00853245,0
0.107428,-0.0550916,0.00853681,0
0.108533,-0.0550926,0.00853245,0
0.109374,-0.0550916,0.0085368,0
0.110397,-0.0550926,0.00853244,0
0.111679,-0.0550926,0.00853244,0
0.112462,-0.0550926,0.00853244,0
0.113852,-0.0550916,0.0085368,0
0.115037,-0.0550926,0.00853244,0
0.115691,-0.0550916,0.0085368,0
0.116763,-0.0550926,0.00853244,0
0.117326,-0.0550916,0.0085368,0
0.11904,-0.0550926,0.00853244,0
0.119601,-0.0550916,0.0085368,0
0.121116,-0.0550926,0.00853244,0
0.121982,-0.0550916,0.00853679,0
0.122603,-0.0550925,0.00853243,0
0.123322,-0.0550916,0.00853679,0
0.124288,-0.0550916,0.00853679,0
0.125317,-0.0550915,0.00853679,0
0.126324,-0.0550915,0.00853679,0
0.127291,-0.0550915,0.00853679,0
0.128328,-0.0550925,0.00853243,0
0.129333,-0.0550915,0.00853679,0
0.130312,-0.0550925,0.00853243,0
0.131697,-0.0550915,0.00853678,0
0.132331,-0.0550925,0.00853243,0
0.133618,-0.0550925,0.00853243,0
0.134424,-0.0550925,0.00853242,0
0.135402,-0.0550915,0.00853678,0
0.136495,-0.0550925,0.00853242,0
0.137328,-0.0550915,0.00853678,0
0.138359,-0.0550925,0.00853242,0
0.139405,-0.0550915,0.00853678,0
0.140329,-0.0550925,0.00853242,0
0.14137,-0.0550914,0.00853677,0
0.142374,-0.0550925,0.00853242,0
0.143326,-0.0550915,0.00853678,0
0.144412,-0.0550925,0.00853242,0
0.145321,-0.0550914,0.00853677,0
0.146339,-0.0550924,0.00853242,0
0.14737,-0.0550915,0.00853678,0
0.148306,-0.0550924,0.00853241,0
0.149382,-0.0550914,0.00853677,0
0.150878,-0.0550924,0.00853241,0
0.151748,-0.0550924,0.00853241,0
0.152859,-0.0550914,0.00853677,0
0.153443,-0.0550924,0.00853241,0
0.154318,-0.0550914,0.00853677,0
0.155397,-0.0550924,0.00853241,0
0.156338,-0.0550914,0.00853676,0
0.15748,-0.0550914,0.00853676,0
0.158284,-0.0550924,0.00853241,0
0.159333,-0.0550924,0.0085324,0
0.16045,-0.0550924,0.0085324,0
0.161324,-0.0550914,0.00853676,0
0.162318,-0.0550924,0.0085324,0
0.163319,-0.0550914,0.00853676,0
0.164334,-0.0550914,0.00853676,0
0.165326,-0.0550924,0.0085324,0
0.166326,-0.0550914,0.00853676,0
0.167326,-0.0550924,0.0085324,0
0.168353,-0.0550914,0.00853676,0
0.169335,-0.0550924,0.0085324,0
0.170322,-0.0550913,0.00853675,0
0.171423,-0.0550913,0.00853675,0
0.172413,-0.0550923,0.00853239,0
0.173301,-0.0550914,0.00853676,0
0.174315,-0.0550923,0.00853239,0
0.175318,-0.0550913,0.00853675,0
0.176319,-0.0550923,0.00853239,0
0.177301,-0.0550913,0.00853675,0
0.178532,-0.0550923,0.00853239,0
0.179337,-0.0550913,0.00853675,0
0.180491,-0.0550923,0.00853239,0
0.181844,-0.0550913,0.00853675,0
0.182823,-0.0550923,0.00853238,0
0.183315,-0.0550923,0.00853238,0
0.184285,-0.0550923,0.00853239,0
0.18536,-0.0550913,0.00853674,0
0.18632,-0.0550923,0.00853238,0
0.187364,-0.0550913,0.00853674,0
0.188311,-0.0550923,0.00853239,0
0.189308,-0.0550913,0.00853674,0
0.190325,-0.0550923,0.00853238,0
0.191301,-0.0550913,0.00853674,0
0.192301,-0.0550923,0.00853238,0
0.193286,-0.0550913,0.00853674,0
0.194312,-0.0550922,0.00853238,0
0.195341,-0.0550913,0.00853674,0
0.196423,-0.0550922,0.00853238,0
0.197299,-0.0550912,0.00853673,0
0.198314,-0.0550922,0.00853238,0
0.19935,-0.0550912,0.00853673,0
0.200347,-0.0550922,0.00853237,0
0.201366,-0.0550922,0.00853237,0
0.202452,-0.0550922,0.00853237,0
0.203324,-0.0550912,0.00853673,0
0.204452,-0.0550922,0.00853237,0
0.205317,-0.0550912,0.00853673,0
0.206308,-0.0550922,0.00853237,0
0.207709,-0.0550922,0.00853237,0
0.208401,-0.0550912,0.00853673,0
0.209322,-0.0550922,0.00853237,0
0.210499,-0.0550922,0.00853236,0
0.211353,-0.0550912,0.00853672,0
0.21236,-0.0550922,0.00853237,0
0.213319,-0.0550922,0.00853237,0
0.214363,-0.0550922,0.00853236,0
0.215315,-0.0550922,0.00853236,0
0.216346,-0.0550912,0.00853672,0
0.217273,-0.0550921,0.00853236,0
0.218431,-0.0550912,0.00853672,0
0.219315,-0.0550911,0.00853671,0
0.220322,-0.0550911,0.00853671,0
0.221456,-0.0550921,0.00853235,0
0.222273,-0.0550921,0.00853235,0
0.223342,-0.0550921,0.00853235,0
0.224266,-0.0550921,0.00853235,0
0.225301,-0.0550921,0.00853235,0
0.226329,-0.0550921,0.00853235,0
0.227296,-0.0550921,0.00853235,0
0.228279,-0.055092,0.00853234,0
0.229259,-0.055091,0.0085367,0
0.230342,-0.0550921,0.00853235,0
0.231343,-0.055091,0.0085367,0
0.23229,-0.055091,0.0085367,0
0.233315,-0.0550911,0.00853671,0
