Timestamp,x,y,z,R,P,Y
0.0125824,0.381208,-0.00304242,0.906831,-0.0117258,0.00139565,0.0511199
0.0137263,0.381208,-0.00304242,0.906831,-0.0117258,0.00139565,0.0511199
0.0145538,0.381208,-0.00304244,0.906831,-0.0117257,0.00139592,0.0511199
0.015604,0.381208,-0.00304244,0.906831,-0.0117257,0.00139592,0.0511199
0.0165518,0.381208,-0.00304245,0.906831,-0.0117257,0.00139618,0.0511199
0.0176584,0.381208,-0.00304245,0.906831,-0.0117257,0.00139618,0.0511199
0.0186518,0.381208,-0.00304246,0.906831,-0.0117256,0.00139631,0.0511199
0.0197266,0.381208,-0.00304247,0.906831,-0.0117256,0.00139644,0.0511199
0.0205748,0.381208,-0.00304249,0.906831,-0.0117256,0.0013967,0.0511199
0.0215906,0.381208,-0.00304249,0.906831,-0.0117256,0.0013967,0.0511199
0.0228367,0.381208,-0.0030425,0.906831,-0.0117255,0.00139683,0.0511199
0.0236102,0.381208,-0.00304251,0.906831,-0.0117255,0.00139696,0.0511199
0.0245972,0.381209,-0.00304252,0.906831,-0.0117255,0.00139709,0.0511199
0.025618,0.381209,-0.00304253,0.906831,-0.0117255,0.00139723,0.0511199
0.0265401,0.381209,-0.00304254,0.906831,-0.0117254,0.00139736,0.0511199
0.0275766,0.381209,-0.00304255,0.90683,-0.0117254,0.00139749,0.0511199
0.0285515,0.381209,-0.00304256,0.90683,-0.0117254,0.00139762,0.0511199
0.0295835,0.381209,-0.00304257,0.90683,-0.0117254,0.00139775,0.0511199
0.0305496,0.381209,-0.00304259,0.90683,-0.0117253,0.00139801,0.0511199
0.0315331,0.381209,-0.00304259,0.90683,-0.0117253,0.00139801,0.0511199
0.0325346,0.381209,-0.0030426,0.90683,-0.0117253,0.00139814,0.0511199
0.033527,0.381209,-0.00304261,0.90683,-0.0117252,0.0013984,0.0511199
0.03461,0.381209,-0.00304261,0.90683,-0.0117252,0.0013984,0.0511199
0.0355644,0.381209,-0.00304262,0.90683,-0.0117252,0.00139854,0.0511199
0.0365684,0.381209,-0.00304264,0.90683,-0.0117252,0.0013988,0.0511199
0.0375993,0.381209,-0.00304264,0.90683,-0.0117252,0.0013988,0.0511199
0.038553,0.381209,-0.00304265,0.90683,-0.0117251,0.00139893,0.0511199
0.0395478,0.381209,-0.00304267,0.90683,-0.0117251,0.00139919,0.0511199
0.0405843,0.381209,-0.00304267,0.90683,-0.0117251,0.00139919,0.0511199
0.0415493,0.381209,-0.00304268,0.90683,-0.011725,0.00139932,0.0511199
0.0425608,0.381209,-0.0030427,0.90683,-0.011725,0.00139958,0.05112
0.0436224,0.381209,-0.0030427,0.90683,-0.011725,0.00139958,0.05112
0.0445863,0.381209,-0.00304271,0.90683,-0.011725,0.00139971,0.05112
0.04557,0.381209,-0.00304273,0.90683,-0.0117249,0.00139998,0.05112
0.0465746,0.381209,-0.00304273,0.90683,-0.0117249,0.00139998,0.05112
0.0475491,0.381209,-0.00304274,0.90683,-0.0117249,0.00140011,0.05112
0.0485551,0.381209,-0.00304276,0.90683,-0.0117248,0.00140037,0.05112
0.0495108,0.381209,-0.00304276,0.90683,-0.0117248,0.00140037,0.05112
0.0505939,0.381209,-0.00304277,0.90683,-0.0117248,0.0014005,0.05112
0.0515419,0.381209,-0.00304278,0.90683,-0.0117248,0.00140076,0.05112
0.0525014,0.381209,-0.00304279,0.90683,-0.0117247,0.00140089,0.05112
0.0535577,0.381209,-0.00304279,0.90683,-0.0117247,0.00140089,0.05112
0.0545949,0.381209,-0.00304281,0.90683,-0.0117247,0.00140116,0.05112
0.0556771,0.38121,-0.00304282,0.90683,-0.0117247,0.00140129,0.05112
0.0565814,0.38121,-0.00304282,0.90683,-0.0117247,0.00140129,0.05112
0.0575595,0.38121,-0.00304284,0.90683,-0.0117246,0.00140155,0.05112
0.0585526,0.38121,-0.00304285,0.90683,-0.0117246,0.00140168,0.05112
0.0595763,0.38121,-0.00304285,0.90683,-0.0117246,0.00140168,0.05112
0.0605646,0.38121,-0.00304287,0.906829,-0.0117245,0.00140194,0.05112
0.0615372,0.38121,-0.00304288,0.906829,-0.0117245,0.00140207,0.05112
0.0625526,0.38121,-0.00304288,0.906829,-0.0117245,0.00140207,0.05112
0.0636657,0.38121,-0.00304289,0.906829,-0.0117245,0.0014022,0.05112
0.0646408,0.38121,-0.00304291,0.906829,-0.0117244,0.00140247,0.05112
0.0655324,0.38121,-0.00304291,0.906829,-0.0117244,0.00140247,0.05112
0.0665493,0.38121,-0.00304292,0.906829,-0.0117244,0.0014026,0.05112
0.0676009,0.38121,-0.00304293,0.906829,-0.0117244,0.00140286,0.05112
0.0686725,0.38121,-0.00304293,0.906829,-0.0117244,0.00140286,0.05112
0.0696422,0.38121,-0.00304294,0.906829,-0.0117243,0.00140299,0.05112
0.0707832,0.38121,-0.00304295,0.906829,-0.0117243,0.00140312,0.05112
