Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.00811308,28.3141,-9.45121,20.7129,32.6939,7.95317,0.38477,-10.5602
0.00910884,28.2719,-9.38331,20.6681,32.737,7.91135,0.391686,-10.5934
0.0101349,27.8738,-9.18527,20.3347,32.8224,7.89425,0.353356,-10.6208
0.0109474,28.2222,-9.3126,20.617,32.7812,7.8696,0.397962,-10.6273
0.0119571,28.1746,-9.24432,20.5678,32.8238,7.82893,0.40493,-10.6602
0.0129484,28.5221,-9.37082,20.8493,32.7825,7.80411,0.449498,-10.6667
0.0139107,27.6876,-8.91692,20.1411,32.9908,7.73206,0.382176,-10.7541
0.0149046,27.6346,-8.84783,20.0872,33.0335,7.69159,0.388946,-10.788
0.0159449,27.981,-8.97326,20.3674,32.9923,7.66659,0.43347,-10.7944
0.0169449,27.9447,-8.91225,20.3272,33.0309,7.6267,0.442345,-10.8273
0.0179724,27.5212,-8.66478,19.963,33.1494,7.57323,0.415387,-10.8867
0.0188855,27.8664,-8.78906,20.2419,33.1082,7.54801,0.459861,-10.8931
0.0199373,27.8244,-8.72691,20.1969,33.1468,7.50885,0.46858,-10.926
0.0209957,27.7908,-8.66912,20.1588,33.1831,7.47017,0.47841,-10.9583
0.0219389,27.0222,-8.30276,19.5163,33.3399,7.44422,0.408158,-11.0107
0.023058,27.3662,-8.42595,19.7939,33.2988,7.41882,0.452587,-11.0171
0.0239365,27.3272,-8.36722,19.7513,33.3352,7.38079,0.462245,-11.0494
0.0249234,26.9298,-8.13803,19.409,33.4442,7.33034,0.439755,-11.107
0.025944,27.2726,-8.26003,19.6852,33.4031,7.30473,0.484133,-11.1134
0.0269363,27.2422,-8.20572,19.6496,33.437,7.26697,0.495006,-11.1454
0.0279229,26.8487,-7.9813,19.3107,33.5429,7.21834,0.473826,-11.2016
0.0289198,27.1903,-8.10211,19.5856,33.5018,7.19253,0.518153,-11.208
0.0299501,27.1612,-8.0495,19.5511,33.5343,7.15555,0.529639,-11.2392
0.0309339,27.1399,-8.00072,19.5229,33.5647,7.11897,0.542133,-11.2698
0.0319272,27.1114,-7.94908,19.4888,33.5963,7.08259,0.553962,-11.3006
0.0329273,27.0832,-7.89804,19.4549,33.6274,7.04633,0.566025,-11.3314
0.0339016,26.3493,-7.56009,18.8431,33.7703,7.02687,0.502191,-11.3795
0.0351008,26.6888,-7.67896,19.1157,33.7293,7.00074,0.546439,-11.3858
0.035973,26.6621,-7.62975,19.0832,33.759,6.96522,0.559043,-11.4159
0.0369549,26.2928,-7.42268,18.7648,33.8551,6.92029,0.542411,-11.469
0.0381333,26.631,-7.54032,19.0361,33.8141,6.89395,0.586606,-11.4753
0.0389661,26.612,-7.49465,19.0097,33.8417,6.85857,0.60027,-11.505
0.0399843,26.6006,-7.45239,18.9896,33.8675,6.82352,0.614854,-11.5339
0.0409611,26.5816,-7.40729,18.9633,33.8944,6.78868,0.628793,-11.5631
0.0419403,26.5631,-7.36258,18.9374,33.9208,6.75396,0.642923,-11.5919
0.0430637,26.5444,-7.31814,18.9112,33.9469,6.71945,0.657187,-11.6208
0.044114,26.526,-7.27401,18.8854,33.9726,6.68515,0.671594,-11.6492
0.0449939,26.5076,-7.2302,18.8595,33.998,6.65104,0.686147,-11.6777
0.0459571,26.4894,-7.18668,18.8338,34.023,6.61712,0.700839,-11.7058
0.0469694,26.1371,-7.02958,18.5409,34.0886,6.61034,0.671634,-11.7276
0.0484759,26.1197,-6.98706,18.5159,34.1129,6.57686,0.686618,-11.7553
0.0501591,26.1022,-6.94482,18.4908,34.1369,6.54355,0.701738,-11.7831
0.0504416,26.1022,-6.94482,18.4908,34.1369,6.54355,0.701738,-11.7831
0.0514779,26.0813,-6.86533,18.4519,34.1821,6.47632,0.733413,-11.8382
0.0524462,26.0705,-6.82506,18.4321,34.2047,6.44233,0.749235,-11.8659
0.0536218,26.0597,-6.78501,18.4122,34.227,6.40854,0.765188,-11.8935
0.0547487,25.7172,-6.63294,18.1277,34.2903,6.40158,0.737134,-11.915
0.0552276,26.3795,-6.85519,18.656,34.2084,6.34683,0.824986,-11.9275
0.0563148,26.0379,-6.70538,18.3724,34.2706,6.34156,0.797434,-11.9478
0.0573885,25.6933,-6.52004,18.0758,34.352,6.30361,0.787203,-11.9941
0.0585781,25.6895,-6.48328,18.0616,34.3719,6.27033,0.804273,-12.0206
0.059382,25.6786,-6.44455,18.0418,34.3924,6.23787,0.820911,-12.0468
0.0598735,25.6748,-6.40877,18.0279,34.4112,6.2055,0.838391,-12.0724
0.0609472,25.6705,-6.37302,18.0135,34.4298,6.17343,0.855936,-12.0979
0.0618969,25.6666,-6.33808,17.9995,34.4479,6.14218,0.873732,-12.1225
0.0629342,25.6622,-6.30321,17.9852,34.4656,6.11107,0.891634,-12.1471
0.0639684,25.6578,-6.26836,17.9709,34.4831,6.08009,0.909614,-12.1714
0.0649267,25.653,-6.23354,17.9562,34.5004,6.04925,0.927674,-12.1958
0.0661088,25.9793,-6.34007,18.2153,34.4594,6.02119,0.971413,-12.202
0.0669353,25.643,-6.16393,17.9265,34.5343,5.98793,0.964016,-12.244
0.0679825,25.9682,-6.26956,18.1846,34.4933,5.95974,1.00772,-12.2502
