Timestamp,X_hat,Y_hat
0.00654696,-0.0419253,-0.000467727,0
0.00687455,-0.0418344,-0.000505393,0
0.0077608,-0.0418344,-0.000505393,0
0.00899596,-0.0416255,-0.000587141,0
0.00992577,-0.0417839,-0.000627522,0
0.010674,-0.0417839,-0.000627522,0
0.0117408,-0.0414957,-0.000730477,0
0.0126237,-0.0414992,-0.00069353,0
0.013721,-0.041402,-0.000713255,0
0.0147104,-0.0415455,-0.000752072,0
0.0156745,-0.0415455,-0.000752072,0
0.0166695,-0.0408339,-0.000746308,0
0.0176605,-0.0409874,-0.000789053,0
0.0187243,-0.0409874,-0.000789053,0
0.0196629,-0.0409088,-0.000816555,0
0.0206259,-0.0405843,-0.000817144,0
0.0216614,-0.0407225,-0.000848009,0
0.0226764,-0.040647,-0.000876377,0
0.0236495,-0.040559,-0.000894834,0
0.0247039,-0.040099,-0.000822309,0
0.025663,-0.0402207,-0.000849225,0
0.0266462,-0.0401465,-0.000881084,0
0.0276965,-0.0398579,-0.000878778,0
0.0287216,-0.0399917,-0.000918107,0
0.0296897,-0.0399258,-0.000944599,0
0.0307384,-0.0396439,-0.000943993,0
0.0316781,-0.0397795,-0.000978489,0
0.0326924,-0.0397216,-0.00100698,0
0.0337275,-0.039658,-0.00102431,0
0.0347341,-0.0395891,-0.00104487,0
0.0358017,-0.039518,-0.00106224,0
0.0367704,-0.0391097,-0.00098689,0
0.0377088,-0.0392295,-0.00101717,0
0.0387782,-0.0391737,-0.00104801,0
0.0398788,-0.0389266,-0.00104229,0
0.0407249,-0.0390588,-0.00108441,0
0.0416994,-0.0390166,-0.00110852,0
0.0427652,-0.0389645,-0.00113122,0
0.0437474,-0.0389116,-0.00114758,0
0.0447352,-0.0388585,-0.00116865,0
0.0457894,-0.0388087,-0.00118482,0
0.0467813,-0.0387574,-0.00120527,0
0.0477234,-0.0387096,-0.00122082,0
0.0486558,-0.0386605,-0.00124069,0
0.0497651,-0.0384788,-0.00118564,0
0.0506994,-0.0384158,-0.00119998,0
0.0517505,-0.0384325,-0.00117373,0
0.0526516,-0.0383739,-0.0011964,0
0.0537226,-0.0383824,-0.00117177,0
0.0547002,-0.0383824,-0.00117177,0
0.0556982,-0.0382066,-0.00130117,0
0.0566822,-0.0380348,-0.00125384,0
0.0578015,-0.0380357,-0.00122174,0
0.0586639,-0.0381155,-0.00131507,0
0.0597409,-0.0379208,-0.00131145,0
0.0606663,-0.0378703,-0.00133047,0
0.0617007,-0.0377934,-0.00138893,0
0.0626792,-0.0377712,-0.00141208,0
0.0636915,-0.037744,-0.00142751,0
0.0649857,-0.0377142,-0.0014468,0
0.0659716,-0.0376874,-0.00146157,0
0.0666936,-0.0376657,-0.0014791,0
0.067649,-0.0376657,-0.0014791,0
0.0687059,-0.0376196,-0.00151567,0
0.0696906,-0.0377544,-0.00155603,0
0.0706511,-0.0377544,-0.00155603,0
0.0717085,-0.0376047,-0.00148098,0
0.0727535,-0.0373927,-0.0014578,0
0.0736475,-0.0373927,-0.0014578,0
0.0747511,-0.0372914,-0.00153126,0
0.0757414,-0.0374418,-0.00158434,0
0.0766351,-0.0372544,-0.0015754,0
0.0779759,-0.0372459,-0.00158209,0
0.078663,-0.037398,-0.00163662,0
0.0796545,-0.0376998,-0.0016095,0
0.0806753,-0.0376491,-0.00166306,0
0.0817804,-0.0376649,-0.0016464,0
0.0826696,-0.0376706,-0.00162295,0
0.0837694,-0.0375,-0.00159754,0
0.0846354,-0.0374681,-0.00160315,0
0.0856485,-0.0374681,-0.00160315,0
0.086724,-0.0373094,-0.00158183,0
0.0876838,-0.0374339,-0.00164577,0
0.0886926,-0.0372759,-0.00162377,0
0.0896501,-0.0372759,-0.00162377,0
0.0907312,-0.0372626,-0.00163223,0
0.0917595,-0.0373976,-0.00168182,0
0.0926565,-0.0372616,-0.00166705,0
0.0942224,-0.0372596,-0.00164361,0
0.0947158,-0.0372433,-0.00165935,0
0.0957451,-0.0370993,-0.00163855,0
0.0967139,-0.0371094,-0.00161629,0
0.0977024,-0.0373694,-0.00173643,0
0.0990088,-0.0372387,-0.00172965,0
0.0997488,-0.0372247,-0.00173885,0
0.100709,-0.0372328,-0.00172323,0
0.101677,-0.0372107,-0.00176688,0
0.102679,-0.0371967,-0.00178433,0
0.103678,-0.0370548,-0.00176119,0
0.104723,-0.0370536,-0.00174223,0
0.105811,-0.0370497,-0.00175666,0
0.106748,-0.03691,-0.00170957,0
0.107813,-0.0367658,-0.00168501,0
0.108698,-0.0368936,-0.00173598,0
0.109685,-0.0369045,-0.00176062,0
0.110953,-0.036906,-0.00178173,0
0.112293,-0.0369054,-0.001799,0
0.112756,-0.0369045,-0.00181834,0
0.114364,-0.0369045,-0.00183535,0
0.114985,-0.0369123,-0.00182308,0
0.115869,-0.036903,-0.00186995,0
0.116743,-0.0369017,-0.0018891,0
0.117712,-0.0369017,-0.0018891,0
0.118663,-0.0367638,-0.00185207,0
0.119749,-0.0367568,-0.00187045,0
0.120708,-0.0367586,-0.00189117,0
0.122,-0.0367617,-0.00193882,0
0.122708,-0.0367622,-0.00192921,0
0.12373,-0.036898,-0.00198198,0
0.124658,-0.0367669,-0.00199757,0
0.1257,-0.0367735,-0.00197827,0
