Timestamp,x,y,z,R,P,Y
0.00809316,0.40202,-0.000712478,0.900146,0.0714188,-0.0269413,0.0927217
0.0089813,0.402219,-0.000634323,0.900073,0.0718701,-0.0267882,0.0931068
0.00996673,0.402418,-0.000555529,0.9,0.0723212,-0.026635,0.0934928
0.0108095,0.402418,-0.000555529,0.9,0.0723212,-0.026635,0.0934928
0.0118866,0.402617,-0.000476098,0.899927,0.0727722,-0.0264815,0.0938795
0.0128959,0.402617,-0.000476098,0.899927,0.0727722,-0.0264815,0.0938795
0.0138598,0.403215,-0.000234016,0.899707,0.0741243,-0.02602,0.0950442
0.0148011,0.403414,-0.000152053,0.899634,0.0745746,-0.0258657,0.095434
0.0158922,0.403414,-0.000152053,0.899634,0.0745746,-0.0258657,0.095434
0.0168481,0.403614,-6.94867e-05,0.89956,0.0750249,-0.0257114,0.0958245
0.017859,0.404013,9.74609e-05,0.899413,0.0759247,-0.0254022,0.0966078
0.0187826,0.404013,9.74609e-05,0.899413,0.0759247,-0.0254022,0.0966078
0.0198661,0.404213,0.000181855,0.899339,0.0763744,-0.0252474,0.0970006
0.0208277,0.404413,0.000266841,0.899265,0.0768239,-0.0250925,0.0973941
0.0218498,0.404812,0.000438633,0.899117,0.0777222,-0.0247822,0.0981832
0.0229685,0.404812,0.000438633,0.899117,0.0777222,-0.0247822,0.0981832
0.0238282,0.405012,0.000525433,0.899043,0.0781711,-0.0246269,0.0985789
0.0248081,0.405412,0.000700741,0.898894,0.0790682,-0.024316,0.0993722
0.0258686,0.405412,0.000700741,0.898894,0.0790682,-0.024316,0.0993722
0.0268255,0.405613,0.000789261,0.89882,0.0795164,-0.0241604,0.0997699
0.0278647,0.406013,0.000967992,0.89867,0.0804122,-0.023849,0.100567
0.0288026,0.406013,0.000967992,0.89867,0.0804122,-0.023849,0.100567
0.0298569,0.406213,0.00105821,0.898596,0.0808598,-0.0236932,0.100967
0.0308473,0.406413,0.00114899,0.898521,0.0813071,-0.0235373,0.101367
0.031849,0.406613,0.00124033,0.898446,0.0817542,-0.0233814,0.101768
0.032845,0.406813,0.00133224,0.898372,0.082201,-0.0232254,0.10217
0.0338102,0.407214,0.00151775,0.898222,0.0830939,-0.0229132,0.102975
0.0349339,0.407214,0.00151775,0.898222,0.0830939,-0.0229132,0.102975
0.0358361,0.407414,0.00161135,0.898147,0.08354,-0.022757,0.103378
0.0368434,0.407814,0.00180013,0.897997,0.0844314,-0.0224446,0.104187
0.0379338,0.407814,0.00180013,0.897997,0.0844314,-0.0224446,0.104187
0.0388548,0.408014,0.00189532,0.897921,0.0848767,-0.0222884,0.104592
0.0399359,0.408215,0.00199103,0.897846,0.0853217,-0.0221321,0.104997
0.0408758,0.408415,0.00208728,0.897771,0.0857664,-0.0219759,0.105404
0.0418328,0.408615,0.00218406,0.897696,0.0862109,-0.0218196,0.10581
0.0430495,0.408815,0.00228137,0.89762,0.0866551,-0.0216633,0.106218
0.0441061,0.409015,0.00237921,0.897545,0.087099,-0.021507,0.106625
0.0449849,0.409215,0.00247758,0.89747,0.0875426,-0.0213507,0.107034
0.0458373,0.409415,0.00257648,0.897394,0.087986,-0.0211944,0.107442
0.0468886,0.409615,0.0026759,0.897319,0.088429,-0.0210381,0.107852
0.0480829,0.409814,0.00277585,0.897243,0.0888717,-0.0208818,0.108261
0.0494137,0.410014,0.00287631,0.897168,0.0893142,-0.0207255,0.108672
0.0500866,0.410014,0.00287631,0.897168,0.0893142,-0.0207255,0.108672
0.0511878,0.410414,0.00307875,0.897017,0.0901982,-0.020413,0.109493
0.0522019,0.410614,0.00318072,0.896941,0.0906397,-0.0202567,0.109905
