Timestamp,q1,q2,q3,q4,q5,q6,q7
0.00579143,2.58161,-0.010593,-2.55415,-1.57546,0.0667482,-1.60661,0.0675758
0.00695332,2.58197,-0.0110917,-2.5539,-1.57521,0.0669054,-1.60661,0.0673707
0.00817933,2.58233,-0.0115908,-2.55366,-1.57496,0.0670622,-1.60661,0.0671651
0.00938719,2.58269,-0.0120902,-2.55342,-1.57472,0.0672184,-1.60661,0.0669588
0.0116784,2.58306,-0.01259,-2.55317,-1.57447,0.0673741,-1.60661,0.0667519
0.0128248,2.58379,-0.0135906,-2.55268,-1.57397,0.0676841,-1.60661,0.0663364
0.0134259,2.58415,-0.0140914,-2.55243,-1.57372,0.0678383,-1.60661,0.0661278
0.0146048,2.58452,-0.0145925,-2.55218,-1.57348,0.067992,-1.60661,0.0659186
0.0157773,2.58489,-0.015094,-2.55194,-1.57323,0.0681453,-1.60661,0.065709
0.0168903,2.58526,-0.0155956,-2.55169,-1.57298,0.0682981,-1.60661,0.0654988
0.017512,2.58563,-0.0160976,-2.55144,-1.57273,0.0684503,-1.60661,0.0652881
0.0187148,2.586,-0.0165999,-2.55119,-1.57248,0.0686021,-1.60661,0.0650769
0.0198819,2.58637,-0.0171024,-2.55094,-1.57223,0.0687534,-1.60661,0.0648653
0.0210221,2.58674,-0.0176052,-2.55069,-1.57198,0.0689042,-1.60661,0.0646531
0.0216469,2.58711,-0.0181083,-2.55044,-1.57173,0.0690545,-1.60661,0.0644405
0.0228678,2.58749,-0.0186116,-2.55019,-1.57148,0.0692043,-1.60661,0.0642273
0.0239996,2.58786,-0.0191151,-2.54994,-1.57123,0.0693537,-1.60661,0.0640138
0.0246149,2.58824,-0.0196188,-2.54969,-1.57098,0.0695026,-1.60661,0.0637999
0.0257853,2.58861,-0.0201227,-2.54944,-1.57073,0.069651,-1.60661,0.0635855
0.0269536,2.58899,-0.0206267,-2.54919,-1.57048,0.0697989,-1.60661,0.0633708
0.0275546,2.58937,-0.021131,-2.54894,-1.57023,0.0699463,-1.60661,0.0631556
0.0287465,2.58975,-0.0216354,-2.54868,-1.56998,0.0700933,-1.60661,0.06294
0.029901,2.59013,-0.02214,-2.54843,-1.56973,0.0702398,-1.60661,0.0627241
0.0310878,2.59051,-0.0226448,-2.54818,-1.56948,0.0703858,-1.60661,0.0625077
0.0318658,2.59089,-0.0231498,-2.54793,-1.56923,0.0705314,-1.60661,0.0622909
0.0330036,2.59127,-0.0236549,-2.54767,-1.56898,0.0706764,-1.60661,0.0620736
0.0335927,2.59165,-0.0241602,-2.54742,-1.56873,0.070821,-1.60661,0.0618559
0.0347695,2.59203,-0.0246656,-2.54716,-1.56847,0.070965,-1.60661,0.0616379
0.0360003,2.59242,-0.0251711,-2.54691,-1.56822,0.0711086,-1.60661,0.0614195
0.0365797,2.5928,-0.0256768,-2.54665,-1.56797,0.0712518,-1.60661,0.0612007
0.0379646,2.59319,-0.0261825,-2.5464,-1.56772,0.0713944,-1.60661,0.0609816
0.0390334,2.59357,-0.0266883,-2.54614,-1.56747,0.0715366,-1.60661,0.0607621
0.039964,2.59396,-0.0271943,-2.54589,-1.56721,0.0716784,-1.60661,0.0605423
0.0408918,2.59434,-0.0277003,-2.54563,-1.56696,0.0718196,-1.60661,0.0603221
0.042035,2.59473,-0.0282065,-2.54538,-1.56671,0.0719604,-1.60661,0.0601015
0.0427273,2.59512,-0.0287127,-2.54512,-1.56646,0.0721007,-1.60661,0.0598805
0.0440857,2.59551,-0.029219,-2.54486,-1.5662,0.0722405,-1.60661,0.0596591
0.0450098,2.5959,-0.0297254,-2.54461,-1.56595,0.0723799,-1.60661,0.0594374
0.0461737,2.59629,-0.030232,-2.54435,-1.5657,0.0725187,-1.60661,0.0592153
0.0469024,2.59668,-0.0307385,-2.54409,-1.56544,0.0726571,-1.60661,0.0589927
0.0479694,2.59707,-0.0312452,-2.54384,-1.56519,0.0727949,-1.60661,0.0587698
0.0501487,2.59785,-0.0322587,-2.54332,-1.56468,0.0730693,-1.60661,0.0583231
0.0512016,2.59825,-0.0327655,-2.54306,-1.56443,0.0732058,-1.60661,0.0580992
0.0523157,2.59864,-0.0332723,-2.5428,-1.56417,0.0733418,-1.60661,0.057875
0.052973,2.59903,-0.0337792,-2.54255,-1.56392,0.0734774,-1.60661,0.0576505
0.0547256,2.59943,-0.0342861,-2.54229,-1.56366,0.0736125,-1.60661,0.0574257
0.0562355,2.60022,-0.0352999,-2.54177,-1.56315,0.0738813,-1.60661,0.0569751
0.0571936,2.60062,-0.0358069,-2.54151,-1.5629,0.074015,-1.60661,0.0567493
0.0583774,2.60101,-0.0363138,-2.54125,-1.56264,0.0741482,-1.60661,0.0565232
0.0596931,2.60141,-0.0368208,-2.54099,-1.56238,0.074281,-1.60661,0.0562968
0.0603178,2.60181,-0.0373277,-2.54073,-1.56213,0.0744134,-1.60661,0.0560701
0.0615936,2.60221,-0.0378346,-2.54047,-1.56187,0.0745452,-1.60661,0.055843
0.062314,2.60261,-0.0383415,-2.54021,-1.56162,0.0746766,-1.60661,0.0556155
0.0634563,2.60301,-0.0388484,-2.53995,-1.56136,0.0748075,-1.60661,0.0553877
0.0645768,2.60341,-0.0393553,-2.53969,-1.5611,0.0749379,-1.60661,0.0551596
0.0660955,2.60381,-0.0398622,-2.53943,-1.56085,0.0750678,-1.60661,0.0549311
0.0664595,2.60421,-0.0403691,-2.53917,-1.56059,0.0751973,-1.60661,0.0547022
0.0685191,2.60461,-0.0408759,-2.53891,-1.56033,0.0753262,-1.60661,0.0544729
0.0693551,2.60542,-0.0418896,-2.53839,-1.55982,0.0755827,-1.60661,0.0540132
0.0704799,2.60582,-0.0423965,-2.53813,-1.55956,0.0757101,-1.60661,0.0537828
0.0723742,2.60622,-0.0429033,-2.53787,-1.55931,0.0758371,-1.60661,0.053552
0.0724423,2.60663,-0.0434101,-2.5376,-1.55905,0.0759637,-1.60661,0.053321
0.0742097,2.60703,-0.0439167,-2.53734,-1.55879,0.0760898,-1.60661,0.0530897
0.0746817,2.60744,-0.0444234,-2.53708,-1.55853,0.0762154,-1.60661,0.0528581
0.0755943,2.60784,-0.04493,-2.53682,-1.55827,0.0763406,-1.60661,0.0526262
0.0767257,2.60825,-0.0454365,-2.53656,-1.55802,0.0764652,-1.60661,0.0523939
0.0774104,2.60866,-0.045943,-2.5363,-1.55776,0.0765895,-1.60661,0.0521613
0.078492,2.60907,-0.0464494,-2.53603,-1.5575,0.0767132,-1.60661,0.0519284
0.0802497,2.60947,-0.0469558,-2.53577,-1.55724,0.0768364,-1.60661,0.0516951
0.0818066,2.60988,-0.0474621,-2.53551,-1.55698,0.0769592,-1.60661,0.0514614
0.0818214,2.61029,-0.0479683,-2.53525,-1.55672,0.0770814,-1.60661,0.0512274
0.082926,2.6107,-0.0484745,-2.53499,-1.55646,0.0772032,-1.60661,0.050993
0.0835326,2.61111,-0.0489807,-2.53472,-1.5562,0.0773245,-1.60661,0.0507583
0.0847177,2.61152,-0.0494867,-2.53446,-1.55594,0.0774454,-1.60661,0.0505233
0.0860739,2.61193,-0.0499927,-2.5342,-1.55568,0.0775658,-1.60661,0.050288
0.0865037,2.61234,-0.0504985,-2.53394,-1.55542,0.0776857,-1.60661,0.0500525
0.0876727,2.61275,-0.0510043,-2.53367,-1.55516,0.0778052,-1.60661,0.0498166
0.0889,2.61316,-0.05151,-2.53341,-1.5549,0.0779242,-1.60661,0.0495804
0.0894904,2.61358,-0.0520155,-2.53315,-1.55464,0.0780428,-1.60661,0.0493439
0.0913943,2.61399,-0.0525209,-2.53288,-1.55438,0.0781609,-1.60661,0.0491071
0.0921914,2.6144,-0.0530263,-2.53262,-1.55412,0.0782785,-1.6066,0.04887
0.0926136,2.61482,-0.0535315,-2.53236,-1.55386,0.0783957,-1.6066,0.0486327
0.0948814,2.61523,-0.0540365,-2.5321,-1.5536,0.0785125,-1.6066,0.048395
0.0949909,2.61565,-0.0545415,-2.53183,-1.55334,0.0786288,-1.6066,0.0481571
0.095677,2.61606,-0.0550462,-2.53157,-1.55308,0.0787447,-1.6066,0.047919
0.0972558,2.61648,-0.0555509,-2.53131,-1.55281,0.0788601,-1.60659,0.0476805
0.0987049,2.61689,-0.0560555,-2.53104,-1.55255,0.078975,-1.60659,0.0474418
0.0987377,2.61731,-0.0565599,-2.53078,-1.55229,0.0790895,-1.60659,0.0472027
0.0999275,2.61772,-0.0570642,-2.53052,-1.55203,0.0792036,-1.60659,0.0469634
0.100558,2.61814,-0.0575683,-2.53025,-1.55176,0.0793172,-1.60658,0.0467237
0.101868,2.61856,-0.0580724,-2.52999,-1.5515,0.0794303,-1.60658,0.0464837
0.103506,2.61898,-0.0585762,-2.52973,-1.55124,0.079543,-1.60658,0.0462435
0.104058,2.61939,-0.0590799,-2.52946,-1.55098,0.0796552,-1.60657,0.046003
0.104634,2.61981,-0.0595835,-2.5292,-1.55071,0.0797671,-1.60657,0.0457622
0.105887,2.62023,-0.0600868,-2.52894,-1.55045,0.0798785,-1.60657,0.0455212
0.107118,2.62065,-0.06059,-2.52868,-1.55018,0.0799895,-1.60656,0.0452801
0.107774,2.62107,-0.0610929,-2.52841,-1.54992,0.0801001,-1.60656,0.0450387
0.108914,2.62149,-0.0615956,-2.52815,-1.54966,0.0802102,-1.60655,0.044797
0.110074,2.62191,-0.0620982,-2.52789,-1.54939,0.08032,-1.60655,0.0445552
0.110944,2.62233,-0.0626006,-2.52762,-1.54913,0.0804293,-1.60654,0.044313
0.112349,2.62275,-0.0631027,-2.52736,-1.54886,0.0805382,-1.60654,0.0440707
0.11333,2.62317,-0.0636047,-2.5271,-1.5486,0.0806466,-1.60653,0.043828
0.114161,2.62359,-0.0641065,-2.52684,-1.54833,0.0807547,-1.60652,0.0435851
0.11513,2.62401,-0.0646081,-2.52657,-1.54807,0.0808623,-1.60652,0.043342
0.115783,2.62444,-0.0651095,-2.52631,-1.5478,0.0809695,-1.60651,0.0430986
0.117006,2.62486,-0.0656107,-2.52605,-1.54754,0.0810762,-1.6065,0.0428549
0.118325,2.62528,-0.0661117,-2.52578,-1.54727,0.0811826,-1.6065,0.042611
0.119546,2.6257,-0.0666125,-2.52552,-1.54701,0.0812885,-1.60649,0.0423669
0.120966,2.62613,-0.067113,-2.52526,-1.54674,0.081394,-1.60648,0.0421225
0.12163,2.62655,-0.0676133,-2.525,-1.54647,0.0814991,-1.60648,0.0418779
0.122212,2.62697,-0.0681134,-2.52473,-1.54621,0.0816038,-1.60647,0.041633
0.1234,2.6274,-0.0686134,-2.52447,-1.54594,0.081708,-1.60646,0.0413879
0.124611,2.62782,-0.069113,-2.52421,-1.54567,0.0818118,-1.60645,0.0411424
0.125413,2.62825,-0.0696125,-2.52395,-1.54541,0.0819152,-1.60644,0.0408967
0.126431,2.62867,-0.0701117,-2.52368,-1.54514,0.0820182,-1.60643,0.0406508
0.127607,2.6291,-0.0706107,-2.52342,-1.54487,0.0821207,-1.60642,0.0404046
0.128792,2.62952,-0.0711095,-2.52316,-1.5446,0.0822229,-1.60641,0.0401582
0.12939,2.62995,-0.071608,-2.5229,-1.54434,0.0823246,-1.6064,0.0399115
0.130728,2.63038,-0.0721063,-2.52264,-1.54407,0.0824259,-1.60639,0.0396646
0.131754,2.6308,-0.0726043,-2.52237,-1.5438,0.0825268,-1.60638,0.0394174
0.132383,2.63123,-0.0731021,-2.52211,-1.54353,0.0826273,-1.60637,0.0391699
0.133585,2.63166,-0.0735997,-2.52185,-1.54327,0.0827273,-1.60636,0.0389222
0.13473,2.63208,-0.074097,-2.52159,-1.543,0.0828269,-1.60635,0.0386742
0.135399,2.63251,-0.074594,-2.52133,-1.54273,0.0829261,-1.60634,0.0384259
0.136509,2.63294,-0.0750909,-2.52106,-1.54246,0.0830249,-1.60633,0.0381774
0.137696,2.63337,-0.0755875,-2.5208,-1.54219,0.0831232,-1.60632,0.0379285
0.13891,2.6338,-0.0760838,-2.52054,-1.54192,0.0832211,-1.6063,0.0376795
0.139562,2.63422,-0.0765798,-2.52028,-1.54165,0.0833187,-1.60629,0.0374303
0.140741,2.63465,-0.0770756,-2.52002,-1.54138,0.0834158,-1.60628,0.0371808
0.142045,2.63508,-0.0775711,-2.51976,-1.54111,0.0835125,-1.60626,0.0369311
0.142646,2.63551,-0.0780664,-2.5195,-1.54084,0.0836088,-1.60625,0.0366811
0.143924,2.63594,-0.0785614,-2.51924,-1.54057,0.0837047,-1.60624,0.0364309
0.144447,2.63637,-0.0790561,-2.51898,-1.5403,0.0838002,-1.60622,0.0361805
0.145738,2.6368,-0.0795505,-2.51871,-1.54004,0.0838953,-1.60621,0.0359297
0.146833,2.63723,-0.0800447,-2.51845,-1.53976,0.0839899,-1.6062,0.0356788
0.147453,2.63766,-0.0805386,-2.51819,-1.53949,0.0840842,-1.60618,0.0354277
0.148593,2.63809,-0.0810322,-2.51793,-1.53922,0.0841781,-1.60617,0.0351764
0.149822,2.63852,-0.0815255,-2.51767,-1.53895,0.0842716,-1.60615,0.0349248
0.151019,2.63896,-0.0820184,-2.51741,-1.53868,0.0843647,-1.60613,0.0346731
0.151564,2.63939,-0.0825111,-2.51715,-1.53841,0.0844574,-1.60612,0.0344212
0.153537,2.63982,-0.0830035,-2.51689,-1.53814,0.0845498,-1.6061,0.034169
0.153655,2.64025,-0.0834956,-2.51663,-1.53787,0.0846417,-1.60609,0.0339166
0.154763,2.64068,-0.0839874,-2.51637,-1.5376,0.0847332,-1.60607,0.033664
0.155965,2.64112,-0.0844789,-2.51611,-1.53733,0.0848244,-1.60605,0.0334112
0.15761,2.64155,-0.0849701,-2.51585,-1.53706,0.0849151,-1.60604,0.0331581
0.158788,2.64198,-0.085461,-2.5156,-1.53679,0.0850054,-1.60602,0.0329048
0.160502,2.64241,-0.0859516,-2.51534,-1.53651,0.0850953,-1.606,0.0326512
0.16171,2.64285,-0.0864419,-2.51508,-1.53624,0.0851849,-1.60598,0.0323974
0.162897,2.64328,-0.0869319,-2.51482,-1.53597,0.085274,-1.60596,0.0321433
0.16404,2.64371,-0.0874217,-2.51456,-1.5357,0.0853626,-1.60595,0.0318889
0.164684,2.64415,-0.0879111,-2.5143,-1.53543,0.0854509,-1.60593,0.0316342
0.166517,2.64458,-0.0884003,-2.51404,-1.53515,0.0855387,-1.60591,0.0313792
0.167661,2.64502,-0.0888892,-2.51378,-1.53488,0.085626,-1.60589,0.0311239
0.168245,2.64545,-0.0893778,-2.51352,-1.53461,0.085713,-1.60587,0.0308683
0.16946,2.64589,-0.0898661,-2.51327,-1.53434,0.0857995,-1.60585,0.0306124
0.170258,2.64632,-0.0903542,-2.51301,-1.53406,0.0858856,-1.60583,0.0303562
