Timestamp,X_Error,Y_Error
0.00621601,0.00207312,0.000198541
0.00687337,0.00207303,0.000197999
0.00788013,0.00207299,0.000197938
0.00871956,0.00207308,0.000198386
0.00976573,0.00207307,0.000198263
0.0110327,0.00207301,0.000197881
0.0117081,0.00207309,0.000198366
0.0129028,0.00207303,0.000197944
0.0136891,0.0020731,0.000198389
0.0146965,0.002073,0.000197938
0.0157078,0.00207309,0.000198391
0.016736,0.002073,0.000197939
0.0177416,0.00207308,0.00019838
0.0187484,0.00207303,0.000197951
0.0198731,0.002073,0.000197939
0.0211209,0.00207302,0.00019795
0.0217025,0.00207306,0.000198377
0.0228608,0.002073,0.000197938
0.0237424,0.00207298,0.000197771
0.024695,0.00207298,0.000197717
0.0258147,0.00207304,0.000198288
0.0267513,0.002073,0.000197913
0.0276989,0.00207308,0.000198375
0.02874,0.00207299,0.000197931
0.0297784,0.00207307,0.000198385
0.0307563,0.00207299,0.000197934
0.0317101,0.00207305,0.000198375
0.0327222,0.002073,0.000197945
0.033704,0.00207305,0.000198375
0.0346983,0.00207297,0.000197932
0.0357198,0.00207307,0.000198386
0.0367024,0.00207304,0.000198254
0.0378432,0.00207297,0.000197872
0.0386916,0.00207306,0.000198366
0.0396363,0.00207303,0.000198354
0.0407188,0.00207303,0.000198368
0.0417177,0.00207297,0.00019793
0.0427077,0.00207304,0.000198371
0.0437129,0.00207299,0.000197942
0.0447049,0.00207303,0.000198371
0.0457273,0.00207295,0.00019793
0.0468413,0.00207303,0.00019837
0.047804,0.00207296,0.000197929
0.0487258,0.00207306,0.000198382
0.0498227,0.00207296,0.00019793
0.0508584,0.00207302,0.000198368
0.0517134,0.00207298,0.000197939
0.0527327,0.00207303,0.000198369
0.0537181,0.00207295,0.000197928
0.0547091,0.00207304,0.000198379
0.055707,0.00207295,0.000197927
0.0567063,0.00207295,0.000197926
0.0577104,0.00207294,0.000197925
0.0587863,0.00207294,0.000197925
0.0597075,0.00207257,0.000197819
0.060725,0.00207243,0.000197779
0.0617454,0.00207249,0.000198602
0.0627001,0.00207243,0.000198386
0.0637095,0.00207251,0.000198623
0.0646952,0.00207253,0.000198709
0.0657049,0.0020725,0.000198696
0.0667137,0.0020724,0.000198123
0.0677382,0.00207236,0.000197895
0.0686966,0.00207234,0.000197807
0.0697068,0.00207246,0.000198394
0.0707442,0.00207249,0.000198613
0.0717088,0.00207247,0.000198684
0.0727288,0.00207241,0.00019812
0.073699,0.00207245,0.000198497
0.0746966,0.00207239,0.000198047
0.0757018,0.00207247,0.00019848
0.0767505,0.00207237,0.000198025
0.0777139,0.00207245,0.000198475
0.0786931,0.00207237,0.000198023
0.0797188,0.00207243,0.000198462
0.0807081,0.00207239,0.000198033
0.0817632,0.00207246,0.000198474
0.0827035,0.00207236,0.00019802
0.0837516,0.00207242,0.000198461
0.0847013,0.00207238,0.000198031
0.0857205,0.00207243,0.000198462
0.0867463,0.00207235,0.000198018
0.0877254,0.00207245,0.000198472
0.0887528,0.00207239,0.000198328
0.0899446,0.00207235,0.000197959
0.0907244,0.00207241,0.000198441
0.0917225,0.00207233,0.000197998
0.0926732,0.00207242,0.000198454
0.0937356,0.00207246,0.000198634
0.0948228,0.00207245,0.000198689
0.0957149,0.00207235,0.000198105
0.0967048,0.00207241,0.00019849
0.0977051,0.00207234,0.000198029
0.0987199,0.00207243,0.000198472
0.0997304,0.00207234,0.000198018
0.100756,0.0020724,0.000198455
0.101779,0.00207233,0.000198015
0.102708,0.00207241,0.000198455
0.103716,0.00207233,0.000198014
0.10471,0.0020724,0.000198454
0.10581,0.00207242,0.000198622
0.106699,0.00207243,0.000198686
0.107733,0.00207234,0.000198101
0.108748,0.00207238,0.000198475
0.109785,0.00207242,0.000198633
0.110659,0.00207246,0.000198702
0.111847,0.00207246,0.000198724
0.112734,0.00207242,0.000198719
0.113712,0.00207237,0.000198422
0.11475,0.00207236,0.00019842
0.115733,0.00207233,0.000197956
0.11678,0.0020723,0.000197943
0.117702,0.00207241,0.00019861
0.118702,0.00207242,0.000198678
0.119778,0.00207239,0.000198697
0.120698,0.00207228,0.000198095
0.121693,0.00207234,0.000198474
0.12283,0.00207226,0.00019801
0.123738,0.00207232,0.00019844
0.124696,0.00207225,0.000197997
0.125726,0.00207232,0.000198435
0.126718,0.00207225,0.000197994
0.127743,0.00207222,0.000197826
0.1287,0.00207221,0.000197761
0.129748,0.0020723,0.000198344
0.130727,0.00207233,0.000198567
0.131821,0.00207235,0.000198652
0.132734,0.00207225,0.000198075
0.133692,0.00207231,0.000198464
0.134703,0.00207224,0.000198003
0.135704,0.0020723,0.000198436
0.136696,0.00207223,0.000197991
0.137723,0.0020723,0.000198432
0.138752,0.00207223,0.000197989
0.1397,0.0020723,0.000198431
0.14082,0.00207232,0.000198599
0.141713,0.00207232,0.000198599
0.143082,0.00207227,0.000198361
0.143701,0.0020723,0.000198421
0.144761,0.00207232,0.000198431
0.1457,0.00207231,0.000198436
0.146789,0.00207225,0.000197998
0.147899,0.00207231,0.000198438
