Timestamp,q1,q2,q3,q4,q5,q6,q7
0.00591125,2.28016,0.064762,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.00603503,2.28016,0.064762,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.00734305,2.28016,0.064762,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0080171,2.28016,0.0647619,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.00920181,2.28016,0.0647619,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0103229,2.28016,0.0647619,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0110517,2.28016,0.0647618,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0120618,2.28016,0.0647618,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.013954,2.28016,0.0647618,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0140113,2.28016,0.0647618,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0151518,2.28016,0.0647617,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0170223,2.28016,0.0647617,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0170713,2.28016,0.0647617,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0182909,2.28016,0.0647617,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0188797,2.28016,0.0647616,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0201736,2.28016,0.0647616,-2.33137,-1.61615,0.0558435,-1.58631,0.0840102
0.0213349,2.28016,0.0647616,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0220247,2.28016,0.0647615,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0230995,2.28016,0.0647615,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0242924,2.28016,0.0647615,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0248979,2.28016,0.0647615,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0261079,2.28016,0.0647614,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0276011,2.28016,0.0647614,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0280101,2.28016,0.0647614,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0291576,2.28016,0.0647613,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
0.0303442,2.28016,0.0647613,-2.33137,-1.61615,0.0558434,-1.58631,0.0840102
