Timestamp,x2,y2,z2,roll2,pitch2,yaw2
0.522662,0.0557983,0.30574,0.74372,1.60031,1.51117,-0.192081
0.533314,0.055814,0.305806,0.743871,1.59734,1.51004,-0.195389
0.542616,0.0558113,0.305797,0.743861,1.58076,1.51032,-0.212075
0.552174,0.0558088,0.305789,0.743855,1.57423,1.51038,-0.218589
0.575546,0.0558047,0.305784,0.743851,1.57232,1.51023,-0.220556
0.616262,0.0558066,0.305783,0.743851,1.57138,1.51009,-0.221488
0.649889,0.0558085,0.305785,0.743866,1.57308,1.51024,-0.219874
0.683637,0.0558153,0.305802,0.743905,1.56805,1.51019,-0.224991
0.717388,0.0558251,0.305811,0.743935,1.57388,1.51021,-0.218867
0.749845,0.0558331,0.305835,0.744002,1.59152,1.51006,-0.201023
0.818111,0.0558222,0.305801,0.743916,1.58625,1.51045,-0.206423
0.835948,0.0558315,0.30584,0.744011,1.58919,1.51001,-0.203294
0.85559,0.0558308,0.305835,0.743999,1.58221,1.50994,-0.210417
0.882017,0.0558169,0.305796,0.743901,1.58843,1.51009,-0.204062
0.913854,0.0558314,0.30584,0.744012,1.5819,1.50995,-0.21078
0.947055,0.0558192,0.305918,0.744182,1.5587,1.50984,-0.234078
0.981859,0.0558307,0.306001,0.744409,1.57156,1.51,-0.221134
1.01098,0.0558269,0.306,0.744399,1.54768,1.50979,-0.245081
1.04618,0.0558163,0.30592,0.744251,1.57139,1.50972,-0.221014
1.08174,0.0558163,0.305888,0.744198,1.58613,1.51002,-0.206379
1.11332,0.0558058,0.305945,0.744364,1.54168,1.50902,-0.251073
1.14654,0.0557885,0.305865,0.744196,1.54802,1.51007,-0.244591
1.17846,0.0557788,0.305843,0.744155,1.54741,1.51007,-0.245257
1.20962,0.0557737,0.305797,0.744093,1.55101,1.51049,-0.24164
1.24373,0.0557771,0.305846,0.744193,1.53933,1.51087,-0.253616
1.27867,0.0557684,0.305817,0.744132,1.54658,1.51097,-0.246275
1.30877,0.0557532,0.30579,0.74408,1.53702,1.5118,-0.255728
1.34104,0.0557622,0.305858,0.744236,1.55642,1.51115,-0.235917
1.37487,0.055762,0.305846,0.74421,1.56327,1.51128,-0.228911
1.40699,0.0557481,0.305794,0.744109,1.5485,1.51193,-0.244035
1.44169,0.0557555,0.305832,0.744204,1.57171,1.51083,-0.220544
1.47305,0.0557575,0.305852,0.74425,1.56989,1.51078,-0.222362
1.50726,0.0557592,0.305849,0.744234,1.5728,1.51089,-0.219369
1.54174,0.0557447,0.30581,0.744144,1.55335,1.51084,-0.23904
1.57496,0.0557475,0.305838,0.744164,1.55527,1.51071,-0.237071
1.60672,0.0557558,0.305815,0.744067,1.5707,1.51116,-0.221494
1.64056,0.055756,0.305819,0.744089,1.56287,1.51029,-0.229685
1.67354,0.0557537,0.30581,0.744053,1.5501,1.51028,-0.242559
1.70408,0.0557592,0.30586,0.744139,1.56435,1.51008,-0.228265
1.73711,0.0557752,0.305891,0.744137,1.59371,1.51093,-0.198659
