Timestamp,vx,vy,vz,wx,wy,wz
1.08608,-0.011315,0.002131,-0.02034,0.008457,-0.086732,-0.007938
1.09115,-0.008706,-0.0012,-0.013699,0.017627,-0.068988,-0.036526
1.09614,-0.00819,0.000423,0.006425,0.01888,-0.075239,-0.052115
1.10113,-0.004851,0.000323,0.016277,0.023316,-0.052323,-0.030933
1.10613,-0.003263,-0.008451,0.021273,0.032042,-0.019172,-0.021232
1.11113,-0.00124,-0.005554,0.029678,0.032139,-0.01123,0.001734
1.11614,-0.002045,-0.004526,0.039545,0.024019,-0.011105,0.006526
1.12113,0.001625,-0.005838,0.037495,0.011373,0.023215,-0.005827
1.12613,0.005745,-0.003064,0.032286,0.004559,0.042051,-0.004111
1.13113,0.007815,-0.00266,0.030183,-0.002949,0.057046,-0.002364
1.13613,0.006175,-0.001515,0.027275,-0.011077,0.047412,0.003852
1.14114,0.004275,0.001921,0.019059,-0.017694,0.028041,0.014459
1.14611,0.000508,0.002976,0.012544,-0.021462,0.004157,0.016146
1.1511,-0.003128,0.002961,0.009919,-0.021273,-0.017239,0.003452
1.15609,-0.001928,0.003024,0.006473,-0.012175,-0.012305,0.003241
1.1611,-0.001715,0.000965,0.000916,-0.007505,-0.00829,-0.001092
1.16613,-0.00248,-0.00027,-0.001498,-0.004076,-0.012394,-0.001945
1.17109,-0.001196,0.000571,-0.003567,-0.001875,-0.008854,-0.001563
1.17609,0.000231,0.000828,-0.006163,-0.000951,-0.000908,0.001401
1.18109,0.000797,-0.000322,-0.009522,-0.001732,0.00581,-0.002449
1.18609,0.001417,0.00037,-0.01039,-0.006683,0.010403,-0.001193
1.19116,0.000376,0.000818,-0.007775,-0.007057,0.004312,-0.000877
1.19614,-0.000384,6e-05,-0.005525,-0.004745,0.000371,-0.00142
1.20113,-0.000979,-0.000873,-0.0047,-0.002062,-0.001929,-0.001766
1.20613,-0.001279,-0.000466,-0.004368,-3.8e-05,-0.005793,-0.00136
1.21113,-0.000467,-0.00051,-0.002575,0.002111,-0.002647,-0.000322
1.21613,0.000109,-0.000407,-0.001222,0.002754,5.3e-05,-0.000108
1.22113,-9.4e-05,-0.000284,-0.000469,0.003475,-0.001732,0.000383
1.22613,4.8e-05,-0.0003,3.3e-05,0.002638,-8.5e-05,0.00016
1.23113,-0.000145,-7.1e-05,0.000505,0.001116,-0.00135,2.8e-05
1.23613,-0.000324,0.000126,0.000861,0.000852,-0.002436,0.000917
1.24113,-0.000664,-0.000335,0.001832,0.002379,-0.003977,-0.000102
1.24613,-0.000778,-0.000511,0.002334,0.00299,-0.005147,-0.000165
1.25113,-0.000959,-0.000474,0.002295,0.003341,-0.006435,0.000387
1.25611,-0.000694,-0.000403,0.001824,0.00295,-0.004852,-0.000253
1.2611,-0.00031,-0.000284,0.001061,0.001766,-0.00242,-6.6e-05
1.26606,7.4e-05,0.000205,0.000396,0.000623,-0.001091,0.00046
1.27109,0.000127,0.000262,0.00024,0.000417,-0.0005,0.000567
1.27609,0.000217,0.000111,8.6e-05,0.000272,0.001166,0.000358
1.28106,0.000454,-4.8e-05,0.000141,0.000389,0.00284,-1.9e-05
1.2861,0.00041,9.2e-05,0.000133,0.000233,0.002411,0.00036
1.29108,0.000448,-2.8e-05,2e-05,0.00043,0.002969,7.8e-05
1.2961,0.000737,-0.000188,-8e-06,0.000735,0.004794,-0.000155
1.30115,0.000761,-0.000127,-1.1e-05,0.000748,0.004904,1.3e-05
1.30612,0.000618,-7.3e-05,-4.7e-05,0.000567,0.003937,-1.6e-05
1.31109,0.000417,-7.9e-05,-3.8e-05,0.00039,0.002717,-4.1e-05
1.31608,9.3e-05,-4.3e-05,9e-06,0.000141,0.000616,-1.2e-05
1.32106,-1.4e-05,0,8e-06,7e-06,-5.7e-05,-1.8e-05
1.32608,-1.3e-05,2.6e-05,3.1e-05,-1e-06,-8.4e-05,7.7e-05
1.33104,-7.1e-05,2e-06,6.5e-05,-7.6e-05,-0.000426,-1.9e-05
1.33604,-0.000116,5.4e-05,0.00019,-6.4e-05,-0.000713,0.000159
1.34103,-0.000149,-5.3e-05,0.000349,0.000187,-0.000767,-2.6e-05
1.34609,-0.000105,-0.000132,0.00023,0.000332,-0.000608,-0.000235
1.35103,-5.8e-05,1.3e-05,0.00018,0.000297,-0.000524,0.000144
1.35606,-9e-06,3.7e-05,2.3e-05,1.2e-05,-8.4e-05,9.5e-05
1.36104,-1.2e-05,-4e-05,-6e-06,-1e-06,9e-06,-8.4e-05
1.36606,-1.2e-05,-5.1e-05,2.6e-05,0,-1.8e-05,-0.000126
1.37103,-1e-05,-2.6e-05,7e-06,5.3e-05,-3.8e-05,-6.1e-05
1.37603,2e-06,1.7e-05,3.4e-05,-5e-06,-3.2e-05,5.3e-05
1.38103,1.5e-05,6.8e-05,3.2e-05,-7.7e-05,-7e-05,0.000102
1.38606,2.4e-05,0.000137,2.9e-05,-0.000174,-8.9e-05,0.000258
1.39103,8e-06,7.7e-05,2.1e-05,-7e-06,-4.5e-05,0.000167
1.39605,-1.7e-05,-1.8e-05,4.5e-05,7.1e-05,-0.00013,-8e-06
1.40104,2.2e-05,6.3e-05,5.7e-05,2e-05,-0.000122,0.000113
1.40605,-2e-05,-5e-06,1.3e-05,-7.4e-05,-4e-05,-3.6e-05
1.41106,-1.3e-05,-2.9e-05,-0,-0.000106,1.1e-05,-0.000101
1.41603,-1e-05,-1.3e-05,5e-06,1.4e-05,-1.6e-05,-0
1.42104,-1.2e-05,-2e-05,1.7e-05,1.3e-05,-2.1e-05,-6.6e-05
1.42604,-3.9e-05,-4.8e-05,3.6e-05,2.5e-05,-0.0001,-7.3e-05
1.43105,-4.2e-05,-0.00011,2.4e-05,5.8e-05,-6.3e-05,-0.000229
1.43605,4e-06,3e-05,2.1e-05,-2.4e-05,-4.9e-05,5.4e-05
1.44104,2.1e-05,6.8e-05,3.2e-05,3.6e-05,-6.2e-05,0.000173
1.44607,3.4e-05,5.3e-05,1e-05,2.5e-05,-1e-05,8.4e-05
1.45104,6e-06,3e-05,-6e-06,1e-06,-4e-06,7.2e-05
1.45604,-3e-06,1e-06,0,-4.9e-05,1.3e-05,-1.2e-05
1.46105,1e-06,-0,1e-05,-1.4e-05,8e-06,-6e-06
1.46605,-7e-06,-1.1e-05,1e-05,-7e-06,-1.1e-05,-1.8e-05
1.47102,-9e-06,-3e-06,3.3e-05,-3.8e-05,-1.1e-05,-1.8e-05
1.47604,-3.1e-05,-5e-05,4e-05,-1.7e-05,-5.1e-05,-9e-05
1.48105,-4.6e-05,-8.6e-05,5e-05,-8.9e-05,-2.9e-05,-0.00021
1.48606,9e-06,1.1e-05,1.4e-05,-3.1e-05,1.3e-05,-3.6e-05
1.49106,1.8e-05,3.3e-05,2e-06,3e-06,1.2e-05,9e-05
1.49605,8e-06,1.6e-05,4e-06,-7e-06,3e-06,6e-06
1.50106,1.4e-05,3.4e-05,4e-06,5e-06,-5e-06,6e-05
1.50606,5e-06,9e-06,4e-06,-3.4e-05,1.3e-05,-1.2e-05
1.51105,3e-06,1.9e-05,2.5e-05,-2.7e-05,-3.5e-05,-6e-06
1.51604,0,2.9e-05,3.5e-05,-3.6e-05,-2.3e-05,5.4e-05
1.52105,-1.1e-05,-4e-06,6e-05,-7.2e-05,-3.2e-05,-4.2e-05
1.52603,-2.5e-05,-1.9e-05,5e-05,-5.7e-05,-5.2e-05,-8.4e-05
1.53106,-1.8e-05,-8e-06,5.5e-05,-8.4e-05,-3.5e-05,-1.2e-05
1.53604,-9e-06,-7e-06,3.7e-05,-3.6e-05,-4.5e-05,-5.4e-05
1.54104,1e-06,-2.2e-05,1.5e-05,0,3e-06,-7.8e-05
1.54605,0,-1.4e-05,8e-06,-0,1.7e-05,-1.8e-05
1.55104,1.6e-05,3.1e-05,-8e-06,-1e-05,1.5e-05,6e-05
1.55604,2.5e-05,4.9e-05,-7e-06,-4.3e-05,2.5e-05,9.6e-05
1.56105,2.1e-05,6.4e-05,1.4e-05,-1.7e-05,-2e-06,0.000108
1.56605,6e-06,1.7e-05,1.2e-05,1.3e-05,-3.1e-05,3.6e-05
1.57104,-1.9e-05,7e-06,5.8e-05,-8.6e-05,-5.6e-05,0
1.57603,-1.2e-05,1.2e-05,8.3e-05,-9.5e-05,-7.5e-05,-6e-06
1.58104,-2.3e-05,-3e-06,0.000111,-0.000151,-6.4e-05,-6e-05
1.58603,-2.1e-05,-1.7e-05,6e-05,-7.7e-05,-6.2e-05,-9e-05
1.59103,-1.3e-05,-5.7e-05,1e-05,2e-05,3e-06,-0.000108
1.59605,-0,-2.6e-05,-8e-06,-1e-05,3.9e-05,-5.4e-05
1.60107,6e-06,4e-06,-1e-05,7e-06,1.1e-05,6e-06
1.60604,2.7e-05,4.4e-05,-1.7e-05,-2.4e-05,6.4e-05,8.4e-05
1.61105,1.5e-05,5.3e-05,0,1e-06,-1.9e-05,0.00012
1.61604,5e-06,2.5e-05,1.4e-05,-1e-06,-4e-06,4.8e-05
1.62106,2e-06,7e-06,8e-06,-2e-05,-5e-06,6e-06
1.62605,-3e-06,8e-06,1.9e-05,6e-06,-3.1e-05,2.4e-05
1.63106,-4e-06,3e-06,2.4e-05,-6.9e-05,6e-06,-1.2e-05
1.63605,-1.5e-05,-1.4e-05,2.7e-05,-8e-06,-4.3e-05,-3e-05
1.64104,-2.1e-05,-5.3e-05,6e-06,-1e-06,4e-06,-0.000102
1.64605,-1e-05,-4.5e-05,-8e-06,-1e-05,3.9e-05,-0.000102
1.65105,3e-06,-1.1e-05,-1.9e-05,1.3e-05,2.8e-05,-3.6e-05
1.65605,2e-06,-8e-06,-1.3e-05,-3.1e-05,3.8e-05,-2.9e-05
