Timestamp,vx,vy,vz,wx,wy,wz
0.689317,-0,-1e-06,-8e-06,-1e-06,1.3e-05,0
0.694236,-4e-06,-1e-05,0,-1.1e-05,7e-06,-1.2e-05
0.699225,0,1e-05,4e-06,1.5e-05,-3.6e-05,2.4e-05
0.704218,5e-06,7e-06,8e-06,-8e-06,1.2e-05,1.2e-05
0.70923,-2e-06,1e-06,-0,2.2e-05,-1.5e-05,-0
0.714221,2e-06,1.6e-05,1.5e-05,2e-06,-2.7e-05,4.2e-05
0.719232,-8e-06,-2.4e-05,2e-06,3e-06,-5e-06,-6e-05
0.724231,4e-06,1.4e-05,2e-06,2e-06,-1.1e-05,4.2e-05
0.729232,-1e-05,-2.8e-05,-1.5e-05,1.7e-05,2.4e-05,-3.6e-05
0.734232,5e-06,9e-06,8e-06,-2.8e-05,3e-06,-6e-06
0.739233,5e-06,4e-06,-1.1e-05,1.1e-05,1.5e-05,1.2e-05
0.744231,-1e-06,-5e-06,6e-06,-1e-06,-2e-06,-2.4e-05
0.749235,-3e-06,3e-06,4e-06,-1.3e-05,-8e-06,3e-05
0.754238,3e-06,1e-05,2e-06,3e-06,-5e-06,1.2e-05
0.759232,5e-06,8e-06,2e-06,4.3e-05,-2.9e-05,2.4e-05
0.764232,-1.4e-05,-1.5e-05,1.7e-05,6e-06,-2.6e-05,-2.4e-05
0.769243,1e-06,-1e-06,6e-06,9e-06,-1.5e-05,6e-06
0.774232,-6e-06,-1.1e-05,-6e-06,-7e-06,-2e-06,-3.6e-05
0.779227,2e-06,-2e-06,-7e-06,-1.1e-05,2.7e-05,-1.8e-05
0.784228,-1e-06,-5e-06,-0,-0,0,-1.2e-05
0.78923,6e-06,6e-06,-9e-06,-1.5e-05,2.6e-05,1.8e-05
0.794236,-1e-05,-1.5e-05,6e-06,2.8e-05,-1.8e-05,-3e-05
0.79923,5e-06,1.4e-05,2e-06,-1.6e-05,-2e-06,2.4e-05
0.804226,-1e-06,8e-06,1e-05,1.2e-05,-1.4e-05,2.4e-05
0.809236,-1e-06,4e-06,9e-06,-4e-06,-2.3e-05,1.8e-05
0.814233,-4e-06,-4e-06,6e-06,2.7e-05,-2.4e-05,-1.8e-05
0.819231,4e-06,8e-06,-0,2.3e-05,-9e-06,3e-05
0.824245,-3e-06,-1e-06,4e-06,-1.1e-05,4e-06,1.2e-05
0.829229,7e-06,0,-9e-06,-1.5e-05,2.6e-05,0
0.83424,-4e-06,-2e-06,-2e-06,-1.6e-05,1e-06,-3e-05
0.839233,-2e-06,-1.6e-05,-4e-06,2.4e-05,0,-3e-05
0.844225,0,-4e-06,-2e-06,-4.4e-05,2.3e-05,-2.4e-05
0.849241,-2e-06,4e-06,-0,2.2e-05,-2.1e-05,1.2e-05
0.854225,-2e-06,-1e-06,6e-06,-1.1e-05,1.1e-05,6e-06
0.859233,4e-06,1e-05,2e-06,2.6e-05,-1.4e-05,5.4e-05
0.864237,-1e-06,4e-06,1.7e-05,-7e-06,-2.5e-05,-1.8e-05
0.869227,1e-06,3e-06,-1.2e-05,1.5e-05,3e-06,1.2e-05
0.874233,-6e-06,-8e-06,1.3e-05,-1e-06,-1.6e-05,-1.8e-05
0.879233,8e-06,6e-06,-2e-06,-1.4e-05,1.3e-05,0
0.884233,-1e-06,-1e-06,-1.5e-05,1e-05,1.9e-05,6e-06
0.889232,-3e-06,-9e-06,-2e-06,1.3e-05,-1.5e-05,-1.2e-05
0.894221,4e-06,-2e-06,-9e-06,-1.2e-05,4.4e-05,-6e-06
0.899224,-4e-06,6e-06,1.7e-05,5e-06,-3.2e-05,2.4e-05
0.904237,1.1e-05,1.1e-05,-1.3e-05,1e-06,2.2e-05,6e-06
0.909225,-1.7e-05,-1.5e-05,1.5e-05,1.3e-05,-3.4e-05,-1.8e-05
0.914225,6e-06,1e-06,-2e-06,1e-05,1e-05,-0
0.919269,-2e-06,-1e-06,6e-06,9e-06,-1.6e-05,1.2e-05
0.924245,-3e-06,2e-06,4e-06,4e-06,-2.2e-05,6e-06
0.929223,8e-06,6e-06,-9e-06,-1.3e-05,3.8e-05,1.8e-05
0.934225,3e-06,1.2e-05,-2e-06,-3e-06,5e-06,1.2e-05
0.939231,-3e-06,-1.8e-05,8e-06,-2.2e-05,2e-06,-3.6e-05
0.944233,7e-06,8e-06,-1.4e-05,-6e-06,1.7e-05,-1.2e-05
0.949231,-5e-06,-1.1e-05,1e-05,2.5e-05,-4e-06,-6e-06
0.954278,4e-06,8e-06,4e-06,-5e-06,-3e-06,6e-06
0.959225,-9e-06,-1e-06,6e-06,6e-06,-3.3e-05,1.8e-05
0.964228,1e-06,-8e-06,-8e-06,1.3e-05,2.4e-05,-1.2e-05
0.969225,-0,2e-06,2e-06,3e-06,-5e-06,-6e-06
0.974221,5e-06,1e-05,-4e-06,-2.5e-05,1.3e-05,1.2e-05
0.979253,-2e-06,-1.2e-05,-4e-06,-6e-06,1.1e-05,-6e-06
0.984249,1e-05,1.5e-05,6e-06,1.7e-05,-1.1e-05,6e-06
0.989252,-6e-06,-7e-06,2e-06,-1.6e-05,-2e-06,-1.8e-05
0.994253,6e-06,7e-06,-6e-06,2e-06,8e-06,1.2e-05
0.999252,-5e-06,-8e-06,0,1.9e-05,-3e-06,-6e-06
1.00426,9e-06,1.3e-05,-2e-06,-1.9e-05,2.6e-05,1.8e-05
1.00925,-6e-06,-0,2e-06,2e-06,-1.1e-05,6e-06
