Timestamp,x2,y2,z2,roll2,pitch2,yaw2
0.675062,0.0490509,0.307576,0.747822,1.75321,1.51464,-0.0671994
0.704872,0.0490357,0.307569,0.747789,1.76646,1.51515,-0.053811
0.714988,0.0490211,0.307594,0.747803,1.7925,1.51564,-0.0275865
0.725358,0.0490127,0.307597,0.747717,1.81149,1.5161,-0.00828479
0.733518,0.0490041,0.307679,0.747816,1.78268,1.51484,-0.0376124
0.769014,0.0489981,0.307709,0.747811,1.83119,1.51489,0.011286
0.805999,0.048997,0.307741,0.747822,1.79293,1.51531,-0.0271215
0.838487,0.048992,0.307719,0.747696,1.79063,1.51502,-0.0296966
0.875245,0.0490155,0.307812,0.747845,1.78946,1.51494,-0.0309106
0.909541,0.049007,0.307765,0.747668,1.82824,1.51562,0.00815371
0.943404,0.0489948,0.30779,0.747679,1.82111,1.51549,0.00110056
0.974177,0.0489821,0.307851,0.7478,1.80421,1.51415,-0.0157191
0.996735,0.0489924,0.307892,0.747821,1.80225,1.51452,-0.0178627
1.03648,0.0489852,0.307865,0.747738,1.7687,1.51501,-0.0515509
1.06764,0.0489758,0.307843,0.747678,1.79026,1.5154,-0.0299165
1.10354,0.0489621,0.307787,0.747512,1.79481,1.51537,-0.0253751
1.13472,0.0489705,0.307846,0.74765,1.76209,1.51485,-0.0581785
1.16841,0.048976,0.307846,0.747648,1.7574,1.51465,-0.063165
1.20002,0.0489679,0.307804,0.747584,1.79544,1.51461,-0.024782
1.23285,0.0489643,0.3078,0.7476,1.78405,1.51432,-0.0362912
1.26605,0.0489803,0.307858,0.74777,1.78522,1.51344,-0.0346465
1.2994,0.0489849,0.307876,0.747853,1.78756,1.51392,-0.0324068
1.33308,0.0489958,0.307866,0.74788,1.77696,1.51374,-0.0431327
1.3651,0.0489966,0.307793,0.747728,1.78006,1.51512,-0.0403818
1.39822,0.0489951,0.307724,0.747649,1.77121,1.51473,-0.0489027
1.43222,0.0490123,0.30772,0.747668,1.76536,1.51511,-0.0547662
1.46368,0.0490233,0.307682,0.747629,1.79534,1.51503,-0.0247965
1.49694,0.0490295,0.307717,0.747771,1.78266,1.51437,-0.037487
1.53136,0.0490315,0.307674,0.747724,1.79394,1.51531,-0.0262889
1.56484,0.0490426,0.307661,0.747714,1.77108,1.51546,-0.0494282
1.59652,0.0490503,0.307624,0.747669,1.79497,1.51579,-0.0252881
1.63097,0.0490375,0.307579,0.747567,1.78261,1.51636,-0.0377849
1.66276,0.0490414,0.307599,0.747635,1.79278,1.5162,-0.0276794
1.69556,0.049057,0.307647,0.747765,1.80653,1.5155,-0.0138305
1.72822,0.0490497,0.3076,0.747631,1.78642,1.51667,-0.0339925
1.76134,0.0490516,0.3076,0.747626,1.79993,1.51693,-0.0204723
1.79405,0.0490453,0.307629,0.747648,1.80647,1.51606,-0.0138839
1.82769,0.049048,0.30765,0.747653,1.80981,1.5162,-0.0105669
1.85915,0.0490481,0.307642,0.747605,1.78529,1.51624,-0.035092
1.89355,0.0490588,0.307674,0.747595,1.83427,1.51529,0.0143759
1.92751,0.0490561,0.307735,0.747673,1.79383,1.51605,-0.0265976
1.96184,0.0490455,0.30775,0.747645,1.80718,1.51682,-0.013346
1.99336,0.0490442,0.307828,0.747729,1.78018,1.51608,-0.0402899
2.02444,0.0490527,0.307858,0.747703,1.76381,1.51522,-0.0567409
2.05897,0.0490603,0.307875,0.747695,1.80823,1.515,-0.01188
2.09209,0.0490714,0.307872,0.74759,1.82174,1.51561,0.00188651
2.12494,0.0490655,0.30789,0.747554,1.78587,1.51521,-0.0343827
2.15782,0.049072,0.307911,0.747524,1.81558,1.51544,-0.00454486
2.19048,0.0490774,0.307955,0.747578,1.81481,1.5157,-0.00556049
2.22408,0.0490776,0.307942,0.747511,1.77457,1.51573,-0.0460381
2.2565,0.0490765,0.307928,0.747443,1.81856,1.51532,-0.00156379
2.29114,0.049069,0.307915,0.747399,1.81278,1.51508,-0.00758727
2.32251,0.0490719,0.307941,0.747439,1.79903,1.51488,-0.0214238
2.35655,0.0490677,0.307922,0.747399,1.80284,1.51504,-0.0175789
2.38683,0.0490676,0.307917,0.747399,1.80084,1.51518,-0.0195653
2.42236,0.0490598,0.307889,0.747387,1.79612,1.51568,-0.0244682
2.45478,0.0490514,0.307859,0.747378,1.78,1.51488,-0.0406765
2.52176,0.0490485,0.307826,0.747329,1.75321,1.5159,-0.0675155
