Timestamp,fx,fy,fz,mx,my,mz
0.692898,-0.079448,0.039959,-3.16275,-0.089934,0.368232,-0.006894
0.692972,-0.078791,0.039666,-3.14225,-0.090098,0.36832,-0.006875
0.693998,-0.076804,0.023769,-3.26658,-0.090684,0.368031,-0.005475
0.695005,-0.060287,0.023191,-3.46443,-0.090828,0.368042,-0.003391
0.695993,-0.051549,0.01908,-3.64085,-0.091003,0.367911,-0.001716
0.696998,-0.049893,0.018726,-3.9086,-0.091151,0.367843,-1.2e-05
0.697999,-0.064608,0.034905,-3.91852,-0.090884,0.36805,-0.000234
0.699001,-0.066514,0.035172,-3.79432,-0.090569,0.368045,-0.001419
0.700011,-0.067723,0.0439,-3.607,-0.090518,0.368028,-0.003293
0.700991,-0.062721,0.048575,-3.42077,-0.090171,0.367966,-0.00496
0.701996,-0.064569,0.057982,-3.1629,-0.089959,0.367849,-0.006775
0.70299,-0.064457,0.04172,-3.12175,-0.090236,0.367739,-0.006849
0.703989,-0.063451,0.033182,-3.24754,-0.090289,0.367749,-0.005243
0.705002,-0.061608,0.02492,-3.4253,-0.090497,0.367665,-0.003036
0.70599,-0.052395,0.019298,-3.61189,-0.090682,0.367914,-0.001375
0.706992,-0.050236,0.026681,-3.87017,-0.090775,0.368037,0.000552
0.707993,-0.057522,0.030627,-3.89996,-0.09075,0.368093,0.000314
0.708992,-0.066273,0.034481,-3.78423,-0.090574,0.368233,-0.001413
0.709998,-0.061238,0.047781,-3.58571,-0.090328,0.368076,-0.003813
0.710991,-0.062495,0.048148,-3.3986,-0.090336,0.368055,-0.005583
0.711997,-0.063908,0.057066,-3.14975,-0.090288,0.368031,-0.007727
0.712998,-0.057272,0.053541,-3.1101,-0.09015,0.367882,-0.007481
0.71399,-0.055634,0.045469,-3.22633,-0.09036,0.367791,-0.005542
0.715021,-0.053294,0.044815,-3.42497,-0.090513,0.367902,-0.003137
0.71601,-0.051218,0.035733,-3.62299,-0.090725,0.368011,-0.000949
0.717002,-0.04865,0.034131,-3.87223,-0.090883,0.368318,0.00141
0.718002,-0.055936,0.038078,-3.90203,-0.090858,0.368374,0.001171
0.719003,-0.06427,0.04233,-3.7759,-0.09084,0.368414,-0.000543
0.720008,-0.06661,0.042984,-3.57725,-0.090687,0.368303,-0.002947
0.721003,-0.069103,0.051666,-3.38964,-0.090316,0.368294,-0.005148
0.722002,-0.072127,0.053893,-3.14965,-0.090154,0.3678,-0.007834
0.723001,-0.065056,0.049879,-3.11902,-0.09018,0.367744,-0.007916
0.724005,-0.064917,0.041694,-3.23412,-0.09007,0.367663,-0.006625
0.725016,-0.049756,0.033469,-3.44282,-0.089947,0.367491,-0.004448
0.726004,-0.047632,0.032748,-3.64062,-0.090101,0.367602,-0.002364
0.727001,-0.053069,0.02804,-3.8906,-0.090123,0.367678,0.000208
0.728004,-0.059683,0.03143,-3.91198,-0.090102,0.367921,0.000618
0.729018,-0.067345,0.035126,-3.77744,-0.090088,0.368147,-0.000448
0.730018,-0.076534,0.039989,-3.57992,-0.089909,0.368087,-0.002423
0.73101,-0.077045,0.056657,-3.40223,-0.089963,0.368165,-0.004409
0.732028,-0.071293,0.044914,-3.17263,-0.090216,0.367987,-0.006786
0.73301,-0.071327,0.046066,-3.14114,-0.09037,0.367695,-0.007075
0.734008,-0.070752,0.037393,-3.26526,-0.090424,0.367707,-0.006112
0.735018,-0.061826,0.024101,-3.46215,-0.090662,0.367764,-0.004353
0.736012,-0.059918,0.023313,-3.65911,-0.090816,0.367877,-0.00259
0.737013,-0.052004,0.018011,-3.89876,-0.090515,0.368048,-0.000337
0.738009,-0.059485,0.021754,-3.90944,-0.090332,0.3682,-0.000242
0.739008,-0.068632,0.025073,-3.78584,-0.089838,0.368534,-0.001325
0.740022,-0.070252,0.03353,-3.57856,-0.08963,0.368612,-0.003186
0.741008,-0.064182,0.038183,-3.39179,-0.089604,0.368543,-0.004848
0.742007,-0.073155,0.043114,-3.19512,-0.089425,0.368482,-0.006502
0.743007,-0.073445,0.035967,-3.13266,-0.089639,0.368184,-0.006981
0.744008,-0.071802,0.027272,-3.25623,-0.090014,0.368187,-0.006013
0.745007,-0.062437,0.023499,-3.45344,-0.090346,0.367959,-0.004031
0.746011,-0.053652,0.027749,-3.62965,-0.090462,0.367831,-0.002461
0.747006,-0.051076,0.035531,-3.87753,-0.090713,0.367854,-0.000521
0.748008,-0.051283,0.03507,-3.91911,-0.090554,0.367958,-0.000239
0.74901,-0.05979,0.04824,-3.78459,-0.090313,0.367907,-0.001408
0.750022,-0.061047,0.048607,-3.59748,-0.090321,0.367887,-0.003178
0.75101,-0.055365,0.06211,-3.40148,-0.090073,0.367727,-0.004615
0.752007,-0.064306,0.06641,-3.16352,-0.0899,0.367851,-0.006559
0.753007,-0.064194,0.050149,-3.12237,-0.090177,0.367741,-0.006632
0.754004,-0.062947,0.040919,-3.23807,-0.090235,0.367939,-0.005021
0.755019,-0.06169,0.040551,-3.42518,-0.090226,0.367959,-0.003251
0.756009,-0.052563,0.027591,-3.61084,-0.090624,0.367918,-0.0018
0.757012,-0.050404,0.034974,-3.86912,-0.090717,0.368041,0.000127
0.758011,-0.050779,0.042807,-3.90964,-0.0905,0.368148,-1.6e-05
0.759011,-0.059114,0.04706,-3.78351,-0.090482,0.368188,-0.00173
0.760017,-0.060997,0.047089,-3.57562,-0.090333,0.368264,-0.003807
0.761017,-0.062642,0.056306,-3.37928,-0.090119,0.368154,-0.005353
0.762012,-0.057432,0.061441,-3.15147,-0.089932,0.367989,-0.007303
0.76301,-0.057057,0.053608,-3.11094,-0.090149,0.367882,-0.00716
0.764006,-0.055835,0.045137,-3.23757,-0.090201,0.367891,-0.005233
0.765027,-0.052643,0.044394,-3.43483,-0.090676,0.367994,-0.003144
0.766009,-0.050782,0.035245,-3.63201,-0.090889,0.368103,-0.001277
0.767017,-0.056193,0.029778,-3.87106,-0.090918,0.368368,0.00098
0.768014,-0.062828,0.033303,-3.91071,-0.091056,0.368516,0.000734
0.769014,-0.064486,0.042263,-3.77506,-0.09084,0.368414,-0.000864
0.770017,-0.073938,0.038698,-3.57692,-0.090721,0.368352,-0.003056
0.771014,-0.068686,0.052066,-3.37924,-0.090474,0.368194,-0.005135
0.772012,-0.070844,0.053939,-3.14994,-0.090475,0.367791,-0.007508
0.773022,-0.072194,0.04642,-3.13045,-0.090208,0.367604,-0.007389
0.774008,-0.064338,0.033671,-3.25512,-0.090286,0.367563,-0.006213
0.775019,-0.055801,0.029229,-3.44278,-0.090302,0.367531,-0.00423
0.776009,-0.054745,0.02853,-3.64112,-0.090134,0.367651,-0.002152
0.777012,-0.053091,0.01892,-3.87989,-0.090188,0.367864,-2e-06
0.778007,-0.060162,0.022934,-3.91052,-0.090162,0.367919,8e-05
0.779008,-0.074841,0.039134,-3.77604,-0.090065,0.3682,-0.000982
0.780018,-0.08301,0.035614,-3.5782,-0.090266,0.368129,-0.002847
0.781018,-0.077442,0.032531,-3.4009,-0.090294,0.367869,-0.004732
0.782023,-0.078903,0.033088,-3.15226,-0.090304,0.367841,-0.006771
0.783025,-0.078486,0.033487,-3.14186,-0.090462,0.367741,-0.006758
0.784012,-0.070382,0.029431,-3.25508,-0.090641,0.367603,-0.005995
0.78503,-0.069125,0.029064,-3.44218,-0.090632,0.367624,-0.004225
