Timestamp,tau1,tau2,tau3,tau4,tau5,tau6,tau7
0.0156363,0.000127683,16.4513,-0.33012,19.6056,0.0139478,0.0156162,-4.89061e-05
0.0166598,0.000124561,16.4514,-0.330122,19.6056,0.0139452,0.0155991,-4.90569e-05
0.0175603,0.000121392,16.4514,-0.330125,19.6056,0.0139451,0.0155989,-4.96846e-05
0.0185794,0.000124514,16.4513,-0.330122,19.6056,0.0139477,0.0156157,-4.95337e-05
0.019576,0.000127682,16.4513,-0.330119,19.6056,0.0139478,0.0156155,-4.8906e-05
0.0205572,0.000122953,16.4514,-0.330123,19.6056,0.0139464,0.015607,-4.96088e-05
0.0216236,0.000126119,16.4514,-0.33012,19.6056,0.0139464,0.0156068,-4.8982e-05
0.0225639,0.000122959,16.4514,-0.330122,19.6056,0.0139463,0.0156066,-4.96086e-05
0.0236022,0.00012612,16.4514,-0.330119,19.6056,0.0139464,0.0156065,-4.89818e-05
0.0246782,0.000122956,16.4514,-0.330121,19.6056,0.0139463,0.0156063,-4.96087e-05
0.0255546,0.000126119,16.4514,-0.330118,19.6056,0.0139463,0.0156061,-4.89819e-05
0.0265437,0.000127684,16.4514,-0.330117,19.6056,0.0139476,0.0156145,-4.8906e-05
0.0275525,0.000124513,16.4514,-0.330119,19.6056,0.0139476,0.0156144,-4.95337e-05
0.0285957,0.000126118,16.4514,-0.330118,19.6056,0.0139463,0.0156058,-4.8982e-05
0.0295618,0.000127683,16.4514,-0.330116,19.6056,0.0139476,0.0156142,-4.8906e-05
0.0305437,0.000124515,16.4514,-0.330119,19.6056,0.0139475,0.015614,-4.95336e-05
0.0316112,0.00012612,16.4514,-0.330117,19.6056,0.0139463,0.0156054,-4.89818e-05
0.0328796,0.000122959,16.4514,-0.330119,19.6056,0.0139462,0.0156053,-4.96085e-05
0.0335634,0.00012612,16.4514,-0.330116,19.6056,0.0139462,0.0156051,-4.89818e-05
0.0346021,0.000122957,16.4514,-0.330119,19.6056,0.0139461,0.015605,-4.96086e-05
0.0355524,0.00012612,16.4514,-0.330116,19.6056,0.0139462,0.0156048,-4.89818e-05
0.0365666,0.000122957,16.4514,-0.330118,19.6056,0.0139461,0.0156046,-4.96086e-05
0.0376824,0.000126119,16.4514,-0.330115,19.6056,0.0139462,0.0156044,-4.89819e-05
0.0385511,0.000122958,16.4514,-0.330118,19.6056,0.0139461,0.0156043,-4.96085e-05
0.0395386,0.00012612,16.4514,-0.330115,19.6056,0.0139461,0.0156041,-4.89818e-05
0.040546,0.000122958,16.4514,-0.330117,19.6056,0.013946,0.015604,-4.96086e-05
0.0415941,0.00012612,16.4514,-0.330114,19.6056,0.0139461,0.0156038,-4.89819e-05
0.0425471,0.000122958,16.4514,-0.330116,19.6056,0.013946,0.0156036,-4.96085e-05
0.0436438,0.00012612,16.4514,-0.330113,19.6056,0.0139461,0.0156034,-4.89818e-05
0.0445476,0.000127685,16.4514,-0.330112,19.6056,0.0139474,0.0156118,-4.89059e-05
0.0455487,0.00012612,16.4514,-0.330113,19.6056,0.013946,0.0156031,-4.89818e-05
0.0466077,0.000121394,16.4515,-0.330116,19.6056,0.0139446,0.0155946,-4.96845e-05
0.0476285,0.00012612,16.4514,-0.330112,19.6056,0.013946,0.0156028,-4.89818e-05
0.048539,0.000122957,16.4514,-0.330114,19.6056,0.0139459,0.0156027,-4.96085e-05
0.0496111,0.000126118,16.4514,-0.330111,19.6056,0.013946,0.0156025,-4.89819e-05
0.0506318,0.000122957,16.4514,-0.330114,19.6056,0.0139459,0.0156023,-4.96087e-05
0.0515803,0.000126121,16.4514,-0.330111,19.6056,0.0139459,0.0156021,-4.89817e-05
0.0525326,0.000122959,16.4514,-0.330113,19.6056,0.0139458,0.015602,-4.96085e-05
0.0535569,0.000126122,16.4514,-0.33011,19.6056,0.0139459,0.0156018,-4.89817e-05
0.0545499,0.00012296,16.4514,-0.330113,19.6056,0.0139458,0.0156016,-4.96084e-05
0.0557445,0.000126122,16.4514,-0.330109,19.6056,0.0139459,0.0156014,-4.89817e-05
0.0565722,0.000122959,16.4514,-0.330112,19.6056,0.0139458,0.0156013,-4.96085e-05
0.0576011,0.000126122,16.4514,-0.330109,19.6056,0.0139458,0.0156011,-4.89817e-05
0.0586831,0.00012296,16.4514,-0.330111,19.6056,0.0139457,0.015601,-4.96085e-05
0.0595344,0.000126122,16.4514,-0.330108,19.6056,0.0139458,0.0156008,-4.89816e-05
0.0605598,0.00012296,16.4514,-0.330111,19.6056,0.0139457,0.0156006,-4.96085e-05
0.0615619,0.000126122,16.4514,-0.330108,19.6056,0.0139458,0.0156004,-4.89817e-05
0.0625461,0.00012296,16.4514,-0.33011,19.6056,0.0139457,0.0156003,-4.96084e-05
0.0635656,0.000126123,16.4514,-0.330107,19.6056,0.0139457,0.0156001,-4.89816e-05
0.0646057,0.000122961,16.4514,-0.330109,19.6056,0.0139456,0.0156,-4.96083e-05
0.0655886,0.000126122,16.4515,-0.330106,19.6056,0.0139457,0.0155998,-4.89817e-05
0.0665617,0.000122961,16.4515,-0.330109,19.6056,0.0139456,0.0155996,-4.96084e-05
0.0675616,0.000126123,16.4515,-0.330106,19.6056,0.0139457,0.0155994,-4.89816e-05
0.0685822,0.000122961,16.4515,-0.330108,19.6056,0.0139456,0.0155993,-4.96083e-05
0.0695335,0.000126123,16.4515,-0.330105,19.6056,0.0139456,0.0155991,-4.89817e-05
0.0705378,0.000122961,16.4515,-0.330107,19.6056,0.0139455,0.015599,-4.96084e-05
0.0715335,0.000126123,16.4515,-0.330104,19.6056,0.0139456,0.0155988,-4.89816e-05
0.0725272,0.000122962,16.4515,-0.330107,19.6056,0.0139455,0.0155986,-4.96083e-05
0.0735433,0.000126123,16.4515,-0.330104,19.6056,0.0139455,0.0155984,-4.89817e-05
0.0745386,0.000122962,16.4515,-0.330106,19.6056,0.0139455,0.0155983,-4.96082e-05
0.0755404,0.000126123,16.4515,-0.330103,19.6056,0.0139455,0.0155981,-4.89816e-05
0.076539,0.000122962,16.4515,-0.330106,19.6056,0.0139454,0.0155979,-4.96082e-05
0.0775485,0.000126124,16.4515,-0.330103,19.6056,0.0139455,0.0155978,-4.89816e-05
0.0785498,0.000122962,16.4515,-0.330105,19.6056,0.0139454,0.0155976,-4.96082e-05
0.079542,0.000126124,16.4515,-0.330102,19.6056,0.0139454,0.0155974,-4.89816e-05
0.0805551,0.000122963,16.4515,-0.330104,19.6056,0.0139454,0.0155973,-4.96082e-05
0.0815459,0.000126124,16.4515,-0.330101,19.6056,0.0139454,0.0155971,-4.89816e-05
0.0825275,0.000122963,16.4515,-0.330104,19.6056,0.0139453,0.0155969,-4.96082e-05
0.0835453,0.000126124,16.4515,-0.330101,19.6056,0.0139454,0.0155967,-4.89816e-05
0.0845423,0.000122963,16.4515,-0.330103,19.6056,0.0139453,0.0155966,-4.96082e-05
0.0855421,0.000126125,16.4515,-0.3301,19.6056,0.0139453,0.0155964,-4.89816e-05
0.0865464,0.000122963,16.4515,-0.330102,19.6056,0.0139453,0.0155963,-4.96082e-05
0.0875258,0.000126125,16.4515,-0.330099,19.6056,0.0139453,0.0155961,-4.89816e-05
0.0885834,0.000122964,16.4515,-0.330102,19.6056,0.0139452,0.0155959,-4.96081e-05
0.0895701,0.000126125,16.4515,-0.330099,19.6056,0.0139453,0.0155957,-4.89815e-05
0.0905788,0.000122963,16.4515,-0.330101,19.6056,0.0139452,0.0155956,-4.96082e-05
0.0916023,0.000126125,16.4515,-0.330098,19.6056,0.0139452,0.0155954,-4.89815e-05
0.0925387,0.000122964,16.4515,-0.330101,19.6056,0.0139451,0.0155953,-4.96081e-05
0.0935638,0.000126126,16.4515,-0.330097,19.6056,0.0139452,0.0155951,-4.89814e-05
0.0945424,0.000122964,16.4515,-0.3301,19.6056,0.0139451,0.0155949,-4.96081e-05
0.095539,0.000126126,16.4515,-0.330097,19.6056,0.0139452,0.0155947,-4.89815e-05
0.0965608,0.000122964,16.4515,-0.330099,19.6056,0.0139451,0.0155946,-4.96081e-05
0.0975494,0.000126126,16.4515,-0.330096,19.6056,0.0139451,0.0155944,-4.89815e-05
0.0985336,0.000122965,16.4515,-0.330099,19.6056,0.013945,0.0155943,-4.96081e-05
0.0995603,0.000126126,16.4515,-0.330096,19.6056,0.0139451,0.0155941,-4.89815e-05
0.100607,0.000122965,16.4515,-0.330098,19.6056,0.013945,0.0155939,-4.96081e-05
0.101793,0.000124521,16.4515,-0.330097,19.6056,0.0139463,0.0156023,-4.95331e-05
0.10262,0.000122965,16.4515,-0.330097,19.6056,0.013945,0.0155936,-4.9608e-05
0.103566,0.000124571,16.4515,-0.330096,19.6057,0.0139437,0.015585,-4.90563e-05
0.104556,0.000122965,16.4515,-0.330097,19.6056,0.0139449,0.0155933,-4.9608e-05
0.105566,0.000126125,16.4515,-0.330094,19.6056,0.013945,0.0155931,-4.89815e-05
0.106547,0.000122964,16.4515,-0.330096,19.6056,0.0139449,0.0155929,-4.96081e-05
0.107549,0.000126127,16.4515,-0.330093,19.6056,0.013945,0.0155927,-4.89814e-05
0.108504,0.000122966,16.4515,-0.330096,19.6056,0.0139449,0.0155926,-4.9608e-05
0.109561,0.000126127,16.4515,-0.330092,19.6056,0.0139449,0.0155924,-4.89814e-05
0.110579,0.000122966,16.4515,-0.330095,19.6056,0.0139448,0.0155923,-4.9608e-05
0.111568,0.000126127,16.4515,-0.330092,19.6056,0.0139449,0.0155921,-4.89814e-05
0.11271,0.000122966,16.4515,-0.330094,19.6056,0.0139448,0.0155919,-4.9608e-05
0.113555,0.000126128,16.4515,-0.330091,19.6056,0.0139449,0.0155917,-4.89814e-05
0.114587,0.000122966,16.4515,-0.330094,19.6056,0.0139448,0.0155916,-4.9608e-05
0.115569,0.000124523,16.4515,-0.330092,19.6056,0.0139461,0.0156,-4.9533e-05
0.11668,0.000122966,16.4515,-0.330093,19.6056,0.0139447,0.0155912,-4.9608e-05
0.11819,0.000124574,16.4516,-0.330091,19.6057,0.0139435,0.0155826,-4.90561e-05
0.118601,0.000127695,16.4515,-0.330088,19.6056,0.0139461,0.0155994,-4.89052e-05
0.119572,0.000129252,16.4515,-0.330087,19.6056,0.0139474,0.0156078,-4.88302e-05
0.120625,0.000129252,16.4515,-0.330087,19.6056,0.0139474,0.0156078,-4.88302e-05
0.12158,0.000124524,16.4515,-0.330091,19.6056,0.013946,0.0155993,-4.95328e-05
0.122552,0.000124524,16.4515,-0.330091,19.6056,0.013946,0.0155993,-4.95328e-05
0.123726,0.000126089,16.4515,-0.330089,19.6056,0.0139473,0.0156077,-4.94569e-05
0.124659,0.000127697,16.4515,-0.330088,19.6056,0.013946,0.0155991,-4.89053e-05
0.12561,0.000122971,16.4515,-0.330092,19.6056,0.0139447,0.0155906,-4.96076e-05
0.126582,0.000124528,16.4515,-0.33009,19.6056,0.013946,0.0155989,-4.95326e-05
0.127594,0.000127697,16.4515,-0.330087,19.6056,0.013946,0.0155987,-4.89052e-05
0.12859,0.000122969,16.4515,-0.330091,19.6056,0.0139446,0.0155902,-4.96078e-05
0.129597,0.000126131,16.4515,-0.330088,19.6056,0.0139447,0.01559,-4.89812e-05
0.130582,0.000127695,16.4515,-0.330087,19.6056,0.013946,0.0155984,-4.89053e-05
0.131561,0.000124525,16.4515,-0.330089,19.6056,0.0139459,0.0155983,-4.95328e-05
0.132562,0.000126131,16.4516,-0.330087,19.6056,0.0139446,0.0155897,-4.89812e-05
0.133521,0.000127696,16.4515,-0.330086,19.6056,0.0139459,0.0155981,-4.89053e-05
0.134549,0.000124527,16.4515,-0.330088,19.6056,0.0139459,0.0155979,-4.95327e-05
0.135574,0.000126131,16.4516,-0.330087,19.6056,0.0139446,0.0155894,-4.89811e-05
0.136557,0.00012297,16.4516,-0.330089,19.6056,0.0139445,0.0155892,-4.96078e-05
0.137535,0.000126131,16.4516,-0.330086,19.6056,0.0139446,0.015589,-4.89811e-05
0.139062,0.000122968,16.4516,-0.330089,19.6056,0.0139445,0.0155889,-4.96078e-05
0.139535,0.00012613,16.4516,-0.330086,19.6056,0.0139445,0.0155887,-4.89812e-05
