Timestamp,x1,y1,z1,roll1,pitch1,yaw1
0.446637,0.0768709,0.0896475,0.683156,45.6332,86.4602,-56.6681
0.470169,0.0768516,0.0896499,0.683106,46.312,86.4725,-55.9838
0.480437,0.076856,0.0896676,0.683285,44.5758,86.3031,-57.7227
0.512075,0.0768491,0.0896697,0.683195,45.7624,86.2867,-56.5426
0.545273,0.0768482,0.0897177,0.683258,43.3117,86.437,-59.0167
0.576828,0.0768634,0.0897641,0.683612,37.1999,86.0613,-65.1183
0.606572,0.0768263,0.0897247,0.683125,44.2846,86.0893,-58.0415
0.638765,0.0767374,0.0896438,0.68225,56.0516,85.837,-46.2435
0.673461,0.0767368,0.0897012,0.682609,53.5619,85.8492,-48.7612
0.706448,0.0767181,0.0897036,0.682581,54.1094,85.8433,-48.2064
0.737861,0.0767863,0.089786,0.683455,47.337,86.2476,-54.9859
0.770157,0.0767601,0.0897588,0.683162,51.8016,86.3407,-50.5029
0.803296,0.0767865,0.0897863,0.683448,47.0319,86.2623,-55.2965
0.837038,0.0767186,0.0897033,0.682567,53.9697,85.8545,-48.3496
0.868945,0.0767826,0.0897824,0.6834,47.4665,86.2476,-54.8601
0.908879,0.0767715,0.0897787,0.683353,46.03,86.17,-56.2844
0.93286,0.0767308,0.0897797,0.683226,48.1684,86.1802,-54.1383
0.967403,0.0767056,0.0897679,0.682878,49.4557,86.604,-52.8783
1.00195,0.0767059,0.0897755,0.682793,52.245,86.4146,-50.0317
1.03933,0.0766827,0.0897825,0.682704,52.3337,86.4068,-49.9226
1.0732,0.076722,0.0898182,0.683005,44.0128,86.4592,-58.2762
1.09732,0.0767093,0.089794,0.682852,51.5884,86.4785,-50.6951
1.1351,0.0766902,0.0897735,0.682673,52.5865,86.4495,-49.6866
1.16812,0.0767277,0.0898015,0.682995,48.9867,86.5184,-53.2943
1.19637,0.0766963,0.0897521,0.682758,51.028,86.4251,-51.2496
1.22737,0.0766874,0.0897435,0.682698,51.6008,86.3699,-50.6628
1.26507,0.0766699,0.0897226,0.682582,52.68,86.358,-49.5979
1.29761,0.0766626,0.0897092,0.682566,51.0771,86.2832,-51.1784
1.33229,0.0766641,0.0897148,0.682584,51.4466,86.3331,-50.8127
1.36755,0.0766686,0.089718,0.682585,51.6681,86.3597,-50.5989
1.3941,0.076658,0.0897127,0.682437,54.1628,86.437,-48.0965
1.42628,0.0766701,0.0897194,0.682578,52.1375,86.3496,-50.1312
1.46457,0.0766745,0.0897287,0.682612,51.8753,86.3712,-50.3941
1.49792,0.0766992,0.0897417,0.682727,51.122,86.3179,-51.1471
1.53123,0.0766651,0.0897258,0.682433,54.2073,86.432,-48.0502
1.56253,0.0766907,0.0897543,0.682692,51.3865,86.3559,-50.8798
1.59692,0.0767236,0.0897646,0.682854,49.8063,86.2802,-52.461
1.62877,0.0767189,0.0897376,0.682637,52.9498,86.2297,-49.3293
1.66161,0.0767638,0.0897675,0.682992,49.4445,86.4004,-52.8268
1.69451,0.0767958,0.0898187,0.683478,45.9959,86.0844,-56.28
1.72786,0.0767994,0.0898133,0.683428,46.7013,86.0421,-55.5728
1.76217,0.0768059,0.0898146,0.68343,46.174,86.0947,-56.1058
1.79283,0.0768088,0.0898084,0.683363,46.3365,86.0164,-55.9406
1.82828,0.0767678,0.0898167,0.68318,43.3812,86.1353,-58.9643
1.85948,0.0768275,0.0898305,0.683287,46.3357,85.9495,-55.9598
1.89287,0.0768216,0.0898217,0.683184,47.0806,85.9964,-55.214
1.92509,0.0768176,0.0898145,0.683105,47.3585,85.9605,-54.9367
1.95868,0.0767778,0.0898139,0.682978,46.7885,86.1351,-55.5365
1.99109,0.0767752,0.0898116,0.682953,47.0391,86.1296,-55.2867
2.02383,0.0767849,0.0898227,0.683013,47.0147,86.1365,-55.3113
2.05777,0.0767993,0.0898305,0.683133,45.9195,86.1165,-56.4086
2.09372,0.0768023,0.0898358,0.683204,45.1605,86.1708,-57.1679
